year,month,day,volume,value,price_weight_av,price_max,price_min,price_mean,power_max,power_min,power_mean,date,off_price_mean,standard_price_mean,morning_price_mean,evening_price_mean,off_hour_count,standard_hour_count,morning_hour_count,evening_hour_count,off_volume,standard_volume,morning_volume,evening_volume,off_value,standard_value,morning_value,evening_value
2020,4,19,1960.0,47022.3,23.990969387755104,35.0,22.67,24.35291666666667,150.0,20.0,81.66666666666667,2020-04-19,24.35291666666667,,,,24,,,,1960.0,,,,47022.3,,,
2020,4,20,2387.0,103737.0,43.45915374947633,60.0,25.0,43.06375,166.0,85.0,99.45833333333333,2020-04-20,25.0,48.82272727272727,60.0,58.24,8,11.0,3.0,2.0,740.0,1167.0,300.0,180.0,18500.0,56757.3,18000.0,10479.7
2020,4,21,831.0,33326.93,40.10460890493381,80.0,0.0,34.461666666666666,90.0,0.0,34.625,2020-04-21,21.0,31.821818181818184,49.68,80.0,8,11.0,3.0,2.0,45.0,584.0,103.0,99.0,945.0,19249.54,5212.389999999999,7920.0
2020,4,22,733.0,31380.0,42.81036834924966,80.0,0.0,22.125,80.0,0.0,30.541666666666668,2020-04-22,0.0,29.09090909090909,17.0,80.0,8,11.0,3.0,2.0,0.0,563.0,10.0,160.0,0.0,18070.0,510.0,12800.0
2020,4,23,359.0,20350.0,56.68523676880223,80.0,0.0,17.375,100.0,0.0,14.958333333333334,2020-04-23,0.0,23.636363636363637,0.0,78.5,8,11.0,3.0,2.0,0.0,169.0,0.0,190.0,0.0,5450.0,0.0,14900.0
2020,4,24,437.0,21938.0,50.20137299771167,80.0,0.0,12.333333333333334,90.0,0.0,18.208333333333332,2020-04-24,2.625,10.454545454545455,0.0,80.0,8,11.0,3.0,2.0,8.0,249.0,0.0,180.0,168.0,7370.0,0.0,14400.0
2020,4,25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-25,0.0,0.0,,,17,7.0,,,0.0,0.0,,,0.0,0.0,,
2020,4,26,238.0,4998.0,21.0,21.0,0.0,6.3,50.0,0.0,11.9,2020-04-26,6.3,,,,20,,,,238.0,,,,4998.0,,,
2020,4,27,237.0,13993.0,59.042194092827,80.0,0.0,11.666666666666666,73.0,0.0,9.875,2020-04-27,5.25,7.090909090909091,0.0,80.0,8,11.0,3.0,2.0,74.0,23.0,0.0,140.0,1554.0,1239.0,0.0,11200.0
2020,4,28,187.0,10888.0,58.224598930481285,80.0,0.0,16.25,64.0,0.0,9.35,2020-04-28,5.5,13.0,0.0,80.0,4,11.0,3.0,2.0,5.0,102.0,0.0,80.0,110.0,4378.0,0.0,6400.0
2020,4,29,342.0,18390.8,53.77426900584795,80.0,0.0,16.28,77.0,0.0,17.1,2020-04-29,0.0,15.054545454545455,0.0,80.0,4,11.0,3.0,2.0,0.0,204.0,0.0,138.0,0.0,7350.8,0.0,11040.0
2020,4,30,690.0,30986.0,44.90724637681159,80.0,0.0,29.95,80.0,0.0,34.5,2020-04-30,5.25,29.09090909090909,32.666666666666664,80.0,4,11.0,3.0,2.0,6.0,459.0,65.0,160.0,126.0,14850.0,3210.0,12800.0
2020,5,1,51.0,1122.0,22.0,22.0,0.0,4.583333333333333,11.0,0.0,2.125,2020-05-01,0.0,10.0,0.0,0.0,8,11.0,3.0,2.0,0.0,51.0,0.0,0.0,0.0,1122.0,0.0,0.0
2020,5,2,2295.0,73213.28,31.901211328976036,50.0,25.0,31.686666666666667,132.0,55.0,95.625,2020-05-02,25.0,47.925714285714285,,,17,7.0,,,1597.0,698.0,,,39925.0,33288.28,,
2020,5,3,2783.0,68086.07,24.464991016888252,25.0,21.0,24.40625,191.0,70.0,115.95833333333333,2020-05-03,24.40625,,,,24,,,,2783.0,,,,68086.07,,,
2020,5,4,1684.0,62930.62,37.36972684085511,50.0,0.0,34.108333333333334,159.0,0.0,70.16666666666667,2020-05-04,24.94625,42.6390909090909,50.0,0.0,8,11.0,3.0,2.0,711.0,808.0,165.0,0.0,17729.85,36950.770000000004,8250.0,0.0
2020,5,5,714.0,32575.0,45.62324929971989,80.0,0.0,35.041666666666664,61.0,0.0,29.75,2020-05-05,6.25,43.72727272727273,50.0,80.0,8,11.0,3.0,2.0,111.0,500.0,83.0,20.0,2775.0,24050.0,4150.0,1600.0
2020,5,6,538.0,19603.14,36.43706319702602,50.6,0.0,14.063749999999999,76.0,0.0,22.416666666666668,2020-05-06,0.0,16.90909090909091,50.51,0.0,8,11.0,3.0,2.0,0.0,388.0,150.0,0.0,0.0,12028.0,7575.14,0.0
2020,5,7,654.0,29000.0,44.342507645259936,60.0,0.0,21.291666666666668,100.0,0.0,27.25,2020-05-07,6.25,37.27272727272727,17.0,0.0,8,11.0,3.0,2.0,170.0,434.0,50.0,0.0,4250.0,22200.0,2550.0,0.0
2020,5,8,610.0,19043.0,31.218032786885246,60.0,0.0,14.916666666666666,80.0,0.0,25.416666666666668,2020-05-08,6.25,28.0,0.0,0.0,8,11.0,3.0,2.0,147.0,463.0,0.0,0.0,3675.0,15368.0,0.0,0.0
2020,5,9,20.0,440.0,22.0,22.0,0.0,1.8333333333333333,10.0,0.0,0.8333333333333334,2020-05-09,2.588235294117647,0.0,,,17,7.0,,,20.0,0.0,,,440.0,0.0,,
2020,5,10,47.0,1064.0,22.638297872340427,23.0,0.0,3.75,15.0,0.0,1.9583333333333333,2020-05-10,3.75,,,,24,,,,47.0,,,,1064.0,,,
2020,5,11,85.0,2861.0,33.65882352941176,83.0,0.0,10.541666666666666,21.0,0.0,3.5416666666666665,2020-05-11,2.5,13.636363636363637,0.0,41.5,8,11.0,3.0,2.0,6.0,72.0,0.0,7.0,120.0,2160.0,0.0,581.0
2020,5,12,569.0,18600.0,32.68892794376099,52.0,0.0,16.041666666666668,86.0,0.0,23.708333333333332,2020-05-12,2.875,28.363636363636363,16.666666666666668,0.0,8,11.0,3.0,2.0,30.0,535.0,4.0,0.0,690.0,17710.0,200.0,0.0
2020,5,13,380.0,11780.0,31.0,31.0,0.0,5.166666666666667,100.0,0.0,15.833333333333334,2020-05-13,0.0,11.272727272727273,0.0,0.0,8,11.0,3.0,2.0,0.0,380.0,0.0,0.0,0.0,11780.0,0.0,0.0
2020,5,14,50.0,1720.0,34.4,51.0,0.0,5.15,34.0,0.0,2.5,2020-05-14,5.25,2.8181818181818183,17.0,0.0,4,11.0,3.0,2.0,5.0,34.0,11.0,0.0,105.0,1054.0,561.0,0.0
2020,5,15,228.0,12540.0,55.0,55.0,0.0,16.041666666666668,44.0,0.0,9.5,2020-05-15,0.0,35.0,0.0,0.0,8,11.0,3.0,2.0,0.0,228.0,0.0,0.0,0.0,12540.0,0.0,0.0
2020,5,16,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-16,0.0,0.0,,,13,7.0,,,0.0,0.0,,,0.0,0.0,,
2020,5,17,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-17,0.0,,,,24,,,,0.0,,,,0.0,,,
2020,5,18,413.0,15520.0,37.57869249394673,50.0,0.0,23.375,36.0,0.0,17.208333333333332,2020-05-18,17.25,38.45454545454545,0.0,0.0,8,11.0,3.0,2.0,160.0,253.0,0.0,0.0,3680.0,11840.0,0.0,0.0
2020,5,19,70.0,1610.0,23.0,23.0,0.0,4.791666666666667,20.0,0.0,2.9166666666666665,2020-05-19,11.5,2.090909090909091,0.0,0.0,8,11.0,3.0,2.0,60.0,10.0,0.0,0.0,1380.0,230.0,0.0,0.0
2020,5,20,470.0,20220.0,43.02127659574468,50.0,0.0,16.875,74.0,0.0,19.583333333333332,2020-05-20,6.25,32.27272727272727,0.0,0.0,8,11.0,3.0,2.0,20.0,450.0,0.0,0.0,500.0,19720.0,0.0,0.0
2020,5,21,125.0,6800.0,54.4,65.0,0.0,9.791666666666666,55.0,0.0,5.208333333333333,2020-05-21,0.0,9.545454545454545,0.0,65.0,8,11.0,3.0,2.0,0.0,105.0,0.0,20.0,0.0,5500.0,0.0,1300.0
2020,5,22,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-22,0.0,0.0,0.0,0.0,8,11.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,23,35.0,700.0,20.0,20.0,0.0,5.0,10.0,0.0,1.4583333333333333,2020-05-23,7.0588235294117645,0.0,,,17,7.0,,,35.0,0.0,,,700.0,0.0,,
2020,5,24,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-24,0.0,,,,24,,,,0.0,,,,0.0,,,
2020,5,25,862.0,31042.0,36.011600928074245,85.0,0.0,20.0,90.0,0.0,35.916666666666664,2020-05-25,0.0,28.181818181818183,0.0,85.0,8,11.0,3.0,2.0,0.0,782.0,0.0,80.0,0.0,24242.0,0.0,6800.0
2020,5,26,892.0,35620.03,39.93276905829596,85.0,0.0,24.89,113.0,0.0,44.6,2020-05-26,5.25,27.89090909090909,0.0,85.0,4,11.0,3.0,2.0,14.0,781.0,0.0,97.0,294.0,27081.03,0.0,8245.0
2020,5,27,203.0,6831.200000000001,33.6512315270936,85.0,0.0,15.054166666666667,56.0,0.0,8.458333333333334,2020-05-27,0.0,16.027272727272727,33.333333333333336,42.5,8,11.0,3.0,2.0,0.0,183.0,13.0,7.0,0.0,5586.200000000001,650.0,595.0
2020,5,28,60.0,1320.0,22.0,22.0,0.0,3.3,20.0,0.0,3.0,2020-05-28,11.0,2.0,0.0,0.0,4,11.0,3.0,2.0,40.0,20.0,0.0,0.0,880.0,440.0,0.0,0.0
2020,5,29,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-29,0.0,0.0,0.0,0.0,4,11.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,30,618.0,15156.0,24.524271844660195,30.0,0.0,10.8,96.0,0.0,30.9,2020-05-30,9.692307692307692,12.857142857142858,,,13,7.0,,,376.0,242.0,,,7896.0,7260.0,,
2020,5,31,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-31,0.0,,,,20,,,,0.0,,,,0.0,,,
2020,6,1,509.0,21060.0,41.37524557956778,50.0,0.0,13.75,77.0,0.0,21.208333333333332,2020-06-01,0.0,28.0,16.666666666666668,0.0,8,10.0,3.0,3.0,0.0,439.0,70.0,0.0,0.0,17560.0,3500.0,0.0
2020,6,2,105.0,4035.0,38.42857142857143,83.0,0.0,13.083333333333334,25.0,0.0,4.375,2020-06-02,15.75,10.5,0.0,27.666666666666668,8,10.0,3.0,3.0,60.0,20.0,0.0,25.0,1260.0,700.0,0.0,2075.0
2020,6,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-03,0.0,0.0,0.0,0.0,8,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,6,4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-04,0.0,0.0,0.0,0.0,8,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,6,5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-05,0.0,0.0,0.0,0.0,8,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,6,6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-06,0.0,0.0,,,16,8.0,,,0.0,0.0,,,0.0,0.0,,
2020,6,7,222.0,4440.0,20.0,20.0,0.0,2.5,137.0,0.0,9.25,2020-06-07,2.5,,,,24,,,,222.0,,,,4440.0,,,
2020,6,8,158.0,3160.0,20.0,20.0,0.0,2.5,63.0,0.0,6.583333333333333,2020-06-08,5.0,2.0,0.0,0.0,8,10.0,3.0,3.0,120.0,38.0,0.0,0.0,2400.0,760.0,0.0,0.0
2020,6,9,193.0,15690.0,81.29533678756476,135.0,0.0,24.875,101.0,0.0,8.041666666666666,2020-06-09,5.25,33.0,0.0,75.0,8,10.0,3.0,3.0,30.0,30.0,0.0,133.0,630.0,1650.0,0.0,13410.0
2020,6,10,364.0,27703.28,76.10791208791208,197.0,0.0,29.398749999999996,82.0,0.0,15.166666666666666,2020-06-10,6.0,32.557,0.0,110.66666666666667,8,10.0,3.0,3.0,20.0,275.0,0.0,69.0,480.0,14870.279999999999,0.0,12353.0
2020,6,11,533.0,34207.72,64.17958724202627,210.0,0.0,38.75833333333333,66.0,0.0,22.208333333333332,2020-06-11,3.0,37.934000000000005,60.28666666666667,115.33333333333333,8,10.0,3.0,3.0,10.0,380.0,91.0,52.0,240.0,20546.6,5461.12,7960.0
2020,6,12,20.0,1345.0,67.25,197.0,0.0,10.208333333333334,10.0,0.0,0.8333333333333334,2020-06-12,6.0,0.0,0.0,65.66666666666667,8,10.0,3.0,3.0,15.0,0.0,0.0,5.0,360.0,0.0,0.0,985.0
2020,6,13,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-13,0.0,0.0,,,16,8.0,,,0.0,0.0,,,0.0,0.0,,
2020,6,14,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-14,0.0,,,,20,,,,0.0,,,,0.0,,,
2020,6,15,328.0,17187.0,52.39939024390244,54.0,0.0,12.041666666666666,82.0,0.0,13.666666666666666,2020-06-15,2.375,27.0,0.0,0.0,8,10.0,3.0,3.0,15.0,313.0,0.0,0.0,285.0,16902.0,0.0,0.0
2020,6,16,35.0,700.0,20.0,20.0,0.0,2.0,20.0,0.0,1.75,2020-06-16,10.0,0.0,0.0,0.0,4,10.0,3.0,3.0,35.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0
2020,6,17,822.0,41405.0,50.37104622871046,85.0,0.0,33.083333333333336,113.0,0.0,34.25,2020-06-17,20.0,48.9,20.0,28.333333333333332,8,10.0,3.0,3.0,90.0,613.0,60.0,59.0,1800.0,30990.0,3600.0,5015.0
2020,6,18,678.0,36352.0,53.6165191740413,65.0,0.0,22.958333333333332,114.0,0.0,28.25,2020-06-18,5.0,44.6,21.666666666666668,0.0,8,10.0,3.0,3.0,10.0,554.0,114.0,0.0,200.0,28742.0,7410.0,0.0
2020,6,19,428.0,21296.0,49.757009345794394,52.0,0.0,14.666666666666666,87.0,0.0,17.833333333333332,2020-06-19,5.0,31.2,0.0,0.0,8,10.0,3.0,3.0,30.0,398.0,0.0,0.0,600.0,20696.0,0.0,0.0
2020,6,20,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-20,0.0,0.0,,,16,8.0,,,0.0,0.0,,,0.0,0.0,,
2020,6,21,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-21,0.0,,,,24,,,,0.0,,,,0.0,,,
2020,6,22,115.0,5276.0,45.87826086956522,60.0,0.0,8.083333333333334,63.0,0.0,4.791666666666667,2020-06-22,2.5,17.4,0.0,0.0,8,10.0,3.0,3.0,40.0,75.0,0.0,0.0,800.0,4476.0,0.0,0.0
2020,6,23,114.0,6765.0,59.3421052631579,65.0,0.0,13.75,37.0,0.0,4.75,2020-06-23,2.5,18.0,43.333333333333336,0.0,8,10.0,3.0,3.0,10.0,39.0,65.0,0.0,200.0,2340.0,4225.0,0.0
2020,6,24,640.0,32248.85,50.388828124999996,65.0,0.0,33.86833333333333,72.0,0.0,26.666666666666668,2020-06-24,15.0,44.784000000000006,60.0,21.666666666666668,8,10.0,3.0,3.0,60.0,440.0,97.0,43.0,1200.0,22909.85,5344.0,2795.0
2020,6,25,753.0,41189.0,54.699867197875164,80.0,0.0,23.375,106.0,0.0,31.375,2020-06-25,0.0,36.4,39.0,26.666666666666668,8,10.0,3.0,3.0,0.0,609.0,83.0,61.0,0.0,31668.0,4641.0,4880.0
2020,6,26,380.0,19270.0,50.71052631578947,65.0,0.0,26.5,71.0,0.0,19.0,2020-06-26,0.0,40.0,43.333333333333336,0.0,4,10.0,3.0,3.0,0.0,362.0,18.0,0.0,0.0,18100.0,1170.0,0.0
2020,6,27,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-27,0.0,0.0,,,16,8.0,,,0.0,0.0,,,0.0,0.0,,
2020,6,28,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-28,0.0,,,,20,,,,0.0,,,,0.0,,,
2020,6,29,296.0,21462.5,72.50844594594595,110.1,0.0,26.005000000000003,66.0,0.0,14.8,2020-06-29,0.0,20.0,0.0,106.7,4,10.0,3.0,3.0,0.0,181.0,0.0,115.0,0.0,9050.0,0.0,12412.5
2020,6,30,568.0,33635.0,59.21654929577465,200.0,0.0,58.8,69.0,0.0,28.4,2020-06-30,5.0,47.6,65.0,161.66666666666666,4,10.0,3.0,3.0,30.0,390.0,99.0,49.0,600.0,20480.0,6435.0,6120.0
2020,7,1,166.0,9293.0,55.98192771084337,85.0,0.0,25.641666666666666,25.0,0.0,6.916666666666667,2020-07-01,2.5,31.54,65.0,28.333333333333332,8,10.0,3.0,3.0,11.0,90.0,56.0,9.0,220.0,4668.0,3640.0,765.0
2020,7,2,237.0,14003.0,59.08438818565401,85.0,0.0,31.916666666666668,45.0,0.0,9.875,2020-07-02,0.0,48.6,65.0,28.333333333333332,8,10.0,3.0,3.0,0.0,176.0,57.0,4.0,0.0,9958.0,3705.0,340.0
2020,7,3,607.0,35191.77,57.976556836902795,70.0,0.0,28.778750000000002,93.0,0.0,25.291666666666668,2020-07-03,0.0,48.069,70.0,0.0,8,10.0,3.0,3.0,0.0,399.0,208.0,0.0,0.0,20631.77,14560.0,0.0
2020,7,4,1275.0,24225.0,19.0,19.0,0.0,5.541666666666667,209.0,0.0,53.125,2020-07-04,8.3125,0.0,,,16,8.0,,,1275.0,0.0,,,24225.0,0.0,,
2020,7,5,997.0,19441.5,19.5,19.5,0.0,6.5,157.0,0.0,41.541666666666664,2020-07-05,6.5,,,,24,,,,997.0,,,,19441.5,,,
2020,7,6,784.0,28835.0,36.77933673469388,65.0,0.0,21.145833333333332,110.0,0.0,32.666666666666664,2020-07-06,19.0625,16.0,65.0,0.0,8,10.0,3.0,3.0,453.0,143.0,188.0,0.0,8620.0,7995.0,12220.0,0.0
2020,7,7,501.0,30149.22,60.17808383233533,185.0,0.0,26.349166666666665,119.0,0.0,20.875,2020-07-07,0.0,38.238,21.666666666666668,61.666666666666664,8,10.0,3.0,3.0,0.0,428.0,56.0,17.0,0.0,23364.22,3640.0,3145.0
2020,7,8,462.0,25530.0,55.25974025974026,64.0,0.0,21.666666666666668,110.0,0.0,19.25,2020-07-08,0.0,32.8,64.0,0.0,8,10.0,3.0,3.0,0.0,241.0,221.0,0.0,0.0,11386.0,14144.0,0.0
2020,7,9,622.0,34515.9,55.49180064308682,140.1,0.0,32.30166666666667,110.0,0.0,25.916666666666668,2020-07-09,2.5,33.814,64.0,75.03333333333333,8,10.0,3.0,3.0,20.0,339.0,233.0,30.0,400.0,16102.9,14912.0,3101.0
2020,7,10,662.0,37540.0,56.70694864048338,120.0,0.0,35.75,112.0,0.0,27.583333333333332,2020-07-10,12.5,44.4,64.66666666666667,40.0,8,10.0,3.0,3.0,25.0,360.0,255.0,22.0,500.0,17895.0,16505.0,2640.0
2020,7,11,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-11,0.0,0.0,,,16,8.0,,,0.0,0.0,,,0.0,0.0,,
2020,7,12,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-12,0.0,,,,24,,,,0.0,,,,0.0,,,
2020,7,13,867.0,53903.81,62.17279123414071,150.07,0.0,40.29625,100.0,0.0,36.125,2020-07-13,0.0,49.993,64.03666666666668,91.69,8,10.0,3.0,3.0,0.0,533.0,266.0,68.0,0.0,27116.15,17034.16,9753.5
2020,7,14,843.0,48849.16,57.94680901542112,165.0,0.0,47.7315,122.0,0.0,42.15,2020-07-14,0.0,51.263,64.0,83.33333333333333,4,10.0,3.0,3.0,0.0,534.0,272.0,37.0,0.0,26376.16,17408.0,5065.0
2020,7,15,809.0,47415.74,58.61030902348578,140.1,0.0,46.73666666666667,124.0,0.0,33.708333333333336,2020-07-15,0.0,51.85,65.0,136.06,8,10.0,3.0,3.0,0.0,546.0,210.0,53.0,0.0,26728.0,13650.0,7037.74
2020,7,16,870.0,48611.74,55.8755632183908,140.1,0.0,48.692,105.0,0.0,43.5,2020-07-16,10.0,51.374,65.0,75.03333333333333,4,10.0,3.0,3.0,8.0,610.0,205.0,47.0,160.0,30250.14,13325.0,4876.6
2020,7,17,884.0,53604.04,60.63805429864254,140.0,0.0,43.73916666666667,105.0,0.0,36.833333333333336,2020-07-17,0.0,50.374,65.0,117.0,8,10.0,3.0,3.0,0.0,535.0,280.0,69.0,0.0,26770.04,18200.0,8634.0
2020,7,18,85.0,2637.0,31.023529411764706,35.0,0.0,17.0,32.0,0.0,3.5416666666666665,2020-07-18,11.0,29.0,,,16,8.0,,,24.0,61.0,,,528.0,2109.0,,
2020,7,19,44.0,852.0,19.363636363636363,20.0,0.0,12.166666666666666,5.0,0.0,1.8333333333333333,2020-07-19,12.166666666666666,,,,24,,,,44.0,,,,852.0,,,
2020,7,20,419.0,11757.0,28.05966587112172,59.0,0.0,11.708333333333334,70.0,0.0,17.458333333333332,2020-07-20,0.0,28.1,0.0,0.0,8,10.0,3.0,3.0,0.0,419.0,0.0,0.0,0.0,11757.0,0.0,0.0
2020,7,21,468.0,26241.5,56.0715811965812,65.0,0.0,26.052083333333332,80.0,0.0,19.5,2020-07-21,0.0,43.025,65.0,0.0,8,10.0,3.0,3.0,0.0,323.0,145.0,0.0,0.0,16816.5,9425.0,0.0
2020,7,22,833.0,48115.0,57.76110444177671,120.0,0.0,35.458333333333336,123.0,0.0,34.708333333333336,2020-07-22,0.0,53.6,65.0,40.0,8,10.0,3.0,3.0,0.0,526.0,278.0,29.0,0.0,26565.0,18070.0,3480.0
2020,7,23,702.0,40690.0,57.96296296296296,65.0,0.0,27.083333333333332,103.0,0.0,29.25,2020-07-23,0.0,45.5,65.0,0.0,8,10.0,3.0,3.0,0.0,473.0,229.0,0.0,0.0,25805.0,14885.0,0.0
2020,7,24,534.0,31240.0,58.50187265917603,70.0,0.0,23.75,105.0,0.0,22.25,2020-07-24,2.5,34.0,70.0,0.0,8,10.0,3.0,3.0,10.0,328.0,196.0,0.0,200.0,17320.0,13720.0,0.0
2020,7,25,186.0,5941.0,31.940860215053764,65.0,0.0,11.022916666666667,100.0,0.0,7.75,2020-07-25,6.971875,19.125,,,16,8.0,,,141.0,45.0,,,3436.0,2505.0,,
2020,7,26,112.0,2352.0,21.0,21.0,0.0,12.6,16.0,0.0,5.6,2020-07-26,12.6,,,,20,,,,112.0,,,,2352.0,,,
2020,7,27,725.0,42295.4,58.33848275862069,135.1,0.0,33.4625,95.0,0.0,30.208333333333332,2020-07-27,0.0,44.8,45.0,73.36666666666666,8,10.0,3.0,3.0,0.0,513.0,168.0,44.0,0.0,25567.0,11285.0,5443.4
2020,7,28,1188.0,56512.11,47.569116161616165,135.1,0.0,49.967,113.0,0.0,59.4,2020-07-28,20.25,50.324,65.0,73.36666666666666,4,10.0,3.0,3.0,279.0,640.0,233.0,36.0,5635.5,31168.61,15145.0,4563.0
2020,7,29,1051.0,53412.26,50.82041864890581,140.1,0.0,49.6155,117.0,0.0,52.55,2020-07-29,15.75,50.921,65.0,75.03333333333333,4,10.0,3.0,3.0,164.0,626.0,224.0,37.0,3444.0,30830.66,14560.0,4577.6
2020,7,30,835.0,45995.229999999996,55.08410778443113,135.1,0.0,49.186,113.0,0.0,41.75,2020-07-30,15.75,50.162,66.33333333333333,73.36666666666666,4,10.0,3.0,3.0,30.0,543.0,229.0,33.0,630.0,26258.93,15149.0,3957.2999999999997
2020,7,31,781.0,43754.03,56.02308578745198,135.0,0.0,45.384499999999996,105.0,0.0,39.05,2020-07-31,0.0,49.598,63.903333333333336,73.33333333333333,4,10.0,3.0,3.0,0.0,516.0,227.0,38.0,0.0,24973.01,14551.02,4230.0
2020,8,1,48.0,1234.0,25.708333333333332,40.0,0.0,23.208333333333332,3.0,0.0,2.0,2020-08-01,20.125,29.375,,,16,8.0,,,36.0,12.0,,,764.0,470.0,,
2020,8,2,48.0,1108.0,23.083333333333332,25.0,0.0,20.208333333333332,3.0,0.0,2.0,2020-08-02,20.208333333333332,,,,24,,,,48.0,,,,1108.0,,,
2020,8,3,846.0,51384.44,60.73810874704492,111.0,0.0,53.01125,103.0,0.0,35.25,2020-08-03,47.0,49.017,25.0,110.36666666666667,8,10.0,3.0,3.0,22.0,655.0,3.0,166.0,1034.0,31821.44,225.0,18304.0
2020,8,4,1150.0,62145.3,54.03939130434783,65.0,0.0,26.584999999999997,170.0,0.0,47.916666666666664,2020-08-04,0.0,45.004,62.666666666666664,0.0,8,10.0,3.0,3.0,0.0,775.0,375.0,0.0,0.0,38960.3,23185.0,0.0
2020,8,5,886.0,45006.4,50.797291196388265,65.0,0.0,23.36,110.0,0.0,36.916666666666664,2020-08-05,0.0,37.6,61.54666666666666,0.0,8,10.0,3.0,3.0,0.0,616.0,270.0,0.0,0.0,28596.0,16410.4,0.0
2020,8,6,1126.0,63399.85,56.305373001776196,135.0,0.0,35.06041666666667,100.0,0.0,46.916666666666664,2020-08-06,0.0,44.0,60.48333333333333,73.33333333333333,8,10.0,3.0,3.0,0.0,736.0,223.0,167.0,0.0,32620.0,13234.85,17545.0
2020,8,7,776.0,43469.65,56.01759020618557,135.0,0.0,28.263749999999998,105.0,0.0,32.333333333333336,2020-08-07,0.0,34.1,39.11,73.33333333333333,8,10.0,3.0,3.0,0.0,530.0,160.0,86.0,0.0,25140.0,9069.65,9260.0
2020,8,8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-08,0.0,0.0,,,16,8.0,,,0.0,0.0,,,0.0,0.0,,
2020,8,9,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-09,0.0,,,,24,,,,0.0,,,,0.0,,,
2020,8,10,636.0,37606.21,59.129261006289305,119.0,0.0,29.442916666666665,131.0,0.0,26.5,2020-08-10,5.42,19.427,43.333333333333336,113.0,8,10.0,3.0,3.0,119.0,281.0,105.0,131.0,2589.84,13250.37,6825.0,14941.0
2020,8,11,1516.0,75869.79000000001,50.04603562005278,140.1,0.0,45.115833333333335,120.0,0.0,63.166666666666664,2020-08-11,10.13125,46.779,61.24666666666667,116.73333333333333,8,10.0,3.0,3.0,234.0,973.0,188.0,121.0,4765.41,45054.86,11060.220000000001,14989.3
2020,8,12,1369.0,70008.64,51.138524470416364,136.0,0.0,42.81166666666667,128.0,0.0,57.041666666666664,2020-08-12,5.125,46.507999999999996,59.800000000000004,114.0,8,10.0,3.0,3.0,123.0,950.0,188.0,108.0,2530.0,44300.24,10800.4,12378.0
2020,8,13,1227.0,67309.16,54.85669111654442,135.0,0.0,42.635,116.0,0.0,51.125,2020-08-13,2.625,45.201,65.07666666666667,118.33333333333333,8,10.0,3.0,3.0,12.0,956.0,123.0,136.0,252.0,43239.97,8007.1900000000005,15810.0
2020,8,14,1517.0,79750.5,52.571193144363875,135.0,20.0,53.638999999999996,120.0,5.0,75.85,2020-08-14,20.0,44.989999999999995,62.626666666666665,118.33333333333333,4,10.0,3.0,3.0,158.0,976.0,227.0,156.0,3160.0,43575.3,13955.2,19060.0
2020,8,15,169.0,4070.0,24.08284023668639,35.0,0.0,3.9583333333333335,76.0,0.0,7.041666666666667,2020-08-15,2.5,6.875,,,16,8.0,,,97.0,72.0,,,1940.0,2130.0,,
2020,8,16,2232.0,46232.0,20.71326164874552,21.0,0.0,18.65,202.0,0.0,111.6,2020-08-16,18.65,,,,20,,,,2232.0,,,,46232.0,,,
