date,price,volume,hour,year,month,day,day_of_week,value,cat
2017-03-07,97.21,0.0,19,2017,3,7,1,0.0,evening
2017-03-07,65.0,0.0,20,2017,3,7,1,0.0,off
2017-03-07,65.0,0.0,21,2017,3,7,1,0.0,off
2017-03-07,29.0,50.0,22,2017,3,7,1,1450.0,off
2017-03-07,29.0,50.0,23,2017,3,7,1,1450.0,off
2017-03-08,29.0,50.0,0,2017,3,8,2,1450.0,off
2017-03-08,29.0,50.0,1,2017,3,8,2,1450.0,off
2017-03-08,29.0,50.0,2,2017,3,8,2,1450.0,off
2017-03-08,29.0,50.0,3,2017,3,8,2,1450.0,off
2017-03-08,29.0,50.0,4,2017,3,8,2,1450.0,off
2017-03-08,29.0,50.0,5,2017,3,8,2,1450.0,standard
2017-03-08,65.0,0.0,6,2017,3,8,2,0.0,morning
2017-03-08,97.21,0.0,7,2017,3,8,2,0.0,morning
2017-03-08,97.21,0.0,8,2017,3,8,2,0.0,morning
2017-03-08,97.21,0.0,9,2017,3,8,2,0.0,standard
2017-03-08,65.0,0.0,10,2017,3,8,2,0.0,standard
2017-03-08,65.0,0.0,11,2017,3,8,2,0.0,standard
2017-03-08,65.0,0.0,12,2017,3,8,2,0.0,standard
2017-03-08,65.0,0.0,13,2017,3,8,2,0.0,standard
2017-03-08,65.0,0.0,14,2017,3,8,2,0.0,standard
2017-03-08,65.0,0.0,15,2017,3,8,2,0.0,standard
2017-03-08,65.0,0.0,16,2017,3,8,2,0.0,standard
2017-03-08,65.0,0.0,17,2017,3,8,2,0.0,standard
2017-03-08,97.21,0.0,18,2017,3,8,2,0.0,evening
2017-03-08,97.21,0.0,19,2017,3,8,2,0.0,evening
2017-03-08,65.0,0.0,20,2017,3,8,2,0.0,off
2017-03-08,65.0,0.0,21,2017,3,8,2,0.0,off
2017-03-08,29.0,50.0,22,2017,3,8,2,1450.0,off
2017-03-08,29.0,50.0,23,2017,3,8,2,1450.0,off
2017-03-09,29.0,50.0,0,2017,3,9,3,1450.0,off
2017-03-09,29.0,50.0,1,2017,3,9,3,1450.0,off
2017-03-09,29.0,50.0,2,2017,3,9,3,1450.0,off
2017-03-09,29.0,50.0,3,2017,3,9,3,1450.0,off
2017-03-09,29.0,50.0,4,2017,3,9,3,1450.0,off
2017-03-09,29.0,50.0,5,2017,3,9,3,1450.0,standard
2017-03-09,65.0,0.0,6,2017,3,9,3,0.0,morning
2017-03-09,97.21,0.0,7,2017,3,9,3,0.0,morning
2017-03-09,97.21,0.0,8,2017,3,9,3,0.0,morning
2017-03-09,97.21,0.0,9,2017,3,9,3,0.0,standard
2017-03-09,65.0,0.0,10,2017,3,9,3,0.0,standard
2017-03-09,65.0,0.0,11,2017,3,9,3,0.0,standard
2017-03-09,65.0,0.0,12,2017,3,9,3,0.0,standard
2017-03-09,65.0,0.0,13,2017,3,9,3,0.0,standard
2017-03-09,65.0,0.0,14,2017,3,9,3,0.0,standard
2017-03-09,65.0,0.0,15,2017,3,9,3,0.0,standard
2017-03-09,65.0,0.0,16,2017,3,9,3,0.0,standard
2017-03-09,65.0,0.0,17,2017,3,9,3,0.0,standard
2017-03-09,97.21,0.0,18,2017,3,9,3,0.0,evening
2017-03-09,97.21,0.0,19,2017,3,9,3,0.0,evening
2017-03-09,65.0,0.0,20,2017,3,9,3,0.0,off
2017-03-09,65.0,0.0,21,2017,3,9,3,0.0,off
2017-03-09,29.0,50.0,22,2017,3,9,3,1450.0,off
2017-03-09,29.0,50.0,23,2017,3,9,3,1450.0,off
2017-03-10,29.0,50.0,4,2017,3,10,4,1450.0,off
2017-03-10,29.0,50.0,5,2017,3,10,4,1450.0,standard
2017-03-10,65.0,0.0,6,2017,3,10,4,0.0,morning
2017-03-10,97.21,0.0,7,2017,3,10,4,0.0,morning
2017-03-10,97.21,0.0,8,2017,3,10,4,0.0,morning
2017-03-10,97.21,0.0,9,2017,3,10,4,0.0,standard
2017-03-10,65.0,0.0,10,2017,3,10,4,0.0,standard
2017-03-10,65.0,0.0,11,2017,3,10,4,0.0,standard
2017-03-10,65.0,0.0,12,2017,3,10,4,0.0,standard
2017-03-10,65.0,0.0,13,2017,3,10,4,0.0,standard
2017-03-10,65.0,0.0,14,2017,3,10,4,0.0,standard
2017-03-10,65.0,0.0,15,2017,3,10,4,0.0,standard
2017-03-10,65.0,0.0,16,2017,3,10,4,0.0,standard
2017-03-10,65.0,0.0,17,2017,3,10,4,0.0,standard
2017-03-10,97.21,0.0,18,2017,3,10,4,0.0,evening
2017-03-10,97.21,0.0,19,2017,3,10,4,0.0,evening
2017-03-10,65.0,0.0,20,2017,3,10,4,0.0,off
2017-03-10,65.0,0.0,21,2017,3,10,4,0.0,off
2017-03-10,29.0,50.0,22,2017,3,10,4,1450.0,off
2017-03-10,29.0,50.0,23,2017,3,10,4,1450.0,off
2017-03-11,29.0,50.0,0,2017,3,11,5,1450.0,off
2017-03-11,29.0,50.0,1,2017,3,11,5,1450.0,off
2017-03-11,29.0,50.0,2,2017,3,11,5,1450.0,off
2017-03-11,29.0,50.0,3,2017,3,11,5,1450.0,off
2017-03-11,29.0,50.0,4,2017,3,11,5,1450.0,off
2017-03-11,29.0,50.0,5,2017,3,11,5,1450.0,off
2017-03-11,29.0,50.0,6,2017,3,11,5,1450.0,off
2017-03-11,65.0,0.0,7,2017,3,11,5,0.0,standard
2017-03-11,65.0,0.0,8,2017,3,11,5,0.0,standard
2017-03-11,65.0,0.0,9,2017,3,11,5,0.0,standard
2017-03-11,65.0,0.0,10,2017,3,11,5,0.0,standard
2017-03-11,65.0,0.0,11,2017,3,11,5,0.0,standard
2017-03-11,29.0,50.0,12,2017,3,11,5,1450.0,off
2017-03-11,29.0,50.0,13,2017,3,11,5,1450.0,off
2017-03-11,29.0,50.0,14,2017,3,11,5,1450.0,off
2017-03-11,29.0,50.0,15,2017,3,11,5,1450.0,off
2017-03-11,29.0,50.0,16,2017,3,11,5,1450.0,off
2017-03-11,29.0,50.0,17,2017,3,11,5,1450.0,off
2017-03-11,65.0,0.0,18,2017,3,11,5,0.0,standard
2017-03-11,65.0,0.0,19,2017,3,11,5,0.0,standard
2017-03-11,29.0,50.0,20,2017,3,11,5,1450.0,off
2017-03-11,29.0,50.0,21,2017,3,11,5,1450.0,off
2017-03-11,29.0,50.0,22,2017,3,11,5,1450.0,off
2017-03-11,29.0,50.0,23,2017,3,11,5,1450.0,off
2017-03-12,29.0,50.0,0,2017,3,12,6,1450.0,off
2017-03-12,29.0,50.0,1,2017,3,12,6,1450.0,off
2017-03-12,29.0,50.0,2,2017,3,12,6,1450.0,off
2017-03-12,29.0,50.0,3,2017,3,12,6,1450.0,off
2017-03-12,29.0,50.0,4,2017,3,12,6,1450.0,off
2017-03-12,29.0,50.0,5,2017,3,12,6,1450.0,off
2017-03-12,29.0,50.0,6,2017,3,12,6,1450.0,off
2017-03-12,29.0,50.0,7,2017,3,12,6,1450.0,off
2017-03-12,29.0,50.0,8,2017,3,12,6,1450.0,off
2017-03-12,29.0,50.0,9,2017,3,12,6,1450.0,off
2017-03-12,29.0,50.0,10,2017,3,12,6,1450.0,off
2017-03-12,29.0,50.0,11,2017,3,12,6,1450.0,off
2017-03-12,29.0,50.0,12,2017,3,12,6,1450.0,off
2017-03-12,29.0,50.0,13,2017,3,12,6,1450.0,off
2017-03-12,29.0,50.0,14,2017,3,12,6,1450.0,off
2017-03-12,29.0,50.0,15,2017,3,12,6,1450.0,off
2017-03-12,29.0,50.0,16,2017,3,12,6,1450.0,off
2017-03-12,29.0,50.0,17,2017,3,12,6,1450.0,off
2017-03-12,29.0,50.0,18,2017,3,12,6,1450.0,off
2017-03-12,29.0,50.0,19,2017,3,12,6,1450.0,off
2017-03-12,29.0,50.0,20,2017,3,12,6,1450.0,off
2017-03-12,29.0,50.0,21,2017,3,12,6,1450.0,off
2017-03-12,29.0,50.0,22,2017,3,12,6,1450.0,off
2017-03-12,29.0,50.0,23,2017,3,12,6,1450.0,off
2017-03-20,29.17,30.0,0,2017,3,20,0,875.1,off
2017-03-20,29.17,30.0,1,2017,3,20,0,875.1,off
2017-03-20,29.17,30.0,2,2017,3,20,0,875.1,off
2017-03-20,29.17,30.0,3,2017,3,20,0,875.1,off
2017-03-20,29.17,30.0,4,2017,3,20,0,875.1,off
2017-03-20,29.17,30.0,5,2017,3,20,0,875.1,standard
2017-03-20,65.22,0.0,6,2017,3,20,0,0.0,morning
2017-03-20,89.99,0.2,7,2017,3,20,0,17.998,morning
2017-03-20,89.99,0.2,8,2017,3,20,0,17.998,morning
2017-03-20,89.99,0.2,9,2017,3,20,0,17.998,standard
2017-03-20,65.22,0.0,10,2017,3,20,0,0.0,standard
2017-03-20,65.22,0.0,11,2017,3,20,0,0.0,standard
2017-03-20,65.22,0.0,12,2017,3,20,0,0.0,standard
2017-03-20,65.22,0.0,13,2017,3,20,0,0.0,standard
2017-03-20,65.22,0.0,14,2017,3,20,0,0.0,standard
2017-03-20,65.22,0.0,15,2017,3,20,0,0.0,standard
2017-03-20,65.22,0.0,16,2017,3,20,0,0.0,standard
2017-03-20,65.22,0.0,17,2017,3,20,0,0.0,standard
2017-03-20,89.99,0.2,18,2017,3,20,0,17.998,evening
2017-03-20,89.99,0.2,19,2017,3,20,0,17.998,evening
2017-03-20,65.22,0.0,20,2017,3,20,0,0.0,off
2017-03-20,65.22,0.0,21,2017,3,20,0,0.0,off
2017-03-20,29.17,30.0,22,2017,3,20,0,875.1,off
2017-03-20,29.17,30.0,23,2017,3,20,0,875.1,off
2017-03-21,29.17,30.0,0,2017,3,21,1,875.1,off
2017-03-21,29.17,30.0,1,2017,3,21,1,875.1,off
2017-03-21,29.17,30.0,2,2017,3,21,1,875.1,off
2017-03-21,29.17,30.0,3,2017,3,21,1,875.1,off
2017-03-21,29.17,30.0,4,2017,3,21,1,875.1,off
2017-03-21,29.17,30.0,5,2017,3,21,1,875.1,standard
2017-03-21,65.22,0.0,6,2017,3,21,1,0.0,morning
2017-03-21,89.99,0.2,7,2017,3,21,1,17.998,morning
2017-03-21,89.99,0.2,8,2017,3,21,1,17.998,morning
2017-03-21,89.99,0.2,9,2017,3,21,1,17.998,standard
2017-03-21,65.22,0.0,10,2017,3,21,1,0.0,standard
2017-03-21,65.22,0.0,11,2017,3,21,1,0.0,standard
2017-03-21,65.22,0.0,12,2017,3,21,1,0.0,standard
2017-03-21,65.22,0.0,13,2017,3,21,1,0.0,standard
2017-03-21,65.22,0.0,14,2017,3,21,1,0.0,standard
2017-03-21,65.22,0.0,15,2017,3,21,1,0.0,standard
2017-03-21,65.22,0.0,16,2017,3,21,1,0.0,standard
2017-03-21,65.22,0.0,17,2017,3,21,1,0.0,standard
2017-03-21,89.99,0.2,18,2017,3,21,1,17.998,evening
2017-03-21,89.99,0.2,19,2017,3,21,1,17.998,evening
2017-03-21,65.22,0.0,20,2017,3,21,1,0.0,off
2017-03-21,65.22,0.0,21,2017,3,21,1,0.0,off
2017-03-21,29.17,30.0,22,2017,3,21,1,875.1,off
2017-03-21,29.17,30.0,23,2017,3,21,1,875.1,off
2017-03-22,29.17,30.0,0,2017,3,22,2,875.1,off
2017-03-22,29.17,30.0,1,2017,3,22,2,875.1,off
2017-03-22,29.17,30.0,2,2017,3,22,2,875.1,off
2017-03-22,29.17,30.0,3,2017,3,22,2,875.1,off
2017-03-22,29.17,30.0,4,2017,3,22,2,875.1,off
2017-03-22,29.17,30.0,5,2017,3,22,2,875.1,standard
2017-03-22,65.22,0.0,6,2017,3,22,2,0.0,morning
2017-03-22,89.99,0.2,7,2017,3,22,2,17.998,morning
2017-03-22,89.99,0.2,8,2017,3,22,2,17.998,morning
2017-03-22,89.99,0.2,9,2017,3,22,2,17.998,standard
2017-03-22,65.22,0.0,10,2017,3,22,2,0.0,standard
2017-03-22,65.22,0.0,11,2017,3,22,2,0.0,standard
2017-03-22,65.22,0.0,12,2017,3,22,2,0.0,standard
2017-03-22,65.22,0.0,13,2017,3,22,2,0.0,standard
2017-03-22,65.22,0.0,14,2017,3,22,2,0.0,standard
2017-03-22,65.22,0.0,15,2017,3,22,2,0.0,standard
2017-03-22,65.22,0.0,16,2017,3,22,2,0.0,standard
2017-03-22,65.22,0.0,17,2017,3,22,2,0.0,standard
2017-03-22,89.99,0.2,18,2017,3,22,2,17.998,evening
2017-03-22,89.99,0.2,19,2017,3,22,2,17.998,evening
2017-03-22,65.22,0.0,20,2017,3,22,2,0.0,off
2017-03-22,65.22,0.0,21,2017,3,22,2,0.0,off
2017-03-22,29.17,30.0,22,2017,3,22,2,875.1,off
2017-03-22,29.17,30.0,23,2017,3,22,2,875.1,off
2017-03-23,29.17,30.0,0,2017,3,23,3,875.1,off
2017-03-23,29.17,30.0,1,2017,3,23,3,875.1,off
2017-03-23,29.17,30.0,2,2017,3,23,3,875.1,off
2017-03-23,29.17,30.0,3,2017,3,23,3,875.1,off
2017-03-23,29.17,30.0,4,2017,3,23,3,875.1,off
2017-03-23,29.17,30.0,5,2017,3,23,3,875.1,standard
2017-03-23,65.22,0.0,6,2017,3,23,3,0.0,morning
2017-03-23,89.99,0.2,7,2017,3,23,3,17.998,morning
2017-03-23,89.99,0.2,8,2017,3,23,3,17.998,morning
2017-03-23,89.99,0.2,9,2017,3,23,3,17.998,standard
2017-03-23,65.22,0.0,10,2017,3,23,3,0.0,standard
2017-03-23,65.22,0.0,11,2017,3,23,3,0.0,standard
2017-03-23,65.22,0.0,12,2017,3,23,3,0.0,standard
2017-03-23,65.22,0.0,13,2017,3,23,3,0.0,standard
2017-03-23,65.22,0.0,14,2017,3,23,3,0.0,standard
2017-03-23,65.22,0.0,15,2017,3,23,3,0.0,standard
2017-03-23,65.22,0.0,16,2017,3,23,3,0.0,standard
2017-03-23,65.22,0.0,17,2017,3,23,3,0.0,standard
2017-03-23,89.99,0.2,18,2017,3,23,3,17.998,evening
2017-03-23,89.99,0.2,19,2017,3,23,3,17.998,evening
2017-03-23,65.22,0.0,20,2017,3,23,3,0.0,off
2017-03-23,65.22,0.0,21,2017,3,23,3,0.0,off
2017-03-23,29.17,30.0,22,2017,3,23,3,875.1,off
2017-03-23,29.17,30.0,23,2017,3,23,3,875.1,off
2017-03-24,29.17,30.0,0,2017,3,24,4,875.1,off
2017-03-24,29.17,30.0,1,2017,3,24,4,875.1,off
2017-03-24,29.17,30.0,2,2017,3,24,4,875.1,off
2017-03-24,29.17,30.0,3,2017,3,24,4,875.1,off
2017-03-24,29.17,30.0,4,2017,3,24,4,875.1,off
2017-03-24,29.17,30.0,5,2017,3,24,4,875.1,standard
2017-03-24,65.22,0.0,6,2017,3,24,4,0.0,morning
2017-03-24,89.99,0.2,7,2017,3,24,4,17.998,morning
2017-03-24,89.99,0.2,8,2017,3,24,4,17.998,morning
2017-03-24,89.99,0.2,9,2017,3,24,4,17.998,standard
2017-03-24,65.22,0.0,10,2017,3,24,4,0.0,standard
2017-03-24,65.22,0.0,11,2017,3,24,4,0.0,standard
2017-03-24,65.22,0.0,12,2017,3,24,4,0.0,standard
2017-03-24,65.22,0.0,13,2017,3,24,4,0.0,standard
2017-03-24,65.22,0.0,14,2017,3,24,4,0.0,standard
2017-03-24,65.22,0.0,15,2017,3,24,4,0.0,standard
2017-03-24,65.22,0.0,16,2017,3,24,4,0.0,standard
2017-03-24,65.22,0.0,17,2017,3,24,4,0.0,standard
2017-03-24,89.99,0.2,18,2017,3,24,4,17.998,evening
2017-03-24,89.99,0.2,19,2017,3,24,4,17.998,evening
2017-03-24,65.22,0.0,20,2017,3,24,4,0.0,off
2017-03-24,65.22,0.0,21,2017,3,24,4,0.0,off
2017-03-24,29.17,30.0,22,2017,3,24,4,875.1,off
2017-03-24,29.17,30.0,23,2017,3,24,4,875.1,off
2017-03-25,29.17,30.0,0,2017,3,25,5,875.1,off
2017-03-25,29.17,30.0,1,2017,3,25,5,875.1,off
2017-03-25,29.17,30.0,2,2017,3,25,5,875.1,off
2017-03-25,29.17,30.0,3,2017,3,25,5,875.1,off
2017-03-25,29.17,30.0,4,2017,3,25,5,875.1,off
2017-03-25,29.17,30.0,5,2017,3,25,5,875.1,off
2017-03-25,29.17,30.0,6,2017,3,25,5,875.1,off
2017-03-25,65.22,0.0,7,2017,3,25,5,0.0,standard
2017-03-25,65.22,0.0,8,2017,3,25,5,0.0,standard
2017-03-25,65.22,0.0,9,2017,3,25,5,0.0,standard
2017-03-25,65.22,0.0,10,2017,3,25,5,0.0,standard
2017-03-25,65.22,0.0,11,2017,3,25,5,0.0,standard
2017-03-25,29.17,30.0,12,2017,3,25,5,875.1,off
2017-03-25,29.17,30.0,13,2017,3,25,5,875.1,off
2017-03-25,29.17,30.0,14,2017,3,25,5,875.1,off
2017-03-25,29.17,30.0,15,2017,3,25,5,875.1,off
2017-03-25,29.17,30.0,16,2017,3,25,5,875.1,off
2017-03-25,29.17,30.0,17,2017,3,25,5,875.1,off
2017-03-25,65.22,0.0,18,2017,3,25,5,0.0,standard
2017-03-25,65.22,0.0,19,2017,3,25,5,0.0,standard
2017-03-25,29.17,30.0,20,2017,3,25,5,875.1,off
2017-03-25,29.17,30.0,21,2017,3,25,5,875.1,off
2017-03-25,29.17,30.0,22,2017,3,25,5,875.1,off
2017-03-25,29.17,30.0,23,2017,3,25,5,875.1,off
2017-03-26,29.17,30.0,0,2017,3,26,6,875.1,off
2017-03-26,29.17,30.0,1,2017,3,26,6,875.1,off
2017-03-26,29.17,30.0,2,2017,3,26,6,875.1,off
2017-03-26,29.17,30.0,3,2017,3,26,6,875.1,off
2017-03-26,29.17,30.0,4,2017,3,26,6,875.1,off
2017-03-26,29.17,30.0,5,2017,3,26,6,875.1,off
2017-03-26,29.17,30.0,6,2017,3,26,6,875.1,off
2017-03-26,29.17,30.0,7,2017,3,26,6,875.1,off
2017-03-26,29.17,30.0,8,2017,3,26,6,875.1,off
2017-03-26,29.17,30.0,9,2017,3,26,6,875.1,off
2017-03-26,29.17,30.0,10,2017,3,26,6,875.1,off
2017-03-26,29.17,30.0,11,2017,3,26,6,875.1,off
2017-03-26,29.17,30.0,12,2017,3,26,6,875.1,off
2017-03-26,29.17,30.0,13,2017,3,26,6,875.1,off
2017-03-26,29.17,30.0,14,2017,3,26,6,875.1,off
2017-03-26,29.17,30.0,15,2017,3,26,6,875.1,off
2017-03-26,29.17,30.0,16,2017,3,26,6,875.1,off
2017-03-26,29.17,30.0,17,2017,3,26,6,875.1,off
2017-03-26,29.17,30.0,18,2017,3,26,6,875.1,off
2017-03-26,29.17,30.0,19,2017,3,26,6,875.1,off
2017-03-26,29.17,30.0,20,2017,3,26,6,875.1,off
2017-03-26,29.17,30.0,21,2017,3,26,6,875.1,off
2017-03-26,29.17,30.0,22,2017,3,26,6,875.1,off
2017-03-26,29.17,30.0,23,2017,3,26,6,875.1,off
2017-03-27,23.4,78.0,0,2017,3,27,0,1825.1999999999998,off
2017-03-27,23.4,78.0,1,2017,3,27,0,1825.1999999999998,off
2017-03-27,23.4,78.0,2,2017,3,27,0,1825.1999999999998,off
2017-03-27,23.4,78.0,3,2017,3,27,0,1825.1999999999998,off
2017-03-27,23.4,78.0,4,2017,3,27,0,1825.1999999999998,off
2017-03-27,23.4,78.0,5,2017,3,27,0,1825.1999999999998,standard
2017-03-27,34.96,30.0,6,2017,3,27,0,1048.8,morning
2017-03-27,86.12,20.0,7,2017,3,27,0,1722.4,morning
2017-03-27,86.12,20.0,8,2017,3,27,0,1722.4,morning
2017-03-27,86.12,20.0,9,2017,3,27,0,1722.4,standard
2017-03-27,34.96,30.0,10,2017,3,27,0,1048.8,standard
2017-03-27,34.96,30.0,11,2017,3,27,0,1048.8,standard
2017-03-27,34.96,30.0,12,2017,3,27,0,1048.8,standard
2017-03-27,34.96,30.0,13,2017,3,27,0,1048.8,standard
2017-03-27,34.96,30.0,14,2017,3,27,0,1048.8,standard
2017-03-27,34.96,30.0,15,2017,3,27,0,1048.8,standard
2017-03-27,34.96,30.0,16,2017,3,27,0,1048.8,standard
2017-03-27,34.96,30.0,17,2017,3,27,0,1048.8,standard
2017-03-27,86.12,20.0,18,2017,3,27,0,1722.4,evening
2017-03-27,86.12,20.0,19,2017,3,27,0,1722.4,evening
2017-03-27,34.96,30.0,20,2017,3,27,0,1048.8,off
2017-03-27,34.96,30.0,21,2017,3,27,0,1048.8,off
2017-03-27,23.4,78.0,22,2017,3,27,0,1825.1999999999998,off
2017-03-27,23.4,78.0,23,2017,3,27,0,1825.1999999999998,off
2017-03-28,23.4,78.0,0,2017,3,28,1,1825.1999999999998,off
2017-03-28,23.4,78.0,1,2017,3,28,1,1825.1999999999998,off
2017-03-28,23.4,78.0,2,2017,3,28,1,1825.1999999999998,off
2017-03-28,23.4,78.0,3,2017,3,28,1,1825.1999999999998,off
2017-03-28,23.4,78.0,4,2017,3,28,1,1825.1999999999998,off
2017-03-28,23.4,78.0,5,2017,3,28,1,1825.1999999999998,standard
2017-03-28,34.96,30.0,6,2017,3,28,1,1048.8,morning
2017-03-28,86.12,20.0,7,2017,3,28,1,1722.4,morning
2017-03-28,86.12,20.0,8,2017,3,28,1,1722.4,morning
2017-03-28,86.12,20.0,9,2017,3,28,1,1722.4,standard
2017-03-28,34.96,30.0,10,2017,3,28,1,1048.8,standard
2017-03-28,34.96,30.0,11,2017,3,28,1,1048.8,standard
2017-03-28,34.96,30.0,12,2017,3,28,1,1048.8,standard
2017-03-28,34.96,30.0,13,2017,3,28,1,1048.8,standard
2017-03-28,34.96,30.0,14,2017,3,28,1,1048.8,standard
2017-03-28,34.96,30.0,15,2017,3,28,1,1048.8,standard
2017-03-28,34.96,30.0,16,2017,3,28,1,1048.8,standard
2017-03-28,34.96,30.0,17,2017,3,28,1,1048.8,standard
2017-03-28,86.12,20.0,18,2017,3,28,1,1722.4,evening
2017-03-28,86.12,20.0,19,2017,3,28,1,1722.4,evening
2017-03-28,34.96,30.0,20,2017,3,28,1,1048.8,off
2017-03-28,34.96,30.0,21,2017,3,28,1,1048.8,off
2017-03-28,23.4,78.0,22,2017,3,28,1,1825.1999999999998,off
2017-03-28,23.4,78.0,23,2017,3,28,1,1825.1999999999998,off
2017-03-29,23.4,78.0,0,2017,3,29,2,1825.1999999999998,off
2017-03-29,23.4,78.0,1,2017,3,29,2,1825.1999999999998,off
2017-03-29,23.4,78.0,2,2017,3,29,2,1825.1999999999998,off
2017-03-29,23.4,78.0,3,2017,3,29,2,1825.1999999999998,off
2017-03-29,23.4,78.0,4,2017,3,29,2,1825.1999999999998,off
2017-03-29,23.4,78.0,5,2017,3,29,2,1825.1999999999998,standard
2017-03-29,34.96,30.0,6,2017,3,29,2,1048.8,morning
2017-03-29,86.12,20.0,7,2017,3,29,2,1722.4,morning
2017-03-29,86.12,20.0,8,2017,3,29,2,1722.4,morning
2017-03-29,86.12,20.0,9,2017,3,29,2,1722.4,standard
2017-03-29,34.96,30.0,10,2017,3,29,2,1048.8,standard
2017-03-29,34.96,30.0,11,2017,3,29,2,1048.8,standard
2017-03-29,34.96,30.0,12,2017,3,29,2,1048.8,standard
2017-03-29,34.96,30.0,13,2017,3,29,2,1048.8,standard
2017-03-29,34.96,30.0,14,2017,3,29,2,1048.8,standard
2017-03-29,34.96,30.0,15,2017,3,29,2,1048.8,standard
2017-03-29,34.96,30.0,16,2017,3,29,2,1048.8,standard
2017-03-29,34.96,30.0,17,2017,3,29,2,1048.8,standard
2017-03-29,86.12,20.0,18,2017,3,29,2,1722.4,evening
2017-03-29,86.12,20.0,19,2017,3,29,2,1722.4,evening
2017-03-29,34.96,30.0,20,2017,3,29,2,1048.8,off
2017-03-29,34.96,30.0,21,2017,3,29,2,1048.8,off
2017-03-29,23.4,78.0,22,2017,3,29,2,1825.1999999999998,off
2017-03-29,23.4,78.0,23,2017,3,29,2,1825.1999999999998,off
2017-03-30,23.4,78.0,0,2017,3,30,3,1825.1999999999998,off
2017-03-30,23.4,78.0,1,2017,3,30,3,1825.1999999999998,off
2017-03-30,23.4,78.0,2,2017,3,30,3,1825.1999999999998,off
2017-03-30,23.4,78.0,3,2017,3,30,3,1825.1999999999998,off
2017-03-30,23.4,78.0,4,2017,3,30,3,1825.1999999999998,off
2017-03-30,23.4,78.0,5,2017,3,30,3,1825.1999999999998,standard
2017-03-30,34.96,30.0,6,2017,3,30,3,1048.8,morning
2017-03-30,86.12,20.0,7,2017,3,30,3,1722.4,morning
2017-03-30,86.12,20.0,8,2017,3,30,3,1722.4,morning
2017-03-30,86.12,20.0,9,2017,3,30,3,1722.4,standard
2017-03-30,34.96,30.0,10,2017,3,30,3,1048.8,standard
2017-03-30,34.96,30.0,11,2017,3,30,3,1048.8,standard
2017-03-30,34.96,30.0,12,2017,3,30,3,1048.8,standard
2017-03-30,34.96,30.0,13,2017,3,30,3,1048.8,standard
2017-03-30,34.96,30.0,14,2017,3,30,3,1048.8,standard
2017-03-30,34.96,30.0,15,2017,3,30,3,1048.8,standard
2017-03-30,34.96,30.0,16,2017,3,30,3,1048.8,standard
2017-03-30,34.96,30.0,17,2017,3,30,3,1048.8,standard
2017-03-30,86.12,20.0,18,2017,3,30,3,1722.4,evening
