year,month,day,volume,value,price_weight_av,price_max,price_min,price_mean,power_max,power_min,power_mean,price_morning_max,price_evening_max,price_standard,date,off_price_mean,standard_price_mean,morning_price_mean,evening_price_mean,off_hour_count,standard_hour_count,morning_hour_count,evening_hour_count,off_volume,standard_volume,morning_volume,evening_volume,off_value,standard_value,morning_value,evening_value
2017,4,1,122.20000000000003,4773.132000000001,39.06,67.32,39.06,48.95099999999998,9.4,0.0,6.110000000000001,67.32,67.32,39.06,2017-04-01,39.06,67.32,,,13,7.0,,,122.20000000000003,0.0,,,4773.132000000001,0.0,,
2017,4,2,225.60000000000008,8811.936,39.05999999999999,39.06,39.06,39.05999999999998,9.4,9.4,9.400000000000004,39.06,39.06,39.06,2017-04-02,39.05999999999998,,,,24,,,,225.60000000000008,,,,8811.936,,,
2017,4,3,37.6,1468.6560000000002,39.06,67.32,39.06,61.667999999999964,9.4,0.0,1.8800000000000001,67.32,67.32,67.32,2017-04-03,39.06,67.31999999999996,,,4,16.0,,,37.6,0.0,,,1468.6560000000002,0.0,,
2017,4,4,37.6,1468.6560000000002,39.06,67.32,39.06,61.667999999999964,9.4,0.0,1.8800000000000001,67.32,67.32,67.32,2017-04-04,39.06,67.31999999999996,,,4,16.0,,,37.6,0.0,,,1468.6560000000002,0.0,,
2017,4,5,75.2,2937.312000000001,39.06000000000001,67.32,39.06,57.89999999999997,9.4,0.0,3.1333333333333333,67.32,67.32,67.32,2017-04-05,39.06,67.31999999999996,,,8,16.0,,,75.2,0.0,,,2937.312000000001,0.0,,
2017,4,6,75.2,2937.312000000001,39.06000000000001,67.32,39.06,57.89999999999997,9.4,0.0,3.1333333333333333,67.32,67.32,67.32,2017-04-06,39.06,67.31999999999996,,,8,16.0,,,75.2,0.0,,,2937.312000000001,0.0,,
2017,4,7,37.6,1468.6560000000002,39.06,67.32,39.06,61.667999999999964,9.4,0.0,1.8800000000000001,67.32,67.32,67.32,2017-04-07,39.06,67.31999999999996,,,4,16.0,,,37.6,0.0,,,1468.6560000000002,0.0,,
2017,4,8,159.80000000000004,6241.7880000000005,39.059999999999995,67.32,39.06,47.302499999999974,9.4,0.0,6.658333333333335,67.32,67.32,39.06,2017-04-08,39.06,67.32,,,17,7.0,,,159.80000000000004,0.0,,,6241.7880000000005,0.0,,
2017,4,9,225.60000000000008,8811.936,39.05999999999999,39.06,39.06,39.05999999999998,9.4,9.4,9.400000000000004,39.06,39.06,39.06,2017-04-09,39.05999999999998,,,,24,,,,225.60000000000008,,,,8811.936,,,
2017,4,10,37.6,1468.6560000000002,39.06,67.32,39.06,61.667999999999964,9.4,0.0,1.8800000000000001,67.32,67.32,67.32,2017-04-10,39.06,67.31999999999996,,,4,16.0,,,37.6,0.0,,,1468.6560000000002,0.0,,
2017,4,11,75.2,2937.312000000001,39.06000000000001,67.32,39.06,57.89999999999997,9.4,0.0,3.1333333333333333,67.32,67.32,67.32,2017-04-11,39.06,67.31999999999996,,,8,16.0,,,75.2,0.0,,,2937.312000000001,0.0,,
2017,4,12,75.2,2937.312000000001,39.06000000000001,67.32,39.06,57.89999999999997,9.4,0.0,3.1333333333333333,67.32,67.32,67.32,2017-04-12,39.06,67.31999999999996,,,8,16.0,,,75.2,0.0,,,2937.312000000001,0.0,,
2017,4,13,75.2,2937.312000000001,39.06000000000001,67.32,39.06,57.89999999999997,9.4,0.0,3.1333333333333333,67.32,67.32,67.32,2017-04-13,39.06,67.31999999999996,,,8,16.0,,,75.2,0.0,,,2937.312000000001,0.0,,
2017,4,14,75.2,2937.312000000001,39.06000000000001,67.32,39.06,57.89999999999997,9.4,0.0,3.1333333333333333,67.32,67.32,67.32,2017-04-14,39.06,67.31999999999996,,,8,16.0,,,75.2,0.0,,,2937.312000000001,0.0,,
2017,4,15,159.80000000000004,6241.7880000000005,39.059999999999995,67.32,39.06,47.302499999999974,9.4,0.0,6.658333333333335,67.32,67.32,39.06,2017-04-15,39.06,67.32,,,17,7.0,,,159.80000000000004,0.0,,,6241.7880000000005,0.0,,
2017,4,16,225.60000000000008,8811.936,39.05999999999999,39.06,39.06,39.05999999999998,9.4,9.4,9.400000000000004,39.06,39.06,39.06,2017-04-16,39.05999999999998,,,,24,,,,225.60000000000008,,,,8811.936,,,
2017,4,17,75.2,2937.312000000001,39.06000000000001,67.32,39.06,57.89999999999997,9.4,0.0,3.1333333333333333,67.32,67.32,67.32,2017-04-17,39.06,67.31999999999996,,,8,16.0,,,75.2,0.0,,,2937.312000000001,0.0,,
2017,4,18,75.2,2937.312000000001,39.06000000000001,67.32,39.06,57.89999999999997,9.4,0.0,3.1333333333333333,67.32,67.32,67.32,2017-04-18,39.06,67.31999999999996,,,8,16.0,,,75.2,0.0,,,2937.312000000001,0.0,,
2017,4,19,75.2,2937.312000000001,39.06000000000001,67.32,39.06,57.89999999999997,9.4,0.0,3.1333333333333333,67.32,67.32,67.32,2017-04-19,39.06,67.31999999999996,,,8,16.0,,,75.2,0.0,,,2937.312000000001,0.0,,
2017,4,20,75.2,2937.312000000001,39.06000000000001,67.32,39.06,57.89999999999997,9.4,0.0,3.1333333333333333,67.32,67.32,67.32,2017-04-20,39.06,67.31999999999996,,,8,16.0,,,75.2,0.0,,,2937.312000000001,0.0,,
2017,4,21,75.2,2937.312000000001,39.06000000000001,67.32,39.06,57.89999999999997,9.4,0.0,3.1333333333333333,67.32,67.32,67.32,2017-04-21,39.06,67.31999999999996,,,8,16.0,,,75.2,0.0,,,2937.312000000001,0.0,,
2017,4,22,159.80000000000004,6241.7880000000005,39.059999999999995,67.32,39.06,47.302499999999974,9.4,0.0,6.658333333333335,67.32,67.32,39.06,2017-04-22,39.06,67.32,,,17,7.0,,,159.80000000000004,0.0,,,6241.7880000000005,0.0,,
2017,4,23,225.60000000000008,8811.936,39.05999999999999,39.06,39.06,39.05999999999998,9.4,9.4,9.400000000000004,39.06,39.06,39.06,2017-04-23,39.05999999999998,,,,24,,,,225.60000000000008,,,,8811.936,,,
2017,4,24,75.2,2937.312000000001,39.06000000000001,67.32,39.06,57.89999999999997,9.4,0.0,3.1333333333333333,67.32,67.32,67.32,2017-04-24,39.06,67.31999999999996,,,8,16.0,,,75.2,0.0,,,2937.312000000001,0.0,,
2017,4,25,75.2,2937.312000000001,39.06000000000001,67.32,39.06,57.89999999999997,9.4,0.0,3.1333333333333333,67.32,67.32,67.32,2017-04-25,39.06,67.31999999999996,,,8,16.0,,,75.2,0.0,,,2937.312000000001,0.0,,
2017,4,26,75.2,2937.312000000001,39.06000000000001,67.32,39.06,57.89999999999997,9.4,0.0,3.1333333333333333,67.32,67.32,67.32,2017-04-26,39.06,67.31999999999996,,,8,16.0,,,75.2,0.0,,,2937.312000000001,0.0,,
2017,4,27,75.2,2937.312000000001,39.06000000000001,67.32,39.06,57.89999999999997,9.4,0.0,3.1333333333333333,67.32,67.32,67.32,2017-04-27,39.06,67.31999999999996,,,8,16.0,,,75.2,0.0,,,2937.312000000001,0.0,,
2017,4,28,75.2,2937.312000000001,39.06000000000001,67.32,39.06,57.89999999999997,9.4,0.0,3.1333333333333333,67.32,67.32,67.32,2017-04-28,39.06,67.31999999999996,,,8,16.0,,,75.2,0.0,,,2937.312000000001,0.0,,
2017,4,29,122.20000000000003,4773.132000000001,39.06,67.32,39.06,48.95099999999998,9.4,0.0,6.110000000000001,67.32,67.32,39.06,2017-04-29,39.06,67.32,,,13,7.0,,,122.20000000000003,0.0,,,4773.132000000001,0.0,,
2017,4,30,188.00000000000006,7343.28,39.05999999999999,39.06,39.06,39.05999999999999,9.4,9.4,9.400000000000002,39.06,39.06,39.06,2017-04-30,39.05999999999999,,,,20,,,,188.00000000000006,,,,7343.28,,,
2017,5,1,200.0,7413.999999999997,37.069999999999986,37.07,37.07,37.070000000000014,10.0,10.0,10.0,37.07,37.07,37.07,2017-05-01,37.07,37.07000000000001,,,4,16.0,,,40.0,160.0,,,1482.8,5931.199999999998,,
2017,5,2,80.0,2965.5999999999995,37.06999999999999,62.83,37.07,54.24333333333333,10.0,0.0,3.3333333333333335,62.83,62.83,62.83,2017-05-02,37.07,62.83000000000001,,,8,16.0,,,80.0,0.0,,,2965.5999999999995,0.0,,
2017,5,3,40.0,1482.8,37.07,62.83,37.07,57.67800000000001,10.0,0.0,2.0,62.83,62.83,62.83,2017-05-03,37.07,62.83000000000001,,,4,16.0,,,40.0,0.0,,,1482.8,0.0,,
2017,5,4,40.0,1482.8,37.07,62.83,37.07,57.67800000000001,10.0,0.0,2.0,62.83,62.83,62.83,2017-05-04,37.07,62.83000000000001,,,4,16.0,,,40.0,0.0,,,1482.8,0.0,,
2017,5,5,80.0,2965.5999999999995,37.06999999999999,62.83,37.07,54.24333333333333,10.0,0.0,3.3333333333333335,62.83,62.83,62.83,2017-05-05,37.07,62.83000000000001,,,8,16.0,,,80.0,0.0,,,2965.5999999999995,0.0,,
2017,5,6,170.0,6301.899999999998,37.069999999999986,62.83,37.07,44.58333333333335,10.0,0.0,7.083333333333333,62.83,62.83,37.07,2017-05-06,37.07000000000001,62.82999999999999,,,17,7.0,,,170.0,0.0,,,6301.899999999998,0.0,,
2017,5,7,200.0,7413.999999999997,37.069999999999986,37.07,37.07,37.070000000000014,10.0,10.0,10.0,37.07,37.07,37.07,2017-05-07,37.070000000000014,,,,20,,,,200.0,,,,7413.999999999997,,,
2017,5,8,80.0,2965.5999999999995,37.06999999999999,62.83,37.07,54.24333333333333,10.0,0.0,3.3333333333333335,62.83,62.83,62.83,2017-05-08,37.07,62.83000000000001,,,8,16.0,,,80.0,0.0,,,2965.5999999999995,0.0,,
2017,5,9,80.0,2965.5999999999995,37.06999999999999,62.83,37.07,54.24333333333333,10.0,0.0,3.3333333333333335,62.83,62.83,62.83,2017-05-09,37.07,62.83000000000001,,,8,16.0,,,80.0,0.0,,,2965.5999999999995,0.0,,
2017,5,10,40.0,1482.8,37.07,62.83,37.07,57.67800000000001,10.0,0.0,2.0,62.83,62.83,62.83,2017-05-10,37.07,62.83000000000001,,,4,16.0,,,40.0,0.0,,,1482.8,0.0,,
2017,5,11,80.0,2965.5999999999995,37.06999999999999,62.83,37.07,54.24333333333333,10.0,0.0,3.3333333333333335,62.83,62.83,62.83,2017-05-11,37.07,62.83000000000001,,,8,16.0,,,80.0,0.0,,,2965.5999999999995,0.0,,
2017,5,12,80.0,2965.5999999999995,37.06999999999999,62.83,37.07,54.24333333333333,10.0,0.0,3.3333333333333335,62.83,62.83,62.83,2017-05-12,37.07,62.83000000000001,,,8,16.0,,,80.0,0.0,,,2965.5999999999995,0.0,,
2017,5,13,170.0,6301.899999999998,37.069999999999986,62.83,37.07,44.58333333333335,10.0,0.0,7.083333333333333,62.83,62.83,37.07,2017-05-13,37.07000000000001,62.82999999999999,,,17,7.0,,,170.0,0.0,,,6301.899999999998,0.0,,
2017,5,14,240.0,8896.799999999997,37.069999999999986,37.07,37.07,37.07000000000002,10.0,10.0,10.0,37.07,37.07,37.07,2017-05-14,37.07000000000002,,,,24,,,,240.0,,,,8896.799999999997,,,
2017,5,15,80.0,2965.5999999999995,37.06999999999999,62.83,37.07,54.24333333333333,10.0,0.0,3.3333333333333335,62.83,62.83,62.83,2017-05-15,37.07,62.83000000000001,,,8,16.0,,,80.0,0.0,,,2965.5999999999995,0.0,,
2017,5,16,80.0,2965.5999999999995,37.06999999999999,62.83,37.07,54.24333333333333,10.0,0.0,3.3333333333333335,62.83,62.83,62.83,2017-05-16,37.07,62.83000000000001,,,8,16.0,,,80.0,0.0,,,2965.5999999999995,0.0,,
2017,5,17,80.0,2965.5999999999995,37.06999999999999,62.83,37.07,54.24333333333333,10.0,0.0,3.3333333333333335,62.83,62.83,62.83,2017-05-17,37.07,62.83000000000001,,,8,16.0,,,80.0,0.0,,,2965.5999999999995,0.0,,
2017,5,18,80.0,2965.5999999999995,37.06999999999999,62.83,37.07,54.24333333333333,10.0,0.0,3.3333333333333335,62.83,62.83,62.83,2017-05-18,37.07,62.83000000000001,,,8,16.0,,,80.0,0.0,,,2965.5999999999995,0.0,,
2017,5,19,80.0,2965.5999999999995,37.06999999999999,62.83,37.07,54.24333333333333,10.0,0.0,3.3333333333333335,62.83,62.83,62.83,2017-05-19,37.07,62.83000000000001,,,8,16.0,,,80.0,0.0,,,2965.5999999999995,0.0,,
2017,5,20,170.0,6301.899999999998,37.069999999999986,62.83,37.07,44.58333333333335,10.0,0.0,7.083333333333333,62.83,62.83,37.07,2017-05-20,37.07000000000001,62.82999999999999,,,17,7.0,,,170.0,0.0,,,6301.899999999998,0.0,,
2017,5,21,240.0,8896.799999999997,37.069999999999986,37.07,37.07,37.07000000000002,10.0,10.0,10.0,37.07,37.07,37.07,2017-05-21,37.07000000000002,,,,24,,,,240.0,,,,8896.799999999997,,,
2017,5,22,80.0,2965.5999999999995,37.06999999999999,62.83,37.07,54.24333333333333,10.0,0.0,3.3333333333333335,62.83,62.83,62.83,2017-05-22,37.07,62.83000000000001,,,8,16.0,,,80.0,0.0,,,2965.5999999999995,0.0,,
2017,5,23,80.0,2965.5999999999995,37.06999999999999,62.83,37.07,54.24333333333333,10.0,0.0,3.3333333333333335,62.83,62.83,62.83,2017-05-23,37.07,62.83000000000001,,,8,16.0,,,80.0,0.0,,,2965.5999999999995,0.0,,
2017,5,24,80.0,2965.5999999999995,37.06999999999999,62.83,37.07,54.24333333333333,10.0,0.0,3.3333333333333335,62.83,62.83,62.83,2017-05-24,37.07,62.83000000000001,,,8,16.0,,,80.0,0.0,,,2965.5999999999995,0.0,,
2017,5,25,80.0,2965.5999999999995,37.06999999999999,62.83,37.07,54.24333333333333,10.0,0.0,3.3333333333333335,62.83,62.83,62.83,2017-05-25,37.07,62.83000000000001,,,8,16.0,,,80.0,0.0,,,2965.5999999999995,0.0,,
2017,5,26,80.0,2965.5999999999995,37.06999999999999,62.83,37.07,54.24333333333333,10.0,0.0,3.3333333333333335,62.83,62.83,62.83,2017-05-26,37.07,62.83000000000001,,,8,16.0,,,80.0,0.0,,,2965.5999999999995,0.0,,
2017,5,27,170.0,6301.899999999998,37.069999999999986,62.83,37.07,44.58333333333335,10.0,0.0,7.083333333333333,62.83,62.83,37.07,2017-05-27,37.07000000000001,62.82999999999999,,,17,7.0,,,170.0,0.0,,,6301.899999999998,0.0,,
2017,5,28,240.0,8896.799999999997,37.069999999999986,37.07,37.07,37.07000000000002,10.0,10.0,10.0,37.07,37.07,37.07,2017-05-28,37.07000000000002,,,,24,,,,240.0,,,,8896.799999999997,,,
2017,5,29,40.0,1482.8,37.07,62.83,37.07,57.67800000000001,10.0,0.0,2.0,62.83,62.83,62.83,2017-05-29,37.07,62.83000000000001,,,4,16.0,,,40.0,0.0,,,1482.8,0.0,,
2017,5,30,40.0,1482.8,37.07,62.83,37.07,57.67800000000001,10.0,0.0,2.0,62.83,62.83,62.83,2017-05-30,37.07,62.83000000000001,,,4,16.0,,,40.0,0.0,,,1482.8,0.0,,
