month,hour,price,volume,value
1,0,37.32052173913043,17.1504347826087,664.6759217391303
1,1,37.32052173913043,17.1504347826087,664.6759217391303
1,2,37.32052173913043,17.1504347826087,664.6759217391303
1,3,37.32052173913043,17.1504347826087,664.6759217391303
1,4,37.18400000000003,17.017419354838708,657.1710903225805
1,5,37.18400000000003,17.017419354838708,657.1710903225805
1,6,64.80225806451614,11.77935483870968,639.5994580645164
1,7,111.31690322580651,5.2380645161290325,287.719735483871
1,8,111.31690322580651,5.2380645161290325,287.719735483871
1,9,111.31690322580651,5.2380645161290325,287.719735483871
1,10,70.45974193548389,10.694838709677422,637.2509225806455
1,11,70.45974193548389,10.694838709677422,637.2509225806455
1,12,64.80225806451614,11.77935483870968,639.5994580645164
1,13,64.80225806451614,11.77935483870968,639.5994580645164
1,14,64.80225806451614,11.77935483870968,639.5994580645164
1,15,64.80225806451614,11.77935483870968,639.5994580645164
1,16,64.80225806451614,11.77935483870968,639.5994580645164
1,17,64.80225806451614,11.77935483870968,639.5994580645164
1,18,111.31690322580651,5.2380645161290325,287.719735483871
1,19,111.31690322580651,5.2380645161290325,287.719735483871
1,20,64.80225806451614,11.77935483870968,639.5994580645164
1,21,64.80225806451614,11.77935483870968,639.5994580645164
1,22,37.18400000000003,17.017419354838708,657.1710903225805
1,23,37.18400000000003,17.017419354838708,657.1710903225805
2,0,41.06190909090908,12.959999999999996,569.715490909091
2,1,41.06190909090908,12.959999999999996,569.715490909091
2,2,41.06190909090908,12.959999999999996,569.715490909091
2,3,41.06190909090908,12.959999999999996,569.715490909091
2,4,41.16753731343282,13.669402985074623,593.5850970149259
2,5,41.16753731343282,13.669402985074623,593.5850970149259
2,6,81.0155970149254,6.076119402985074,417.4046492537315
2,7,124.90634328358209,2.166417910447761,133.68407462686565
2,8,124.90634328358209,2.166417910447761,133.68407462686565
2,9,124.90634328358209,2.166417910447761,133.68407462686565
2,10,88.69044776119402,5.196268656716417,408.87052985074644
2,11,88.69044776119402,5.196268656716417,408.87052985074644
2,12,81.0155970149254,6.076119402985074,417.4046492537315
2,13,81.0155970149254,6.076119402985074,417.4046492537315
2,14,81.0155970149254,6.076119402985074,417.4046492537315
2,15,81.0155970149254,6.076119402985074,417.4046492537315
2,16,81.0155970149254,6.076119402985074,417.4046492537315
2,17,81.0155970149254,6.076119402985074,417.4046492537315
2,18,124.90634328358209,2.166417910447761,133.68407462686565
2,19,124.90634328358209,2.166417910447761,133.68407462686565
2,20,81.0155970149254,6.076119402985074,417.4046492537315
2,21,81.0155970149254,6.076119402985074,417.4046492537315
2,22,41.16753731343282,13.669402985074623,593.5850970149259
2,23,41.16753731343282,13.669402985074623,593.5850970149259
3,0,41.24090909090908,18.81818181818182,683.2781060606055
3,1,41.24090909090908,18.81818181818182,683.2781060606055
3,2,41.24090909090908,18.81818181818182,683.2781060606055
3,3,41.24090909090908,18.81818181818182,683.2781060606055
3,4,40.9722988505747,18.200000000000003,675.0259425287351
3,5,40.9722988505747,18.200000000000003,675.0259425287351
3,6,69.47454022988504,7.620689655172418,354.4747586206898
3,7,124.01551724137936,3.425287356321839,170.11374712643678
3,8,124.01551724137936,3.425287356321839,170.11374712643678
3,9,124.01551724137936,3.425287356321839,170.11374712643678
3,10,75.59844827586203,5.3804597701149435,280.64371264367827
3,11,75.59844827586203,5.3804597701149435,280.64371264367827
3,12,69.47454022988504,7.620689655172418,354.4747586206898
3,13,69.47454022988504,7.620689655172418,354.4747586206898
3,14,69.47454022988504,7.620689655172418,354.4747586206898
3,15,69.47454022988504,7.620689655172418,354.4747586206898
3,16,69.47454022988504,7.620689655172418,354.4747586206898
3,17,69.47454022988504,7.620689655172418,354.4747586206898
3,18,124.01551724137936,3.425287356321839,170.11374712643678
3,19,124.01551724137936,3.425287356321839,170.11374712643678
3,20,69.47454022988504,7.620689655172418,354.4747586206898
3,21,69.47454022988504,7.620689655172418,354.4747586206898
3,22,40.9722988505747,18.200000000000003,675.0259425287351
3,23,40.9722988505747,18.200000000000003,675.0259425287351
4,0,36.09508474576272,17.372033898305087,594.8408220338985
4,1,36.09508474576272,17.372033898305087,594.8408220338985
4,2,36.09508474576272,17.372033898305087,594.8408220338985
4,3,36.09508474576272,17.372033898305087,594.8408220338985
4,4,36.25740259740262,16.65974025974026,564.83712987013
4,5,36.25740259740262,16.65974025974026,564.83712987013
4,6,58.712467532467514,12.709740259740261,597.1601038961041
4,7,106.1568181818182,7.826623376623377,471.52320779220787
4,8,106.1568181818182,7.826623376623377,471.52320779220787
4,9,106.1568181818182,7.826623376623377,471.52320779220787
4,10,63.79844155844155,11.333766233766234,593.0114155844157
4,11,63.79844155844155,11.333766233766234,593.0114155844157
4,12,58.712467532467514,12.709740259740261,597.1601038961041
4,13,58.712467532467514,12.709740259740261,597.1601038961041
4,14,58.712467532467514,12.709740259740261,597.1601038961041
4,15,58.712467532467514,12.709740259740261,597.1601038961041
4,16,58.712467532467514,12.709740259740261,597.1601038961041
4,17,58.712467532467514,12.709740259740261,597.1601038961041
4,18,106.1568181818182,7.826623376623377,471.52320779220787
4,19,106.1568181818182,7.826623376623377,471.52320779220787
4,20,58.712467532467514,12.709740259740261,597.1601038961041
4,21,58.712467532467514,12.709740259740261,597.1601038961041
4,22,36.25740259740262,16.65974025974026,564.83712987013
4,23,36.25740259740262,16.65974025974026,564.83712987013
5,0,31.236766917293217,26.531578947368413,770.2315413533835
5,1,31.236766917293217,26.531578947368413,770.2315413533835
5,2,31.236766917293217,26.531578947368413,770.2315413533835
