date,hour,price,volume,cat
2017-03-08,13,65.0,0.0,standard
2017-03-08,14,65.0,0.0,standard
2017-03-08,15,65.0,0.0,standard
2017-03-08,16,65.0,0.0,standard
2017-03-08,17,65.0,0.0,standard
2017-03-08,18,97.21,0.0,evening
2017-03-08,19,97.21,0.0,evening
2017-03-08,20,65.0,0.0,off
2017-03-08,21,65.0,0.0,off
2017-03-08,22,29.0,50.0,off
2017-03-08,23,29.0,50.0,off
2017-03-09,0,29.0,50.0,off
2017-03-09,1,29.0,50.0,off
2017-03-09,2,29.0,50.0,off
2017-03-09,3,29.0,50.0,off
2017-03-09,4,29.0,50.0,off
2017-03-09,5,29.0,50.0,standard
2017-03-09,6,65.0,0.0,morning
2017-03-09,7,97.21,0.0,morning
2017-03-09,8,97.21,0.0,morning
2017-03-09,9,97.21,0.0,standard
2017-03-09,10,65.0,0.0,standard
2017-03-09,11,65.0,0.0,standard
2017-03-09,12,65.0,0.0,standard
2017-03-09,13,65.0,0.0,standard
2017-03-09,14,65.0,0.0,standard
2017-03-09,15,65.0,0.0,standard
2017-03-09,16,65.0,0.0,standard
2017-03-09,17,65.0,0.0,standard
2017-03-09,18,97.21,0.0,evening
2017-03-09,19,97.21,0.0,evening
2017-03-09,20,65.0,0.0,off
2017-03-09,21,65.0,0.0,off
2017-03-09,22,29.0,50.0,off
2017-03-09,23,29.0,50.0,off
2017-03-10,4,29.0,50.0,off
2017-03-10,5,29.0,50.0,standard
2017-03-10,6,65.0,0.0,morning
2017-03-10,7,97.21,0.0,morning
2017-03-10,8,97.21,0.0,morning
2017-03-10,9,97.21,0.0,standard
2017-03-10,10,65.0,0.0,standard
2017-03-10,11,65.0,0.0,standard
2017-03-10,12,65.0,0.0,standard
2017-03-10,13,65.0,0.0,standard
2017-03-10,14,65.0,0.0,standard
2017-03-10,15,65.0,0.0,standard
2017-03-10,16,65.0,0.0,standard
2017-03-10,17,65.0,0.0,standard
2017-03-10,18,97.21,0.0,evening
2017-03-10,19,97.21,0.0,evening
2017-03-10,20,65.0,0.0,off
2017-03-10,21,65.0,0.0,off
2017-03-10,22,29.0,50.0,off
2017-03-10,23,29.0,50.0,off
2017-03-11,0,29.0,50.0,off
2017-03-11,1,29.0,50.0,off
2017-03-11,2,29.0,50.0,off
2017-03-11,3,29.0,50.0,off
2017-03-11,4,29.0,50.0,off
2017-03-11,5,29.0,50.0,off
2017-03-11,6,29.0,50.0,off
2017-03-11,7,65.0,0.0,standard
2017-03-11,8,65.0,0.0,standard
2017-03-11,9,65.0,0.0,standard
2017-03-11,10,65.0,0.0,standard
2017-03-11,11,65.0,0.0,standard
2017-03-11,12,29.0,50.0,off
2017-03-11,13,29.0,50.0,off
2017-03-11,14,29.0,50.0,off
2017-03-11,15,29.0,50.0,off
2017-03-11,16,29.0,50.0,off
2017-03-11,17,29.0,50.0,off
2017-03-11,18,65.0,0.0,standard
2017-03-11,19,65.0,0.0,standard
2017-03-11,20,29.0,50.0,off
2017-03-11,21,29.0,50.0,off
2017-03-11,22,29.0,50.0,off
2017-03-11,23,29.0,50.0,off
2017-03-12,0,29.0,50.0,off
2017-03-12,1,29.0,50.0,off
2017-03-12,2,29.0,50.0,off
2017-03-12,3,29.0,50.0,off
2017-03-12,4,29.0,50.0,off
2017-03-12,5,29.0,50.0,off
2017-03-12,6,29.0,50.0,off
2017-03-12,7,29.0,50.0,off
2017-03-12,8,29.0,50.0,off
2017-03-12,9,29.0,50.0,off
2017-03-12,10,29.0,50.0,off
2017-03-12,11,29.0,50.0,off
2017-03-12,12,29.0,50.0,off
2017-03-12,13,29.0,50.0,off
2017-03-12,14,29.0,50.0,off
2017-03-12,15,29.0,50.0,off
2017-03-12,16,29.0,50.0,off
2017-03-12,17,29.0,50.0,off
2017-03-12,18,29.0,50.0,off
2017-03-12,19,29.0,50.0,off
2017-03-12,20,29.0,50.0,off
2017-03-12,21,29.0,50.0,off
2017-03-12,22,29.0,50.0,off
2017-03-12,23,29.0,50.0,off
2017-03-20,0,29.17,30.0,off
2017-03-20,1,29.17,30.0,off
2017-03-20,2,29.17,30.0,off
2017-03-20,3,29.17,30.0,off
2017-03-20,4,29.17,30.0,off
2017-03-20,5,29.17,30.0,standard
2017-03-20,6,65.22,0.0,morning
2017-03-20,7,89.99,0.2,morning
2017-03-20,8,89.99,0.2,morning
2017-03-20,9,89.99,0.2,standard
2017-03-20,10,65.22,0.0,standard
2017-03-20,11,65.22,0.0,standard
2017-03-20,12,65.22,0.0,standard
2017-03-20,13,65.22,0.0,standard
2017-03-20,14,65.22,0.0,standard
2017-03-20,15,65.22,0.0,standard
2017-03-20,16,65.22,0.0,standard
2017-03-20,17,65.22,0.0,standard
2017-03-20,18,89.99,0.2,evening
2017-03-20,19,89.99,0.2,evening
2017-03-20,20,65.22,0.0,off
2017-03-20,21,65.22,0.0,off
2017-03-20,22,29.17,30.0,off
2017-03-20,23,29.17,30.0,off
2017-03-21,0,29.17,30.0,off
2017-03-21,1,29.17,30.0,off
2017-03-21,2,29.17,30.0,off
2017-03-21,3,29.17,30.0,off
2017-03-21,4,29.17,30.0,off
2017-03-21,5,29.17,30.0,standard
2017-03-21,6,65.22,0.0,morning
2017-03-21,7,89.99,0.2,morning
2017-03-21,8,89.99,0.2,morning
2017-03-21,9,89.99,0.2,standard
2017-03-21,10,65.22,0.0,standard
2017-03-21,11,65.22,0.0,standard
2017-03-21,12,65.22,0.0,standard
2017-03-21,13,65.22,0.0,standard
2017-03-21,14,65.22,0.0,standard
2017-03-21,15,65.22,0.0,standard
2017-03-21,16,65.22,0.0,standard
2017-03-21,17,65.22,0.0,standard
2017-03-21,18,89.99,0.2,evening
2017-03-21,19,89.99,0.2,evening
2017-03-21,20,65.22,0.0,off
2017-03-21,21,65.22,0.0,off
2017-03-21,22,29.17,30.0,off
2017-03-21,23,29.17,30.0,off
2017-03-22,0,29.17,30.0,off
2017-03-22,1,29.17,30.0,off
2017-03-22,2,29.17,30.0,off
2017-03-22,3,29.17,30.0,off
2017-03-22,4,29.17,30.0,off
2017-03-22,5,29.17,30.0,standard
2017-03-22,6,65.22,0.0,morning
2017-03-22,7,89.99,0.2,morning
2017-03-22,8,89.99,0.2,morning
2017-03-22,9,89.99,0.2,standard
2017-03-22,10,65.22,0.0,standard
2017-03-22,11,65.22,0.0,standard
2017-03-22,12,65.22,0.0,standard
2017-03-22,13,65.22,0.0,standard
2017-03-22,14,65.22,0.0,standard
2017-03-22,15,65.22,0.0,standard
2017-03-22,16,65.22,0.0,standard
2017-03-22,17,65.22,0.0,standard
2017-03-22,18,89.99,0.2,evening
2017-03-22,19,89.99,0.2,evening
2017-03-22,20,65.22,0.0,off
2017-03-22,21,65.22,0.0,off
2017-03-22,22,29.17,30.0,off
2017-03-22,23,29.17,30.0,off
2017-03-23,0,29.17,30.0,off
2017-03-23,1,29.17,30.0,off
2017-03-23,2,29.17,30.0,off
2017-03-23,3,29.17,30.0,off
2017-03-23,4,29.17,30.0,off
2017-03-23,5,29.17,30.0,standard
2017-03-23,6,65.22,0.0,morning
2017-03-23,7,89.99,0.2,morning
2017-03-23,8,89.99,0.2,morning
2017-03-23,9,89.99,0.2,standard
2017-03-23,10,65.22,0.0,standard
2017-03-23,11,65.22,0.0,standard
2017-03-23,12,65.22,0.0,standard
2017-03-23,13,65.22,0.0,standard
2017-03-23,14,65.22,0.0,standard
2017-03-23,15,65.22,0.0,standard
2017-03-23,16,65.22,0.0,standard
2017-03-23,17,65.22,0.0,standard
2017-03-23,18,89.99,0.2,evening
2017-03-23,19,89.99,0.2,evening
2017-03-23,20,65.22,0.0,off
2017-03-23,21,65.22,0.0,off
2017-03-23,22,29.17,30.0,off
2017-03-23,23,29.17,30.0,off
2017-03-24,0,29.17,30.0,off
2017-03-24,1,29.17,30.0,off
2017-03-24,2,29.17,30.0,off
2017-03-24,3,29.17,30.0,off
2017-03-24,4,29.17,30.0,off
2017-03-24,5,29.17,30.0,standard
2017-03-24,6,65.22,0.0,morning
2017-03-24,7,89.99,0.2,morning
2017-03-24,8,89.99,0.2,morning
2017-03-24,9,89.99,0.2,standard
2017-03-24,10,65.22,0.0,standard
2017-03-24,11,65.22,0.0,standard
2017-03-24,12,65.22,0.0,standard
2017-03-24,13,65.22,0.0,standard
2017-03-24,14,65.22,0.0,standard
2017-03-24,15,65.22,0.0,standard
2017-03-24,16,65.22,0.0,standard
2017-03-24,17,65.22,0.0,standard
2017-03-24,18,89.99,0.2,evening
2017-03-24,19,89.99,0.2,evening
2017-03-24,20,65.22,0.0,off
2017-03-24,21,65.22,0.0,off
2017-03-24,22,29.17,30.0,off
2017-03-24,23,29.17,30.0,off
2017-03-25,0,29.17,30.0,off
2017-03-25,1,29.17,30.0,off
2017-03-25,2,29.17,30.0,off
2017-03-25,3,29.17,30.0,off
2017-03-25,4,29.17,30.0,off
2017-03-25,5,29.17,30.0,off
2017-03-25,6,29.17,30.0,off
2017-03-25,7,65.22,0.0,standard
2017-03-25,8,65.22,0.0,standard
2017-03-25,9,65.22,0.0,standard
2017-03-25,10,65.22,0.0,standard
2017-03-25,11,65.22,0.0,standard
2017-03-25,12,29.17,30.0,off
2017-03-25,13,29.17,30.0,off
2017-03-25,14,29.17,30.0,off
2017-03-25,15,29.17,30.0,off
2017-03-25,16,29.17,30.0,off
2017-03-25,17,29.17,30.0,off
2017-03-25,18,65.22,0.0,standard
2017-03-25,19,65.22,0.0,standard
2017-03-25,20,29.17,30.0,off
2017-03-25,21,29.17,30.0,off
2017-03-25,22,29.17,30.0,off
2017-03-25,23,29.17,30.0,off
2017-03-26,0,29.17,30.0,off
2017-03-26,1,29.17,30.0,off
2017-03-26,2,29.17,30.0,off
2017-03-26,3,29.17,30.0,off
2017-03-26,4,29.17,30.0,off
2017-03-26,5,29.17,30.0,off
2017-03-26,6,29.17,30.0,off
2017-03-26,7,29.17,30.0,off
2017-03-26,8,29.17,30.0,off
2017-03-26,9,29.17,30.0,off
2017-03-26,10,29.17,30.0,off
2017-03-26,11,29.17,30.0,off
2017-03-26,12,29.17,30.0,off
2017-03-26,13,29.17,30.0,off
2017-03-26,14,29.17,30.0,off
2017-03-26,15,29.17,30.0,off
2017-03-26,16,29.17,30.0,off
2017-03-26,17,29.17,30.0,off
2017-03-26,18,29.17,30.0,off
2017-03-26,19,29.17,30.0,off
2017-03-26,20,29.17,30.0,off
2017-03-26,21,29.17,30.0,off
2017-03-26,22,29.17,30.0,off
2017-03-26,23,29.17,30.0,off
2017-03-27,0,23.4,78.0,off
2017-03-27,1,23.4,78.0,off
2017-03-27,2,23.4,78.0,off
2017-03-27,3,23.4,78.0,off
2017-03-27,4,23.4,78.0,off
2017-03-27,5,23.4,78.0,standard
2017-03-27,6,34.96,30.0,morning
2017-03-27,7,86.12,20.0,morning
2017-03-27,8,86.12,20.0,morning
2017-03-27,9,86.12,20.0,standard
2017-03-27,10,34.96,30.0,standard
2017-03-27,11,34.96,30.0,standard
2017-03-27,12,34.96,30.0,standard
2017-03-27,13,34.96,30.0,standard
2017-03-27,14,34.96,30.0,standard
2017-03-27,15,34.96,30.0,standard
2017-03-27,16,34.96,30.0,standard
2017-03-27,17,34.96,30.0,standard
2017-03-27,18,86.12,20.0,evening
2017-03-27,19,86.12,20.0,evening
2017-03-27,20,34.96,30.0,off
2017-03-27,21,34.96,30.0,off
2017-03-27,22,23.4,78.0,off
2017-03-27,23,23.4,78.0,off
2017-03-28,0,23.4,78.0,off
2017-03-28,1,23.4,78.0,off
2017-03-28,2,23.4,78.0,off
2017-03-28,3,23.4,78.0,off
2017-03-28,4,23.4,78.0,off
2017-03-28,5,23.4,78.0,standard
2017-03-28,6,34.96,30.0,morning
2017-03-28,7,86.12,20.0,morning
2017-03-28,8,86.12,20.0,morning
2017-03-28,9,86.12,20.0,standard
2017-03-28,10,34.96,30.0,standard
2017-03-28,11,34.96,30.0,standard
2017-03-28,12,34.96,30.0,standard
2017-03-28,13,34.96,30.0,standard
2017-03-28,14,34.96,30.0,standard
2017-03-28,15,34.96,30.0,standard
2017-03-28,16,34.96,30.0,standard
2017-03-28,17,34.96,30.0,standard
2017-03-28,18,86.12,20.0,evening
2017-03-28,19,86.12,20.0,evening
2017-03-28,20,34.96,30.0,off
2017-03-28,21,34.96,30.0,off
2017-03-28,22,23.4,78.0,off
2017-03-28,23,23.4,78.0,off
2017-03-29,0,23.4,78.0,off
2017-03-29,1,23.4,78.0,off
2017-03-29,2,23.4,78.0,off
2017-03-29,3,23.4,78.0,off
2017-03-29,4,23.4,78.0,off
2017-03-29,5,23.4,78.0,standard
2017-03-29,6,34.96,30.0,morning
2017-03-29,7,86.12,20.0,morning
2017-03-29,8,86.12,20.0,morning
2017-03-29,9,86.12,20.0,standard
2017-03-29,10,34.96,30.0,standard
2017-03-29,11,34.96,30.0,standard
2017-03-29,12,34.96,30.0,standard
2017-03-29,13,34.96,30.0,standard
2017-03-29,14,34.96,30.0,standard
2017-03-29,15,34.96,30.0,standard
2017-03-29,16,34.96,30.0,standard
2017-03-29,17,34.96,30.0,standard
2017-03-29,18,86.12,20.0,evening
2017-03-29,19,86.12,20.0,evening
2017-03-29,20,34.96,30.0,off
2017-03-29,21,34.96,30.0,off
2017-03-29,22,23.4,78.0,off
2017-03-29,23,23.4,78.0,off
2017-03-30,0,23.4,78.0,off
2017-03-30,1,23.4,78.0,off
2017-03-30,2,23.4,78.0,off
2017-03-30,3,23.4,78.0,off
2017-03-30,4,23.4,78.0,off
2017-03-30,5,23.4,78.0,standard
2017-03-30,6,34.96,30.0,morning
2017-03-30,7,86.12,20.0,morning
2017-03-30,8,86.12,20.0,morning
2017-03-30,9,86.12,20.0,standard
2017-03-30,10,34.96,30.0,standard
2017-03-30,11,34.96,30.0,standard
2017-03-30,12,34.96,30.0,standard
2017-03-30,13,34.96,30.0,standard
2017-03-30,14,34.96,30.0,standard
2017-03-30,15,34.96,30.0,standard
2017-03-30,16,34.96,30.0,standard
2017-03-30,17,34.96,30.0,standard
2017-03-30,18,86.12,20.0,evening
2017-03-30,19,86.12,20.0,evening
2017-03-30,20,34.96,30.0,off
2017-03-30,21,34.96,30.0,off
2017-03-30,22,23.4,78.0,off
2017-03-30,23,23.4,78.0,off
2017-03-31,0,23.4,78.0,off
2017-03-31,1,23.4,78.0,off
2017-03-31,2,23.4,78.0,off
2017-03-31,3,23.4,78.0,off
2017-03-31,4,23.4,78.0,off
2017-03-31,5,23.4,78.0,standard
2017-03-31,6,34.96,30.0,morning
2017-03-31,7,86.12,20.0,morning
2017-03-31,8,86.12,20.0,morning
2017-03-31,9,86.12,20.0,standard
2017-03-31,10,34.96,30.0,standard
2017-03-31,11,34.96,30.0,standard
2017-03-31,12,34.96,30.0,standard
2017-03-31,13,34.96,30.0,standard
2017-03-31,14,34.96,30.0,standard
2017-03-31,15,34.96,30.0,standard
2017-03-31,16,34.96,30.0,standard
2017-03-31,17,34.96,30.0,standard
2017-03-31,18,86.12,20.0,evening
2017-03-31,19,86.12,20.0,evening
2017-03-31,20,34.96,30.0,off
2017-03-31,21,34.96,30.0,off
2017-03-31,22,23.4,78.0,off
2017-03-31,23,23.4,78.0,off
2017-04-01,4,23.4,78.0,off
2017-04-01,5,23.4,78.0,off
2017-04-01,6,23.4,78.0,off
2017-04-01,7,34.96,30.0,standard
2017-04-01,8,34.96,30.0,standard
2017-04-01,9,34.96,30.0,standard
2017-04-01,10,34.96,30.0,standard
2017-04-01,11,34.96,30.0,standard
2017-04-01,12,23.4,78.0,off
2017-04-01,13,23.4,78.0,off
2017-04-01,14,23.4,78.0,off
2017-04-01,15,23.4,78.0,off
2017-04-01,16,23.4,78.0,off
2017-04-01,17,23.4,78.0,off
2017-04-01,18,34.96,30.0,standard
2017-04-01,19,34.96,30.0,standard
2017-04-01,20,23.4,78.0,off
2017-04-01,21,23.4,78.0,off
2017-04-01,22,23.4,78.0,off
2017-04-01,23,23.4,78.0,off
2017-04-02,0,23.4,78.0,off
2017-04-02,1,23.4,78.0,off
2017-04-02,2,23.4,78.0,off
2017-04-02,3,23.4,78.0,off
2017-04-02,4,23.4,78.0,off
2017-04-02,5,23.4,78.0,off
2017-04-02,6,23.4,78.0,off
2017-04-02,7,23.4,78.0,off
2017-04-02,8,23.4,78.0,off
2017-04-02,9,23.4,78.0,off
2017-04-02,10,23.4,78.0,off
2017-04-02,11,23.4,78.0,off
2017-04-02,12,23.4,78.0,off
2017-04-02,13,23.4,78.0,off
2017-04-02,14,23.4,78.0,off
2017-04-02,15,23.4,78.0,off
2017-04-02,16,23.4,78.0,off
2017-04-02,17,23.4,78.0,off
2017-04-02,18,23.4,78.0,off
2017-04-02,19,23.4,78.0,off
2017-04-02,20,23.4,78.0,off
2017-04-02,21,23.4,78.0,off
2017-04-02,22,23.4,78.0,off
2017-04-02,23,23.4,78.0,off
2017-04-03,0,28.93,20.0,off
2017-04-03,1,28.93,20.0,off
2017-04-03,2,28.93,20.0,off
2017-04-03,3,28.93,20.0,off
2017-04-03,4,28.93,20.0,off
2017-04-03,5,28.93,20.0,standard
2017-04-03,6,35.99,30.0,morning
2017-04-03,7,87.97,51.8,morning
2017-04-03,8,87.97,51.8,morning
2017-04-03,9,87.97,51.8,standard
2017-04-03,10,35.99,30.0,standard
2017-04-03,11,35.99,30.0,standard
2017-04-03,12,35.99,30.0,standard
2017-04-03,13,35.99,30.0,standard
2017-04-03,14,35.99,30.0,standard
2017-04-03,15,35.99,30.0,standard
2017-04-03,16,35.99,30.0,standard
2017-04-03,17,35.99,30.0,standard
2017-04-03,18,87.97,51.8,evening
2017-04-03,19,87.97,51.8,evening
2017-04-03,20,35.99,30.0,off
2017-04-03,21,35.99,30.0,off
2017-04-03,22,28.93,20.0,off
2017-04-03,23,28.93,20.0,off
2017-04-04,0,28.93,20.0,off
2017-04-04,1,28.93,20.0,off
2017-04-04,2,28.93,20.0,off
2017-04-04,3,28.93,20.0,off
2017-04-04,4,28.93,20.0,off
2017-04-04,5,28.93,20.0,standard
2017-04-04,6,35.99,30.0,morning
2017-04-04,7,87.97,51.8,morning
2017-04-04,8,87.97,51.8,morning
2017-04-04,9,87.97,51.8,standard
2017-04-04,10,35.99,30.0,standard
2017-04-04,11,35.99,30.0,standard
2017-04-04,12,35.99,30.0,standard
2017-04-04,13,35.99,30.0,standard
2017-04-04,14,35.99,30.0,standard
2017-04-04,15,35.99,30.0,standard
2017-04-04,16,35.99,30.0,standard
2017-04-04,17,35.99,30.0,standard
2017-04-04,18,87.97,51.8,evening
2017-04-04,19,87.97,51.8,evening
2017-04-04,20,35.99,30.0,off
2017-04-04,21,35.99,30.0,off
2017-04-04,22,28.93,20.0,off
2017-04-04,23,28.93,20.0,off
2017-05-01,4,24.58,50.0,off
2017-05-01,5,24.58,50.0,standard
2017-05-01,6,24.58,50.0,morning
2017-05-01,7,24.58,50.0,morning
2017-05-01,8,24.58,50.0,morning
2017-05-01,9,24.58,50.0,standard
2017-05-01,10,24.58,50.0,standard
2017-05-01,11,24.58,50.0,standard
2017-05-01,12,24.58,50.0,standard
2017-05-01,13,24.58,50.0,standard
2017-05-01,14,24.58,50.0,standard
2017-05-01,15,24.58,50.0,standard
2017-05-01,16,24.58,50.0,standard
2017-05-01,17,24.58,50.0,standard
2017-05-01,18,24.58,50.0,evening
2017-05-01,19,24.58,50.0,evening
2017-05-01,20,24.58,50.0,off
2017-05-01,21,24.58,50.0,off
2017-05-01,22,24.58,50.0,off
2017-05-01,23,24.58,50.0,off
2017-05-02,0,24.58,50.0,off
2017-05-02,1,24.58,50.0,off
2017-05-02,2,24.58,50.0,off
2017-05-02,3,24.58,50.0,off
2017-05-02,4,24.58,50.0,off
2017-05-02,5,24.58,50.0,standard
2017-05-02,6,35.18,30.0,morning
2017-05-02,7,85.93,20.0,morning
2017-05-02,8,85.93,20.0,morning
2017-05-02,9,85.93,20.0,standard
2017-05-02,10,35.18,30.0,standard
2017-05-02,11,35.18,30.0,standard
2017-05-02,12,35.18,30.0,standard
2017-05-02,13,35.18,30.0,standard
2017-05-02,14,35.18,30.0,standard
2017-05-02,15,35.18,30.0,standard
2017-05-02,16,35.18,30.0,standard
2017-05-02,17,35.18,30.0,standard
2017-05-02,18,85.93,20.0,evening
2017-05-02,19,85.93,20.0,evening
2017-05-02,20,35.18,30.0,off
2017-05-02,21,35.18,30.0,off
2017-05-02,22,24.58,50.0,off
2017-05-02,23,24.58,50.0,off
2017-05-03,0,24.58,50.0,off
2017-05-03,1,24.58,50.0,off
2017-05-03,2,24.58,50.0,off
2017-05-03,3,24.58,50.0,off
2017-05-03,4,24.58,50.0,off
2017-05-03,5,24.58,50.0,standard
2017-05-03,6,35.18,30.0,morning
2017-05-03,7,85.93,20.0,morning
2017-05-03,8,85.93,20.0,morning
2017-05-03,9,85.93,20.0,standard
2017-05-03,10,35.18,30.0,standard
2017-05-03,11,35.18,30.0,standard
2017-05-03,12,35.18,30.0,standard
2017-05-03,13,35.18,30.0,standard
2017-05-03,14,35.18,30.0,standard
2017-05-03,15,35.18,30.0,standard
2017-05-03,16,35.18,30.0,standard
2017-05-03,17,35.18,30.0,standard
2017-05-03,18,85.93,20.0,evening
2017-05-03,19,85.93,20.0,evening
2017-05-03,20,35.18,30.0,off
2017-05-03,21,35.18,30.0,off
2017-05-03,22,24.58,50.0,off
2017-05-03,23,24.58,50.0,off
2017-05-04,0,24.58,50.0,off
2017-05-04,1,24.58,50.0,off
2017-05-04,2,24.58,50.0,off
2017-05-04,3,24.58,50.0,off
2017-05-04,4,24.58,50.0,off
2017-05-04,5,24.58,50.0,standard
2017-05-04,6,35.18,30.0,morning
2017-05-04,7,85.93,20.0,morning
2017-05-04,8,85.93,20.0,morning
2017-05-04,9,85.93,20.0,standard
2017-05-04,10,35.18,30.0,standard
2017-05-04,11,35.18,30.0,standard
2017-05-04,12,35.18,30.0,standard
2017-05-04,13,35.18,30.0,standard
2017-05-04,14,35.18,30.0,standard
2017-05-04,15,35.18,30.0,standard
2017-05-04,16,35.18,30.0,standard
2017-05-04,17,35.18,30.0,standard
2017-05-04,18,85.93,20.0,evening
2017-05-04,19,85.93,20.0,evening
2017-05-04,20,35.18,30.0,off
2017-05-04,21,35.18,30.0,off
2017-05-04,22,24.58,50.0,off
2017-05-04,23,24.58,50.0,off
2017-05-05,4,24.58,50.0,off
2017-05-05,5,24.58,50.0,standard
2017-05-05,6,35.18,30.0,morning
2017-05-05,7,85.93,20.0,morning
2017-05-05,8,85.93,20.0,morning
2017-05-05,9,85.93,20.0,standard
2017-05-05,10,35.18,30.0,standard
2017-05-05,11,35.18,30.0,standard
2017-05-05,12,35.18,30.0,standard
2017-05-05,13,35.18,30.0,standard
2017-05-05,14,35.18,30.0,standard
2017-05-05,15,35.18,30.0,standard
2017-05-05,16,35.18,30.0,standard
2017-05-05,17,35.18,30.0,standard
2017-05-05,18,85.93,20.0,evening
2017-05-05,19,85.93,20.0,evening
2017-05-05,20,35.18,30.0,off
2017-05-05,21,35.18,30.0,off
2017-05-05,22,24.58,50.0,off
2017-05-05,23,24.58,50.0,off
2017-05-06,0,24.58,50.0,off
2017-05-06,1,24.58,50.0,off
2017-05-06,2,24.58,50.0,off
2017-05-06,3,24.58,50.0,off
2017-05-06,4,24.58,50.0,off
2017-05-06,5,24.58,50.0,off
2017-05-06,6,24.58,50.0,off
2017-05-06,7,35.18,30.0,standard
2017-05-06,8,35.18,30.0,standard
2017-05-06,9,35.18,30.0,standard
2017-05-06,10,35.18,30.0,standard
2017-05-06,11,35.18,30.0,standard
2017-05-06,12,24.58,50.0,off
2017-05-06,13,24.58,50.0,off
2017-05-06,14,24.58,50.0,off
2017-05-06,15,24.58,50.0,off
2017-05-06,16,24.58,50.0,off
2017-05-06,17,24.58,50.0,off
2017-05-06,18,35.18,30.0,standard
2017-05-06,19,35.18,30.0,standard
2017-05-06,20,24.58,50.0,off
2017-05-06,21,24.58,50.0,off
2017-05-06,22,24.58,50.0,off
2017-05-06,23,24.58,50.0,off
2017-05-07,0,24.58,50.0,off
2017-05-07,1,24.58,50.0,off
2017-05-07,2,24.58,50.0,off
2017-05-07,3,24.58,50.0,off
2017-05-07,4,24.58,50.0,off
2017-05-07,5,24.58,50.0,off
2017-05-07,6,24.58,50.0,off
2017-05-07,7,24.58,50.0,off
2017-05-07,8,24.58,50.0,off
2017-05-07,9,24.58,50.0,off
2017-05-07,10,24.58,50.0,off
2017-05-07,11,24.58,50.0,off
2017-05-07,12,24.58,50.0,off
2017-05-07,13,24.58,50.0,off
2017-05-07,14,24.58,50.0,off
2017-05-07,15,24.58,50.0,off
2017-05-07,16,24.58,50.0,off
2017-05-07,17,24.58,50.0,off
2017-05-07,18,24.58,50.0,off
2017-05-07,19,24.58,50.0,off
2017-05-07,20,24.58,50.0,off
2017-05-07,21,24.58,50.0,off
2017-05-07,22,24.58,50.0,off
2017-05-07,23,24.58,50.0,off
2017-05-08,0,23.54,50.0,off
2017-05-08,1,23.54,50.0,off
2017-05-08,2,23.54,50.0,off
2017-05-08,3,23.54,50.0,off
2017-05-08,4,23.54,50.0,off
2017-05-08,5,23.54,50.0,standard
2017-05-08,6,45.08,50.0,morning
2017-05-08,7,90.06,57.8,morning
2017-05-08,8,90.06,57.8,morning
2017-05-08,9,90.06,57.8,standard
2017-05-08,10,45.08,50.0,standard
2017-05-08,11,45.08,50.0,standard
2017-05-08,12,45.08,50.0,standard
2017-05-08,13,45.08,50.0,standard
2017-05-08,14,45.08,50.0,standard
2017-05-08,15,45.08,50.0,standard
