year,month,hour,price,volume,value
2017,4,0,39.05999999999999,9.400000000000004,367.16399999999993
2017,4,1,39.05999999999999,9.400000000000004,367.16399999999993
2017,4,2,39.05999999999999,9.400000000000004,367.16399999999993
2017,4,3,39.05999999999999,9.400000000000004,367.16399999999993
2017,4,4,39.059999999999974,9.400000000000002,367.1640000000001
2017,4,5,39.059999999999974,9.400000000000002,367.1640000000001
2017,4,6,57.89999999999996,3.1333333333333337,122.38800000000005
2017,4,7,62.60999999999995,1.5666666666666667,61.194
2017,4,8,62.60999999999995,1.5666666666666667,61.194
2017,4,9,62.60999999999995,1.5666666666666667,61.194
2017,4,10,62.60999999999995,1.5666666666666667,61.194
2017,4,11,62.60999999999995,1.5666666666666667,61.194
2017,4,12,57.89999999999996,3.1333333333333337,122.38800000000005
2017,4,13,57.89999999999996,3.1333333333333337,122.38800000000005
2017,4,14,57.89999999999996,3.1333333333333337,122.38800000000005
2017,4,15,57.89999999999996,3.1333333333333337,122.38800000000005
2017,4,16,57.89999999999996,3.1333333333333337,122.38800000000005
2017,4,17,57.89999999999996,3.1333333333333337,122.38800000000005
2017,4,18,62.60999999999995,1.5666666666666667,61.194
2017,4,19,62.60999999999995,1.5666666666666667,61.194
2017,4,20,57.89999999999996,3.1333333333333337,122.38800000000005
2017,4,21,57.89999999999996,3.1333333333333337,122.38800000000005
2017,4,22,39.059999999999974,9.400000000000002,367.1640000000001
2017,4,23,39.059999999999974,9.400000000000002,367.1640000000001
2017,5,0,37.07000000000002,10.0,370.6999999999999
2017,5,1,37.07000000000002,10.0,370.6999999999999
2017,5,2,37.07000000000002,10.0,370.6999999999999
2017,5,3,37.07000000000002,10.0,370.6999999999999
2017,5,4,37.070000000000014,10.0,370.7000000000001
2017,5,5,37.070000000000014,10.0,370.7000000000001
2017,5,6,55.351290322580624,2.903225806451613,107.62258064516126
2017,5,7,58.67516129032256,1.6129032258064515,59.79032258064516
2017,5,8,58.67516129032256,1.6129032258064515,59.79032258064516
2017,5,9,58.67516129032256,1.6129032258064515,59.79032258064516
2017,5,10,58.67516129032256,1.6129032258064515,59.79032258064516
2017,5,11,58.67516129032256,1.6129032258064515,59.79032258064516
2017,5,12,55.351290322580624,2.903225806451613,107.62258064516126
2017,5,13,55.351290322580624,2.903225806451613,107.62258064516126
2017,5,14,55.351290322580624,2.903225806451613,107.62258064516126
2017,5,15,55.351290322580624,2.903225806451613,107.62258064516126
2017,5,16,55.351290322580624,2.903225806451613,107.62258064516126
2017,5,17,55.351290322580624,2.903225806451613,107.62258064516126
2017,5,18,58.67516129032256,1.6129032258064515,59.79032258064516
2017,5,19,58.67516129032256,1.6129032258064515,59.79032258064516
2017,5,20,55.351290322580624,2.903225806451613,107.62258064516126
2017,5,21,55.351290322580624,2.903225806451613,107.62258064516126
2017,5,22,37.070000000000014,10.0,370.7000000000001
2017,5,23,37.070000000000014,10.0,370.7000000000001
2017,6,0,44.56,4.4,196.06400000000002
2017,6,1,44.56,4.4,196.06400000000002
2017,6,2,44.56,4.4,196.06400000000002
2017,6,3,44.56,4.4,196.06400000000002
2017,6,4,44.56,4.4,196.06400000000002
2017,6,5,44.56,4.4,196.06400000000002
2017,6,6,74.32,0.0,0.0
2017,6,7,74.32,0.0,0.0
2017,6,8,74.32,0.0,0.0
2017,6,9,74.32,0.0,0.0
2017,6,10,74.32,0.0,0.0
2017,6,11,74.32,0.0,0.0
2017,6,12,74.32,0.0,0.0
2017,6,13,74.32,0.0,0.0
2017,6,14,74.32,0.0,0.0
2017,6,15,74.32,0.0,0.0
2017,6,16,74.32,0.0,0.0
2017,6,17,74.32,0.0,0.0
2017,6,18,74.32,0.0,0.0
2017,6,19,74.32,0.0,0.0
2017,6,20,74.32,0.0,0.0
2017,6,21,74.32,0.0,0.0
2017,6,22,44.56,4.4,196.06400000000002
2017,6,23,44.56,4.4,196.06400000000002
2017,7,0,42.22,20.0,844.4
2017,7,1,42.22,20.0,844.4
2017,7,2,42.22,20.0,844.4
2017,7,3,42.22,20.0,844.4
2017,7,4,42.22,20.0,844.4
2017,7,5,42.22,20.0,844.4
2017,7,6,53.129999999999995,13.333333333333334,562.9333333333333
2017,7,7,64.04,6.666666666666667,281.46666666666664
2017,7,8,64.04,6.666666666666667,281.46666666666664
2017,7,9,64.04,6.666666666666667,281.46666666666664
2017,7,10,64.04,6.666666666666667,281.46666666666664
2017,7,11,64.04,6.666666666666667,281.46666666666664
2017,7,12,53.129999999999995,13.333333333333334,562.9333333333333
