year,month,node,cat,side,flow_sum,value,hour_count,price_weight_mean,price_mean,power
2021,6,BOT,morning,consume,2118,303580.0,36,143.33333333333334,136.66666666666666,58.833333333333336
2021,6,BOT,off,consume,4955,278310.04,98,56.1675156407669,58.72112244897959,50.56122448979592
2021,6,BOT,standard,consume,4966,508057.8999999999,116,102.30726943213853,100.72646551724137,42.810344827586206
2021,6,ESW,evening,consume,530,92823.0,13,175.1377358490566,162.37692307692308,40.76923076923077
2021,6,ESW,morning,consume,92,11049.199999999999,2,120.1,120.1,46.0
2021,6,ESW,off,consume,458,21890.579999999998,19,47.79602620087336,47.40947368421054,24.105263157894736
2021,6,ESW,standard,consume,128,9558.2,3,74.6734375,75.26333333333334,42.666666666666664
2021,6,LES,evening,consume,30,6300.0,1,210.0,210.0,30.0
2021,6,MOZ,evening,supply,-1678,-282342.44,42,168.26128724672228,165.45333333333335,-39.95238095238095
2021,6,MOZ,morning,supply,-2258,-321979.2,41,142.59486271036315,133.90731707317073,-55.073170731707314
2021,6,MOZ,off,supply,-5643,-471551.75999999995,103,83.56401913875597,87.40737864077671,-54.786407766990294
2021,6,MOZ,standard,supply,-5253,-725506.44,118,138.11278126784694,125.16652542372879,-44.516949152542374
2021,6,NAM,off,consume,390,176475.0,6,452.5,452.5,65.0
2021,6,NAM,standard,consume,195,208000.0,3,1066.6666666666667,1066.6666666666667,65.0
2021,6,ZAMC,evening,consume,37,7320.0,3,197.83783783783784,195.0,12.333333333333334
2021,6,ZAMC,morning,consume,153,25175.0,9,164.54248366013073,167.22222222222223,17.0
2021,6,ZAMC,off,consume,305,23390.399999999998,42,76.68983606557376,70.62857142857143,7.261904761904762
2021,6,ZAMC,standard,consume,1234,136683.98999999996,49,110.76498379254454,106.98795918367342,25.183673469387756
2021,6,ZAMZ,evening,supply,-118,-18545.6,4,157.16610169491526,162.035,-29.5
2021,6,ZAMZ,morning,supply,-105,-17825.0,5,169.76190476190476,175.0,-21.0
2021,6,ZAMZ,off,supply,-465,-28514.260000000002,34,61.320989247311836,74.4385294117647,-13.676470588235293
2021,6,ZAMZ,standard,supply,-1270,-136793.64999999997,49,107.71153543307084,114.13918367346935,-25.918367346938776
2021,7,BOT,evening,consume,361,45747.479999999996,8,126.72432132963988,142.07375,45.125
2021,7,BOT,morning,consume,651,84736.56000000001,15,130.1636866359447,146.744,43.4
2021,7,BOT,off,consume,3176,163180.13999999998,73,51.379137279596975,53.27493150684932,43.50684931506849
2021,7,BOT,off,supply,-60,-1980.0,2,33.0,33.0,-30.0
2021,7,BOT,standard,consume,5200,477201.94,92,91.76960384615384,99.91565217391306,56.52173913043478
2021,7,BOT,standard,supply,-30,-1890.0,1,63.0,63.0,-30.0
2021,7,ESW,evening,consume,924,141707.75,19,153.3633658008658,158.52421052631578,48.63157894736842
2021,7,ESW,morning,consume,406,38897.0,9,95.80541871921183,113.22222222222223,45.111111111111114
2021,7,ESW,off,consume,1435,50421.99,40,35.13727526132404,35.572500000000005,35.875
2021,7,ESW,standard,consume,1821,115313.4,32,63.32421746293245,65.35625,56.90625
2021,7,HCB,off,supply,-120,-6705.4,6,55.87833333333333,55.87833333333334,-20.0
2021,7,HCB,standard,supply,-40,-4622.0,2,115.55,115.55,-20.0
2021,7,LES,evening,consume,14,3500.0,1,250.0,250.0,14.0
2021,7,MOZ,evening,supply,-1356,-213635.22999999998,30,157.54810471976398,176.432,-45.2
2021,7,MOZ,morning,supply,-1578,-218492.46000000002,33,138.4616349809886,141.08666666666667,-47.81818181818182
2021,7,MOZ,off,supply,-4782,-224327.12999999998,102,46.91073400250941,55.76774509803922,-46.88235294117647
2021,7,MOZ,standard,supply,-6846,-592916.6600000001,124,86.60775051124746,90.07959677419356,-55.20967741935484
2021,7,NAM,evening,consume,203,47348.0,5,233.24137931034483,234.4,40.6
2021,7,NAM,morning,consume,175,26891.8,4,153.66742857142856,147.64,43.75
2021,7,NAM,off,consume,481,26455.0,6,55.0,55.0,80.16666666666667
2021,7,NAM,standard,consume,255,36884.0,5,144.64313725490197,146.3,51.0
2021,7,RSA,off,supply,-45,-2555.0,3,56.77777777777778,74.66666666666667,-15.0
2021,7,RSA,standard,supply,-18,-1863.8,3,103.54444444444444,413.2,-6.0
2021,7,ZAMC,evening,consume,24,5670.0,2,236.25,235.0,12.0
2021,7,ZAMC,morning,consume,346,67967.1,7,196.43670520231217,189.47142857142856,49.42857142857143
2021,7,ZAMC,off,consume,170,9535.4,9,56.09058823529411,56.03,18.88888888888889
2021,7,ZAMC,standard,consume,231,23806.62,10,103.05896103896103,103.73999999999998,23.1
2021,7,ZAMZ,evening,consume,30,1860.0,1,62.0,62.0,30.0
2021,7,ZAMZ,evening,supply,-200,-32198.0,4,160.99,160.99,-50.0
2021,7,ZAMZ,off,supply,-255,-14025.0,5,55.0,55.0,-51.0
2021,7,ZAMZ,standard,supply,-573,-51913.5,12,90.59947643979058,90.2725,-47.75
2021,8,BOT,evening,consume,1291,190439.6,24,147.5132455460883,143.07583333333332,53.791666666666664
2021,8,BOT,morning,consume,1986,222494.93,24,112.03168680765357,106.14916666666666,82.75
2021,8,BOT,off,consume,3449,164699.66999999998,76,47.75287619599884,49.46605263157894,45.38157894736842
2021,8,BOT,standard,consume,4768,396570.0,86,83.17323825503355,82.34220930232557,55.44186046511628
2021,8,BOT,standard,supply,-96,-6083.46,3,63.369375,64.08666666666666,-32.0
2021,8,ESW,evening,consume,804,126301.67,17,157.09162935323383,153.65529411764703,47.294117647058826
2021,8,ESW,morning,consume,225,21889.45,7,97.28644444444444,101.11142857142856,32.142857142857146
2021,8,ESW,off,consume,3046,108032.56999999999,89,35.467028890348,35.377977528089886,34.2247191011236
2021,8,ESW,standard,consume,2118,142880.62999999998,52,67.46016525023606,68.26326923076923,40.73076923076923
2021,8,HCB,standard,supply,-50,-4300.0,1,86.0,86.0,-50.0
2021,8,MOZ,evening,supply,-2166,-329521.27,38,152.13355032317637,163.84105263157898,-57.0
2021,8,MOZ,morning,supply,-2873,-344049.38,35,119.75265576052907,129.4054285714286,-82.08571428571429
2021,8,MOZ,off,supply,-6395,-267212.74,133,41.78463487099296,51.1103007518797,-48.08270676691729
2021,8,MOZ,standard,supply,-7391,-625473.47,111,84.62636585035854,100.52981981981982,-66.58558558558559
2021,8,NAM,evening,consume,121,26330.0,2,217.60330578512398,225.5,60.5
2021,8,NAM,morning,consume,662,99665.0,9,150.55135951661632,149.77777777777777,73.55555555555556
2021,8,NAM,standard,consume,671,98506.3,9,146.80521609538005,134.2111111111111,74.55555555555556
2021,8,ZAMC,evening,consume,50,10025.0,1,200.5,200.5,50.0
2021,8,ZAMZ,evening,supply,-100,-23575.0,2,235.75,235.75,-50.0
2021,8,ZAMZ,off,supply,-100,-5519.5,2,55.195,55.195,-50.0
2021,8,ZAMZ,standard,supply,-20,-2100.0,1,105.0,105.0,-20.0
2021,9,BOT,evening,consume,161,14715.5,6,91.40062111801242,97.10333333333334,26.833333333333332
2021,9,BOT,morning,consume,1073,96354.15,20,89.79883504193849,87.3385,53.65
2021,9,BOT,off,consume,368,12979.7,14,35.27092391304348,35.395,26.285714285714285
2021,9,BOT,standard,consume,3912,275175.05,69,70.34127044989775,74.78623188405795,56.69565217391305
2021,9,ESW,evening,consume,57,4139.34,1,72.62,72.62,57.0
2021,9,ESW,morning,consume,231,15350.0,5,66.45021645021644,67.75399999999999,46.2
2021,9,ESW,off,consume,1245,37741.729999999996,33,30.314642570281123,30.37333333333333,37.72727272727273
2021,9,ESW,standard,consume,2051,88515.40000000001,37,43.157191613846905,43.594324324324326,55.432432432432435
2021,9,MOZ,evening,supply,-218,-18854.84,6,86.49009174311927,109.20666666666666,-36.333333333333336
2021,9,MOZ,morning,supply,-1304,-111704.15,23,85.6626917177914,90.67565217391304,-56.69565217391305
2021,9,MOZ,off,supply,-1613,-50721.43,43,31.44539987600744,34.83372093023256,-37.51162790697674
2021,9,MOZ,standard,supply,-5942,-359606.85000000003,99,60.51949680242343,68.23717171717172,-60.02020202020202
2021,9,NAM,standard,consume,18,2160.0,1,120.0,120.0,18.0
2021,9,ZAMC,standard,consume,247,23673.55,9,95.84433198380566,77.94777777777777,27.444444444444443
2021,9,ZAMZ,standard,supply,-286,-29917.149999999998,7,104.60541958041958,117.0757142857143,-40.857142857142854
2021,10,BOT,evening,consume,76,15200.0,3,200.0,200.0,25.333333333333332
2021,10,BOT,morning,consume,1034,155113.16,17,150.0127272727273,167.08588235294118,60.8235294117647
2021,10,BOT,off,consume,1568,85195.62,19,54.333941326530606,58.07684210526316,82.52631578947368
2021,10,BOT,standard,consume,1965,176279.19999999995,37,89.70951653944017,93.98378378378379,53.108108108108105
2021,10,ESW,morning,consume,625,41816.020000000004,12,66.90563200000001,67.43166666666667,52.083333333333336
2021,10,ESW,off,consume,520,15279.06,14,29.38280769230769,30.407142857142855,37.142857142857146
2021,10,ESW,standard,consume,1170,51772.18,34,44.2497264957265,44.68558823529412,34.411764705882355
2021,10,MOZ,evening,supply,-76,-15200.0,3,200.0,200.0,-25.333333333333332
2021,10,MOZ,morning,supply,-1235,-117924.73000000001,23,95.48561133603239,93.73521739130435,-53.69565217391305
2021,10,MOZ,off,supply,-888,-33868.68,22,38.1404054054054,37.15590909090909,-40.36363636363637
2021,10,MOZ,standard,supply,-1523,-77838.98,41,51.108982271831906,51.38951219512196,-37.146341463414636
2021,10,NAM,morning,consume,48,4560.0,1,95.0,95.0,48.0
2021,10,NAM,morning,supply,-30,-4650.0,2,155.0,155.0,-15.0
2021,10,NAM,standard,consume,83,4287.0,3,51.65060240963855,52.333333333333336,27.666666666666668
2021,10,NAM,standard,supply,-105,-11814.6,7,112.52000000000001,112.52,-15.0
2021,10,RSA,off,supply,-139,-6653.29,8,47.86539568345324,53.504999999999995,-17.375
2021,10,ZAMC,morning,consume,96,14975.060000000001,6,155.99020833333336,156.6966666666667,16.0
2021,10,ZAMC,off,consume,259,12848.29,16,49.6072972972973,49.710625,16.1875
2021,10,ZAMC,standard,consume,657,64509.39,33,98.18780821917808,95.99060606060605,19.90909090909091
2021,10,ZAMZ,evening,consume,50,15450.0,1,309.0,309.0,50.0
2021,10,ZAMZ,morning,supply,-538,-93889.51,13,174.51581784386616,170.6853846153846,-41.38461538461539
2021,10,ZAMZ,off,supply,-1320,-72801.0,20,55.152272727272724,53.952999999999996,-66.0
2021,10,ZAMZ,standard,consume,50,15450.0,1,309.0,309.0,50.0
2021,10,ZAMZ,standard,supply,-2247,-207194.18999999997,58,92.20925233644859,93.56534482758624,-38.741379310344826
2021,10,ZIM,evening,supply,-50,-15450.0,1,309.0,309.0,-50.0
2021,10,ZIM,standard,supply,-50,-15450.0,1,309.0,309.0,-50.0
2021,11,BOT,evening,consume,1848,209639.45,23,113.44126082251083,132.56,80.34782608695652
2021,11,BOT,morning,consume,5137,573230.0,49,111.58847576406463,131.91204081632654,104.83673469387755
2021,11,BOT,off,consume,2618,107697.5,38,41.13731856378915,40.75,68.89473684210526
2021,11,BOT,standard,consume,16318,1232552.25,159,75.53329145728644,79.56408805031445,102.62893081761007
2021,11,ESW,evening,consume,504,37249.45,8,73.90763888888888,76.235,63.0
2021,11,ESW,morning,consume,791,60101.74,15,75.98197218710493,77.912,52.733333333333334
2021,11,ESW,off,consume,2197,63817.5,48,29.04756486117433,28.677083333333332,45.770833333333336
2021,11,ESW,off,supply,-40,-1760.0,4,44.0,44.0,-10.0
2021,11,ESW,standard,consume,2597,133188.4,40,51.285483249903734,52.359,64.925
2021,11,MOZ,evening,supply,-2600,-283715.4,28,109.1213076923077,142.81285714285713,-92.85714285714286
2021,11,MOZ,morning,supply,-5928,-633331.74,54,106.83733805668017,141.3401851851852,-109.77777777777777
2021,11,MOZ,off,supply,-4731,-168006.0,72,35.51173113506658,35.97222222222222,-65.70833333333333
2021,11,MOZ,standard,supply,-19203,-1402423.4,173,73.03147424881529,88.81618497109827,-111.0
2021,11,NAM,evening,consume,248,36826.5,4,148.49395161290323,140.33249999999998,62.0
2021,11,NAM,standard,consume,245,32380.6,6,132.16571428571427,100.83833333333332,40.833333333333336
2021,11,ZAMC,off,supply,-44,-1749.0,4,39.75,39.75,-11.0
2021,11,ZAMC,standard,consume,222,22216.65,6,100.075,100.075,37.0
2021,11,ZAMZ,standard,supply,-179,-17914.5,6,100.08100558659218,150.1,-29.833333333333332
2021,12,BOT,evening,consume,17,2040.0,1,120.0,120.0,17.0
2021,12,BOT,evening,supply,-92,-5704.0,5,62.0,62.0,-18.4
2021,12,BOT,morning,consume,207,22770.0,4,110.0,110.0,51.75
2021,12,BOT,morning,supply,-30,-1873.35,3,62.445,62.39000000000001,-10.0
2021,12,BOT,off,consume,14,378.0,1,27.0,27.0,14.0
2021,12,BOT,off,supply,-20,-540.0,2,27.0,27.0,-10.0
2021,12,BOT,standard,consume,219,16425.0,3,75.0,75.0,73.0
2021,12,BOT,standard,supply,-350,-13300.0,21,38.0,38.0,-16.666666666666668
2021,12,ESW,evening,consume,257,15996.0,11,62.24124513618677,62.27272727272727,23.363636363636363
2021,12,ESW,morning,consume,392,24533.77,16,62.58614795918368,74.33375000000001,24.5
2021,12,ESW,off,consume,1658,44270.0,72,26.700844390832327,27.77777777777778,23.02777777777778
2021,12,ESW,standard,consume,1475,56286.0,67,38.16,39.059701492537314,22.01492537313433
2021,12,MOZ,evening,supply,-182,-12332.0,7,67.75824175824175,70.71428571428571,-26.0
2021,12,MOZ,morning,supply,-569,-45430.42,20,79.84256590509666,72.1085,-28.45
2021,12,MOZ,off,supply,-1652,-44108.0,71,26.699757869249396,27.788732394366196,-23.267605633802816
2021,12,MOZ,standard,supply,-1344,-59411.0,51,44.204613095238095,40.07843137254902,-26.352941176470587
2022,1,BOT,evening,consume,469,38364.0,12,81.79957356076758,105.91666666666667,39.083333333333336
2022,1,BOT,off,consume,123,4545.0,2,36.951219512195124,36.5,61.5
2022,1,BOT,standard,consume,2541,155833.75,53,61.32772530499803,62.18018867924528,47.943396226415096
2022,1,ESW,evening,consume,754,38752.0,23,51.39522546419098,54.391304347826086,32.78260869565217
2022,1,ESW,morning,consume,1389,86208.0,38,62.06479481641469,62.13157894736842,36.55263157894737
2022,1,ESW,off,consume,349,9700.0,28,27.793696275071632,26.392857142857142,12.464285714285714
2022,1,ESW,standard,consume,4914,217267.8,159,44.21404151404151,42.34308176100629,30.90566037735849
2022,1,MOZ,evening,supply,-1223,-77116.0,35,63.05478331970564,72.05714285714286,-34.94285714285714
2022,1,MOZ,morning,supply,-1389,-86208.0,38,62.06479481641469,62.13157894736842,-36.55263157894737
2022,1,MOZ,off,supply,-472,-14245.0,29,30.180084745762713,28.0,-16.275862068965516
2022,1,MOZ,standard,supply,-7709,-384553.55,189,49.88371384096511,53.78888888888889,-40.78835978835979
2022,1,ZIM,standard,consume,254,11452.0,3,45.08661417322835,138.0,84.66666666666667
2022,2,BOT,evening,consume,599,44052.5,10,73.54340567612688,73.205,59.9
2022,2,BOT,evening,supply,-40,-2480.0,1,62.0,62.0,-40.0
2022,2,BOT,off,consume,44,2596.0,2,59.0,51.5,22.0
2022,2,BOT,off,supply,-25,-500.0,1,20.0,20.0,-25.0
2022,2,BOT,standard,consume,1908,106919.0,39,56.037211740041926,57.03846153846154,48.92307692307692
2022,2,BOT,standard,supply,-16,-1009.6,1,63.1,63.1,-16.0
2022,2,ESW,evening,consume,123,7342.7,5,59.69674796747967,60.010000000000005,24.6
2022,2,ESW,morning,consume,979,61888.0,18,63.215526046986724,63.44444444444444,54.388888888888886
2022,2,ESW,off,consume,617,17146.0,17,27.78930307941653,27.705882352941178,36.294117647058826
2022,2,ESW,standard,consume,3694,175347.2,59,47.46811044937737,47.80847457627118,62.610169491525426
2022,2,MOZ,evening,supply,-776,-54245.2,15,69.90360824742268,72.53999999999999,-51.733333333333334
2022,2,MOZ,morning,supply,-1543,-99327.0,23,64.37265068049254,84.30434782608695,-67.08695652173913
2022,2,MOZ,off,supply,-656,-20616.0,20,31.426829268292682,34.85,-32.8
2022,2,MOZ,standard,supply,-7340,-397219.6,86,54.11711171662125,71.96627906976745,-85.34883720930233
2022,2,NAM,evening,consume,94,5330.0,2,56.702127659574465,59.0,47.0
2022,2,NAM,morning,consume,564,37439.0,13,66.38120567375887,66.3076923076923,43.38461538461539
2022,2,NAM,off,consume,18,1224.0,1,68.0,68.0,18.0
2022,2,NAM,standard,consume,1754,115963.0,29,66.11345496009122,64.39655172413794,60.48275862068966
2022,2,ZAMN,off,consume,2,150.0,1,75.0,75.0,2.0
2022,3,BOT,evening,consume,36,2461.3999999999996,2,68.3722222222222,73.95,18.0
2022,3,BOT,morning,consume,10,950.0,1,95.0,95.0,10.0
2022,3,BOT,off,consume,341,16250.0,10,47.65395894428153,50.5,34.1
2022,3,BOT,off,supply,-75,-1825.0,7,24.333333333333332,24.285714285714285,-10.714285714285714
2022,3,BOT,standard,consume,67,4787.5,3,71.45522388059702,72.16666666666667,22.333333333333332
2022,3,BOT,standard,supply,-25,-1180.0,2,47.2,43.5,-12.5
2022,3,ESW,evening,consume,1204,67973.1,13,56.456063122923595,55.45384615384615,92.61538461538461
2022,3,ESW,morning,consume,1348,86573.0,18,64.223293768546,64.33333333333333,74.88888888888889
2022,3,ESW,off,consume,2017,53922.0,57,26.73376301437779,25.859649122807017,35.3859649122807
2022,3,ESW,standard,consume,6273,263112.0,87,41.94356767097083,42.13793103448276,72.10344827586206
2022,3,HCB,evening,supply,-50,-3150.0,1,63.0,63.0,-50.0
2022,3,LES,off,consume,10,250.0,1,25.0,25.0,10.0
2022,3,MOZ,evening,supply,-1160,-65191.5,12,56.199568965517244,59.94166666666666,-96.66666666666667
2022,3,MOZ,morning,supply,-1348,-86573.0,18,64.223293768546,64.33333333333333,-74.88888888888889
2022,3,MOZ,off,supply,-1918,-55397.0,50,28.88269030239833,29.88,-38.36
2022,3,MOZ,standard,supply,-6165,-260307.0,85,42.223357664233575,42.83529411764706,-72.52941176470588
2022,3,NAM,evening,supply,-30,-2093.0,2,69.76666666666667,73.95,-15.0
2022,3,NAM,morning,supply,-28,-2351.0,3,83.96428571428571,82.0,-9.333333333333334
2022,3,NAM,off,supply,-411,-15612.0,11,37.98540145985402,37.0,-37.36363636363637
2022,3,NAM,standard,supply,-482,-34687.0,21,71.96473029045643,77.28571428571429,-22.952380952380953
2022,3,ZAMC,morning,consume,18,1401.0,2,77.83333333333333,75.5,9.0
2022,3,ZAMC,off,consume,36,2412.0,1,67.0,67.0,36.0
2022,3,ZAMC,standard,consume,332,28274.5,18,85.16415662650603,81.58333333333333,18.444444444444443
2022,4,BOT,evening,consume,500,71157.70000000001,6,142.3154,153.57500000000002,83.33333333333333
2022,4,BOT,off,consume,45,675.0,1,15.0,15.0,45.0
2022,4,BOT,off,supply,-389,-7995.0,25,20.552699228791774,20.0,-15.56
2022,4,BOT,standard,consume,400,29390.35,7,73.475875,82.14428571428572,57.142857142857146
2022,4,BOT,standard,supply,-40,-1720.0,2,43.0,43.0,-20.0
2022,4,ESW,evening,consume,729,62273.56,8,85.4232647462277,84.79249999999999,91.125
2022,4,ESW,morning,consume,954,61963.5,15,64.95125786163523,63.93066666666667,63.6
2022,4,ESW,off,consume,1472,37606.0,53,25.547554347826086,23.50943396226415,27.77358490566038
2022,4,ESW,standard,consume,4470,206915.89,69,46.289908277404926,45.50739130434783,64.78260869565217
2022,4,HCB,morning,supply,-73,-5110.0,2,70.0,70.0,-36.5
2022,4,HCB,standard,supply,-376,-17470.0,9,46.462765957446805,51.111111111111114,-41.77777777777778
2022,4,MOZ,evening,supply,-1229,-133431.26,11,108.56896663954436,145.43545454545455,-111.72727272727273
2022,4,MOZ,morning,supply,-881,-56853.5,13,64.53291713961407,62.99692307692308,-67.76923076923077
2022,4,MOZ,off,supply,-1128,-30286.0,29,26.849290780141843,26.24137931034483,-38.89655172413793
2022,4,MOZ,standard,supply,-4454,-217116.24,62,48.74634934889986,51.11322580645161,-71.83870967741936
2022,5,BOT,evening,consume,881,126716.27,14,143.8323155505108,168.86357142857145,62.92857142857143
2022,5,BOT,morning,consume,156,10140.0,3,65.0,86.66666666666667,52.0
2022,5,BOT,off,consume,179,5201.67,6,29.059608938547488,31.911666666666665,29.833333333333332
2022,5,BOT,off,supply,-69,-1210.0,4,17.536231884057973,16.25,-17.25
2022,5,BOT,standard,consume,1223,70040.9,18,57.26974652493867,63.888888888888886,67.94444444444444
2022,5,BOT,standard,supply,-1126,-45874.0,21,40.740674955595026,41.38095238095238,-53.61904761904762
2022,5,ESW,evening,consume,30,2205.0,1,73.5,73.5,30.0
2022,5,ESW,morning,consume,144,9440.0,4,65.55555555555556,67.0,36.0
2022,5,ESW,off,consume,235,5099.1,15,21.698297872340426,19.387333333333338,15.666666666666666
2022,5,ESW,standard,consume,4116,178687.14,84,43.41281341107872,48.416666666666664,49.0
2022,5,HCB,evening,supply,-390,-52700.0,6,135.12820512820514,157.25,-65.0
2022,5,HCB,standard,supply,-366,-17994.16,10,49.16437158469945,49.667,-36.6
2022,5,MOZ,evening,supply,-413,-57710.0,5,139.73365617433413,146.0,-82.6
2022,5,MOZ,morning,supply,-300,-19580.0,7,65.26666666666667,75.42857142857143,-42.857142857142854
2022,5,MOZ,off,supply,-310,-8533.77,12,27.528290322580645,28.140000000000004,-25.833333333333332
2022,5,MOZ,standard,supply,-3847,-184859.87999999998,67,48.05299714062905,58.223880597014926,-57.417910447761194
2022,5,ZAMZ,evening,supply,-108,-18511.27,6,171.40064814814815,161.18166666666667,-18.0
2022,5,ZAMZ,off,supply,-35,-557.0,5,15.914285714285715,15.919999999999998,-7.0
2022,6,BOT,evening,consume,515,92862.5,10,180.31553398058253,176.65,51.5
2022,6,BOT,morning,supply,-20,-1000.0,1,50.0,50.0,-20.0
2022,6,BOT,off,consume,245,12452.75,2,50.827551020408166,102.25,122.5
2022,6,BOT,off,supply,-148,-2265.0,8,15.304054054054054,15.3125,-18.5
2022,6,BOT,standard,consume,1287,106901.67,15,83.06268065268065,113.79866666666666,85.8
2022,6,BOT,standard,supply,-50,-1750.0,5,35.0,35.0,-10.0
2022,6,ESW,evening,consume,972,159356.4,14,163.9469135802469,162.42142857142858,69.42857142857143
2022,6,ESW,evening,supply,-25,-5150.0,1,206.0,206.0,-25.0
2022,6,ESW,morning,consume,182,17646.0,9,96.95604395604396,124.22222222222223,20.22222222222222
2022,6,ESW,off,consume,323,5915.0,31,18.312693498452013,19.387096774193548,10.419354838709678
2022,6,ESW,standard,consume,2882,175112.0,89,60.76058292852186,55.31460674157304,32.38202247191011
2022,6,HCB,evening,supply,-160,-48900.0,3,305.625,305.0,-53.333333333333336
2022,6,HCB,off,supply,-110,-5610.0,2,51.0,51.125,-55.0
2022,6,HCB,standard,supply,-450,-40749.0,6,90.55333333333333,91.665,-75.0
2022,6,LES,evening,consume,203,45090.0,4,222.11822660098522,221.75,50.75
2022,6,LES,morning,consume,20,4000.0,1,200.0,200.0,20.0
2022,6,LES,off,consume,90,2200.0,5,24.444444444444443,25.6,18.0
2022,6,LES,standard,consume,10,600.0,1,60.0,60.0,10.0
2022,6,MOZ,evening,supply,-1475,-237258.9,21,160.85349152542372,171.73333333333335,-70.23809523809524
2022,6,MOZ,morning,supply,-182,-20646.0,9,113.43956043956044,140.88888888888889,-20.22222222222222
2022,6,MOZ,off,supply,-400,-12692.75,32,31.731875,29.0078125,-12.5
2022,6,MOZ,standard,supply,-3729,-245114.67,95,65.73201126307322,75.42073684210526,-39.252631578947366
2022,6,ZAMZ,evening,supply,-30,-6000.0,1,200.0,200.0,-30.0
2022,6,ZAMZ,standard,consume,50,5000.0,1,100.0,100.0,50.0
2022,7,BOT,evening,consume,526,154198.8,16,293.15361216730037,324.2175,32.875
2022,7,BOT,morning,consume,75,16875.0,1,225.0,225.0,75.0
2022,7,BOT,off,consume,16,640.0,1,40.0,40.0,16.0
2022,7,BOT,off,supply,-155,-3875.0,7,25.0,25.0,-22.142857142857142
