year,month,hour,price,volume,zamg,value
2024,5,20,84.00709677419354,46.32258064516129,,4077.2616129032253
2024,5,21,47.75032258064516,70.25806451612904,,3326.647419354839
2024,5,22,51.22483870967742,111.58064516129032,,5940.15129032258
2024,5,23,43.00387096774194,129.3548387096774,,5771.697741935484
2024,6,0,109.268,89.26666666666667,,9414.306333333334
2024,6,1,108.76733333333333,92.93333333333334,,9770.279333333334
2024,6,2,108.798,91.13333333333334,,9607.816666666668
2024,6,3,108.83333333333333,93.23333333333333,,9840.351333333332
2024,6,4,109.89166666666667,96.4,,10317.448999999999
2024,6,5,129.1663333333333,73.9,,9591.282000000001
2024,6,6,181.14666666666665,130.53333333333333,,23279.922000000002
2024,6,7,187.56199999999998,112.4,,19950.950333333334
2024,6,8,192.73666666666668,102.96666666666667,,17769.757999999998
2024,6,9,175.108,86.43333333333334,,13876.328333333333
2024,6,10,145.23566666666665,77.8,,11086.729
2024,6,11,144.98033333333333,76.9,,10909.746000000001
2024,6,12,142.16199999999998,77.36666666666666,,10758.855000000001
2024,6,13,143.108,78.1,,11146.233333333334
2024,6,14,143.58066666666667,81.7,,11609.116
2024,6,15,145.768,81.76666666666667,,11609.779333333334
2024,6,16,154.68133333333333,86.4,,12746.509666666667
2024,6,17,213.676,97.8,,20199.324333333334
2024,6,18,255.34133333333332,83.66666666666667,,20257.574
2024,6,19,249.59799999999998,77.26666666666667,,18252.560666666668
2024,6,20,200.11599999999999,101.86666666666666,,19494.609666666667
2024,6,21,164.22566666666668,84.83333333333333,,13536.304333333333
2024,6,22,119.26066666666667,91.46666666666667,,10467.632333333333
2024,6,23,109.977,91.33333333333333,,9721.440999999999
2024,7,0,101.11290322580645,196.4806451612903,101.51870967741935,19832.172451612903
2024,7,1,100.02645161290323,213.7258064516129,101.21677419354837,21271.848870967744
2024,7,2,98.82129032258065,220.1967741935484,99.53032258064516,21602.30929032258
2024,7,3,98.92032258064516,221.93548387096774,99.0958064516129,21820.773258064517
2024,7,4,102.4874193548387,215.5193548387097,102.6258064516129,21892.922129032257
2024,7,5,121.46354838709676,166.1483870967742,121.6325806451613,20120.703096774192
2024,7,6,217.22612903225806,156.75806451612902,217.44096774193548,34866.41283870968
2024,7,7,229.57161290322583,196.1290322580645,230.50838709677421,46072.03806451613
2024,7,8,234.42612903225807,190.09677419354838,234.42612903225807,45260.009032258065
2024,7,9,178.24967741935484,179.69354838709677,178.24967741935484,32405.95741935484
2024,7,10,144.45258064516128,180.19354838709677,146.81,26222.498387096774
2024,7,11,139.92290322580644,176.80645161290323,142.5025806451613,24835.393548387096
2024,7,12,137.44645161290322,169.2258064516129,143.35967741935482,23334.891612903226
2024,7,13,137.16129032258064,157.26129032258066,143.52935483870968,21519.36951612903
2024,7,14,137.67806451612904,159.3967741935484,144.47677419354838,22011.95958064516
2024,7,15,141.64903225806452,147.38709677419354,147.49935483870965,20943.35870967742
2024,7,16,165.14161290322582,122.3225806451613,174.7525806451613,20237.060322580644
2024,7,17,266.38612903225805,124.03225806451613,277.6787096774193,33540.92064516129
2024,7,18,293.09838709677416,82.97096774193548,293.09838709677416,24475.792967741934
2024,7,19,286.3551612903226,62.5,286.3551612903226,17913.27916129032
2024,7,20,219.24483870967742,61.406451612903226,219.24483870967742,13556.453419354839
2024,7,21,136.8925806451613,77.80967741935484,136.8925806451613,10392.226774193548
2024,7,22,109.85064516129032,86.4258064516129,109.85064516129032,9474.782516129033
2024,7,23,102.2558064516129,130.93548387096774,102.32967741935484,13375.59935483871
2024,8,0,82.13806451612903,276.5387096774194,117.4683870967742,22869.69870967742
2024,8,1,82.03774193548388,292.0870967741936,117.52354838709678,24103.559193548386
2024,8,2,83.07903225806452,306.4129032258064,118.92322580645161,25641.014451612904
2024,8,3,83.33935483870968,306.1193548387097,119.08645161290322,25694.69570967742
2024,8,4,84.50064516129032,280.77096774193546,117.01064516129033,23943.60593548387
2024,8,5,103.89806451612904,201.02903225806452,129.60903225806453,21177.03664516129
2024,8,6,177.1167741935484,201.15483870967742,201.5132258064516,36991.87083870968
2024,8,7,179.67645161290324,226.55161290322582,199.90258064516127,42167.19261290322
2024,8,8,183.1316129032258,245.6258064516129,198.02032258064517,47203.28687096774
2024,8,9,137.12290322580645,239.1967741935484,146.40032258064517,32265.436451612903
2024,8,10,106.98129032258065,227.93548387096774,117.85451612903226,24746.483225806453
2024,8,11,99.71387096774194,228.0,118.13580645161291,22922.643548387096
2024,8,12,97.6758064516129,221.93548387096774,120.50290322580646,21503.30580645161
2024,8,13,97.23870967741935,213.6451612903226,123.22,20706.612903225807
2024,8,14,101.85870967741936,209.6290322580645,129.90322580645162,20893.509193548387
2024,8,15,104.89354838709677,197.90322580645162,149.32419354838711,20520.557580645163
2024,8,16,116.10129032258064,165.46774193548387,166.67774193548388,19437.932258064517
2024,8,17,263.4754838709677,148.27096774193546,278.4793548387097,39883.38903225806
2024,8,18,308.7435483870967,101.02580645161291,311.0483870967742,31159.21477419355
2024,8,19,309.89838709677423,67.24193548387096,309.9006451612903,20823.09435483871
2024,8,20,243.3825806451613,70.98709677419355,265.42548387096775,16923.377
2024,8,21,140.99258064516127,106.45806451612903,148.16677419354838,15103.677741935484
2024,8,22,100.39838709677419,118.44193548387096,179.7516129032258,11842.952774193549
2024,8,23,87.41677419354839,202.13548387096773,124.83645161290322,17693.829870967744
2024,9,0,99.55233333333332,134.75,153.25966666666667,14947.474666666667
2024,9,1,98.792,155.44666666666666,153.72033333333331,16790.72796666667
2024,9,2,98.78999999999999,169.09,153.90033333333335,17922.878
2024,9,3,99.047,175.59,154.30033333333333,18607.022699999998
2024,9,4,99.78866666666666,158.5,152.707,17489.234733333335
2024,9,5,173.81,114.14,224.60633333333334,23085.442033333336
2024,9,6,214.17833333333334,86.91000000000001,273.21299999999997,20941.3442
2024,9,7,249.37166666666664,102.98,313.274,27601.936233333334
2024,9,8,240.35733333333334,119.86333333333333,309.87166666666667,30571.111366666668
2024,9,9,222.48166666666665,128.84,265.158,30863.343966666667
2024,9,10,159.61499999999998,142.06,195.1843333333333,25657.684100000002
2024,9,11,142.59566666666666,138.16666666666666,171.87066666666666,20935.29896666667
2024,9,12,137.397,131.06333333333333,167.75366666666665,18750.97913333333
2024,9,13,137.607,127.83,173.9006666666667,18351.722466666666
2024,9,14,143.196,117.29666666666667,182.767,17778.7205
2024,9,15,145.21633333333332,103.59333333333333,191.40966666666665,16314.888766666667
2024,9,16,203.73433333333332,88.75666666666666,263.349,20861.853533333335
2024,9,17,266.509,75.58333333333333,268.1813333333333,22303.389166666668
2024,9,18,354.1963333333333,36.15333333333333,352.628,13082.648733333333
2024,9,19,358.7183333333333,25.67,358.7176666666667,9370.630666666666
2024,9,20,302.4556666666667,28.73,309.88100000000003,8538.099566666666
2024,9,21,222.166,41.193333333333335,223.61166666666668,9429.436033333333
2024,9,22,122.86433333333333,54.876666666666665,179.50966666666667,7238.048766666666
2024,9,23,111.361,84.11,179.29866666666666,10337.129066666666
2024,10,0,118.55709677419355,125.15483870967742,178.1122580645161,14888.279580645161
2024,10,1,116.99387096774193,125.2290322580645,179.21645161290323,14706.779258064516
2024,10,2,116.41483870967743,126.48387096774194,179.21645161290323,14786.190774193548
2024,10,3,117.08322580645161,124.43548387096774,179.34290322580645,14595.83222580645
2024,10,4,126.90548387096774,125.09032258064516,195.68322580645162,15722.188387096774
2024,10,5,235.28225806451613,91.91935483870968,278.4258064516129,20020.097161290323
