year,month,volume_mean,zamg,value_mean,price_max,price_min,price_mean,power_max,power_min,power_mean,off_price_mean,standard_price_mean,morning_price_mean,evening_price_mean,off_hour_mean,standard_hour_mean,morning_hour_mean,evening_hour_mean,off_value,standard_value,morning_value,evening_value,standard_price_max,off_price_max,morning_price_max,evening_price_max,standard_price_min,off_price_min,morning_price_min,evening_price_min,price_stdev,standard_price_stdev,off_price_stdev,morning_price_stdev,evening_price_stdev,evening_days,morning_days,days,volume,morning_volume,evening_volume,standard_volume,off_volume,value,off_hour_count,standard_hour_count,morning_hour_count,evening_hour_count,price_weight_mean,off_price_weight_mean,standard_price_weight_mean,morning_price_weight_mean,evening_price_weight_mean,off_power,morning_power,standard_power,evening_power,off_price_diff,morning_price_diff,standard_price_diff,evening_price_diff
2016,1,3877.909677419355,0.0,216538.6979032258,104.03625000000001,45.98250000000001,81.78462365591399,362.65161290322584,17.606451612903225,161.57956989247313,52.48326533839342,101.01975024975027,111.53873015873015,144.88047619047623,12.03225806451613,10.23076923076923,3.0,2.0,5113607.796,1219190.218,163858.69200000004,216042.929,124.7772727272727,78.78458333333333,152.75,173.89499999999998,47.88363636363636,39.4525,47.04666666666666,60.05,16.06917406428451,16.331618364913115,8.005806739095416,27.324728695942774,25.47210910509581,21,21,31,120215.2,2104.8,1568.7000000000003,15051.200000000006,101490.49999999999,6712699.635,373,266.0,63.0,42.0,55.83902563902069,50.38508822007972,81.00285811098115,77.85000570125429,137.72099764135908,272.0924932975871,33.40952380952381,56.58345864661656,37.35000000000001,,,,
2016,2,3915.1103448275867,0.0,263339.79948275856,111.84375000000001,75.02333333333333,91.38527298850576,367.8379310344828,23.231034482758623,163.12959770114938,57.26285665990533,111.70266493506493,127.77952380952382,141.36285714285717,11.448275862068966,10.36,3.0,2.0,5164849.101999999,2091753.6850000003,99828.047,280423.35099999997,124.36636363636362,83.42458333333333,179.88666666666666,230.985,105.22714285714287,50.48,113.42333333333333,120.08500000000001,9.51310938922899,5.335686759049959,10.070843100905071,17.997176145338724,25.793166031500895,21,21,29,113538.20000000001,773.6999999999999,1788.4,19632.1,91344.0,7636854.184999999,332,259.0,63.0,42.0,67.26242079758177,56.542839179365906,106.54762786456877,129.02681530308908,156.80124748378435,275.13253012048193,12.28095238095238,75.79961389961389,42.58095238095238,4.779591321511909,16.240793650793677,10.682914685314657,-3.517619047619064
2016,3,3004.254838709678,0.0,192831.31954838714,101.46416666666666,60.11583333333334,88.09951612903225,285.8677419354839,18.23225806451613,125.17728494623655,55.44862270714736,108.06451659451659,123.27724637681158,131.90521739130435,11.225806451612904,10.407407407407407,3.0,2.0,4107640.503000001,1574171.6809999999,124191.60400000002,171767.11800000002,116.31727272727271,77.71583333333332,157.85,159.31,79.00818181818181,49.53125,98.91000000000001,89.34,10.907181195573147,8.54072861649326,7.734005595125466,15.29382032236226,19.588256017681335,23,23,31,93131.90000000002,1069.7,1600.1999999999998,15946.2,74515.8,5977770.906000001,348,281.0,69.0,46.0,64.18607272051788,55.124423316934134,98.71766822189612,116.09947087968591,107.34103112110988,214.12586206896552,15.502898550724638,56.748042704626336,34.78695652173913,-1.8142339527579736,-4.502277432712248,-3.638148340548341,-9.457639751552819
2016,4,1934.45,0.0,119384.36443333335,114.64166666666665,40.92541666666666,85.32047222222222,183.97,7.236666666666666,80.60208333333337,53.10046160130718,107.5092657342657,110.28333333333333,140.65333333333328,11.633333333333333,10.23076923076923,3.0,2.0,2976187.9489999996,528119.0019999997,51265.53,25958.451999999997,152.75428571428571,81.60176470588237,171.47000000000003,192.77,48.65571428571429,29.95625,45.03333333333333,114.79,17.997427663396838,21.386704678305513,12.512145877168013,38.91005995312211,22.367452265140376,21,21,30,58033.5,491.0,186.4,5068.699999999999,52287.399999999994,3581530.9330000007,349,266.0,63.0,42.0,61.714887659713796,56.91979232090331,104.19219957780099,104.41044806517311,139.26208154506435,149.82063037249281,7.7936507936507935,19.055263157894732,4.438095238095238,-2.348161105840177,-12.993913043478244,-0.5552508602508937,8.748115942028932
2016,5,1714.9709677419355,0.0,95755.50283870968,104.82083333333334,28.65958333333333,78.6384946236559,165.61935483870968,4.661290322580645,71.45712365591397,44.7079546173308,102.9163836163836,115.36651515151516,138.0175,11.741935483870968,10.384615384615385,3.0,2.0,2351710.1180000002,522780.60799999995,68179.08099999999,25750.781000000006,124.08363636363637,72.44166666666665,147.06666666666666,180.21,38.72571428571428,27.367500000000003,42.95666666666667,102.15,21.811428273490016,23.322605377265706,11.512988453281531,26.53883871410749,15.149956761685894,22,22,31,53164.1,714.9,183.5,4931.0,47334.7,2968420.588,364,270.0,66.0,44.0,55.835057642281164,49.68258208037656,106.01918637193266,95.3686963211638,140.33123160762946,130.0403846153846,10.831818181818182,18.262962962962963,4.170454545454546,-8.392506983976382,5.083181818181828,-4.592882117882098,-2.6358333333332666
2016,6,2958.736666666667,0.0,185978.46753333334,104.26458333333336,68.99416666666666,93.22993055555555,302.8633333333334,8.116666666666667,123.28069444444445,56.90695833333334,113.41703846153847,131.1206060606061,144.98833333333334,11.2,9.692307692307692,3.0,3.0,4308818.796,1111148.3029999998,99245.93000000001,60140.997,119.465,77.85124999999998,153.38,172.84333333333333,106.26400000000001,50.449999999999996,124.36000000000001,133.89666666666668,10.415753785334342,2.9605398348040395,7.838732589247009,7.151120209458116,10.146512667521257,22,22,30,88762.10000000002,695.4,401.3,9769.299999999997,77896.1,5579354.026000001,336,252.0,66.0,66.0,62.85739100359274,55.314948964068805,113.73878404798708,142.71775956284154,149.86542985297783,231.83363095238096,10.536363636363635,38.767063492063485,6.08030303030303,12.199003716002544,15.754090909090934,10.50065484515487,6.970833333333331
2016,7,2896.5870967741935,0.0,194485.2402903226,113.44708333333334,69.86500000000001,96.87338709677418,276.5483870967742,13.464516129032257,120.69112903225805,58.32422043010753,118.85489423076925,147.50174603174602,163.9047619047619,11.870967741935484,9.615384615384615,3.0,3.0,4356247.423,1261638.645,249373.57599999997,161782.805,126.65875000000001,77.48541666666665,180.99,198.28,106.001,52.255,129.94333333333336,138.85666666666665,14.726879920217765,4.506505258053672,7.452961722135677,13.370095388135066,13.093558067123798,21,21,31,89794.2,1638.3999999999999,959.6000000000001,10650.1,76546.10000000002,6029042.449000001,368,250.0,63.0,63.0,67.14289396197083,56.91011590401077,118.46261021023277,152.2055517578125,168.59400270946225,208.0057065217392,26.006349206349203,42.6004,15.231746031746034,1.4172620967741878,16.38113997113993,5.437855769230779,18.916428571428554
2016,8,4539.129032258065,0.0,285315.03200000006,118.56625000000003,22.60291666666667,99.66672043010753,445.2967741935484,17.209677419354843,189.13037634408596,51.32273521505376,124.58549074074074,153.40956521739128,178.45913043478262,11.096774193548388,9.703703703703704,3.0,3.0,5538822.429,2425768.3469999996,561675.391,318499.825,137.45250000000001,85.45166666666667,169.75,198.26,112.314,22.60291666666667,112.81666666666666,164.67,20.42114448734299,5.756757865961959,12.734940941382622,14.89280645633341,11.670673001176723,23,23,31,140713.00000000003,3887.4999999999995,1808.4999999999998,19763.7,115253.29999999999,8844765.992000002,344,262.0,69.0,69.0,62.85677934519199,48.057820721836165,122.73857359704911,144.48241569131832,176.11270389825825,335.03866279069763,56.34057971014492,75.43396946564886,26.210144927536227,-7.001485215053769,5.907819185645252,5.730596509971491,14.554368530020724
2016,9,5621.61,0.0,341968.11490000004,110.71458333333334,54.918333333333315,91.61834722222221,518.67,35.46333333333334,234.23375000000001,51.92795343137253,111.36922577422578,130.2687878787879,182.90454545454546,11.333333333333334,10.384615384615385,3.0,2.0,6743901.024000001,2724621.185,568590.1930000001,221931.045,131.89714285714285,80.45176470588234,158.34333333333333,196.1,70.37181818181818,37.308749999999996,112.27333333333333,170.425,13.041505074778048,14.560037541652967,13.283409166688468,10.51955314929291,7.185774622572499,22,22,30,168648.3,4521.300000000001,1196.6,25012.599999999995,137917.8,10259043.447,340,270.0,66.0,44.0,60.830992349166884,48.897974184623024,108.92994670685977,125.75812111560833,185.46803025238177,405.6405882352941,68.50454545454546,92.63925925925923,27.19545454545454,0.605218216318768,-23.140777338603385,-13.216264966514956,4.445415019762834
2016,10,6769.796774193548,0.0,322613.9739354838,77.7475,31.44416666666666,63.413158602150546,533.0,86.86774193548388,282.07486559139784,38.97109345351043,79.4785964035964,92.86952380952384,133.4661904761905,12.03225806451613,10.23076923076923,3.0,2.0,6349246.401999999,2784321.606,485836.346,381628.83799999993,95.39714285714287,49.80705882352942,114.32666666666667,166.45999999999998,66.66818181818184,31.44416666666666,68.35333333333334,104.785,13.165968176696838,5.514125677341873,3.26336073771278,11.569524492567835,23.81610436788319,21,21,31,209863.69999999998,5314.700000000001,3187.8,35563.299999999996,165797.90000000002,10001033.191999998,373,266.0,63.0,42.0,47.65489787895667,38.29509542641974,78.29199219420022,91.41369145953675,119.71542694020953,444.4983914209116,84.36031746031748,133.69661654135336,75.9,-12.956859977862102,-37.39926406926405,-31.890629370629384,-49.438354978354965
2016,11,6632.456666666666,0.0,335230.3153666667,78.10416666666667,32.06416666666667,65.00516666666667,517.17,90.63333333333334,276.3523611111112,39.06557761437909,79.33945054945055,101.3489393939394,120.30545454545454,11.333333333333334,10.384615384615385,3.0,2.0,5855617.677999998,2932287.259,609511.778,659492.746,90.64714285714285,44.41764705882354,116.33999999999999,153.025,69.23,32.06416666666667,83.28333333333335,100.455,12.535158272597174,4.5604956813836885,2.86479456793813,6.782866399932004,12.812248409524354,22,22,30,198973.69999999998,5983.000000000001,5520.6,36908.3,150561.80000000002,10056909.461000001,340,270.0,66.0,44.0,50.54391339659463,38.89178847489867,79.44790897982297,101.87393916095604,119.46033873129733,442.8288235294118,90.65151515151517,136.6974074074074,125.46818181818183,0.09448416086866018,8.479415584415563,-0.1391458541458519,-13.160735930735953
2016,12,4400.522580645163,0.0,195113.43587096778,97.73124999999999,30.577500000000004,55.50798387096775,346.258064516129,73.16451612903225,183.3551075268817,35.96654174573055,68.24070707070707,71.84393939393941,97.2943181818182,11.516129032258064,10.25925925925926,3.0,2.0,3705808.3199999994,1728128.042,332511.36199999996,282068.788,109.14363636363636,73.3575,100.03666666666668,129.0,34.64363636363636,17.083750000000002,37.63666666666666,52.69,14.845242703541292,16.146626199461775,9.313684284575933,14.374451639372543,21.81416983213819,22,22,31,136416.20000000004,4808.8,2958.2000000000003,27003.8,101645.40000000001,6048516.512000001,357,277.0,66.0,44.0,44.33869666505883,36.458199977569066,63.995735489079316,69.14643195807685,95.35149347576228,284.7210084033614,72.86060606060606,97.48664259927797,67.23181818181818,-3.099035868648535,-29.504999999999995,-11.098743478743472,-23.01113636363634
2017,1,3246.332258064516,0.0,132339.151,81.25375,29.684166666666666,53.37381720430107,236.2258064516129,64.12903225806451,135.26384408602152,32.64015180265655,69.8696003996004,71.84863636363634,89.1959090909091,11.741935483870968,10.384615384615385,3.0,2.0,2483587.778999999,1208025.6520000002,216275.35299999997,194624.89700000003,111.7590909090909,36.85294117647059,98.89666666666666,128.8,36.22272727272727,22.7525,33.24333333333333,54.52,13.65751255037388,14.082682212146558,2.858626470054428,14.935436241499804,12.069337441510877,22,22,31,100636.29999999999,3433.6,2388.7,18803.4,76010.59999999999,4102513.681000001,364,270.0,66.0,44.0,40.76574437851949,32.674229370640404,64.2450648287012,62.98792899580614,81.4773295097752,208.82032967032964,52.02424242424242,69.64222222222223,54.28863636363636,-3.3263899430740054,0.004696969696937003,1.6288933288933265,-8.0984090909091
