year,month,day,volume,zamg,value,price_weight_av,price_max,price_min,price_mean,power_max,power_min,power_mean,date,off_price_mean,standard_price_mean,morning_price_mean,evening_price_mean,off_hour_count,standard_hour_count,morning_hour_count,evening_hour_count,off_volume,standard_volume,morning_volume,evening_volume,off_value,standard_value,morning_value,evening_value
2017,4,29,2274.0,0.0,64643.31,28.427137203166225,59.98,17.97,30.569999999999997,207.0,49.0,94.75,2017-04-29,24.8,44.582857142857144,,,17,7.0,,,1470.0,804.0,,,32761.0,31882.31,,
2017,4,30,2300.6,0.0,53305.38,23.170207771885593,45.34,17.97,24.565416666666664,131.0,42.0,95.85833333333333,2017-04-30,24.565416666666664,,,,24,,,,2300.6,,,,53305.38,,,
2017,5,1,2189.2,0.0,63880.653,29.179907272062856,65.05,17.96,27.85166666666667,130.0,55.0,91.21666666666665,2017-05-01,20.96125,26.886363636363637,24.98,65.03,8,11.0,3.0,2.0,683.3,924.1,348.0,233.8,14309.343,25673.732,8693.64,15203.938
2017,5,2,1920.5,0.0,113871.19900000001,59.29247539703203,95.09,26.91,56.82416666666666,120.0,40.2,80.02083333333333,2017-05-02,27.486250000000002,66.42727272727274,74.34333333333333,95.08,8,11.0,3.0,2.0,490.8,1011.4,330.0,88.30000000000001,13526.907,67435.767,24513.04,8395.485
2017,5,3,1122.0,0.0,52210.68,46.53358288770053,95.06,24.01,48.694583333333334,62.0,0.0,46.75,2017-05-03,24.5475,51.69909090909091,71.16666666666667,95.05000000000001,8,11.0,3.0,2.0,457.0,462.8,100.0,102.19999999999999,11209.150000000001,24312.444,6975.0,9714.086
2017,5,4,2343.3,0.0,131576.749,56.150193743865486,100.05,22.07,55.56375,157.0,48.3,97.6375,2017-05-04,26.0925,63.68545454545454,74.72000000000001,100.045,8,11.0,3.0,2.0,802.0,1067.0,237.0,237.3,21546.25,68466.62,17823.18,23740.699
2017,5,5,2642.3,0.0,150912.525,57.11407675131514,101.06,24.99,58.35958333333334,176.0,21.6,110.09583333333335,2017-05-05,26.865,68.13545454545455,78.03666666666668,101.055,8,11.0,3.0,2.0,938.0,1138.0,356.6,209.7,25437.77,77047.027,27236.494,21191.234
2017,5,6,2521.4,0.0,74450.957,29.527626318711825,61.76,19.15,31.930833333333336,146.8,31.0,105.05833333333334,2017-05-06,26.054117647058824,46.20285714285715,,,17,7.0,,,2106.4,415.0,,,56221.937,18229.02,,
2017,5,7,2906.6,0.0,71288.952,24.526578132525977,43.51,18.14,25.260416666666668,168.0,24.2,121.10833333333333,2017-05-07,25.260416666666668,,,,24,,,,2906.6,,,,71288.952,,,
2017,5,8,2505.0,0.0,136941.372,54.66721437125749,100.08,22.27,57.35541666666666,155.8,32.8,104.375,2017-05-08,25.26375,67.67909090909092,76.60333333333334,100.07,8,11.0,3.0,2.0,961.0,955.5,427.0,161.5,24043.721,64167.835,32568.510000000002,16161.306
2017,5,9,1709.9,0.0,76337.411,44.6443716006784,91.47,24.96,53.62166666666667,149.0,21.0,71.24583333333334,2017-05-09,26.08,61.540909090909096,73.78333333333335,89.99000000000001,8,11.0,3.0,2.0,892.1,636.8,121.0,60.0,23363.341,38849.25,8698.78,5426.04
2017,5,10,1512.8,0.0,66734.987,44.113555658381806,91.56,29.15,53.00333333333333,128.2,23.0,63.03333333333333,2017-05-10,29.5,58.73181818181818,69.95666666666666,90.08,8,11.0,3.0,2.0,862.5,463.3,123.0,64.0,25488.55,27118.747,8335.93,5791.76
2017,5,11,1446.5,0.0,72902.564,50.39928378845489,91.0,31.01,57.18125,121.0,23.0,60.270833333333336,2017-05-11,31.036250000000003,65.64181818181818,73.33666666666666,90.995,8,11.0,3.0,2.0,761.0,428.5,167.0,90.0,23619.43,28202.174,12891.409999999998,8189.549999999999
2017,5,12,1750.8,0.0,82076.282,46.87930203335618,92.0,31.4,58.20416666666667,214.5,23.0,72.95,2017-05-12,31.9475,66.85181818181819,73.98666666666666,91.995,8,11.0,3.0,2.0,1093.5,445.90000000000003,123.0,88.4,35140.805,29865.389,8937.73,8132.358
2017,5,13,1723.9,0.0,55789.146,32.36217065955102,65.38,21.91,36.431666666666665,137.0,32.0,71.82916666666667,2017-05-13,28.228235294117646,56.354285714285716,,,17,7.0,,,1468.0,255.9,,,41391.314,14397.832,,
2017,5,14,2983.5,0.0,81188.24799999999,27.21241763029998,44.95,17.98,25.789166666666663,217.0,74.0,124.3125,2017-05-14,25.789166666666663,,,,24,,,,2983.5,,,,81188.24799999999,,,
2017,5,15,1349.8,0.0,65586.438,48.58974514742925,98.58,32.77,60.393750000000004,118.1,22.0,56.24166666666667,2017-05-15,32.97375,70.13090909090909,73.95,96.185,8,11.0,3.0,2.0,846.2,278.90000000000003,162.7,62.0,27881.817000000003,19590.176,12107.865000000002,6006.58
2017,5,16,2509.9,0.0,124195.20499999999,49.48213275429299,93.99,32.66,59.69458333333333,195.4,22.0,104.57916666666667,2017-05-16,32.87,69.06090909090909,74.02333333333333,93.985,8,11.0,3.0,2.0,1441.4,838.8,122.0,107.69999999999999,47380.604999999996,57890.23599999999,8802.18,10122.184
2017,5,17,1408.4,0.0,68423.769,48.58262496449872,93.06,32.74,59.28958333333333,227.9,21.0,58.68333333333334,2017-05-17,33.09625,68.38272727272728,73.30333333333333,93.03,8,11.0,3.0,2.0,853.2,368.2,121.0,66.0,28486.559,25179.950000000004,8616.92,6140.34
2017,5,18,2325.6,0.0,120660.81599999999,51.88373581011352,92.99,32.0,58.93208333333333,234.0,21.0,96.89999999999999,2017-05-18,32.4975,68.24181818181818,72.58333333333333,92.99,8,11.0,3.0,2.0,1148.3,904.9,172.0,100.4,37525.512,61817.628,11981.48,9336.196
2017,5,19,2058.7,0.0,111347.164,54.086153397775306,92.97,30.99,58.231249999999996,194.0,21.0,85.77916666666665,2017-05-19,31.388749999999998,68.12363636363636,70.70333333333333,92.485,8,11.0,3.0,2.0,835.0,1054.4,107.0,62.3,26482.64,71732.724,7362.37,5769.43
2017,5,20,2632.8,0.0,90688.972,34.44582649650562,64.99,24.2,38.185,156.1,45.5,109.7,2017-05-20,30.250588235294117,57.45428571428572,,,17,7.0,,,2224.8,408.0,,,67437.057,23251.915,,
2017,5,21,3667.4,0.0,92083.476,25.108653542018867,44.96,18.0,25.343333333333334,226.0,97.5,152.80833333333334,2017-05-21,25.343333333333334,,,,24,,,,3667.4,,,,92083.476,,,
2017,5,22,1424.9,0.0,71554.021,50.21687206119727,93.28,29.97,58.696666666666665,183.1,20.9,59.37083333333334,2017-05-22,31.365000000000002,68.49636363636364,72.68666666666667,93.14,8,11.0,3.0,2.0,775.5,419.2,164.3,65.9,24732.805,28635.447999999997,12046.428,6139.34
2017,5,23,1331.3,0.0,66363.423,49.84858634417486,93.91,30.0,58.60583333333333,193.0,27.5,55.47083333333333,2017-05-23,31.29625,68.30636363636364,72.63333333333334,93.44999999999999,8,11.0,3.0,2.0,747.0,328.7,187.0,68.6,23625.05,22472.439,13852.779999999999,6413.154
2017,5,24,2283.1,0.0,120171.505,52.635234987516974,93.18,30.4,58.524166666666666,193.8,32.9,95.12916666666666,2017-05-24,31.27125,68.2209090909091,72.60333333333334,93.08500000000001,8,11.0,3.0,2.0,1042.6,865.6,303.0,71.9,32757.654,58997.15,21723.31,6693.391
2017,5,25,1993.3,0.0,106000.879,53.17858776902624,94.17,30.02,58.0875,179.2,30.1,83.05416666666666,2017-05-25,30.8475,67.48727272727272,72.59666666666668,93.58500000000001,8,11.0,3.0,2.0,866.7,761.5,298.0,67.1,26999.105,51330.714,21387.47,6283.59
2017,5,26,1534.7,0.0,82665.242,53.86410503681501,94.17,31.9,58.79541666666666,158.5,19.0,63.94583333333333,2017-05-26,32.355,67.5490909090909,74.01333333333334,93.58500000000001,8,11.0,3.0,2.0,658.3,690.3,119.0,67.1,21439.393,46446.429000000004,8495.83,6283.59
2017,5,27,2378.5,0.0,80674.243,33.91811772125289,65.99,23.98,37.266666666666666,153.4,34.0,99.10416666666667,2017-05-27,30.865882352941178,52.81142857142857,,,17,7.0,,,2033.3,345.2,,,62665.191,18009.052,,
2017,5,28,2867.9,0.0,71414.734,24.901403117263502,44.96,17.94,25.093333333333334,175.0,64.0,119.49583333333334,2017-05-28,25.093333333333334,,,,24,,,,2867.9,,,,71414.734,,,
2017,5,29,2032.5,0.0,108996.76199999999,53.62694317343173,100.06,30.08,59.32666666666666,146.2,27.2,84.6875,2017-05-29,31.55375,68.52545454545454,74.52333333333333,97.03,8,11.0,3.0,2.0,924.0,696.2,345.0,67.3,28835.67,48080.31599999999,25511.57,6569.206
2017,5,30,2441.2,0.0,135959.87,55.69386776994921,101.04,30.03,58.87166666666667,163.0,29.1,101.71666666666665,2017-05-30,30.89,67.72818181818182,74.91666666666667,98.02000000000001,8,11.0,3.0,2.0,941.9,1039.1,367.3,92.9,29253.513,70175.876,27319.629,9210.851999999999
2017,5,31,2094.6,0.0,115067.943,54.93552134059009,105.05,30.07,59.52833333333333,185.0,31.0,87.27499999999999,2017-05-31,31.25125,68.70454545454545,72.62666666666667,102.52,8,11.0,3.0,2.0,936.3,752.3,249.0,157.0,29416.689,51606.402,17874.83,16170.021999999999
2017,6,1,1649.7,0.0,86662.101,52.53203673395162,127.14,30.68,64.16791666666667,136.0,0.0,68.7375,2017-06-01,33.29875,72.14500000000001,77.14999999999999,106.91333333333334,8,10.0,3.0,3.0,841.0,538.8,221.0,48.9,27321.67,38380.85,16906.620000000003,4052.961
2017,6,2,2010.3,0.0,115864.198,57.63527732179277,127.76,31.83,66.71666666666667,180.8,11.0,83.7625,2017-06-02,36.13125,74.975,78.60333333333334,108.86333333333334,8,10.0,3.0,3.0,975.8,712.5,232.0,90.0,35531.054,53599.134,18148.24,8585.77
2017,6,3,1583.8,0.0,63939.383,40.37086942795808,70.07,31.56,41.89875,143.0,13.0,65.99166666666666,2017-06-03,36.0325,53.63125,,,16,8.0,,,1062.1,521.7,,,36018.528,27920.855,,
2017,6,4,2198.0,0.0,65569.08,29.831246587807097,46.99,24.96,31.210416666666664,156.0,16.0,91.58333333333333,2017-06-04,31.210416666666664,,,,24,,,,2198.0,,,,65569.08,,,
2017,6,5,2201.6,0.0,128675.088,58.446170058139536,121.02,30.36,68.29083333333334,165.0,18.0,91.73333333333333,2017-06-05,34.225,77.056,89.31333333333333,108.89333333333333,8,10.0,3.0,3.0,1081.2,715.4,259.0,146.0,36115.172,55458.856,22771.7,14329.36
2017,6,6,1901.8,0.0,88673.789,46.626243032916186,130.83,31.24,62.303333333333335,203.0,17.0,79.24166666666666,2017-06-06,32.92375,66.975,71.64999999999999,115.73,8,10.0,3.0,3.0,1319.0,237.0,190.1,155.7,42542.200000000004,16339.769999999999,13950.947,15840.872
2017,6,7,2568.5,0.0,125528.906,48.872457076114465,130.98,30.05,60.63125,219.0,36.4,107.02083333333333,2017-06-07,31.69875,67.161,70.96666666666667,105.68333333333332,8,10.0,3.0,3.0,1541.0,498.0,386.2,143.3,48494.06,34030.048,27735.504,15269.293999999998
2017,6,8,3175.4,0.0,165634.682,52.16183221011526,129.99,30.08,61.11375,233.0,41.9,132.30833333333334,2017-06-08,32.49875,67.257,71.53333333333333,106.52333333333333,8,10.0,3.0,3.0,1575.8,1040.7,376.0,182.9,50586.066,69394.975,27215.559999999998,18438.081
2017,6,9,3151.7,0.0,166634.72699999998,52.871379572928895,130.98,30.06,61.12833333333333,219.0,53.6,131.32083333333333,2017-06-09,32.4775,67.229,72.23,106.09333333333332,8,10.0,3.0,3.0,1540.8,1015.2,404.0,191.7,49571.216,67815.875,29447.35,19800.286
2017,6,10,3719.4,0.0,123727.666,33.265490670538256,70.92,27.17,34.689166666666665,242.0,81.0,154.975,2017-06-10,30.855,42.3575,,,16,8.0,,,2810.2,909.2,,,87231.382,36496.284,,
2017,6,11,3684.2,0.0,111029.50600000001,30.136666304760876,47.94,26.14,30.442083333333333,211.0,92.0,153.50833333333333,2017-06-11,30.442083333333333,,,,24,,,,3684.2,,,,111029.50600000001,,,
2017,6,12,3419.0,0.0,189431.127,55.40541883591694,129.94,29.97,60.98166666666666,211.0,62.0,142.45833333333334,2017-06-12,31.96,67.471,71.77333333333333,105.95,8,10.0,3.0,3.0,1479.1,1246.4,428.0,265.5,46749.456,83349.853,30969.32,28362.498
2017,6,13,2900.8,0.0,153655.635,52.97008928571429,131.04,29.98,61.79208333333333,201.0,20.6,120.86666666666667,2017-06-13,32.37375,67.637,73.41333333333334,109.13666666666666,8,10.0,3.0,3.0,1399.6,925.6,421.0,154.6,44793.604,62116.717000000004,31134.239999999998,15611.074
2017,6,14,2778.4,0.0,151949.277,54.68948927440253,130.99,29.95,61.41041666666666,184.0,39.6,115.76666666666667,2017-06-14,31.58,67.523,73.39,108.60333333333335,8,10.0,3.0,3.0,1232.0,934.8,442.0,169.6,38697.15,62840.083,32664.14,17747.904000000002
2017,6,15,2758.1,0.0,148761.416,53.936193756571555,131.97,29.15,60.96958333333333,206.0,52.4,114.92083333333333,2017-06-15,30.8075,66.946,74.36,108.08999999999999,8,10.0,3.0,3.0,1287.2,859.5,411.0,200.4,39453.46,57435.687999999995,30928.92,20943.347999999998
2017,6,16,2811.4,0.0,148558.686,52.841533044034996,131.96,29.07,61.30166666666667,223.0,62.3,117.14166666666667,2017-06-16,31.3625,67.3,73.50333333333333,108.94333333333333,8,10.0,3.0,3.0,1428.2,830.6,318.0,234.6,44627.152,56120.808000000005,23304.31,24506.415999999997
2017,6,17,3615.9,0.0,114045.368,31.53996736635416,69.93,25.19,33.68666666666667,234.0,58.0,150.6625,2017-06-17,29.410625,42.238749999999996,,,16,8.0,,,2669.9,946.0,,,78201.158,35844.21,,
2017,6,18,4057.2,0.0,117436.524,28.945214433599528,44.93,25.08,29.71666666666667,249.0,94.6,169.04999999999998,2017-06-18,29.71666666666667,,,,24,,,,4057.2,,,,117436.524,,,
2017,6,19,3134.8,0.0,170660.98,54.44078729105525,131.93,29.09,62.65875,218.0,0.3,130.61666666666667,2017-06-19,31.75375,68.011,75.99666666666667,113.89333333333333,8,10.0,3.0,3.0,1475.7,1038.4,424.0,196.7,46119.426,70220.793,32366.760000000002,21954.001000000004
2017,6,20,3183.1,0.0,172537.272,54.20416323709591,131.95,29.19,63.062916666666666,236.0,60.7,132.62916666666666,2017-06-20,31.51125,69.046,76.05,114.27,8,10.0,3.0,3.0,1619.1,860.7,439.0,264.3,51087.548,59404.186,33449.016,28596.521999999997
2017,6,21,2932.2,0.0,160382.124,54.69685696746471,131.95,30.01,63.32916666666666,243.0,45.7,122.175,2017-06-21,31.55625,69.475,76.62666666666667,114.27333333333333,8,10.0,3.0,3.0,1585.0,658.5,395.5,293.20000000000005,50168.879,47369.887,30927.79,31915.568
2017,6,22,2866.9,0.0,146513.802,51.105306079737694,135.02,30.02,63.874583333333334,248.0,20.0,119.45416666666667,2017-06-22,31.77625,69.236,80.70666666666666,114.76666666666667,8,10.0,3.0,3.0,1688.8,700.3,234.0,243.8,53839.727,47794.029,16777.61,28102.436
2017,6,23,3375.4,0.0,186786.479,55.337583397523254,131.94,30.06,64.38375,286.0,61.0,140.64166666666668,2017-06-23,32.07125,70.36,81.03333333333335,113.98,8,10.0,3.0,3.0,1797.9,911.7,438.5,227.3,57925.066,66486.729,36368.025,26006.659
2017,6,24,3264.4,0.0,111556.462,34.17364967528489,69.93,29.02,35.68,211.0,63.8,136.01666666666668,2017-06-24,30.761875,45.51625,,,16,8.0,,,2337.0,927.4,,,72135.458,39421.004,,
2017,6,25,3454.0,0.0,105275.73999999999,30.479368847712795,44.97,24.99,31.145,209.0,48.0,143.91666666666666,2017-06-25,31.145,,,,24,,,,3454.0,,,,105275.73999999999,,,
2017,6,26,4315.2,0.0,261625.31399999998,60.628780589543936,135.04,32.91,64.00125,301.0,105.0,179.79999999999998,2017-06-26,33.33375,68.828,78.68333333333332,115.01,8,10.0,3.0,3.0,1704.0,1579.6,617.1,414.5,56934.214,109256.105,48874.611999999994,46560.383
2017,6,27,3884.2,0.0,217585.604,56.01812574017816,135.05,32.18,64.80041666666666,259.0,52.2,161.84166666666667,2017-06-27,33.0475,69.486,83.31333333333333,115.34333333333335,8,10.0,3.0,3.0,1943.1999999999998,1196.6,432.0,312.4,64266.041,82648.996,35716.850000000006,34953.717000000004
2017,6,28,3257.1,0.0,190510.976,58.49098154800282,135.07,31.15,64.81333333333333,240.8,62.0,135.7125,2017-06-28,32.23375,69.535,85.41666666666667,115.35000000000001,8,10.0,3.0,3.0,1545.6,960.5,472.9,278.1,50028.452000000005,68972.61,41135.244,30374.670000000002
2017,6,29,3443.3,0.0,185166.063,53.77575668689919,135.05,30.1,64.92916666666666,324.0,22.2,143.47083333333333,2017-06-29,32.43875,69.548,85.76333333333332,115.34000000000002,8,10.0,3.0,3.0,1938.0,846.9,334.2,324.20000000000005,63137.96,58936.322,26770.57,36321.211
2017,6,30,3234.5,0.0,180095.498,55.679547998145,135.05,30.04,64.08958333333334,310.0,41.0,134.77083333333334,2017-06-30,31.495,68.772,84.97333333333333,114.51666666666667,8,10.0,3.0,3.0,1748.0,897.0,337.0,252.5,55268.91,64269.163,30341.499999999996,30215.925000000003
2017,7,1,3732.9,0.0,142606.235,38.20253288328109,73.03,29.99,43.861250000000005,270.4,10.0,155.5375,2017-07-01,35.43375,60.71625,,,16,8.0,,,3279.1,453.8,,,116131.83899999999,26474.396,,
2017,7,2,3262.0,0.0,92741.89,28.430990190067444,39.66,21.97,28.294166666666666,216.0,65.0,135.91666666666666,2017-07-02,28.294166666666666,,,,24,,,,3262.0,,,,92741.89,,,
2017,7,3,3654.8,0.0,193908.778,53.05592043340264,136.01,29.03,60.51708333333334,325.0,20.0,152.28333333333333,2017-07-03,30.215,64.81,76.64333333333333,110.88666666666666,8,10.0,3.0,3.0,1987.0,1083.0,225.0,359.8,60200.8,69841.77,17864.61,46001.598
2017,7,4,3011.0,0.0,131181.87,43.56754234473597,121.19,28.94,56.78041666666667,297.0,0.0,125.45833333333333,2017-07-04,29.535,61.547000000000004,71.37,98.95666666666666,8,10.0,3.0,3.0,1839.0,883.0,234.0,55.0,54325.34,54574.11,16943.22,5339.2
2017,7,5,3275.0,0.0,138060.8,42.15596946564885,115.36,28.01,52.07666666666666,303.0,4.0,136.45833333333334,2017-07-05,29.00375,54.7,61.71333333333334,95.22333333333334,8,10.0,3.0,3.0,1828.0,1134.0,225.0,88.0,53108.91,61952.85,14080.800000000001,8918.24
2017,7,6,3897.7,0.0,163728.99,42.006565410370214,115.0,27.06,50.69875,294.0,6.2,162.40416666666667,2017-07-06,28.1525,53.751,58.656666666666666,92.69,8,10.0,3.0,3.0,1985.0,1490.5,272.0,150.2,55613.2,79036.76,15739.630000000001,13339.4
2017,7,7,3411.6,0.0,132727.454,38.90475260874663,114.97,26.66,49.80583333333333,300.0,0.0,142.15,2017-07-07,28.025,52.949,57.29,89.92666666666666,8,10.0,3.0,3.0,1996.0,1101.3,288.1,26.2,55807.09,58522.898,16259.08,2138.386
2017,7,8,3526.0,0.0,108591.442,30.79734600113443,60.03,24.96,32.21041666666667,216.0,61.0,146.91666666666666,2017-07-08,27.308125,42.015,,,16,8.0,,,2622.0,904.0,,,71504.49,37086.952,,
2017,7,9,3382.6,0.0,89079.266,26.33455507597706,30.9,20.97,26.0975,198.0,78.0,140.94166666666666,2017-07-09,26.0975,,,,24,,,,3382.6,,,,89079.266,,,
2017,7,10,3783.6,0.0,156632.328,41.39769743101808,109.97,25.96,49.16708333333333,317.0,32.0,157.65,2017-07-10,27.4875,52.888999999999996,56.36333333333334,87.37666666666667,8,10.0,3.0,3.0,1962.0,1257.1,392.1,172.4,53890.61,66280.774,21751.196,14709.748
2017,7,11,3664.4,0.0,158522.248,43.2600829603755,109.98,27.04,53.815416666666664,334.0,32.0,152.68333333333334,2017-07-11,28.64125,62.489,56.46333333333333,89.38666666666666,8,10.0,3.0,3.0,2124.0,1055.8,317.0,167.6,60830.74,65510.618,17769.03,14411.86
2017,7,12,3534.7,0.0,160044.312,45.27804679322149,109.97,26.96,54.16375,316.0,37.0,147.27916666666667,2017-07-12,28.48875,63.132000000000005,57.98,88.92,8,10.0,3.0,3.0,1900.0,1102.0,351.7,181.0,54217.56,69953.516,20382.116,15491.12
2017,7,13,3776.4,0.0,162495.03100000002,43.02908351869506,114.93,26.89,52.71958333333333,321.0,50.6,157.35,2017-07-13,28.48375,59.614,56.38666666666666,90.7,8,10.0,3.0,3.0,2153.0,1075.1,350.7,197.6,61077.23,64213.426999999996,19687.486,17516.888
2017,7,14,4388.2,0.0,207318.077,47.244445786427235,99.98,25.99,56.0025,331.0,32.0,182.84166666666667,2017-07-14,28.2025,67.59700000000001,61.663333333333334,85.82666666666667,8,10.0,3.0,3.0,2254.0,1576.1,365.6,192.5,63572.73,104898.16200000001,22883.43,15963.755
2017,7,15,4484.3,0.0,148433.95,33.10080726088799,63.53,24.99,35.183749999999996,273.0,61.0,186.84583333333333,2017-07-15,30.823125,43.905,,,16,8.0,,,3451.0,1033.3,,,104893.414,43540.536,,
2017,7,16,4651.3,0.0,140882.394,30.2888211897749,35.1,27.19,30.63875,246.0,88.9,193.80416666666667,2017-07-16,30.63875,,,,24,,,,4651.3,,,,140882.394,,,
2017,7,17,4056.7,0.0,199972.848,49.294462987157054,104.98,30.07,57.49208333333333,342.0,41.0,169.02916666666667,2017-07-17,30.92,67.688,63.35999999999999,88.49666666666667,8,10.0,3.0,3.0,2050.0,1360.9,435.3,210.5,63593.78,90881.048,27700.53,17797.489999999998
2017,7,18,3974.5,0.0,187213.876,47.10375544093596,113.19,30.09,56.52375,344.0,20.0,165.60416666666666,2017-07-18,30.4525,64.889,63.35666666666666,91.33,8,10.0,3.0,3.0,2136.0,1286.7,417.5,134.3,65116.09,83768.234,26531.434,11798.117999999999
2017,7,19,4267.1,0.0,206498.018,48.39305804879192,114.99,30.08,57.5925,348.0,32.5,177.79583333333335,2017-07-19,30.4525,66.142,67.13666666666667,91.92333333333333,8,10.0,3.0,3.0,2233.0,1371.3,499.3,163.5,68133.34,90414.664,33470.609000000004,14479.405
2017,7,20,3818.1,0.0,196660.127,51.50732746654095,114.99,30.03,58.900416666666665,295.0,31.0,159.0875,2017-07-20,30.48125,67.534,72.15333333333332,92.65333333333332,8,10.0,3.0,3.0,1800.0,1359.6,484.4,174.1,54924.01,91399.264,34775.136,15561.717
2017,7,21,4236.5,0.0,217851.978,51.42263141744365,114.99,30.05,59.760416666666664,332.0,27.0,176.52083333333334,2017-07-21,30.7425,68.727,74.07,92.94333333333333,8,10.0,3.0,3.0,2067.0,1479.7,518.8,171.0,63677.9,101052.992,38055.835999999996,15065.25
2017,7,22,2606.6,0.0,83854.029,32.16988759303307,64.94,26.79,37.127916666666664,233.0,18.0,108.60833333333333,2017-07-22,31.65625,48.07125,,,16,8.0,,,2298.2,308.4,,,69151.097,14702.932,,
2017,7,23,4095.9,0.0,121531.661,29.671540076662026,37.15,24.95,29.855416666666667,243.5,81.4,170.6625,2017-07-23,29.855416666666667,,,,24,,,,4095.9,,,,121531.661,,,
2017,7,24,2489.6,0.0,105244.145,42.27351582583548,122.08,30.63,64.3125,328.0,0.0,103.73333333333333,2017-07-24,31.45625,72.06700000000001,90.32,100.07333333333334,8,10.0,3.0,3.0,1825.6,494.29999999999995,124.5,45.2,57470.936,34038.670000000006,9876.675,3857.864
2017,7,25,5189.6,0.0,284556.484,54.83206489902882,110.29,26.95,58.95916666666667,323.0,65.0,216.23333333333335,2017-07-25,27.4025,68.796,76.24,93.04,8,10.0,3.0,3.0,2038.0,2128.3,601.6,421.7,55966.28,146281.799,44999.528,37308.877
2017,7,26,4569.6,0.0,242336.204,53.0322575280112,115.09,30.09,60.38166666666667,352.0,34.0,190.4,2017-07-26,30.945,68.518,78.62333333333333,93.51666666666667,8,10.0,3.0,3.0,2143.0,1559.8,580.3,286.5,66496.48,107818.034,44892.655,23129.034999999996
2017,7,27,4149.3,0.0,218224.95,52.59319644277348,115.09,31.23,61.7425,293.0,32.0,172.88750000000002,2017-07-27,32.17375,70.045,79.71666666666667,94.94333333333333,8,10.0,3.0,3.0,2098.0,1327.1000000000001,491.2,233.0,67538.076,92512.92000000001,38574.454,19599.5
2017,7,28,4478.1,0.0,247081.215,55.175457225162454,115.09,30.56,61.557500000000005,308.0,22.0,186.5875,2017-07-28,31.291249999999998,70.189,79.67666666666666,95.37666666666667,8,10.0,3.0,3.0,1922.0,1725.2,598.8,232.1,60269.880000000005,120930.501,47163.671,18717.163
2017,7,29,4563.7,0.0,155975.353,34.17738961807306,65.03,29.32,36.956250000000004,312.0,71.0,190.15416666666667,2017-07-29,30.8525,49.16375,,,16,8.0,,,3582.0,981.7,,,111219.96,44755.393000000004,,
2017,7,30,4099.9,0.0,123636.163,30.155897217005297,36.96,24.17,30.25375,266.0,109.0,170.82916666666665,2017-07-30,30.25375,,,,24,,,,4099.9,,,,123636.163,,,
2017,7,31,3924.3,0.0,219255.421,55.87121805162704,115.1,29.28,61.67666666666667,268.0,27.0,163.51250000000002,2017-07-31,30.27375,71.37100000000001,79.43666666666667,95.34333333333332,8,10.0,3.0,3.0,1543.0,1650.2,481.0,250.1,46879.99,114872.519,37033.759999999995,20469.152000000002
2017,8,1,4695.7,0.0,264508.491,56.32993824136976,111.89,30.96,62.71041666666667,330.0,65.0,195.65416666666667,2017-08-01,31.76375,71.679,80.44666666666667,97.60333333333334,8,10.0,3.0,3.0,2155.9,1520.5,524.3,495.0,68623.08,109785.857,41203.354,44896.2
2017,8,2,5455.1,0.0,323519.595,59.30589631720774,113.2,31.72,63.29541666666666,349.7,117.0,227.29583333333335,2017-08-02,32.22875,71.57000000000001,83.15333333333334,98.7,8,10.0,3.0,3.0,2277.2,1885.9,680.0,612.0,73504.795,135887.56,56380.86,57746.38
2017,8,3,5983.8,0.0,356345.485,59.55170376683712,112.21,31.19,62.97083333333333,396.9,151.0,249.32500000000002,2017-08-03,31.88375,71.303,84.14,96.92666666666666,8,10.0,3.0,3.0,2436.9,2187.5,710.4,649.0,77965.26999999999,156981.212,59905.063,61493.94
2017,8,4,5422.5,0.0,309145.94,57.01169940064546,110.05,30.83,61.85666666666666,383.0,85.0,225.9375,2017-08-04,31.515,70.599,80.76666666666667,94.71666666666665,8,10.0,3.0,3.0,2270.0,2069.2,652.3,431.0,71772.04,146495.73,51984.58,38893.59
2017,8,5,5041.8,0.0,181376.34100000001,35.97452120274505,65.9,30.14,38.955,320.7,92.0,210.07500000000002,2017-08-05,31.534375,53.79625,,,16,8.0,,,3945.7,1096.1,,,125022.39,56353.951,,
2017,8,6,4761.8,0.0,140845.952,29.578300642614135,36.99,24.2,29.93875,301.0,68.8,198.40833333333333,2017-08-06,29.93875,,,,24,,,,4761.8,,,,140845.952,,,
2017,8,7,5348.3,0.0,297894.526,55.69891853486155,115.06,28.55,60.71041666666667,323.0,29.0,222.84583333333333,2017-08-07,30.345,67.90299999999999,82.5,95.92,8,10.0,3.0,3.0,2023.0,2450.3,515.0,360.0,61573.1,166238.006,40799.8,29283.620000000003
2017,8,8,5042.1,0.0,285962.47,56.71495408659089,110.03,28.47,61.06125,318.0,83.0,210.0875,2017-08-08,30.54,70.074,78.94,94.53000000000002,8,10.0,3.0,3.0,2030.0,2003.0,562.1,447.0,62298.72,139628.667,43506.253,40528.83
2017,8,9,5393.1,0.0,299601.79,55.55279709258125,110.03,30.06,60.815416666666664,370.0,65.0,224.7125,2017-08-09,30.78125,69.824,77.05666666666667,94.63666666666666,8,10.0,3.0,3.0,2263.0,2147.1,510.0,473.0,69999.23999999999,149228.16,38554.52,41819.87
