year,month,volume_mean,value_mean,price_max,price_min,price_mean,power_max,power_min,power_mean,off_price_mean,standard_price_mean,morning_price_mean,evening_price_mean,off_hour_mean,standard_hour_mean,morning_hour_mean,evening_hour_mean,off_value,standard_value,morning_value,evening_value,standard_price_max,off_price_max,morning_price_max,evening_price_max,standard_price_min,off_price_min,morning_price_min,evening_price_min,price_stdev,standard_price_stdev,off_price_stdev,morning_price_stdev,evening_price_stdev,volume,morning_volume,evening_volume,standard_volume,off_volume,value,off_hour_count,standard_hour_count,morning_hour_count,evening_hour_count,price_weight_mean,off_price_weight_mean,standard_price_weight_mean,morning_price_weight_mean,evening_price_weight_mean,off_power,morning_power,standard_power,evening_power,off_price_diff,morning_price_diff,standard_price_diff,evening_price_diff
2018,1,168.82258064516128,7468.225903225806,68.28150000000001,30.059999999999995,53.80027419354839,10.716129032258063,5.093548387096774,7.343736559139785,37.44687455197133,63.15366666666666,81.76188405797102,90.90869565217392,10.67741935483871,9.555555555555555,3.0,2.0,104749.716,73219.967,29613.624,23931.696,67.78099999999999,47.172000000000004,86.76666666666667,95.83,30.059999999999995,30.059999999999995,30.06,30.06,12.802787331591507,6.730452305066074,5.527620153921828,11.339910873203944,13.330980767420824,5233.5,380.40000000000003,281.6,1296.7,3274.8,231515.003,331,258.0,69.0,46.0,44.237126779401926,31.98659948699157,56.46638929590499,77.84864353312302,84.98471590909091,9.893655589123867,5.51304347826087,5.025968992248062,6.121739130434783,3.225971326164874,1.9599792960662512,2.686282051282042,1.666790890269155
2018,2,154.96190476190475,5640.024571428572,68.28150000000001,30.8,54.748980158730156,22.6,0.0,6.7127380952380955,38.204486772486774,66.57477777777778,84.29577777777779,92.72533333333334,11.714285714285714,9.5,3.0,2.0,88773.18,28273.746,1393.5900000000001,0.0,68.64,47.548,86.76666666666667,95.83,64.97,30.8,83.08666666666667,91.62,12.2999371845422,1.2048603314495223,5.149542433763519,1.3651219299380757,1.6417102000512664,3254.2,20.5,0.0,642.7,2591.0,118440.516,246,171.0,45.0,30.0,36.39620060229857,34.2621304515631,43.99213629998444,67.98,,10.532520325203253,0.45555555555555555,3.7584795321637428,0.0,0.7576122205154476,2.5338937198067697,3.4211111111111236,1.8166376811594205
2018,3,256.4516129032258,8647.548387096775,67.8635,29.27,50.98396505376344,19.35483870967742,4.838709677419355,10.846774193548388,36.097369175627236,60.86925925925926,76.7510606060606,84.55545454545455,10.935483870967742,9.444444444444445,3.0,2.0,257958.0,10116.0,0.0,0.0,68.47,47.548,85.58999999999999,94.24,29.27,29.27,29.27,29.27,11.707675598385233,7.906631776273896,4.827540501042686,11.153141365266203,12.761309728003075,7950.0,0.0,0.0,300.0,7650.0,268074.0,339,255.0,66.0,44.0,33.72,33.72,33.72,,,22.56637168141593,0.0,1.1764705882352942,0.0,-2.1071175968595384,-7.544717171717181,-5.705518518518524,-8.169878787878787
2018,4,135.66666666666666,3685.3433333333332,61.533500000000004,19.45,46.31698888888889,11.666666666666666,2.1666666666666665,5.802777777777778,31.92165185185185,57.92304,71.43539682539684,77.75142857142858,11.366666666666667,9.52,3.0,2.0,97956.5,10524.05,1247.85,831.9,63.87,42.118,77.10666666666667,83.81,27.73,19.45,27.73,27.73,12.357198825661182,7.020025293639142,5.3941602918270455,10.44440081129015,11.818119260573694,4070.0,45.0,30.0,385.0,3610.0,110560.3,341,238.0,63.0,42.0,27.164692874692875,27.13476454293629,27.335194805194803,27.729999999999997,27.73,10.586510263929618,0.7142857142857143,1.6176470588235294,0.7142857142857143,-4.1757173237753875,-5.315663780663769,-2.9462192592592586,-6.804025974025976
2018,5,62.096774193548384,1597.1290322580646,68.043,25.72,46.93326881720431,5.645161290322581,0.8064516129032258,2.721774193548387,34.11162007168459,53.76933333333333,69.82492753623188,77.94304347826088,10.67741935483871,9.555555555555555,3.0,2.0,46296.0,3215.0,0.0,0.0,69.31,47.134,85.64333333333333,93.81,29.170000000000005,25.72,29.17,29.17,11.738284092725488,9.393098129027418,5.818274882192523,11.726536507174929,12.958565940153122,1925.0,0.0,0.0,125.0,1800.0,49511.0,331,258.0,69.0,46.0,25.72,25.72,25.72,,,5.438066465256798,0.0,0.4844961240310077,0.0,2.1899682198327426,-1.6104692891649535,-4.153706666666672,0.19161490683229943
2018,6,68.91666666666667,1896.3525,87.6005,24.9,55.969141666666665,6.316666666666666,0.8666666666666667,2.9194444444444443,33.75657037037037,65.91011538461538,102.11380952380952,120.71238095238095,11.133333333333333,9.423076923076923,3.0,2.0,49542.0,4282.915,1532.83,1532.83,76.163,43.684000000000005,140.32666666666668,175.49,52.753,24.9,68.37333333333333,76.16,17.813711236940993,8.867935269619071,5.570301486019763,24.07241261706747,33.545698219706495,2067.5,13.0,13.0,141.5,1900.0,56890.575,334,245.0,63.0,42.0,27.516602176541717,26.074736842105263,30.267950530035336,117.91,117.91,5.688622754491018,0.20634920634920634,0.5775510204081633,0.30952380952380953,-0.355049701314222,32.28888198757764,12.140782051282052,42.76933747412008
2018,7,207.7225806451613,11829.79777419355,87.5335,24.899999999999995,60.96454838709678,21.348387096774193,2.0935483870967744,9.43481182795699,35.546351254480285,74.54853846153846,111.97530303030304,131.10545454545456,11.161290322580646,9.538461538461538,3.0,2.0,118213.17599999999,57728.854999999996,95390.85,95390.85,83.40799999999999,50.358,129.63666666666668,157.81,67.9,24.899999999999995,92.56666666666666,104.5,20.65367263810543,5.623544848088393,7.937504610158889,12.847845419150332,17.335299172572633,6439.4,627.0,627.0,693.0,4492.4,366723.731,346,248.0,66.0,44.0,56.94998462589683,26.314036149942126,83.30282106782106,152.13851674641148,152.13851674641148,12.983815028901732,9.5,2.7943548387096775,14.25,1.7897808841099163,9.861493506493517,8.638423076923075,10.39307359307361
2018,8,411.1290322580645,20575.612903225807,85.038,24.98,60.52089247311828,39.54838709677419,4.258064516129032,18.012096774193548,33.599369175627245,67.82918518518518,116.70913043478261,143.1904347826087,10.67741935483871,9.555555555555555,3.0,2.0,245692.4,94892.72,148629.44,148629.44,77.051,45.144,129.63666666666668,157.81,55.82,24.98,107.19666666666667,134.36,17.70527279543407,7.572195673022544,5.028215562228444,7.491506316239341,7.262389713298658,12745.0,994.0,994.0,1297.0,9460.0,637844.0,331,258.0,69.0,46.0,50.04660651235779,25.97171247357294,73.16323824209715,149.52659959758552,149.52659959758552,28.580060422960724,14.405797101449275,5.0271317829457365,21.608695652173914,-1.9469820788530399,4.73382740447957,-6.719353276353274,12.084980237154127
2018,9,258.25,14366.100833333334,56.05649999999999,22.45,41.29533055555555,29.716666666666665,4.0,11.5875,28.92071851851852,47.791799999999995,69.00166666666667,80.21000000000001,11.633333333333333,9.4,3.0,2.0,74403.0,104101.465,128337.03,124141.53,54.98,37.982,72.96,82.03,30.0,22.45,60.126666666666665,75.19,11.01622233874257,8.792241807411802,4.879122793704182,5.365210928201568,2.976752027223459,7747.5,1623.0,1523.0,1801.5,2800.0,430983.025,349,235.0,60.0,40.0,55.628657631494036,26.5725,57.785992228698305,79.07395563770795,81.51118187787262,8.022922636103152,27.05,7.665957446808511,38.075,-4.678650657108726,-47.70746376811594,-20.037385185185187,-62.98043478260868
2018,10,163.1967741935484,6651.960677419354,62.7375,26.95,50.181233870967745,9.461290322580645,2.364516129032258,6.911827956989247,34.8726164874552,57.62785185185185,77.60652173913044,87.69130434782609,10.67741935483871,9.555555555555555,3.0,2.0,95755.978,72289.658,22195.645,15969.5,60.549,42.769999999999996,82.57666666666667,93.84,54.763999999999996,26.95,72.28333333333335,80.95,10.597695610529437,1.9407266027029042,4.379863913067,3.407885015823096,4.251060086344056,5059.1,299.5,190.0,1333.8,3235.8,206210.781,331,258.0,69.0,46.0,40.76036864264395,29.592675072625006,54.19827410406358,74.10899833055092,84.05,9.77583081570997,4.340579710144928,5.169767441860465,4.130434782608695,5.951897968936677,8.604855072463778,9.836051851851856,7.481304347826082
2018,11,158.14333333333335,7317.758733333333,61.872,27.09,49.293819444444445,12.35,4.85,7.353888888888889,34.50654814814815,56.98011538461538,76.83030303030304,86.75227272727274,10.866666666666667,9.538461538461538,3.0,2.0,91328.682,76286.39000000001,29422.690000000002,22495.0,60.176,43.156,80.09333333333333,91.45,53.926,27.09,71.61666666666667,80.45,11.193741119313438,2.258565532844653,5.0422282135944565,3.6646301572620095,4.529240377620556,4744.3,365.5,250.0,1359.5,2769.3,219532.762,326,248.0,66.0,44.0,46.272951120291715,32.97897735889936,56.113563810224356,80.49983584131327,89.98,8.49478527607362,5.537878787878788,5.481854838709677,5.681818181818182,-0.3660683393070485,-0.7762187088274004,-0.64773646723647,-0.9390316205533509
2018,12,90.2258064516129,2842.21935483871,74.686,25.36,51.58613172043011,6.316129032258065,2.3870967741935485,3.9352688172043013,31.89395698924731,58.27819230769231,98.26126984126984,120.08761904761906,11.419354838709678,9.423076923076923,3.0,2.0,75781.794,12327.006,0.0,0.0,63.251,41.756,122.61333333333333,156.32,25.36,25.36,25.36,25.36,17.298260729255492,9.952218241253476,4.4681366158435125,27.973334951465443,38.65122364230684,2797.0,0.0,0.0,255.70000000000002,2541.3,88108.8,354,245.0,63.0,42.0,31.50117983553808,29.820089717860935,48.20886194759483,,,7.178813559322035,0.0,1.0436734693877552,0.0,-2.6125911589008375,21.430966810966794,1.298076923076927,33.33534632034632
2019,1,0.0,0.0,67.5655,25.05,53.371069892473116,0.0,0.0,0.0,30.28016487455197,56.4362962962963,107.19942028985507,135.24826086956523,10.67741935483871,9.555555555555555,3.0,2.0,0.0,0.0,0.0,0.0,61.983000000000004,36.354,121.79333333333334,155.23,33.549,25.05,43.93666666666667,53.38,15.89646398849583,6.073678329257608,3.7051075928764763,21.611634134227113,30.689121651605415,0.0,0.0,0.0,0.0,0.0,0.0,331,258.0,69.0,46.0,,,,,,0.0,0.0,0.0,0.0,-1.6137921146953396,8.938150448585233,-1.8418960113960097,15.160641821946172
2019,2,0.0,0.0,146.13299999999998,25.19,75.26169345238095,0.0,0.0,0.0,42.31453968253968,99.08800000000001,131.50416666666666,143.98,11.285714285714286,9.5,3.0,2.0,0.0,0.0,0.0,0.0,171.79,83.94399999999999,181.45666666666668,186.29,53.1,25.19,75.26666666666667,86.35,43.1319007967963,51.38215830845161,20.23163987050386,45.996202447809566,40.81835178085052,0.0,0.0,0.0,0.0,0.0,0.0,316,228.0,60.0,40.0,,,,,,0.0,0.0,0.0,0.0,12.03437480798771,24.304746376811593,42.65170370370371,8.731739130434761
2019,3,77.12903225806451,1699.558064516129,142.779,21.899999999999995,48.406381720430105,7.0,1.0,3.245967741935484,30.86800716845878,64.0671923076923,78.04920634920634,86.05714285714286,11.419354838709678,9.423076923076923,3.0,2.0,49270.799999999996,3415.4999999999995,0.0,0.0,167.7,82.06199999999998,177.36666666666665,182.2,49.345,21.899999999999995,63.333333333333336,70.0,21.741846461116968,29.309177794021068,10.763968081101673,24.104881061836643,23.769067533846837,2391.0,0.0,0.0,155.0,2236.0,52686.299999999996,354,245.0,63.0,42.0,22.035257214554576,22.035241502683363,22.035483870967738,,,6.31638418079096,0.0,0.6326530612244898,0.0,-11.4465325140809,-53.45496031746032,-35.02080769230771,-57.922857142857126
2019,4,263.53333333333336,12515.561666666668,69.0725,23.94,49.58275833333333,24.0,2.966666666666667,12.062222222222223,34.897133333333336,59.061961538461546,73.35303030303031,80.51545454545455,10.866666666666667,9.538461538461538,3.0,2.0,120673.7,122294.20000000001,71279.6,61219.35,68.566,49.2,89.42333333333333,99.36,23.94,23.94,23.94,23.94,13.363849836902922,9.108760137277827,8.63311338789935,13.238109645782023,14.838300739342387,7906.0,806.0,637.0,1999.0,4464.0,375466.85000000003,326,248.0,66.0,44.0,47.491379964583864,27.03263888888889,61.177688844422214,88.4362282878412,96.1057299843014,13.693251533742332,12.212121212121213,8.060483870967742,14.477272727272727,4.029126164874555,-4.696176046176035,-5.005230769230749,-5.541688311688318
2019,5,202.03225806451613,11387.690322580645,70.848,29.78,56.35392204301075,22.0,1.4516129032258065,8.57258064516129,38.997240143369176,67.43840740740741,84.87304347826087,93.20086956521739,10.67741935483871,9.555555555555555,3.0,2.0,108664.1,118017.8,66660.7,59675.8,71.0,48.794000000000004,90.33333333333333,100.0,29.9,29.779999999999998,29.899999999999995,29.9,14.156933789142169,7.6922748173798965,6.380664086540279,13.019592730253132,15.516239561136487,6263.0,703.0,602.0,1712.0,3246.0,353018.4,331,258.0,69.0,46.0,56.365703337058925,33.47630930375848,68.9356308411215,94.82318634423898,99.12923588039868,9.806646525679758,10.18840579710145,6.635658914728682,13.08695652173913,4.1001068100358395,11.52001317523056,8.376445868945865,12.685415019762843
2019,6,751.83,32148.2283,113.952,33.99,79.18156666666667,77.87666666666668,11.363333333333333,34.21527777777778,48.934318518518516,93.26540000000001,150.33333333333331,180.0,11.633333333333333,9.4,3.0,2.0,892808.804,71638.045,0.0,0.0,104.501,67.606,166.0,199.0,71.0,33.99,127.33333333333333,150.0,25.37973882091792,8.551427892463332,9.389616923539773,14.683801792714291,18.932011320289757,22554.9,0.0,0.0,1654.5,20900.4,964446.8489999999,349,235.0,60.0,40.0,42.75997007302182,42.71730703718589,43.298909035962524,,,59.886532951289404,0.0,7.040425531914893,0.0,9.93707837514934,65.46028985507245,25.826992592592603,86.79913043478261
2019,7,682.4193548387096,31667.879032258064,132.95,45.75,100.85261559139785,64.03225806451613,8.870967741935484,28.912634408602152,61.97840860215053,110.96333333333334,181.76637681159423,219.60695652173914,10.67741935483871,9.555555555555555,3.0,2.0,914784.7999999999,66919.45,0.0,0.0,117.085,76.2,202.98666666666668,250.32,105.0,45.75,178.33333333333334,215.0,26.850714038273335,3.195846463049283,9.569254830541464,8.413429255146625,12.162449826032207,21155.0,0.0,0.0,1435.0,19720.0,981704.25,331,258.0,69.0,46.0,46.40530607421413,46.388681541582145,46.633763066202086,,,59.57703927492447,0.0,5.562015503875969,0.0,13.044090083632014,31.433043478260913,17.697933333333324,39.606956521739136
2019,8,312.916129032258,21699.397225806453,132.95,50.17,101.3514811827957,20.0,4.329032258064516,13.686155913978494,61.96929032258065,110.07925925925926,192.24651515151515,236.72,10.935483870967742,9.444444444444445,3.0,2.0,361298.07,283630.509,27752.735,0.0,117.085,75.71,202.98666666666668,250.32,101.37,50.17,184.07000000000002,225.42,27.2565768736097,3.8449615141876285,7.720342957140323,5.690625492375013,7.693711099085443,9700.4,271.0,0.0,2987.4,6442.0,672681.314,339,255.0,66.0,44.0,69.3457294544555,56.08476715305806,94.94226049407511,102.40861623616236,,19.002949852507374,4.106060606060606,11.715294117647058,0.0,-0.009118279569882759,10.480138339920927,-0.8840740740740785,17.113043478260863
2019,9,1414.0833333333333,66312.2225,96.331,34.94,73.22274444444444,113.33333333333333,19.616666666666667,61.093888888888884,47.068325925925926,81.48276000000001,134.63968253968255,163.1642857142857,11.366666666666667,9.52,3.0,2.0,1544208.4,407499.175,35123.55,2535.55,84.76500000000001,56.55800000000001,145.73999999999998,179.48,75.42999999999999,34.94,91.71666666666665,95.1,19.062643193167773,2.3713793503641223,5.98573565500296,12.543723614477564,19.60628944278559,42422.5,437.0,17.0,6348.5,35620.0,1989366.675,341,238.0,63.0,42.0,46.89414049148447,43.35228523301516,64.18826100653698,80.37425629290618,149.15,104.4574780058651,6.936507936507937,26.67436974789916,0.40476190476190477,-14.900964396654722,-57.6068326118326,-28.596499259259247,-73.55571428571429
2019,10,380.0,20492.31612903226,77.4855,31.94,63.60498924731183,20.0,5.161290322580645,16.720430107526884,42.32474551971327,75.67307407407408,100.53260869565217,112.8682608695652,10.67741935483871,9.555555555555555,3.0,2.0,262262.4,338103.2,34896.2,0.0,84.95,54.944,109.09666666666668,125.84,70.263,31.94,91.71666666666665,95.1,14.428920035893032,3.5732036361046196,6.044417426287213,5.8897747342941,10.121401561306493,11780.0,460.0,0.0,4700.0,6620.0,635261.8,331,258.0,69.0,46.0,53.92714770797963,39.61667673716013,71.93685106382979,75.86130434782608,,20.0,6.666666666666667,18.217054263565892,0.0,-4.743580406212658,-34.10707384403038,-5.809685925925933,-50.296024844720506
2019,11,637.3333333333334,36782.166666666664,105.401,26.929999999999996,73.029425,33.333333333333336,9.333333333333334,28.0,42.675385185185185,84.4556923076923,139.12539682539682,167.78,11.133333333333333,9.423076923076923,3.0,2.0,436370.0,606057.2000000001,61037.8,0.0,96.664,58.698,156.77,188.79,62.94,26.929999999999996,98.05,112.23,25.46752285170812,12.983496896504366,9.47017736563112,25.95477948869684,33.171065704918185,19120.0,720.0,0.0,7600.0,10800.0,1103465.0,334,245.0,63.0,42.0,57.71260460251046,40.40462962962963,79.74436842105264,84.77472222222222,,32.33532934131737,11.428571428571429,31.020408163265305,0.0,0.35063966547191683,38.59278812974465,8.782618233618223,54.911739130434796
2019,12,1684.3935483870966,81308.59380645161,124.2125,36.01,88.79197043010753,132.58064516129033,29.66774193548387,72.78639784946236,54.10286021505377,100.63780769230769,168.5498484848485,205.43227272727273,11.161290322580646,9.538461538461538,3.0,2.0,1885848.4279999998,545075.966,67187.614,22454.4,109.577,68.708,191.52666666666664,236.45,46.78,36.01,46.78,46.78,30.261495350592934,16.380842627946176,9.053440682238147,41.699607454755636,55.29895779021501,52216.2,1065.3,480.0,8340.3,42330.6,2520566.408,346,248.0,66.0,44.0,48.27173191461654,44.550477148918276,65.35447957507525,63.069195531775094,46.78,122.34277456647398,16.14090909090909,33.630241935483866,10.909090909090908,11.427475029868582,29.424451659451677,16.182115384615386,37.65227272727273
2020,1,292.45806451612907,17832.634258064518,120.03291666666667,45.88,93.17283602150538,19.61935483870968,4.967741935483871,13.207258064516129,61.7064229390681,104.26922222222221,157.13985507246375,185.31434782608693,10.67741935483871,9.555555555555555,3.0,2.0,323965.74199999997,201472.666,23702.854,3670.4,122.292,74.25,191.52666666666664,236.45,45.88,45.88,45.88,45.88,25.26664499546934,14.555053188955828,9.419768500795316,35.61866651804212,48.79346694590158,9066.2,307.8,80.0,2480.2,6198.2,552811.662,331,258.0,69.0,46.0,60.97501290507599,52.267713529734436,81.232427223611,77.00732293697206,45.88,18.725679758308157,4.460869565217392,9.613178294573643,1.7391304347826086,7.603562724014331,-11.40999341238475,3.6314145299145224,-20.117924901185802
2020,2,289.3103448275862,20468.958620689657,125.394,50.5,89.9667183908046,17.24137931034483,4.482758620689655,12.635057471264368,62.408544061302685,102.0808,147.93,171.895,11.344827586206897,9.4,3.0,2.0,306937.55,261887.25,24775.0,0.0,110.045,71.854,192.22000000000003,237.58,95.5,50.5,131.83333333333334,150.0,21.344793060552835,4.668515172586105,6.925150143499003,26.24850271419007,38.90843603560599,8390.0,250.0,0.0,2805.0,5335.0,593599.8,329,235.0,60.0,40.0,70.75087008343266,57.53281162136832,93.36443850267379,99.1,,16.21580547112462,4.166666666666667,11.936170212765957,0.0,0.7021211222345869,-9.20985507246374,-2.188422222222215,-13.41934782608692
2020,3,232.29677419354837,13425.831419354838,124.3075,45.43,93.10924731182796,18.05806451612903,3.5935483870967744,10.293279569892473,59.8536917562724,101.20842307692307,171.7027272727273,209.9418181818182,11.161290322580646,9.538461538461538,3.0,2.0,281304.728,123508.542,11387.504,0.0,109.58900000000001,75.58,189.89333333333335,234.18,90.45,45.43,132.48333333333332,150.0,24.601206666811837,4.844223026848184,7.597810465341363,22.441370848081576,34.046891842807675,7201.2,118.2,0.0,1482.6,5600.4,416200.774,346,248.0,66.0,44.0,57.79603038382491,50.22939932861939,83.30537029542695,96.34098138747885,,16.186127167630058,1.790909090909091,5.978225806451612,0.0,-2.5548523050302876,23.77272727272728,-0.8723769230769278,38.046818181818196
