year,month,hour,price,volume,value
2021,5,12,11.67741935483871,3.4516129032258065,211.03225806451613
2021,5,13,12.096774193548388,4.225806451612903,262.4193548387097
2021,5,14,10.64516129032258,4.354838709677419,274.35483870967744
2021,5,15,14.35483870967742,5.161290322580645,318.06451612903226
2021,5,16,20.00774193548387,9.0,603.9135483870967
2021,5,17,6.451612903225806,1.7741935483870968,117.74193548387096
2021,5,18,49.32258064516129,4.129032258064516,1024.3548387096773
2021,5,19,50.806451612903224,4.290322580645161,878.8709677419355
2021,5,20,5.32258064516129,2.6451612903225805,238.5483870967742
2021,5,21,4.516129032258065,4.064516129032258,293.8709677419355
2021,5,22,3.7903225806451615,4.516129032258065,180.24193548387098
2021,5,23,14.516129032258064,15.387096774193548,533.7096774193549
2021,6,0,23.172608695652176,12.782608695652174,675.4386956521739
2021,6,1,25.186521739130434,10.130434782608695,516.0830434782608
2021,6,2,19.422173913043476,7.391304347826087,348.25739130434783
2021,6,3,27.254782608695653,16.0,861.5260869565217
2021,6,4,29.515333333333334,31.566666666666666,1743.3763333333334
2021,6,5,43.16366666666667,56.266666666666666,3317.8426666666664
2021,6,6,68.37166666666667,31.033333333333335,4271.991666666667
2021,6,7,82.67,30.366666666666667,4615.193333333333
2021,6,8,70.50333333333333,21.0,3485.9466666666663
2021,6,9,62.833333333333336,30.2,3392.8333333333335
2021,6,10,58.18966666666667,17.9,1748.8313333333333
2021,6,11,55.789,18.0,1776.5033333333333
2021,6,12,52.213,22.033333333333335,2112.648
2021,6,13,70.575,23.9,3379.8456666666666
2021,6,14,66.14266666666667,24.2,3266.2956666666664
2021,6,15,63.09533333333333,24.733333333333334,2900.5946666666664
2021,6,16,67.53733333333334,22.166666666666668,2727.116
2021,6,17,107.28466666666667,25.333333333333332,4716.818
2021,6,18,132.51666666666668,17.7,5963.45
2021,6,19,124.0,25.166666666666668,6493.5
2021,6,20,53.166666666666664,20.266666666666666,2984.0
2021,6,21,51.415,19.566666666666666,2510.01
2021,6,22,34.21033333333333,37.93333333333333,2157.3193333333334
2021,6,23,34.489000000000004,24.833333333333332,1363.495
2021,7,0,22.94782608695652,15.08695652173913,697.6086956521739
2021,7,1,25.195652173913043,16.869565217391305,795.6521739130435
2021,7,2,24.0,16.217391304347824,750.2173913043479
2021,7,3,26.71,18.782608695652176,891.2978260869564
2021,7,4,22.453225806451613,22.322580645161292,1010.8093548387097
2021,7,5,28.414193548387097,34.70967741935484,1714.930322580645
2021,7,6,45.599999999999994,20.548387096774192,2442.3870967741937
2021,7,7,64.0741935483871,19.580645161290324,3283.248387096774
2021,7,8,58.645161290322584,13.903225806451612,2303.1290322580644
2021,7,9,27.469677419354838,17.419354838709676,1461.7664516129032
2021,7,10,19.590645161290322,11.741935483870968,878.1329032258064
2021,7,11,25.29032258064516,14.838709677419354,1114.0
2021,7,12,34.46741935483871,23.612903225806452,1932.1580645161291
2021,7,13,39.41935483870968,25.096774193548388,2033.1612903225807
2021,7,14,35.170967741935485,23.225806451612904,1951.6774193548388
2021,7,15,37.45935483870968,27.322580645161292,2286.3870967741937
2021,7,16,32.32258064516129,22.967741935483872,1908.6451612903227
2021,7,17,60.39774193548387,19.419354838709676,2986.9274193548385
2021,7,18,78.06129032258065,24.70967741935484,3731.387741935484
2021,7,19,44.0,18.06451612903226,1917.967741935484
2021,7,20,44.38709677419355,29.741935483870968,2926.8064516129034
2021,7,21,53.36645161290322,43.58064516129032,3445.3677419354835
2021,7,22,17.431935483870966,21.258064516129032,1023.7629032258066
2021,7,23,27.10516129032258,30.870967741935484,1511.0354838709677
2021,8,0,26.473478260869566,25.043478260869566,1089.395652173913
2021,8,1,26.36913043478261,23.956521739130434,1030.767391304348
2021,8,2,28.22478260869565,24.695652173913043,1056.5652173913043
2021,8,3,31.254347826086956,25.91304347826087,1122.141304347826
2021,8,4,17.812258064516133,21.741935483870968,935.9580645161291
2021,8,5,20.47258064516129,29.129032258064516,1351.9216129032259
2021,8,6,61.869032258064514,36.096774193548384,4768.370967741936
