date,price,volume,hour,year,month,day,day_of_week,value,cat
2017-04-05,67.32,0.0,17,2017,4,5,2,0.0,standard
2017-04-05,67.32,0.0,18,2017,4,5,2,0.0,standard
2017-04-05,67.32,0.0,19,2017,4,5,2,0.0,standard
2017-04-05,67.32,0.0,20,2017,4,5,2,0.0,standard
2017-04-05,67.32,0.0,21,2017,4,5,2,0.0,standard
2017-04-05,39.06,9.4,22,2017,4,5,2,367.16400000000004,off
2017-04-05,39.06,9.4,23,2017,4,5,2,367.16400000000004,off
2017-04-06,39.06,9.4,0,2017,4,6,3,367.16400000000004,off
2017-04-06,39.06,9.4,1,2017,4,6,3,367.16400000000004,off
2017-04-06,39.06,9.4,2,2017,4,6,3,367.16400000000004,off
2017-04-06,39.06,9.4,3,2017,4,6,3,367.16400000000004,off
2017-04-06,39.06,9.4,4,2017,4,6,3,367.16400000000004,off
2017-04-06,39.06,9.4,5,2017,4,6,3,367.16400000000004,off
2017-04-06,67.32,0.0,6,2017,4,6,3,0.0,standard
2017-04-06,67.32,0.0,7,2017,4,6,3,0.0,standard
2017-04-06,67.32,0.0,8,2017,4,6,3,0.0,standard
2017-04-06,67.32,0.0,9,2017,4,6,3,0.0,standard
2017-04-06,67.32,0.0,10,2017,4,6,3,0.0,standard
2017-04-06,67.32,0.0,11,2017,4,6,3,0.0,standard
2017-04-06,67.32,0.0,12,2017,4,6,3,0.0,standard
2017-04-06,67.32,0.0,13,2017,4,6,3,0.0,standard
2017-04-06,67.32,0.0,14,2017,4,6,3,0.0,standard
2017-04-06,67.32,0.0,15,2017,4,6,3,0.0,standard
2017-04-06,67.32,0.0,16,2017,4,6,3,0.0,standard
2017-04-06,67.32,0.0,17,2017,4,6,3,0.0,standard
2017-04-06,67.32,0.0,18,2017,4,6,3,0.0,standard
2017-04-06,67.32,0.0,19,2017,4,6,3,0.0,standard
2017-04-06,67.32,0.0,20,2017,4,6,3,0.0,standard
2017-04-06,67.32,0.0,21,2017,4,6,3,0.0,standard
2017-04-06,39.06,9.4,22,2017,4,6,3,367.16400000000004,off
2017-04-06,39.06,9.4,23,2017,4,6,3,367.16400000000004,off
2017-04-07,39.06,9.4,4,2017,4,7,4,367.16400000000004,off
2017-04-07,39.06,9.4,5,2017,4,7,4,367.16400000000004,off
2017-04-07,67.32,0.0,6,2017,4,7,4,0.0,standard
2017-04-07,67.32,0.0,7,2017,4,7,4,0.0,standard
2017-04-07,67.32,0.0,8,2017,4,7,4,0.0,standard
2017-04-07,67.32,0.0,9,2017,4,7,4,0.0,standard
2017-04-07,67.32,0.0,10,2017,4,7,4,0.0,standard
2017-04-07,67.32,0.0,11,2017,4,7,4,0.0,standard
2017-04-07,67.32,0.0,12,2017,4,7,4,0.0,standard
2017-04-07,67.32,0.0,13,2017,4,7,4,0.0,standard
2017-04-07,67.32,0.0,14,2017,4,7,4,0.0,standard
2017-04-07,67.32,0.0,15,2017,4,7,4,0.0,standard
2017-04-07,67.32,0.0,16,2017,4,7,4,0.0,standard
2017-04-07,67.32,0.0,17,2017,4,7,4,0.0,standard
2017-04-07,67.32,0.0,18,2017,4,7,4,0.0,standard
2017-04-07,67.32,0.0,19,2017,4,7,4,0.0,standard
2017-04-07,67.32,0.0,20,2017,4,7,4,0.0,standard
2017-04-07,67.32,0.0,21,2017,4,7,4,0.0,standard
2017-04-07,39.06,9.4,22,2017,4,7,4,367.16400000000004,off
2017-04-07,39.06,9.4,23,2017,4,7,4,367.16400000000004,off
2017-04-08,39.06,9.4,0,2017,4,8,5,367.16400000000004,off
2017-04-08,39.06,9.4,1,2017,4,8,5,367.16400000000004,off
2017-04-08,39.06,9.4,2,2017,4,8,5,367.16400000000004,off
2017-04-08,39.06,9.4,3,2017,4,8,5,367.16400000000004,off
2017-04-08,39.06,9.4,4,2017,4,8,5,367.16400000000004,off
2017-04-08,39.06,9.4,5,2017,4,8,5,367.16400000000004,off
2017-04-08,39.06,9.4,6,2017,4,8,5,367.16400000000004,off
2017-04-08,67.32,0.0,7,2017,4,8,5,0.0,standard
2017-04-08,67.32,0.0,8,2017,4,8,5,0.0,standard
2017-04-08,67.32,0.0,9,2017,4,8,5,0.0,standard
2017-04-08,67.32,0.0,10,2017,4,8,5,0.0,standard
2017-04-08,67.32,0.0,11,2017,4,8,5,0.0,standard
2017-04-08,39.06,9.4,12,2017,4,8,5,367.16400000000004,off
2017-04-08,39.06,9.4,13,2017,4,8,5,367.16400000000004,off
2017-04-08,39.06,9.4,14,2017,4,8,5,367.16400000000004,off
2017-04-08,39.06,9.4,15,2017,4,8,5,367.16400000000004,off
2017-04-08,39.06,9.4,16,2017,4,8,5,367.16400000000004,off
2017-04-08,39.06,9.4,17,2017,4,8,5,367.16400000000004,off
2017-04-08,67.32,0.0,18,2017,4,8,5,0.0,standard
2017-04-08,67.32,0.0,19,2017,4,8,5,0.0,standard
2017-04-08,39.06,9.4,20,2017,4,8,5,367.16400000000004,off
2017-04-08,39.06,9.4,21,2017,4,8,5,367.16400000000004,off
2017-04-08,39.06,9.4,22,2017,4,8,5,367.16400000000004,off
2017-04-08,39.06,9.4,23,2017,4,8,5,367.16400000000004,off
2017-04-09,39.06,9.4,0,2017,4,9,6,367.16400000000004,off
2017-04-09,39.06,9.4,1,2017,4,9,6,367.16400000000004,off
2017-04-09,39.06,9.4,2,2017,4,9,6,367.16400000000004,off
2017-04-09,39.06,9.4,3,2017,4,9,6,367.16400000000004,off
2017-04-09,39.06,9.4,4,2017,4,9,6,367.16400000000004,off
2017-04-09,39.06,9.4,5,2017,4,9,6,367.16400000000004,off
2017-04-09,39.06,9.4,6,2017,4,9,6,367.16400000000004,off
2017-04-09,39.06,9.4,7,2017,4,9,6,367.16400000000004,off
2017-04-09,39.06,9.4,8,2017,4,9,6,367.16400000000004,off
2017-04-09,39.06,9.4,9,2017,4,9,6,367.16400000000004,off
2017-04-09,39.06,9.4,10,2017,4,9,6,367.16400000000004,off
2017-04-09,39.06,9.4,11,2017,4,9,6,367.16400000000004,off
2017-04-09,39.06,9.4,12,2017,4,9,6,367.16400000000004,off
2017-04-09,39.06,9.4,13,2017,4,9,6,367.16400000000004,off
2017-04-09,39.06,9.4,14,2017,4,9,6,367.16400000000004,off
2017-04-09,39.06,9.4,15,2017,4,9,6,367.16400000000004,off
2017-04-09,39.06,9.4,16,2017,4,9,6,367.16400000000004,off
2017-04-09,39.06,9.4,17,2017,4,9,6,367.16400000000004,off
2017-04-09,39.06,9.4,18,2017,4,9,6,367.16400000000004,off
2017-04-09,39.06,9.4,19,2017,4,9,6,367.16400000000004,off
2017-04-09,39.06,9.4,20,2017,4,9,6,367.16400000000004,off
2017-04-09,39.06,9.4,21,2017,4,9,6,367.16400000000004,off
2017-04-09,39.06,9.4,22,2017,4,9,6,367.16400000000004,off
2017-04-09,39.06,9.4,23,2017,4,9,6,367.16400000000004,off
2017-04-10,39.06,9.4,4,2017,4,10,0,367.16400000000004,off
2017-04-10,39.06,9.4,5,2017,4,10,0,367.16400000000004,off
2017-04-10,67.32,0.0,6,2017,4,10,0,0.0,standard
2017-04-10,67.32,0.0,7,2017,4,10,0,0.0,standard
2017-04-10,67.32,0.0,8,2017,4,10,0,0.0,standard
2017-04-10,67.32,0.0,9,2017,4,10,0,0.0,standard
2017-04-10,67.32,0.0,10,2017,4,10,0,0.0,standard
2017-04-10,67.32,0.0,11,2017,4,10,0,0.0,standard
2017-04-10,67.32,0.0,12,2017,4,10,0,0.0,standard
2017-04-10,67.32,0.0,13,2017,4,10,0,0.0,standard
2017-04-10,67.32,0.0,14,2017,4,10,0,0.0,standard
2017-04-10,67.32,0.0,15,2017,4,10,0,0.0,standard
2017-04-10,67.32,0.0,16,2017,4,10,0,0.0,standard
2017-04-10,67.32,0.0,17,2017,4,10,0,0.0,standard
2017-04-10,67.32,0.0,18,2017,4,10,0,0.0,standard
2017-04-10,67.32,0.0,19,2017,4,10,0,0.0,standard
2017-04-10,67.32,0.0,20,2017,4,10,0,0.0,standard
2017-04-10,67.32,0.0,21,2017,4,10,0,0.0,standard
2017-04-10,39.06,9.4,22,2017,4,10,0,367.16400000000004,off
2017-04-10,39.06,9.4,23,2017,4,10,0,367.16400000000004,off
2017-04-11,39.06,9.4,0,2017,4,11,1,367.16400000000004,off
2017-04-11,39.06,9.4,1,2017,4,11,1,367.16400000000004,off
2017-04-11,39.06,9.4,2,2017,4,11,1,367.16400000000004,off
2017-04-11,39.06,9.4,3,2017,4,11,1,367.16400000000004,off
2017-04-11,39.06,9.4,4,2017,4,11,1,367.16400000000004,off
2017-04-11,39.06,9.4,5,2017,4,11,1,367.16400000000004,off
2017-04-11,67.32,0.0,6,2017,4,11,1,0.0,standard
2017-04-11,67.32,0.0,7,2017,4,11,1,0.0,standard
2017-04-11,67.32,0.0,8,2017,4,11,1,0.0,standard
2017-04-11,67.32,0.0,9,2017,4,11,1,0.0,standard
2017-04-11,67.32,0.0,10,2017,4,11,1,0.0,standard
2017-04-11,67.32,0.0,11,2017,4,11,1,0.0,standard
2017-04-11,67.32,0.0,12,2017,4,11,1,0.0,standard
2017-04-11,67.32,0.0,13,2017,4,11,1,0.0,standard
2017-04-11,67.32,0.0,14,2017,4,11,1,0.0,standard
2017-04-11,67.32,0.0,15,2017,4,11,1,0.0,standard
2017-04-11,67.32,0.0,16,2017,4,11,1,0.0,standard
2017-04-11,67.32,0.0,17,2017,4,11,1,0.0,standard
2017-04-11,67.32,0.0,18,2017,4,11,1,0.0,standard
2017-04-11,67.32,0.0,19,2017,4,11,1,0.0,standard
2017-04-11,67.32,0.0,20,2017,4,11,1,0.0,standard
2017-04-11,67.32,0.0,21,2017,4,11,1,0.0,standard
2017-04-11,39.06,9.4,22,2017,4,11,1,367.16400000000004,off
2017-04-11,39.06,9.4,23,2017,4,11,1,367.16400000000004,off
2017-04-12,39.06,9.4,0,2017,4,12,2,367.16400000000004,off
2017-04-12,39.06,9.4,1,2017,4,12,2,367.16400000000004,off
2017-04-12,39.06,9.4,2,2017,4,12,2,367.16400000000004,off
2017-04-12,39.06,9.4,3,2017,4,12,2,367.16400000000004,off
2017-04-12,39.06,9.4,4,2017,4,12,2,367.16400000000004,off
2017-04-12,39.06,9.4,5,2017,4,12,2,367.16400000000004,off
2017-04-12,67.32,0.0,6,2017,4,12,2,0.0,standard
2017-04-12,67.32,0.0,7,2017,4,12,2,0.0,standard
2017-04-12,67.32,0.0,8,2017,4,12,2,0.0,standard
2017-04-12,67.32,0.0,9,2017,4,12,2,0.0,standard
2017-04-12,67.32,0.0,10,2017,4,12,2,0.0,standard
2017-04-12,67.32,0.0,11,2017,4,12,2,0.0,standard
2017-04-12,67.32,0.0,12,2017,4,12,2,0.0,standard
2017-04-12,67.32,0.0,13,2017,4,12,2,0.0,standard
2017-04-12,67.32,0.0,14,2017,4,12,2,0.0,standard
2017-04-12,67.32,0.0,15,2017,4,12,2,0.0,standard
2017-04-12,67.32,0.0,16,2017,4,12,2,0.0,standard
2017-04-12,67.32,0.0,17,2017,4,12,2,0.0,standard
2017-04-12,67.32,0.0,18,2017,4,12,2,0.0,standard
2017-04-12,67.32,0.0,19,2017,4,12,2,0.0,standard
2017-04-12,67.32,0.0,20,2017,4,12,2,0.0,standard
2017-04-12,67.32,0.0,21,2017,4,12,2,0.0,standard
2017-04-12,39.06,9.4,22,2017,4,12,2,367.16400000000004,off
2017-04-12,39.06,9.4,23,2017,4,12,2,367.16400000000004,off
2017-04-13,39.06,9.4,0,2017,4,13,3,367.16400000000004,off
2017-04-13,39.06,9.4,1,2017,4,13,3,367.16400000000004,off
2017-04-13,39.06,9.4,2,2017,4,13,3,367.16400000000004,off
2017-04-13,39.06,9.4,3,2017,4,13,3,367.16400000000004,off
2017-04-13,39.06,9.4,4,2017,4,13,3,367.16400000000004,off
2017-04-13,39.06,9.4,5,2017,4,13,3,367.16400000000004,off
2017-04-13,67.32,0.0,6,2017,4,13,3,0.0,standard
2017-04-13,67.32,0.0,7,2017,4,13,3,0.0,standard
2017-04-13,67.32,0.0,8,2017,4,13,3,0.0,standard
2017-04-13,67.32,0.0,9,2017,4,13,3,0.0,standard
2017-04-13,67.32,0.0,10,2017,4,13,3,0.0,standard
2017-04-13,67.32,0.0,11,2017,4,13,3,0.0,standard
2017-04-13,67.32,0.0,12,2017,4,13,3,0.0,standard
2017-04-13,67.32,0.0,13,2017,4,13,3,0.0,standard
2017-04-13,67.32,0.0,14,2017,4,13,3,0.0,standard
2017-04-13,67.32,0.0,15,2017,4,13,3,0.0,standard
2017-04-13,67.32,0.0,16,2017,4,13,3,0.0,standard
2017-04-13,67.32,0.0,17,2017,4,13,3,0.0,standard
2017-04-13,67.32,0.0,18,2017,4,13,3,0.0,standard
2017-04-13,67.32,0.0,19,2017,4,13,3,0.0,standard
2017-04-13,67.32,0.0,20,2017,4,13,3,0.0,standard
2017-04-13,67.32,0.0,21,2017,4,13,3,0.0,standard
2017-04-13,39.06,9.4,22,2017,4,13,3,367.16400000000004,off
2017-04-13,39.06,9.4,23,2017,4,13,3,367.16400000000004,off
2017-04-14,39.06,9.4,0,2017,4,14,4,367.16400000000004,off
2017-04-14,39.06,9.4,1,2017,4,14,4,367.16400000000004,off
2017-04-14,39.06,9.4,2,2017,4,14,4,367.16400000000004,off
2017-04-14,39.06,9.4,3,2017,4,14,4,367.16400000000004,off
2017-04-14,39.06,9.4,4,2017,4,14,4,367.16400000000004,off
2017-04-14,39.06,9.4,5,2017,4,14,4,367.16400000000004,off
2017-04-14,67.32,0.0,6,2017,4,14,4,0.0,standard
2017-04-14,67.32,0.0,7,2017,4,14,4,0.0,standard
2017-04-14,67.32,0.0,8,2017,4,14,4,0.0,standard
2017-04-14,67.32,0.0,9,2017,4,14,4,0.0,standard
2017-04-14,67.32,0.0,10,2017,4,14,4,0.0,standard
2017-04-14,67.32,0.0,11,2017,4,14,4,0.0,standard
2017-04-14,67.32,0.0,12,2017,4,14,4,0.0,standard
2017-04-14,67.32,0.0,13,2017,4,14,4,0.0,standard
2017-04-14,67.32,0.0,14,2017,4,14,4,0.0,standard
2017-04-14,67.32,0.0,15,2017,4,14,4,0.0,standard
2017-04-14,67.32,0.0,16,2017,4,14,4,0.0,standard
2017-04-14,67.32,0.0,17,2017,4,14,4,0.0,standard
2017-04-14,67.32,0.0,18,2017,4,14,4,0.0,standard
2017-04-14,67.32,0.0,19,2017,4,14,4,0.0,standard
2017-04-14,67.32,0.0,20,2017,4,14,4,0.0,standard
2017-04-14,67.32,0.0,21,2017,4,14,4,0.0,standard
2017-04-14,39.06,9.4,22,2017,4,14,4,367.16400000000004,off
2017-04-14,39.06,9.4,23,2017,4,14,4,367.16400000000004,off
2017-04-15,39.06,9.4,0,2017,4,15,5,367.16400000000004,off
2017-04-15,39.06,9.4,1,2017,4,15,5,367.16400000000004,off
2017-04-15,39.06,9.4,2,2017,4,15,5,367.16400000000004,off
2017-04-15,39.06,9.4,3,2017,4,15,5,367.16400000000004,off
2017-04-15,39.06,9.4,4,2017,4,15,5,367.16400000000004,off
2017-04-15,39.06,9.4,5,2017,4,15,5,367.16400000000004,off
2017-04-15,39.06,9.4,6,2017,4,15,5,367.16400000000004,off
2017-04-15,67.32,0.0,7,2017,4,15,5,0.0,standard
2017-04-15,67.32,0.0,8,2017,4,15,5,0.0,standard
2017-04-15,67.32,0.0,9,2017,4,15,5,0.0,standard
2017-04-15,67.32,0.0,10,2017,4,15,5,0.0,standard
2017-04-15,67.32,0.0,11,2017,4,15,5,0.0,standard
2017-04-15,39.06,9.4,12,2017,4,15,5,367.16400000000004,off
2017-04-15,39.06,9.4,13,2017,4,15,5,367.16400000000004,off
2017-04-15,39.06,9.4,14,2017,4,15,5,367.16400000000004,off
2017-04-15,39.06,9.4,15,2017,4,15,5,367.16400000000004,off
2017-04-15,39.06,9.4,16,2017,4,15,5,367.16400000000004,off
2017-04-15,39.06,9.4,17,2017,4,15,5,367.16400000000004,off
2017-04-15,67.32,0.0,18,2017,4,15,5,0.0,standard
2017-04-15,67.32,0.0,19,2017,4,15,5,0.0,standard
2017-04-15,39.06,9.4,20,2017,4,15,5,367.16400000000004,off
2017-04-15,39.06,9.4,21,2017,4,15,5,367.16400000000004,off
2017-04-15,39.06,9.4,22,2017,4,15,5,367.16400000000004,off
2017-04-15,39.06,9.4,23,2017,4,15,5,367.16400000000004,off
2017-04-16,39.06,9.4,0,2017,4,16,6,367.16400000000004,off
2017-04-16,39.06,9.4,1,2017,4,16,6,367.16400000000004,off
2017-04-16,39.06,9.4,2,2017,4,16,6,367.16400000000004,off
2017-04-16,39.06,9.4,3,2017,4,16,6,367.16400000000004,off
2017-04-16,39.06,9.4,4,2017,4,16,6,367.16400000000004,off
2017-04-16,39.06,9.4,5,2017,4,16,6,367.16400000000004,off
2017-04-16,39.06,9.4,6,2017,4,16,6,367.16400000000004,off
2017-04-16,39.06,9.4,7,2017,4,16,6,367.16400000000004,off
2017-04-16,39.06,9.4,8,2017,4,16,6,367.16400000000004,off
2017-04-16,39.06,9.4,9,2017,4,16,6,367.16400000000004,off
2017-04-16,39.06,9.4,10,2017,4,16,6,367.16400000000004,off
2017-04-16,39.06,9.4,11,2017,4,16,6,367.16400000000004,off
2017-04-16,39.06,9.4,12,2017,4,16,6,367.16400000000004,off
2017-04-16,39.06,9.4,13,2017,4,16,6,367.16400000000004,off
2017-04-16,39.06,9.4,14,2017,4,16,6,367.16400000000004,off
2017-04-16,39.06,9.4,15,2017,4,16,6,367.16400000000004,off
2017-04-16,39.06,9.4,16,2017,4,16,6,367.16400000000004,off
2017-04-16,39.06,9.4,17,2017,4,16,6,367.16400000000004,off
2017-04-16,39.06,9.4,18,2017,4,16,6,367.16400000000004,off
2017-04-16,39.06,9.4,19,2017,4,16,6,367.16400000000004,off
2017-04-16,39.06,9.4,20,2017,4,16,6,367.16400000000004,off
2017-04-16,39.06,9.4,21,2017,4,16,6,367.16400000000004,off
2017-04-16,39.06,9.4,22,2017,4,16,6,367.16400000000004,off
2017-04-16,39.06,9.4,23,2017,4,16,6,367.16400000000004,off
2017-04-17,39.06,9.4,0,2017,4,17,0,367.16400000000004,off
2017-04-17,39.06,9.4,1,2017,4,17,0,367.16400000000004,off
2017-04-17,39.06,9.4,2,2017,4,17,0,367.16400000000004,off
2017-04-17,39.06,9.4,3,2017,4,17,0,367.16400000000004,off
2017-04-17,39.06,9.4,4,2017,4,17,0,367.16400000000004,off
2017-04-17,39.06,9.4,5,2017,4,17,0,367.16400000000004,off
2017-04-17,67.32,0.0,6,2017,4,17,0,0.0,standard
2017-04-17,67.32,0.0,7,2017,4,17,0,0.0,standard
2017-04-17,67.32,0.0,8,2017,4,17,0,0.0,standard
2017-04-17,67.32,0.0,9,2017,4,17,0,0.0,standard
2017-04-17,67.32,0.0,10,2017,4,17,0,0.0,standard
2017-04-17,67.32,0.0,11,2017,4,17,0,0.0,standard
2017-04-17,67.32,0.0,12,2017,4,17,0,0.0,standard
2017-04-17,67.32,0.0,13,2017,4,17,0,0.0,standard
2017-04-17,67.32,0.0,14,2017,4,17,0,0.0,standard
2017-04-17,67.32,0.0,15,2017,4,17,0,0.0,standard
2017-04-17,67.32,0.0,16,2017,4,17,0,0.0,standard
2017-04-17,67.32,0.0,17,2017,4,17,0,0.0,standard
2017-04-17,67.32,0.0,18,2017,4,17,0,0.0,standard
2017-04-17,67.32,0.0,19,2017,4,17,0,0.0,standard
2017-04-17,67.32,0.0,20,2017,4,17,0,0.0,standard
2017-04-17,67.32,0.0,21,2017,4,17,0,0.0,standard
2017-04-17,39.06,9.4,22,2017,4,17,0,367.16400000000004,off
2017-04-17,39.06,9.4,23,2017,4,17,0,367.16400000000004,off
2017-04-18,39.06,9.4,0,2017,4,18,1,367.16400000000004,off
2017-04-18,39.06,9.4,1,2017,4,18,1,367.16400000000004,off
2017-04-18,39.06,9.4,2,2017,4,18,1,367.16400000000004,off
2017-04-18,39.06,9.4,3,2017,4,18,1,367.16400000000004,off
2017-04-18,39.06,9.4,4,2017,4,18,1,367.16400000000004,off
2017-04-18,39.06,9.4,5,2017,4,18,1,367.16400000000004,off
2017-04-18,67.32,0.0,6,2017,4,18,1,0.0,standard
2017-04-18,67.32,0.0,7,2017,4,18,1,0.0,standard
2017-04-18,67.32,0.0,8,2017,4,18,1,0.0,standard
2017-04-18,67.32,0.0,9,2017,4,18,1,0.0,standard
2017-04-18,67.32,0.0,10,2017,4,18,1,0.0,standard
2017-04-18,67.32,0.0,11,2017,4,18,1,0.0,standard
2017-04-18,67.32,0.0,12,2017,4,18,1,0.0,standard
2017-04-18,67.32,0.0,13,2017,4,18,1,0.0,standard
2017-04-18,67.32,0.0,14,2017,4,18,1,0.0,standard
2017-04-18,67.32,0.0,15,2017,4,18,1,0.0,standard
