month,hour,price,volume,zamg,value
8,16,75.18987096774192,161.01806451612902,166.67774193548388,11259.861451612904
8,17,197.5952903225806,146.51032258064515,278.4793548387097,25165.735574193546
8,18,223.37219354838703,106.19935483870967,311.0483870967742,20940.762825806454
8,19,214.7217419354839,110.65870967741937,309.9006451612903,20573.565974193563
8,20,152.44561290322585,123.77225806451611,265.4254838709677,15597.782258064519
8,21,83.08251612903229,153.8090322580645,148.1667741935484,11390.019548387094
8,22,49.90683870967742,157.3077419354839,179.75161290322578,7374.582483870971
8,23,43.161161290322575,174.86967741935487,124.83645161290322,7969.263612903226
9,0,56.11326666666669,167.576,153.25966666666667,9495.56312
9,1,54.58580000000002,178.15,153.72033333333334,10035.854779999998
9,2,53.79320000000001,183.10600000000002,153.90033333333335,10259.626506666667
9,3,54.35686666666666,183.25999999999996,154.30033333333333,10378.432659999999
9,4,57.019666666666694,173.53866666666667,152.707,9938.765906666664
9,5,81.77873333333335,150.49733333333327,224.60633333333337,11370.103053333327
9,6,136.00433333333328,152.38733333333332,273.21299999999997,19458.696779999995
9,7,146.8188666666667,158.4873333333333,313.274,22070.794493333327
9,8,145.63640000000004,145.26333333333338,309.8716666666667,20196.09111999999
9,9,129.93533333333335,141.35066666666665,265.158,17806.851893333325
9,10,92.23913333333334,142.10333333333335,195.1843333333333,13094.613766666665
9,11,87.45906666666667,144.42399999999998,171.87066666666666,12369.184546666665
9,12,82.84560000000002,143.16866666666667,167.75366666666665,11457.724593333334
9,13,81.28100000000002,147.14600000000002,173.9006666666667,11480.384540000003
9,14,82.3878666666667,143.43200000000002,182.76699999999997,11289.907839999994
9,15,84.52940000000001,137.74266666666665,191.4096666666667,11031.728193333334
9,16,103.74353333333336,135.64,263.34900000000005,12665.749453333337
9,17,193.83006666666674,116.25200000000002,268.1813333333333,19841.54512666666
9,18,234.75906666666668,76.08733333333335,352.62799999999993,14264.26194666666
9,19,227.7617333333332,83.19533333333334,358.7176666666666,14394.791033333335
9,20,196.07533333333333,83.01466666666667,309.881,12669.542013333332
9,21,135.96573333333336,117.22866666666665,223.61166666666665,11992.533619999997
9,22,72.41586666666669,138.94799999999995,179.50966666666673,8448.112973333336
9,23,62.84993333333335,155.07933333333327,179.29866666666666,9046.654219999999
10,0,72.08038709677419,161.82129032258067,178.11225806451614,9834.434522580645
10,1,67.39696774193548,169.8593548387097,179.21645161290323,9995.296561290324
10,2,65.59058064516131,171.45225806451614,179.21645161290323,9851.515838709676
10,3,65.96774193548389,171.0587096774194,179.34290322580642,9870.82333548387
10,4,72.7430322580645,162.9277419354839,195.68322580645162,10092.777883870967
10,5,110.3546451612903,133.38064516129037,278.4258064516129,12039.046748387096
10,6,150.3467741935484,135.1496774193549,290.42645161290324,19057.473567741938
10,7,145.99116129032265,129.49290322580651,228.7596774193548,17881.828690322585
10,8,152.1473548387097,116.77225806451615,226.01290322580644,16704.049587096775
10,9,148.19032258064527,106.35548387096773,233.59193548387094,15043.58208387097
10,10,109.99922580645166,107.3367741935484,206.72032258064513,10319.17976774193
10,11,107.31729032258069,110.2316129032258,182.6635483870968,10427.400503225808
10,12,101.43090322580646,110.52387096774191,179.65258064516132,10073.446548387095
10,13,100.03180645161295,112.60580645161286,179.01838709677423,10240.903335483874
10,14,99.87322580645161,115.12387096774192,179.08354838709678,10383.340812903229
