date,hour,price,zamg,volume
2024-10-06,0,109.29,200,126.4
2024-10-06,1,107.74,200,121.4
2024-10-06,2,106.81,200,111.4
2024-10-06,3,107.06,200,111.4
2024-10-06,4,109.41,234.64,111.4
2024-10-06,5,109.6,342.7,11.4
2024-10-06,6,106.01,316.48,11.4
2024-10-06,7,100.81,331.76,11.4
2024-10-06,8,101.69,331.76,11.4
2024-10-06,9,101.4,191,1.4
2024-10-06,10,101.95,314.8,16.4
2024-10-06,11,101.23,191,1.4
2024-10-06,12,101.65,191,1.4
2024-10-06,13,102.32,191,1.4
2024-10-06,14,101.88,191,1.4
2024-10-06,15,102.57,191,1.4
2024-10-06,16,105.27,323.76,16.4
2024-10-06,17,337.06,337.06,36.4
2024-10-06,18,371.3,371.3,11.4
2024-10-06,19,371.3,371.3,11.4
2024-10-06,20,150.01,150.01,401.4
2024-10-06,21,111,111,358.7
2024-10-06,22,112.94,225.05,56.4
2024-10-06,23,115.67,225.05,176.4
2024-10-07,0,110.47,200,151.2
2024-10-07,1,109.6,200,141.2
2024-10-07,2,109.6,200,141.2
2024-10-07,3,110.25,200,141.2
2024-10-07,4,114.92,234.69,151.2
2024-10-07,5,286.86,286.86,102.8
2024-10-07,6,317.04,317.04,11.2
2024-10-07,7,258.55,258.55,22.9
2024-10-07,8,256.28,256.28,27.4
2024-10-07,9,165,225.45,0
2024-10-07,10,150.09,150.09,56.2
2024-10-07,11,150.05,154.5,0
2024-10-07,12,150.1,186.67,10
2024-10-07,13,150.1,186.67,10
2024-10-07,14,158.91,186.67,10
2024-10-07,15,165.64,188,10
2024-10-07,16,254.4,254.4,71.2
2024-10-07,17,371.28,371.28,26.2
2024-10-07,18,371.3,371.3,11.2
2024-10-07,19,371.3,371.3,11.2
2024-10-07,20,150.06,150.06,401.2
2024-10-07,21,112.32,150.02,292
2024-10-07,22,121.76,228.61,136.2
2024-10-07,23,116.11,232.14,176.2
2024-10-08,0,116,192.09,160.2
2024-10-08,1,116,192.09,155.2
2024-10-08,2,116,192.09,153.2
2024-10-08,3,116,192.09,153.2
2024-10-08,4,124.98,225.8,180.2
2024-10-08,5,297.53,297.53,90
2024-10-08,6,315.39,315.39,21.2
2024-10-08,7,304.59,304.59,50
2024-10-08,8,303.97,303.97,45
2024-10-08,9,303.66,317,5
2024-10-08,10,198.98,315.71,10
2024-10-08,11,150.1,188.33,5
2024-10-08,12,150.08,188.33,5
2024-10-08,13,150.09,188.75,5
2024-10-08,14,179.09,189.17,5
2024-10-08,15,183.85,189.44,5
2024-10-08,16,300.7,300.7,36.2
2024-10-08,17,371.29,371.29,11.2
2024-10-08,18,371.3,371.3,11.2
2024-10-08,19,371.3,371.3,11.2
2024-10-08,20,371.3,371.3,11.2
2024-10-08,21,220.16,220.16,152.7
2024-10-08,22,150.07,198.91,143.6
2024-10-08,23,150.04,198.91,191.6
2024-10-09,0,108.78,198.91,138.8
2024-10-09,1,108.23,198.91,136.8
2024-10-09,2,108.05,198.91,137.8
2024-10-09,3,108.97,198.91,138.8
2024-10-09,4,112.47,219.5,155
2024-10-09,5,331.76,331.76,51.3
2024-10-09,6,311.69,311.69,51.3
2024-10-09,7,200.01,201,10
2024-10-09,8,180.99,201,0
2024-10-09,9,166,242.95,0
2024-10-09,10,150.05,202.45,0
2024-10-09,11,150.06,155,0
2024-10-09,12,150.06,155,0
2024-10-09,13,150.06,155,0
2024-10-09,14,150.06,155,0
2024-10-09,15,150.06,202.45,0
2024-10-09,16,250.04,334,10
2024-10-09,17,333.54,333.54,46.3
2024-10-09,18,368.86,368.86,1.3
2024-10-09,19,368.86,368.86,1.3
2024-10-09,20,368.86,368.86,1.3
2024-10-09,21,234.63,234.63,3
2024-10-09,22,115.93,232.74,61.3
2024-10-09,23,114.64,232.74,113.3
2024-10-10,0,112.45,200.9,141.2
2024-10-10,1,112.01,200.9,131.2
2024-10-10,2,111.88,200.9,128.2
2024-10-10,3,112.24,200.9,134.2
2024-10-10,4,115.67,224.93,154.9
2024-10-10,5,333.57,333.57,46.2
2024-10-10,6,313.38,313.38,46.2
2024-10-10,7,192.04,201,20
2024-10-10,8,181,201,20
2024-10-10,9,181,224.95,20
2024-10-10,10,150.09,226.95,20
2024-10-10,11,152.1,180.9,20
2024-10-10,12,152.63,180.9,20
2024-10-10,13,152.79,180.9,20
2024-10-10,14,152.67,180.9,20
2024-10-10,15,151.91,155,20
2024-10-10,16,298.96,334,30
2024-10-10,17,331.8,331.8,51.2
2024-10-10,18,368.05,368.05,46.1
2024-10-10,19,368.06,368.06,47.1
2024-10-10,20,368.05,368.05,46.5
2024-10-10,21,286.98,286.98,29
2024-10-10,22,165.64,226.33,119.2
2024-10-10,23,161.06,226.33,171.2
2024-10-11,0,101,200,0
2024-10-11,1,100.99,200,0
2024-10-11,2,100.99,200,0
2024-10-11,3,101.08,200,0
2024-10-11,4,110.72,242.45,1.2
2024-10-11,5,356.4,356.4,61.2
2024-10-11,6,317.89,317.89,56.2
2024-10-11,7,181,211,30
2024-10-11,8,171,211,30
2024-10-11,9,171,211,40
2024-10-11,10,165.28,222.95,0
2024-10-11,11,165.28,222.95,0
2024-10-11,12,165.28,222.95,0
2024-10-11,13,165.28,222.95,0
2024-10-11,14,165.28,222.95,0
2024-10-11,15,165.28,222.95,0
2024-10-11,16,178.32,229.95,0
2024-10-11,17,357.51,357.51,56.2
2024-10-11,18,364.27,364.27,46.2
2024-10-11,19,364.34,364.34,46.2
2024-10-11,20,364.05,364.05,96.2
2024-10-11,21,295.51,295.51,80
2024-10-11,22,161.14,230.06,136.2
2024-10-11,23,120.18,230.06,106.2
2024-10-12,0,123.95,160,178
2024-10-12,1,121.87,160,160
2024-10-12,2,121,160,144
2024-10-12,3,121,160,138
2024-10-12,4,134.17,192.09,136.2
2024-10-12,5,158.8,205.5,20
2024-10-12,6,200.1,201,21.2
2024-10-12,7,164.56,222.95,20
2024-10-12,8,150.99,222.95,0
2024-10-12,9,150.99,239.9,0
2024-10-12,10,150.97,222.95,0
2024-10-12,11,150.99,166,0
2024-10-12,12,121,150.05,136.2
2024-10-12,13,121.03,150.06,131.2
2024-10-12,14,124.96,150.07,126.2
2024-10-12,15,121.16,150.09,126.2
2024-10-12,16,124.98,150.01,191.2
2024-10-12,17,363.83,363.83,21.2
2024-10-12,18,363.83,363.83,31.2
2024-10-12,19,363.83,363.83,31.2
2024-10-12,20,281.59,281.59,221.2
2024-10-12,21,200.04,200.04,271.2
2024-10-12,22,182.63,223.05,99.2
2024-10-12,23,149.08,223.05,155.2
2024-10-13,0,124.61,192.09,155.1
2024-10-13,1,123.88,192.09,149.1
2024-10-13,2,122.82,192.09,141.1
2024-10-13,3,122.82,192.09,141.1
2024-10-13,4,134.49,214.95,140
2024-10-13,5,151.97,206.67,8
2024-10-13,6,101,336,7
2024-10-13,7,96.02,150.85,38
2024-10-13,8,96.75,150.07,88
2024-10-13,9,96.3,150,128
2024-10-13,10,100.64,150.09,48
2024-10-13,11,101,151.47,28
2024-10-13,12,101.18,153.48,18
2024-10-13,13,101.63,153.6,18
2024-10-13,14,120.99,150.07,88
2024-10-13,15,119.94,150.07,88
2024-10-13,16,121,150.01,166.1
2024-10-13,17,150.02,150.02,201.1
2024-10-13,18,363.83,363.83,11.1
2024-10-13,19,363.83,363.83,11.1
2024-10-13,20,353.15,353.15,201.1
2024-10-13,21,200.07,200.07,201.1
2024-10-13,22,159,228.05,70.5
2024-10-13,23,147.87,214.05,129.1
2024-10-14,0,157.86,200,51
2024-10-14,1,156.43,200,55
2024-10-14,2,153.5,200,61
2024-10-14,3,157.5,200,52
2024-10-14,4,179.11,227.5,31
2024-10-14,5,361.99,361.99,36
2024-10-14,6,332.29,332.29,31
2024-10-14,7,211,214,0
2024-10-14,8,211,214,0
2024-10-14,9,199.09,214,30
2024-10-14,10,199.8,239.95,0
2024-10-14,11,199.83,239.95,0
2024-10-14,12,199.86,239.95,0
2024-10-14,13,199.87,239.95,0
2024-10-14,14,199.89,239.95,0
2024-10-14,15,209.94,244.95,0
2024-10-14,16,233,256.45,0
2024-10-14,17,363.83,363.83,16
2024-10-14,18,363.83,363.83,6
2024-10-14,19,363.83,363.83,21
2024-10-14,20,363.83,363.83,21
2024-10-14,21,363.8,363.8,21
2024-10-14,22,229.55,233.57,71
2024-10-14,23,227.09,233.53,96
2024-10-15,0,136.99,209.95,154
2024-10-15,1,122.92,209.95,149
2024-10-15,2,122.53,209.95,147
2024-10-15,3,123.2,209.95,147
2024-10-15,4,150.04,192.1,145
2024-10-15,5,241.24,241.24,53
2024-10-15,6,235.08,235.08,33
2024-10-15,7,191,204,45
2024-10-15,8,180,191,45
2024-10-15,9,191,204,45
2024-10-15,10,150.08,224.95,20
2024-10-15,11,150.09,224.95,20
2024-10-15,12,151,224.95,0
2024-10-15,13,152,224.95,0
2024-10-15,14,153.23,224.95,0
2024-10-15,15,170.99,229.45,0
2024-10-15,16,219.2,234.45,0
2024-10-15,17,360.89,360.89,61
2024-10-15,18,369.22,369.22,46
2024-10-15,19,369.22,369.22,46
2024-10-15,20,369.18,369.18,145.8
2024-10-15,21,347.08,347.08,69
2024-10-15,22,189.68,200.1,105
2024-10-15,23,159.59,200.1,156
2024-10-16,0,155.58,169.99,195
2024-10-16,1,153.99,169.99,195
2024-10-16,2,153.7,169.99,194
2024-10-16,3,155.32,169.99,183.7
2024-10-16,4,162.29,192.1,157.2
2024-10-16,5,248.27,248.27,41
2024-10-16,6,246,246,55.8
2024-10-16,7,192.04,192.04,46
2024-10-16,8,185,185,46
2024-10-16,9,166,206,45
2024-10-16,10,179.77,179.77,21
2024-10-16,11,183.55,183.55,27.3
2024-10-16,12,193.18,193.18,24.6
2024-10-16,13,194.15,194.15,26.3
2024-10-16,14,193.54,193.54,25.2
2024-10-16,15,233.52,233.52,6
2024-10-16,16,231.4,231.4,6
2024-10-16,17,367.78,367.78,61
2024-10-16,18,372.42,372.42,51
2024-10-16,19,372.43,372.43,51
2024-10-16,20,372.43,372.43,51
2024-10-16,21,337.62,337.62,149
2024-10-16,22,183.31,200.05,212.8
2024-10-16,23,180.61,200.07,219.6
2024-10-17,0,136.23,180.45,102.2
2024-10-17,1,135.37,180.45,102.6
2024-10-17,2,135,180.45,104
2024-10-17,3,135.71,180.45,98.3
2024-10-17,4,150.01,192.07,76.8
2024-10-17,5,248.19,248.19,41.6
2024-10-17,6,229.93,229.93,20
2024-10-17,7,186,186,46.6
2024-10-17,8,190.97,190.97,46.6
2024-10-17,9,170.99,207,20
2024-10-17,10,186,186,21.2
2024-10-17,11,190.09,190.09,27.8
2024-10-17,12,191,191,29.3
2024-10-17,13,191,191,29.3
2024-10-17,14,191,191,29.3
2024-10-17,15,229,229,6.4
2024-10-17,16,232.85,232.85,6.6
2024-10-17,17,372.42,372.42,21.6
2024-10-17,18,372.44,372.44,21.6
2024-10-17,19,372.44,372.44,21.6
2024-10-17,20,372.44,372.44,21.6
2024-10-17,21,367.34,367.34,47
2024-10-17,22,169.65,200.1,183.8
2024-10-17,23,145.39,200.1,121.7
2024-10-18,0,135,181,146.8
2024-10-18,1,133.59,185.99,143.9
2024-10-18,2,131.31,185.99,141.4
2024-10-18,3,132.87,185.99,138.4
2024-10-18,4,148.47,192.07,104.5
2024-10-18,5,303.27,303.27,71.4
2024-10-18,6,287.64,287.64,88.9
2024-10-18,7,184.98,184.98,90
2024-10-18,8,184.93,184.93,70
2024-10-18,9,159.95,195,20
2024-10-18,10,161,189,42
2024-10-18,11,161,189,42
2024-10-18,12,161,189,42
2024-10-18,13,161,189,42
2024-10-18,14,161,189,42
2024-10-18,15,151,171,42
2024-10-18,16,171,171,31.4
2024-10-18,17,354.13,354.13,71.4
2024-10-18,18,369.17,369.17,21.4
2024-10-18,19,369.16,369.16,51.4
2024-10-18,20,369.14,369.14,78.1
2024-10-18,21,243.17,243.17,82.4
2024-10-18,22,181,200.06,187.3
2024-10-18,23,160.47,200.06,156.5
2024-10-19,0,125,179.45,102
2024-10-19,1,116.09,179.45,120
2024-10-19,2,115.85,179.45,137
2024-10-19,3,115.83,179.45,138
2024-10-19,4,125,174.45,111
2024-10-19,5,188.97,365.01,10
2024-10-19,6,148.76,330,10
2024-10-19,7,189.9,199.34,5
2024-10-19,8,190.62,199.3,5
2024-10-19,9,155,184.95,20
2024-10-19,10,150.07,198.92,21.2
2024-10-19,11,150.08,198.92,21.2
2024-10-19,12,150.04,150.04,86.4
2024-10-19,13,131.14,131.14,146
2024-10-19,14,129.77,129.77,146
2024-10-19,15,125,125,138.6
2024-10-19,16,129.77,129.77,116
2024-10-19,17,151.79,151.79,171
2024-10-19,18,366.63,366.63,41.4
2024-10-19,19,366.64,366.64,41.4
2024-10-19,20,362.02,362.02,133.9
2024-10-19,21,200.04,200.04,286.4
2024-10-19,22,166.38,200.1,56.4
2024-10-19,23,155.37,200.1,105
2024-10-20,0,119.96,174.45,102
2024-10-20,1,115.51,174.45,120
2024-10-20,2,115.27,174.45,137
2024-10-20,3,115.26,174.45,138
2024-10-20,4,116.65,174.45,111
2024-10-20,5,200.01,365.01,10
2024-10-20,6,163.05,330,10
2024-10-20,7,142,199.28,5
2024-10-20,8,141.33,199.26,5
2024-10-20,9,134.99,134.99,20
2024-10-20,10,131.15,131.15,21.2
2024-10-20,11,128.4,128.4,21.2
2024-10-20,12,127.03,127.03,86.4
2024-10-20,13,125,125,146
2024-10-20,14,125.65,125.65,146
2024-10-20,15,125,125,138.6
2024-10-20,16,139.4,139.4,116
2024-10-20,17,155,155,171
2024-10-20,18,364.72,364.72,41.4
2024-10-20,19,366.61,366.61,41.4
2024-10-20,20,352.67,352.67,133.9
2024-10-20,21,239.32,239.32,286.4
2024-10-20,22,166.08,200.1,56.4
2024-10-20,23,155,200.1,105
2024-10-21,0,136,166,155.8
2024-10-21,1,134.23,192.95,161
2024-10-21,2,132.52,192.95,162.3
2024-10-21,3,133.91,192.95,151.7
2024-10-21,4,143.58,166,98.2
2024-10-21,5,200.02,200.02,251.3
2024-10-21,6,295.63,295.63,81.3
2024-10-21,7,184.97,194.2,40
2024-10-21,8,193.34,194.12,40
2024-10-21,9,166,219.95,20
2024-10-21,10,150.03,150.03,91.3
2024-10-21,11,150.02,150.02,96.3
2024-10-21,12,150.02,150.02,96.3
2024-10-21,13,150.02,150.02,96.3
2024-10-21,14,150.03,150.03,91.3
2024-10-21,15,150.03,150.03,86.3
2024-10-21,16,178.99,178.99,16
2024-10-21,17,360.82,360.82,41.3
2024-10-21,18,366.66,366.66,11.3
2024-10-21,19,366.65,366.65,41.3
2024-10-21,20,366.65,366.65,41.3
2024-10-21,21,360.94,360.94,44
2024-10-21,22,167.35,200.09,115.5
2024-10-21,23,166.13,200.09,124.4
2024-10-22,0,79.29,150.1,141.2
2024-10-22,1,79.27,150.08,139
2024-10-22,2,79.25,150.08,136
2024-10-22,3,79.29,150.08,135
2024-10-22,4,79.56,150.09,149
2024-10-22,5,82.13,200.02,260.2
2024-10-22,6,110.46,200.03,142.2
2024-10-22,7,105.9,199.8,101.2
2024-10-22,8,106.37,199.8,101.2
2024-10-22,9,102.58,199.95,0
2024-10-22,10,104.99,194.94,117.2
2024-10-22,11,104.99,195.9,117.2
2024-10-22,12,104.99,196.09,117.2
2024-10-22,13,104.99,196.42,117.2
2024-10-22,14,142.21,196.87,117.2
2024-10-22,15,153.37,153.37,99
2024-10-22,16,228.56,228.56,26.2
2024-10-22,17,367.51,367.51,11.2
2024-10-22,18,368.91,368.91,11.2
2024-10-22,19,368.9,368.9,31.2
2024-10-22,20,363.89,363.89,159.6
2024-10-22,21,143.35,200.04,248.2
2024-10-22,22,79.9,150.09,273.2
2024-10-22,23,79.74,150.09,253.2
2024-10-23,0,114.49,150.09,101.2
2024-10-23,1,114.21,150.09,111.2
2024-10-23,2,113.94,150.09,121.2
2024-10-23,3,114.41,150.09,106.2
2024-10-23,4,125.61,150.09,71.2
2024-10-23,5,200.05,200.05,206
2024-10-23,6,318.36,318.36,59.3
2024-10-23,7,200.04,200.04,64.7
2024-10-23,8,200.04,200.04,55.6
2024-10-23,9,164.09,164.09,41.2
2024-10-23,10,164.97,164.97,107.4
2024-10-23,11,164.9,164.9,107.1
2024-10-23,12,165.08,165.08,107.8
2024-10-23,13,165.12,165.12,108
2024-10-23,14,162.24,162.24,141.3
2024-10-23,15,156.52,156.52,98
2024-10-23,16,222.93,222.93,109
2024-10-23,17,340.29,340.29,90
2024-10-23,18,368.66,368.66,31.2
2024-10-23,19,368.67,368.67,31.2
2024-10-23,20,368.66,368.66,51.2
2024-10-23,21,245.98,245.98,96.5
2024-10-23,22,156.66,156.66,106
2024-10-23,23,155.43,155.43,96
2024-10-24,0,112.98,164.5,122.7
2024-10-24,1,113.03,164.5,121.9
2024-10-24,2,109.09,164.5,134.1
2024-10-24,3,113.03,164.5,121.1
2024-10-24,4,115.49,164.5,91
2024-10-24,5,200.1,200.1,131
2024-10-24,6,200.09,200.09,130.4
2024-10-24,7,199.97,199.97,126.3
2024-10-24,8,199.98,199.98,126.1
2024-10-24,9,158.74,229.98,15
2024-10-24,10,166.29,200.02,77.1
2024-10-24,11,165.66,200.02,77.1
2024-10-24,12,166.29,200.02,77.1
2024-10-24,13,166.29,200.02,77.1
2024-10-24,14,174.54,200.02,77.1
2024-10-24,15,163.93,163.93,66
2024-10-24,16,160.09,160.09,31.1
2024-10-24,17,358.87,358.87,76.1
2024-10-24,18,370.51,370.5,46.1
2024-10-24,19,370.51,370.51,46.1
2024-10-24,20,369.46,369.46,148.9
2024-10-24,21,200.06,200.06,244.7
2024-10-24,22,148.95,200.01,138
2024-10-24,23,142.69,200.01,159.8
2024-10-25,0,104.77,164.5,175
2024-10-25,1,104.79,164.5,170
2024-10-25,2,104.79,164.5,175
2024-10-25,3,104.79,164.5,180
2024-10-25,4,113.8,164.5,172
2024-10-25,5,225.62,225.62,163
2024-10-25,6,306.18,306.18,121.1
2024-10-25,7,200.01,200.03,94.3
2024-10-25,8,200.02,200.03,94.3
2024-10-25,9,165.99,249.97,9
2024-10-25,10,154.99,200.01,86.1
2024-10-25,11,154.99,200.01,86.1
2024-10-25,12,154.1,200.01,86.1
2024-10-25,13,154.1,200.01,86.1
2024-10-25,14,149.48,200.03,66.1
2024-10-25,15,157.39,159.95,67.1
2024-10-25,16,165.71,165.94,52.1
2024-10-25,17,355.53,355.53,91.1
2024-10-25,18,369.9,369.9,46.1
2024-10-25,19,369.91,369.91,46.1
2024-10-25,20,369.9,369.9,66.1
2024-10-25,21,240.59,240.59,176.1
2024-10-25,22,148.96,184.98,221.8
2024-10-25,23,120.93,200.01,235.5
2024-10-26,0,109.81,158.89,154.5
2024-10-26,1,109.2,161.2,151.9
2024-10-26,2,109.97,161.2,146.5
2024-10-26,3,112.25,164.11,132.6
2024-10-26,4,114.34,161.2,127.7
2024-10-26,5,200.05,356.18,76
2024-10-26,6,200.03,327.78,76
2024-10-26,7,153.31,249.92,20
2024-10-26,8,186.29,250,0
2024-10-26,9,163,279.99,3
2024-10-26,10,171.26,200.08,17
2024-10-26,11,171.26,200.08,17
2024-10-26,12,131,131,201
2024-10-26,13,131,131,201
2024-10-26,14,131,131,201
2024-10-26,15,123.86,123.86,200
2024-10-26,16,153.5,165.72,71
2024-10-26,17,250.05,250.05,205.5
2024-10-26,18,250.08,250.08,208.7
2024-10-26,19,299.93,299.91,215
2024-10-26,20,350.83,350.83,251
2024-10-26,21,236.49,236.49,211
2024-10-26,22,162.75,162.75,236
2024-10-26,23,161.21,163.15,216
2024-10-27,0,117.9,157.47,62.8
2024-10-27,1,117.22,157.47,71.6
2024-10-27,2,116.54,157.47,80.3
2024-10-27,3,116.54,158.48,84.6
2024-10-27,4,127.45,158.79,71.2
2024-10-27,5,200.06,356.44,40
2024-10-27,6,200.06,322.44,88
2024-10-27,7,191.67,200.04,82.4
2024-10-27,8,191.67,200.07,55.1
2024-10-27,9,131,154.85,65
2024-10-27,10,145,164.89,113
2024-10-27,11,145,164.89,113
2024-10-27,12,145,164.89,113
2024-10-27,13,145,164.89,113
2024-10-27,14,144.99,165.27,118
2024-10-27,15,132.85,153.1,118
2024-10-27,16,153.91,241.25,70
2024-10-27,17,250.02,250.02,202.9
2024-10-27,18,303.1,299.99,142
2024-10-27,19,345.24,341.39,198.2
2024-10-27,20,360.17,360.17,231
2024-10-27,21,237.02,237.02,211
2024-10-27,22,162.57,200.02,119
2024-10-27,23,162.72,200.04,94
2024-10-28,0,116.86,153,78.7
2024-10-28,1,115,153,87.6
2024-10-28,2,115,153,92
2024-10-28,3,115,153,91.9
2024-10-28,4,124.9,152.02,110
2024-10-28,5,200.1,200.1,165.7
2024-10-28,6,312.22,312.22,111
2024-10-28,7,249.96,249.96,11
2024-10-28,8,249.96,249.96,11
2024-10-28,9,279.96,323.2,0
2024-10-28,10,182.93,182.93,100
2024-10-28,11,179.88,179.88,100
2024-10-28,12,179.88,179.88,100
2024-10-28,13,179.88,179.88,100
2024-10-28,14,182.93,182.93,100
2024-10-28,15,172.55,172.55,66
2024-10-28,16,172.85,172.85,67
2024-10-28,17,258.06,258.06,146
2024-10-28,18,366.47,366.47,31
2024-10-28,19,366.47,366.47,31
2024-10-28,20,366.47,366.47,31
2024-10-28,21,246.03,246.03,116.6
2024-10-28,22,162.19,162.19,251
2024-10-28,23,162.29,164.71,180
2024-10-29,0,114.08,160.88,170.3
2024-10-29,1,113.88,160.88,178
2024-10-29,2,113.78,160.88,182
2024-10-29,3,113.77,160.88,181.8
2024-10-29,4,134.63,201.39,194.4
2024-10-29,5,200.07,200.07,247.9
2024-10-29,6,200.09,200.09,153.5
2024-10-29,7,200.07,200.07,57.9
2024-10-29,8,200.07,200.07,57.9
2024-10-29,9,171,359.98,5
2024-10-29,10,191.79,191.99,156.1
2024-10-29,11,191.79,191.99,156.1
2024-10-29,12,191.79,191.99,156.1
2024-10-29,13,191.79,191.99,156.1
2024-10-29,14,190.43,194.38,137.1
2024-10-29,15,164.87,164.87,66
2024-10-29,16,232.08,232.08,71
2024-10-29,17,311.91,311.91,116
2024-10-29,18,373.37,373.37,21.1
2024-10-29,19,373.37,373.37,21.1
2024-10-29,20,370.56,370.56,132
2024-10-29,21,243.06,243.06,112.3
2024-10-29,22,165.21,166,276.1
2024-10-29,23,150.5,200.03,182.7
2024-10-30,0,113.3,160.06,120.2
2024-10-30,1,113.18,160.06,124.4
2024-10-30,2,113.03,160.06,128.5
2024-10-30,3,113.03,160.06,128.5
2024-10-30,4,144.88,201.78,125.1
2024-10-30,5,200.06,200.06,277.3
2024-10-30,6,207.68,200.1,157.4
2024-10-30,7,200.08,200.06,77.3
2024-10-30,8,200.08,200.06,77.3
2024-10-30,9,200.07,367.58,32
2024-10-30,10,191.97,191.97,146.1
2024-10-30,11,192.66,192.66,167.7
2024-10-30,12,192.66,192.66,167.7
2024-10-30,13,191.97,191.97,146.1
2024-10-30,14,191.98,191.98,151.2
2024-10-30,15,228.37,228.37,60.2
2024-10-30,16,262.89,262.89,36
2024-10-30,17,343.47,343.47,126
