date,hour,price,zamg,volume
2025-06-19,10,100.1,100.1,45.4
2025-06-19,11,100.1,100.1,45.4
2025-06-19,12,100.1,100.1,45.4
2025-06-19,13,100.1,100.1,45.4
2025-06-19,14,112.5,112.5,0
2025-06-19,15,115,115,9
2025-06-19,16,114.9,114.9,3
2025-06-19,17,190,190,23
2025-06-19,18,233.4,233.4,53.7
2025-06-19,19,234,234,53.7
2025-06-19,20,190,190,22
2025-06-19,21,115,115,7
2025-06-19,22,66,100.1,62
2025-06-19,23,54.4,100.1,87.3
2025-06-20,0,51.4,101.2,39
2025-06-20,1,51.4,101.2,39
2025-06-20,2,51.4,101.2,39
2025-06-20,3,51.3,101.2,39
2025-06-20,4,51.4,101.2,39
2025-06-20,5,102.7,150,87
2025-06-20,6,113,113,130
2025-06-20,7,101.9,103,160
2025-06-20,8,90.1,103,60
2025-06-20,9,100,110,30
2025-06-20,10,100.1,100.1,45.4
2025-06-20,11,100,100.1,60
2025-06-20,12,100.1,100.1,60
2025-06-20,13,100.1,100.1,60
2025-06-20,14,104.8,104.8,27
2025-06-20,15,110,110,27
2025-06-20,16,103.8,113,2
2025-06-20,17,101.9,101.9,140
2025-06-20,18,232.1,232.1,102
2025-06-20,19,232.1,232.1,112
2025-06-20,20,130,130,103.7
2025-06-20,21,103,103,20
2025-06-20,22,53.7,101.2,39
2025-06-20,23,54.4,101.2,39
2025-06-21,0,51.9,96.3,39
2025-06-21,1,51.9,96.3,39
2025-06-21,2,51.9,96.3,39
2025-06-21,3,51.9,96.3,39
2025-06-21,4,51.9,96.3,39
2025-06-21,5,70,153,27
2025-06-21,6,79.9,113,24.6
2025-06-21,7,113,113,8
2025-06-21,8,111.6,111.6,0
2025-06-21,9,111.6,111.6,0
2025-06-21,10,96,100.1,60
2025-06-21,11,96,100.1,60
2025-06-21,12,70,100.1,32
2025-06-21,13,70,100.1,32
2025-06-21,14,70,102.8,32
2025-06-21,15,70.1,104.3,32
2025-06-21,16,100.1,111.1,10
2025-06-21,17,100.1,149,88
2025-06-21,18,149.3,149.3,37
2025-06-21,19,149.8,149.8,67
2025-06-21,20,100,107.5,57
2025-06-21,21,99.9,99.9,24
2025-06-21,22,55.1,100.1,71.1
2025-06-21,23,55.1,100.1,71.1
2025-06-22,0,51.9,95.7,39
2025-06-22,1,51.9,95.7,39
2025-06-22,2,51.9,95.7,39
2025-06-22,3,51.9,95.7,39
2025-06-22,4,51.9,95.7,39
2025-06-22,5,70,153,27
2025-06-22,6,113,113,24
2025-06-22,7,110.1,110.1,10
2025-06-22,8,110.1,110.1,10
2025-06-22,9,70,110.1,11.2
2025-06-22,10,70,100.1,32
2025-06-22,11,70,100.1,32
2025-06-22,12,70,100.1,32
2025-06-22,13,70,100.1,32
2025-06-22,14,70,103.7,32
2025-06-22,15,70.1,104.8,32
2025-06-22,16,111.1,111.1,10
2025-06-22,17,190,190,42
2025-06-22,18,190,190,57
2025-06-22,19,190.1,190.1,82
2025-06-22,20,120,120,65
2025-06-22,21,66,102.4,22
2025-06-22,22,55.1,98.7,139
2025-06-22,23,55.1,98.7,139
2025-06-23,0,53.5,96.1,39
2025-06-23,1,53.5,96.1,39
2025-06-23,2,53.5,96.1,39
2025-06-23,3,53.5,96.1,39
2025-06-23,4,53.5,96.1,39
2025-06-23,5,81,110,107
2025-06-23,6,113.1,113.1,153
2025-06-23,7,100.4,103,160
2025-06-23,8,103,103,85
2025-06-23,9,100.1,110,30
2025-06-23,10,100.1,100.1,52.9
2025-06-23,11,100,100.1,60
2025-06-23,12,100.1,100.1,60
2025-06-23,13,100.1,100.1,60
2025-06-23,14,100.1,100.1,60
2025-06-23,15,104.7,104.7,27
2025-06-23,16,103.8,112,0
2025-06-23,17,103,103,120
2025-06-23,18,220.1,220.1,98.7
2025-06-23,19,220.1,220.1,98.7
2025-06-23,20,130,130,103.7
2025-06-23,21,103,103,20
2025-06-23,22,55.1,100,131
2025-06-23,23,55.1,100,131
2025-06-24,0,50.2,97,39
2025-06-24,1,50.2,97,39
2025-06-24,2,50.2,97,39
2025-06-24,3,50.1,97,39
2025-06-24,4,50.7,97,39
2025-06-24,5,120,120,100
2025-06-24,6,120,120,165
2025-06-24,7,103.9,103.9,145
2025-06-24,8,90,103,110
2025-06-24,9,100.1,110,60
2025-06-24,10,100.1,100.1,50.7
2025-06-24,11,100,100.1,60
2025-06-24,12,100.1,100.1,60
2025-06-24,13,100.1,100.1,60
2025-06-24,14,110,110,20
2025-06-24,15,110,110,20
2025-06-24,16,102.9,112,0
2025-06-24,17,120,120,130
2025-06-24,18,232,232,97
2025-06-24,19,232,232,97
2025-06-24,20,130.1,130.1,80
2025-06-24,21,103,103,20
2025-06-24,22,53.8,100.1,64.4
2025-06-24,23,52.8,100.1,64.4
2025-06-25,0,50.1,90.1,20
2025-06-25,1,50.1,90.1,20
2025-06-25,2,50.1,90.1,20
2025-06-25,3,50.1,90.1,20
2025-06-25,4,50.1,97.1,41
2025-06-25,5,90,107,134
2025-06-25,6,113.1,113.1,176
2025-06-25,7,103,103,165
2025-06-25,8,90.1,90.1,150
2025-06-25,9,98.2,110.1,140
2025-06-25,10,100.1,100.1,60
2025-06-25,11,100.1,100.1,60
2025-06-25,12,100.1,100.1,60
2025-06-25,13,100.1,100.1,60
2025-06-25,14,111.5,111.5,0
2025-06-25,15,111.5,111.5,0
2025-06-25,16,113,113,25
2025-06-25,17,120,120,130
2025-06-25,18,220.1,220.1,128.5
2025-06-25,19,220.1,220.1,98.5
2025-06-25,20,130.1,130.1,53.5
2025-06-25,21,109,109,0
2025-06-25,22,51.9,100,65.2
2025-06-25,23,51.9,100,65.2
2025-06-26,0,51.7,98,36
2025-06-26,1,51.7,98,36
2025-06-26,2,51.7,98,36
2025-06-26,3,51.5,98,36
2025-06-26,4,52,100,58
2025-06-26,5,90,120.1,125
2025-06-26,6,113.1,113.1,168
2025-06-26,7,103.4,103.9,195
2025-06-26,8,90,103,180
2025-06-26,9,93.3,113,60
2025-06-26,10,100,104.9,60
2025-06-26,11,100,104.9,60
2025-06-26,12,100,104.9,60
2025-06-26,13,100,104.9,60
2025-06-26,14,100,104.9,60
2025-06-26,15,111.3,111.3,0
2025-06-26,16,113,113,25
2025-06-26,17,105,105,130
2025-06-26,18,250.1,250.1,113.4
2025-06-26,19,250.1,250.1,128.4
2025-06-26,20,130.1,130.1,53.4
2025-06-26,21,113.1,113.1,27
2025-06-26,22,57.2,100.1,58
2025-06-26,23,55,100.1,63.4
2025-06-27,0,52.3,100.1,63.3
2025-06-27,1,52.3,100.1,63.3
2025-06-27,2,52.3,100.1,63.3
2025-06-27,3,52.1,100.1,63.3
2025-06-27,4,52.9,100.1,63.6
2025-06-27,5,100.1,120.1,130
2025-06-27,6,112.9,112.9,162
2025-06-27,7,104,104,145
2025-06-27,8,100.1,100.1,125
2025-06-27,9,94.1,106,55
2025-06-27,10,97.9,100.1,60
2025-06-27,11,97.9,100.1,60
2025-06-27,12,97.9,100.1,60
2025-06-27,13,97.9,100.1,60
2025-06-27,14,98,100.1,60
2025-06-27,15,111.3,111.3,0
2025-06-27,16,113,113,25
2025-06-27,17,120,120,155
2025-06-27,18,250.1,250.1,116.8
2025-06-27,19,250.1,250.1,127.3
2025-06-27,20,130.1,130.1,78.3
2025-06-27,21,103,103,105.5
2025-06-27,22,55.1,100.1,63.3
2025-06-27,23,55,100.1,63.3
2025-06-28,0,51.4,100.1,69
2025-06-28,1,51.4,100.1,54
2025-06-28,2,53.8,100.1,47
2025-06-28,3,51.4,100.1,47
2025-06-28,4,54.9,103.6,47
2025-06-28,5,70.1,148.9,31
2025-06-28,6,100,110.1,30
2025-06-28,7,110.1,110.1,8
2025-06-28,8,110.5,110.5,0
2025-06-28,9,89.7,110.5,15
2025-06-28,10,88.5,100.1,60
2025-06-28,11,88.5,100.1,60
2025-06-28,12,70,100.1,40
2025-06-28,13,70,100.1,40
2025-06-28,14,70,100.1,40
2025-06-28,15,81,101.1,40
2025-06-28,16,100,111,20.4
2025-06-28,17,100,169,78
2025-06-28,18,139.4,139.4,44
2025-06-28,19,139.9,139.9,74
2025-06-28,20,90,102.3,65
2025-06-28,21,69.9,90,75
2025-06-28,22,66,100.1,112.8
2025-06-28,23,66,100.1,106.8
2025-06-29,0,51.4,100.1,69
2025-06-29,1,51.4,100.1,49
2025-06-29,2,51.4,100.1,47
2025-06-29,3,51.3,100.1,47
2025-06-29,4,52.2,120,47
2025-06-29,5,70.1,148.9,23.2
2025-06-29,6,70.1,110.1,21.2
2025-06-29,7,99.9,110,20.4
2025-06-29,8,99.9,110,45
2025-06-29,9,76,110,30
2025-06-29,10,70,100.1,40
2025-06-29,11,70,100.1,40
2025-06-29,12,70,100.1,40
2025-06-29,13,70,100.1,40
2025-06-29,14,70,100.1,40
2025-06-29,15,81,101.1,40
2025-06-29,16,99.9,111,20.4
2025-06-29,17,115.8,148.9,36
2025-06-29,18,190,190,77
2025-06-29,19,242.1,242.1,103
2025-06-29,20,120.1,120.1,60
2025-06-29,21,76,100,83
2025-06-29,22,59.5,100.1,95
2025-06-29,23,55.1,98.8,138
2025-06-30,0,50.9,100.1,49
2025-06-30,1,50.9,100.1,49
2025-06-30,2,50.9,100.1,49
2025-06-30,3,50.7,100.1,49
2025-06-30,4,52.3,103.5,49
2025-06-30,5,100,148.9,119
2025-06-30,6,108.3,108.3,186
2025-06-30,7,106,106,145
2025-06-30,8,100,100.1,80
2025-06-30,9,92.7,100.1,60
2025-06-30,10,99.8,100.1,60
2025-06-30,11,99.6,100.1,60
2025-06-30,12,99.8,100.1,60
2025-06-30,13,100,100.1,60
2025-06-30,14,100,100.1,60
2025-06-30,15,110.5,110.5,0
2025-06-30,16,111.1,111.1,10
2025-06-30,17,102.6,103.1,140
2025-06-30,18,250.1,250.1,112.9
2025-06-30,19,250.1,250.1,122.9
2025-06-30,20,102.3,102.3,60
2025-06-30,21,92.2,92.2,58
2025-06-30,22,66,100.1,90
2025-06-30,23,54.6,100.1,106
