date,hour,price,zamg,volume
2024-12-01,0,101.99,199.95,0
2024-12-01,1,97.72,199.95,0
2024-12-01,2,96,199.95,0
2024-12-01,3,96,199.95,0
2024-12-01,4,96,199.95,0
2024-12-01,5,101.99,357.08,25
2024-12-01,6,96,348.99,24.2
2024-12-01,7,92.36,189.95,0
2024-12-01,8,88.79,189.95,0
2024-12-01,9,88.79,189.95,0
2024-12-01,10,88.79,189.95,0
2024-12-01,11,88.79,189.95,0
2024-12-01,12,88.79,189.95,0
2024-12-01,13,88.79,189.95,0
2024-12-01,14,88,189.95,0
2024-12-01,15,88,189.95,0
2024-12-01,16,88.79,189.95,0
2024-12-01,17,101,101,52
2024-12-01,18,200.09,200.09,14.1
2024-12-01,19,200.1,200.1,2
2024-12-01,20,96,96,52.2
2024-12-01,21,88,88,84.8
2024-12-01,22,81.65,130.45,2
2024-12-01,23,85.22,130.45,2
2024-12-02,0,84.51,180.45,0
2024-12-02,1,76.68,180.45,0
2024-12-02,2,76,180.45,0
2024-12-02,3,76,180.45,0
2024-12-02,4,76.68,180.45,0
2024-12-02,5,102,121,2
2024-12-02,6,106,126,0
2024-12-02,7,161,357.08,0
2024-12-02,8,151,357.08,0
2024-12-02,9,151,357.08,0
2024-12-02,10,97.95,105.99,66
2024-12-02,11,97.95,97.95,70
2024-12-02,12,97.95,97.95,70
2024-12-02,13,97.95,97.95,70
2024-12-02,14,97.95,97.95,70
2024-12-02,15,97.95,97.95,70
2024-12-02,16,96,187.95,0
2024-12-02,17,98.57,98.57,60
2024-12-02,18,357.07,357.08,2
2024-12-02,19,357.08,357.08,2
2024-12-02,20,357.07,357.07,2
2024-12-02,21,126,126,2
2024-12-02,22,88,121,2
2024-12-02,23,88,121,2
2024-12-03,0,87.99,137.45,0
2024-12-03,1,82.6,137.45,0
2024-12-03,2,82.6,137.45,0
2024-12-03,3,87.99,137.45,0
2024-12-03,4,88,137.45,0
2024-12-03,5,96,137.45,0
2024-12-03,6,106,121,30
2024-12-03,7,161,364,30
2024-12-03,8,161,364,40
2024-12-03,9,161,364,30
2024-12-03,10,99,159.95,0
2024-12-03,11,99,159.95,0
2024-12-03,12,99,159.95,0
2024-12-03,13,99,159.95,0
2024-12-03,14,99,159.95,0
2024-12-03,15,99.45,159.95,0
2024-12-03,16,106,159.95,0
2024-12-03,17,116,121,0
2024-12-03,18,200.09,364,32.5
2024-12-03,19,364,364,2.5
2024-12-03,20,364,364,2.5
2024-12-03,21,121,121,0
2024-12-03,22,95.99,137.45,0
2024-12-03,23,88,137.45,0
2024-12-04,0,85.99,137.45,0
2024-12-04,1,85.99,137.45,0
2024-12-04,2,85.99,137.45,0
2024-12-04,3,85.99,137.45,0
2024-12-04,4,86,149.45,0
2024-12-04,5,105.99,149.45,0
2024-12-04,6,116,130,20
2024-12-04,7,245.2,354.79,20
2024-12-04,8,231,354.79,30
2024-12-04,9,231,354.79,30
2024-12-04,10,106,162.45,30
2024-12-04,11,106,162.45,30
2024-12-04,12,106,162.45,30
2024-12-04,13,106,162.45,30
2024-12-04,14,105.99,162.45,40
2024-12-04,15,105.99,162.45,40
2024-12-04,16,105.99,164.45,50
2024-12-04,17,129.98,130,0
2024-12-04,18,354.79,354.79,2.2
2024-12-04,19,354.79,354.79,2.2
2024-12-04,20,330.07,330.07,62.9
2024-12-04,21,290.86,290.86,40
2024-12-04,22,86,149.45,0
2024-12-04,23,86,149.45,0
2024-12-05,0,87.39,137.45,0
2024-12-05,1,87.39,137.45,0
2024-12-05,2,87.39,137.45,0
2024-12-05,3,87.39,137.45,0
2024-12-05,4,87.39,137.45,0
2024-12-05,5,106,137.45,0
2024-12-05,6,126,126,0
2024-12-05,7,361.61,361.61,0
2024-12-05,8,361.61,361.61,0
2024-12-05,9,357.93,361.61,0
2024-12-05,10,106,162.45,35
2024-12-05,11,106,162.45,35
2024-12-05,12,106,162.45,35
2024-12-05,13,106,162.45,35
2024-12-05,14,106,162.45,35
2024-12-05,15,126,162.45,0
2024-12-05,16,126,162.45,0
2024-12-05,17,126,126,0
2024-12-05,18,361.61,361.61,2.2
2024-12-05,19,361.61,361.61,2.2
2024-12-05,20,361.61,361.61,2.2
2024-12-05,21,317.53,317.53,2.2
2024-12-05,22,96,167.45,0
2024-12-05,23,96,167.45,0
2024-12-06,0,96,188.92,6
2024-12-06,1,100.23,177.67,5
2024-12-06,2,97.95,177.2,5
2024-12-06,3,179.33,188.92,6
2024-12-06,4,229,248.94,17
2024-12-06,5,362.22,362.22,25
2024-12-06,6,362.22,362.22,0
2024-12-06,7,161,362.22,8.1
2024-12-06,8,362.22,362.22,0
2024-12-06,9,192,362.22,8.1
2024-12-06,10,103.56,198.99,4.3
2024-12-06,11,103.36,198.98,4.2
2024-12-06,12,103.96,198.99,4.5
2024-12-06,13,104.96,199,5
2024-12-06,14,116,198.98,4.1
2024-12-06,15,126,233.5,5
2024-12-06,16,126,247.86,5
2024-12-06,17,362.22,362.22,0
2024-12-06,18,362.22,362.22,2.2
2024-12-06,19,362.22,362.22,2.2
2024-12-06,20,362.22,362.22,2.2
2024-12-06,21,362.22,362.22,2.2
2024-12-06,22,107.68,298.99,29
2024-12-06,23,102.2,168.92,1
2024-12-07,0,98,184.45,0
2024-12-07,1,98,184.45,0
2024-12-07,2,98,184.45,0
2024-12-07,3,98,184.45,0
2024-12-07,4,99.32,204.74,5
2024-12-07,5,106,362.92,25
2024-12-07,6,195.37,336.09,25
2024-12-07,7,189.32,362.92,0
2024-12-07,8,173.6,362.92,11.5
2024-12-07,9,104,259.99,40.5
2024-12-07,10,96,199.17,64
2024-12-07,11,76,199.12,64
2024-12-07,12,85.41,191.94,31
2024-12-07,13,86.86,193.1,31
2024-12-07,14,89,198.65,7
2024-12-07,15,89,226.84,31
2024-12-07,16,102.2,248.03,5
2024-12-07,17,243.82,248.98,84
2024-12-07,18,355.2,362.92,86
2024-12-07,19,355.48,362.92,101
2024-12-07,20,129.99,362.92,130
2024-12-07,21,110.57,298.94,59
2024-12-07,22,105.99,349.94,44
2024-12-07,23,99.9,177.45,0
2024-12-08,0,98,184.45,0
2024-12-08,1,98,184.45,0
2024-12-08,2,98,184.45,0
2024-12-08,3,98,184.45,0
2024-12-08,4,98,204.48,5
2024-12-08,5,105.99,362.92,25
2024-12-08,6,328.95,328.97,22.1
2024-12-08,7,248.94,326,15
2024-12-08,8,152.45,330.61,25
2024-12-08,9,106,259.99,10
2024-12-08,10,105.99,204.63,5
2024-12-08,11,105.99,204.63,5
2024-12-08,12,105.99,204.66,5
2024-12-08,13,105.99,204.7,5
2024-12-08,14,106,204.42,7
2024-12-08,15,116,233.25,7
2024-12-08,16,116,248.08,5
2024-12-08,17,362.92,362.92,27
2024-12-08,18,362.92,362.92,27
2024-12-08,19,362.92,362.92,27
2024-12-08,20,129.98,362.92,110
2024-12-08,21,106,298.94,59
2024-12-08,22,98,279.93,13
2024-12-08,23,93,177.45,0
2024-12-09,0,98,184.45,0
2024-12-09,1,98,184.45,0
2024-12-09,2,98,184.45,0
2024-12-09,3,98,184.45,0
2024-12-09,4,104.7,349.94,29
2024-12-09,5,362.92,362.92,25
2024-12-09,6,362.92,362.92,0
2024-12-09,7,324.4,362.92,25
2024-12-09,8,362.92,362.92,0
2024-12-09,9,362.92,362.92,0
2024-12-09,10,116,199.23,70
2024-12-09,11,116,199.19,70
2024-12-09,12,116,199.25,70
2024-12-09,13,126,199.35,55
2024-12-09,14,193.43,199.11,35
2024-12-09,15,233.52,233.91,5
2024-12-09,16,247.88,248.44,5
2024-12-09,17,362.92,362.92,1.8
2024-12-09,18,362.92,362.92,1.8
2024-12-09,19,362.92,362.92,1.8
2024-12-09,20,303.22,362.92,195
2024-12-09,21,129.97,362.92,115
2024-12-09,22,105.44,349.94,47
2024-12-09,23,98,188.92,1
2024-12-10,0,105.24,184.45,0
2024-12-10,1,105.99,184.45,0
2024-12-10,2,105.99,184.45,0
2024-12-10,3,105.99,184.45,0
2024-12-10,4,105.99,204.57,5
2024-12-10,5,328.97,356.91,25
2024-12-10,6,318.84,350,0
