date,hour,price,zamg,volume
2025-07-05,6,120,165,66.4
2025-07-05,7,120.1,165,24.7
2025-07-05,8,120.1,120.1,41
2025-07-05,9,86,150.1,51
2025-07-05,10,86,99.4,189
2025-07-05,11,86.9,98.8,229
2025-07-05,12,86,95.6,249
2025-07-05,13,86,95.3,244
2025-07-05,14,85.9,96.8,229
2025-07-05,15,102.8,113.1,196
2025-07-05,16,150,150.1,88
2025-07-05,17,163.9,163.9,48
2025-07-05,18,190,190,82.6
2025-07-05,19,207.7,207.7,113
2025-07-05,20,125,125,65
2025-07-05,21,113,165,135.6
2025-07-05,22,57.7,95.3,351
2025-07-05,23,56.8,102.6,296
2025-07-06,0,53.8,105,271
2025-07-06,1,53,120.1,160
2025-07-06,2,53,105.1,236
2025-07-06,3,53.2,120,216
2025-07-06,4,53.8,120,196
2025-07-06,5,107.8,165,156
2025-07-06,6,107.9,165,102.9
2025-07-06,7,120,120.1,103
2025-07-06,8,120,120,150
2025-07-06,9,82.8,150,161
2025-07-06,10,70,97.4,194
2025-07-06,11,70.1,97.4,259
2025-07-06,12,80.6,110.1,219
2025-07-06,13,76,110.1,199
2025-07-06,14,76,110.1,199
2025-07-06,15,93.9,137.5,195
2025-07-06,16,144.9,150.1,78
2025-07-06,17,165.1,165.1,58
2025-07-06,18,242.6,242.6,103
2025-07-06,19,244.6,244.6,88
2025-07-06,20,199.2,199.2,98
2025-07-06,21,98.7,120.1,158
2025-07-06,22,85.3,96,311
2025-07-06,23,56,110,296
2025-07-07,0,53.7,103.8,286
2025-07-07,1,53.5,105.1,256
2025-07-07,2,53.3,105.1,261
2025-07-07,3,53.5,105.1,251
2025-07-07,4,56,120,236
2025-07-07,5,144.9,163.9,69.4
2025-07-07,6,120,165.1,127
2025-07-07,7,120,120,177
2025-07-07,8,120,120,173
2025-07-07,9,82,108,181
2025-07-07,10,83.4,150,144
2025-07-07,11,83.3,145,150
2025-07-07,12,83.3,145,150
2025-07-07,13,83.3,145,150
2025-07-07,14,83.3,145,150
2025-07-07,15,150,150,153.4
2025-07-07,16,150,150.1,35
2025-07-07,17,149.9,149.9,46
2025-07-07,18,228.7,228.7,97.8
2025-07-07,19,248.1,248.1,105.8
2025-07-07,20,165.1,165.1,87
2025-07-07,21,88.3,120.1,179
2025-07-07,22,83.3,90.7,391
2025-07-07,23,55.1,94.7,341
2025-07-08,0,51.6,98.6,286
2025-07-08,1,51.5,105.1,256
2025-07-08,2,51.2,105,241
2025-07-08,3,51.3,105.1,231
2025-07-08,4,57,120,221
2025-07-08,5,86,150.1,66.3
2025-07-08,6,113,120.1,139
2025-07-08,7,120,120,184
2025-07-08,8,120,120,180
2025-07-08,9,82.3,110,178
2025-07-08,10,84.6,98.2,191
2025-07-08,11,84.6,95.1,206
2025-07-08,12,84.6,96,201
2025-07-08,13,84.5,95.8,202
2025-07-08,14,84.5,97.8,192
2025-07-08,15,95.6,110.1,161
2025-07-08,16,97,150.1,60
2025-07-08,17,149.9,149.9,28
2025-07-08,18,228.7,228.7,108
2025-07-08,19,241.4,241.4,98
2025-07-08,20,165.1,165.1,102
2025-07-08,21,113.1,120.1,168
2025-07-08,22,55,93.3,361
2025-07-08,23,54.6,99.2,291
2025-07-09,0,50.1,98.2,236
2025-07-09,1,50.1,105.1,206
2025-07-09,2,50.1,105,211
2025-07-09,3,50.1,105.1,196
2025-07-09,4,56.2,120,191
2025-07-09,5,86,164,61
2025-07-09,6,106,165.1,131
2025-07-09,7,120,120,173
2025-07-09,8,120,120,172
2025-07-09,9,80.2,110,175
2025-07-09,10,81.4,110,180
2025-07-09,11,81.4,98,191
2025-07-09,12,81.3,96.8,197
2025-07-09,13,81.3,96.8,197
2025-07-09,14,81.4,99,186
2025-07-09,15,86,113,150
2025-07-09,16,86.2,150.1,51
2025-07-09,17,165,165,33
2025-07-09,18,223.2,223.2,98
2025-07-09,19,237.2,237.2,88
2025-07-09,20,165,165,53
2025-07-09,21,97.8,120.1,103
2025-07-09,22,52.4,92.1,271
2025-07-09,23,52.6,97.6,261
2025-07-10,0,50,86,136
2025-07-10,1,49.9,86,126
2025-07-10,2,49.9,86,121.4
2025-07-10,3,49.7,86,121.4
2025-07-10,4,50,95,136
2025-07-10,5,66,165,72.3
2025-07-10,6,106,165,180
2025-07-10,7,120,120.1,141
2025-07-10,8,120,120.1,127
2025-07-10,9,80.9,120,128
2025-07-10,10,81.4,108.8,159
2025-07-10,11,81.3,108.8,159
2025-07-10,12,81.3,108.8,159
2025-07-10,13,81.4,108.8,159
2025-07-10,14,81.5,110,159
2025-07-10,15,86.9,113,134.4
2025-07-10,16,87.3,124.9,17
2025-07-10,17,165,165.1,54
2025-07-10,18,223.2,223.2,114
2025-07-10,19,239.8,239.8,99
2025-07-10,20,150,150,63
2025-07-10,21,113,125,18
2025-07-10,22,130,130,13
2025-07-10,23,130,130,13
2025-07-11,0,48,92.5,139
2025-07-11,1,47.8,92.5,129
2025-07-11,2,47.6,92.5,119
2025-07-11,3,47.4,88,119
2025-07-11,4,48.3,99.9,139
2025-07-11,5,57.1,165,67.3
2025-07-11,6,105,120.1,175
2025-07-11,7,120,120.1,147
2025-07-11,8,120,120.1,137
2025-07-11,9,80.5,120,127
2025-07-11,10,81.2,110,151
2025-07-11,11,81.1,110,151
2025-07-11,12,81.1,110,151
2025-07-11,13,81.1,110,151
2025-07-11,14,81.2,110,151
2025-07-11,15,111.2,111.2,131
2025-07-11,16,120,120.1,38
2025-07-11,17,120.1,165,85
2025-07-11,18,238.2,238.2,114
2025-07-11,19,237.4,237.4,149
2025-07-11,20,150.1,150.1,118
2025-07-11,21,113.1,113.1,48
2025-07-11,22,65.7,92.5,99
2025-07-11,23,47.6,92.5,99
2025-07-12,0,48.5,81,171
2025-07-12,1,48.2,81,151
2025-07-12,2,48.1,81,145
2025-07-12,3,48.1,81,143
2025-07-12,4,51,120,73
2025-07-12,5,73,113.1,123
2025-07-12,6,113.1,120.1,107.5
2025-07-12,7,115.1,120.1,83.7
2025-07-12,8,113.1,120.1,88.7
2025-07-12,9,87.6,108.3,189.4
2025-07-12,10,86.6,108.3,189.4
2025-07-12,11,86.4,108.3,189.4
2025-07-12,12,81,108.3,199.5
2025-07-12,13,81,108.3,199.5
2025-07-12,14,87.9,108.3,199.5
2025-07-12,15,90.9,120,122.1
2025-07-12,16,108.8,120,113.1
2025-07-12,17,120.1,120.1,70
2025-07-12,18,199.2,190.1,74
2025-07-12,19,199.4,199.4,90
2025-07-12,20,130,130,143
2025-07-12,21,51.6,110,124
2025-07-12,22,52.6,81,221
2025-07-12,23,51.3,81,179
2025-07-13,0,48.7,81,156
2025-07-13,1,48.3,81,139
2025-07-13,2,48.1,81,139.6
2025-07-13,3,47.8,81,143.9
2025-07-13,4,47.7,120,84
2025-07-13,5,55.1,113.1,104
2025-07-13,6,81,120.1,114.4
2025-07-13,7,120,120.1,114.1
2025-07-13,8,113.1,120.1,117.1
2025-07-13,9,91.3,108.3,199.2
2025-07-13,10,73,108.3,203.8
2025-07-13,11,61,108.3,193.4
2025-07-13,12,61,108.3,203.8
2025-07-13,13,67,108.3,203.8
2025-07-13,14,73,108.3,203.8
2025-07-13,15,91.3,120,121.7
2025-07-13,16,109.6,120,111
2025-07-13,17,120.1,120.1,70
2025-07-13,18,199.3,199.3,85
2025-07-13,19,199.8,199.8,117
2025-07-13,20,150.1,150.1,163
2025-07-13,21,110,110,113
2025-07-13,22,50.3,81,187
2025-07-13,23,49.7,81,148
2025-07-14,0,48.9,81,99
2025-07-14,1,48.5,81,91
2025-07-14,2,48.5,81,88
2025-07-14,3,48.5,81,88
2025-07-14,4,51,105.8,59
2025-07-14,5,56.6,149,41.6
2025-07-14,6,106,165,129
2025-07-14,7,120,120.1,141
2025-07-14,8,120,120.1,136
2025-07-14,9,86,117,128
2025-07-14,10,86.3,120,82.4
2025-07-14,11,86.1,120,82.4
2025-07-14,12,86.2,120,82.4
2025-07-14,13,86.4,120,82.4
2025-07-14,14,86.7,120,81.4
2025-07-14,15,110.1,120,80.4
2025-07-14,16,113,120.1,16.4
2025-07-14,17,120.1,165.1,38
2025-07-14,18,222.3,222.3,113.6
2025-07-14,19,222.3,222.3,148.6
2025-07-14,20,165,165,114
2025-07-14,21,110.1,110.1,110
2025-07-14,22,54,81,171
2025-07-14,23,49.4,81,131
2025-07-15,0,50.1,66,326.3
2025-07-15,1,50.1,66,335.7
2025-07-15,2,50.1,66,335.7
2025-07-15,3,50.1,66,326
2025-07-15,4,50.1,119,245
2025-07-15,5,57.6,140,127
2025-07-15,6,79.4,165,150
2025-07-15,7,104,106,153
2025-07-15,8,86,86,138
2025-07-15,9,75.1,86,129
2025-07-15,10,76.2,91,73.4
2025-07-15,11,76.3,91,69.5
2025-07-15,12,76.4,91,66.4
2025-07-15,13,76.6,91,63.5
2025-07-15,14,76.6,91,65.5
2025-07-15,15,91,91,66.5
2025-07-15,16,111.1,111.1,5
2025-07-15,17,165.1,165.1,36
2025-07-15,18,226.3,226.3,98.8
2025-07-15,19,242.6,242.6,93.8
2025-07-15,20,184.6,184.6,88.8
2025-07-15,21,110,110.1,131.4
2025-07-15,22,55.1,66,315.9
2025-07-15,23,52.1,66,355
2025-07-16,0,50,50,419.6
2025-07-16,1,50,50,419.2
2025-07-16,2,50,50,418.9
2025-07-16,3,50,50,418.5
2025-07-16,4,49.4,50,330
2025-07-16,5,55.2,58,228
2025-07-16,6,90.1,90.1,300
2025-07-16,7,99.5,99.5,153
2025-07-16,8,90.1,90.1,132
2025-07-16,9,90.1,90.1,128
2025-07-16,10,110.1,110.1,13
2025-07-16,11,74,74,203
2025-07-16,12,74,74,204
2025-07-16,13,74.2,74.2,211
2025-07-16,14,74.3,74.3,213
2025-07-16,15,110.1,110.1,8
2025-07-16,16,111.1,111.1,6
2025-07-16,17,165,165,38
2025-07-16,18,220.1,220.1,111.8
2025-07-16,19,220.1,220.1,124.2
2025-07-16,20,165.1,165.1,93.4
2025-07-16,21,123.6,123.6,35
2025-07-16,22,119.2,119.2,65
2025-07-16,23,55,55,380
2025-07-17,0,50.1,50.1,340
2025-07-17,1,50.1,50.1,333
2025-07-17,2,50,50.1,327
2025-07-17,3,50,50.1,328
2025-07-17,4,50,52,233
2025-07-17,5,56.5,90,180
2025-07-17,6,103,103,115.1
2025-07-17,7,110,110,146
2025-07-17,8,90.1,90.1,129
2025-07-17,9,90,90,122
2025-07-17,10,75.2,78,245.4
2025-07-17,11,74.9,78,232.4
2025-07-17,12,74.9,78,232.4
2025-07-17,13,75.1,78,232.4
2025-07-17,14,75.2,78,232.4
2025-07-17,15,110.1,110.1,16
2025-07-17,16,111.1,111.1,14
2025-07-17,17,175.6,175.6,73.8
2025-07-17,18,220,220,84
2025-07-17,19,220,220,78.9
2025-07-17,20,139.3,139.3,29
2025-07-17,21,110.1,110.1,10
2025-07-17,22,113.1,113.1,53.4
2025-07-17,23,118.9,118.9,56.5
2025-07-18,0,53,55,385
2025-07-18,1,53,55,382
2025-07-18,2,53,55,377
2025-07-18,3,53,55,378
2025-07-18,4,53,58,330
2025-07-18,5,58,58,236
2025-07-18,6,103.4,103.4,82.1
2025-07-18,7,108.5,108.5,127
2025-07-18,8,90.1,90.1,133
2025-07-18,9,90.1,90.1,158.8
2025-07-18,10,78,78,173.2
2025-07-18,11,78,78,173.1
2025-07-18,12,78,78,173.1
2025-07-18,13,78,78,173.1
2025-07-18,14,78,78,173.2
2025-07-18,15,91.9,91.9,54
2025-07-18,16,111.1,111.1,18
2025-07-18,17,129.3,129.3,40
2025-07-18,18,224.8,224.8,108.5
2025-07-18,19,224.8,224.8,123.5
2025-07-18,20,129.2,129.2,21
2025-07-18,21,103,103,80.4
2025-07-18,22,53,58,406
2025-07-18,23,53,58,401
2025-07-19,0,52.8,55,415
2025-07-19,1,52.6,55,400
2025-07-19,2,52.6,55,395
2025-07-19,3,52.4,55,395
2025-07-19,4,55.1,57.1,385.9
2025-07-19,5,66,66,207
2025-07-19,6,90,90,171
2025-07-19,7,88.8,88.8,220
2025-07-19,8,87.4,87.4,207
2025-07-19,9,83.6,83.6,155
2025-07-19,10,83.4,83.4,145
2025-07-19,11,83.1,83.1,141
2025-07-19,12,58,58,206
2025-07-19,13,58,58,206
2025-07-19,14,58,58,213
2025-07-19,15,58,58,211
2025-07-19,16,90,90,126
2025-07-19,17,119.1,119.1,35
2025-07-19,18,189.2,189.2,40
2025-07-19,19,189.1,189.1,33
2025-07-19,20,53,58,236
2025-07-19,21,51.7,58,336
2025-07-19,22,52.9,58,430
2025-07-19,23,52.8,58,420
2025-07-20,0,52.1,55,380
2025-07-20,1,51.9,55,375
2025-07-20,2,51.7,55,375
2025-07-20,3,51.5,55,385
2025-07-20,4,52,57.1,381
2025-07-20,5,53.8,58,286
2025-07-20,6,58,120,306
2025-07-20,7,58,110.1,313
2025-07-20,8,106.7,110,232
2025-07-20,9,90.1,110.1,257.6
2025-07-20,10,57.6,68,354
2025-07-20,11,58,68,384
2025-07-20,12,58,68,381
2025-07-20,13,58,68,370
2025-07-20,14,57.9,68,361
2025-07-20,15,58,68,369
2025-07-20,16,111,120,246
2025-07-20,17,119.3,119.3,36
2025-07-20,18,189.3,189.3,40
2025-07-20,19,189.2,189.2,33
2025-07-20,20,90,90,120
2025-07-20,21,60.1,60.1,100
2025-07-20,22,53.3,58,430
2025-07-20,23,53.1,58,420
2025-07-21,0,53,55,445
2025-07-21,1,53,55,445
2025-07-21,2,53,55,445
2025-07-21,3,53,55,455
2025-07-21,4,55,55,399.6
2025-07-21,5,58,58,236
2025-07-21,6,86.7,86.7,220
2025-07-21,7,90.1,90.1,127
2025-07-21,8,90.1,90.1,132
2025-07-21,9,81.6,81.6,256
2025-07-21,10,81,81,135
2025-07-21,11,80.8,80.8,131
2025-07-21,12,80.7,80.7,129
2025-07-21,13,81.1,81.1,136
2025-07-21,14,80.8,80.8,131
2025-07-21,15,80.7,80.7,135
2025-07-21,16,90,90,98.8
2025-07-21,17,119.5,119.5,36
2025-07-21,18,199.7,199.7,43
2025-07-21,19,199.5,199.5,36
2025-07-21,20,110.1,110.1,20
2025-07-21,21,82.4,86,148.7
2025-07-21,22,58,58,375
2025-07-21,23,53,58,430
2025-07-22,0,51.8,58,261
2025-07-22,1,51.6,56.1,252
2025-07-22,2,51.5,56.1,245
2025-07-22,3,51.4,53,250
2025-07-22,4,51.4,58,221
2025-07-22,5,56.4,63,86
2025-07-22,6,85,103,195.7
2025-07-22,7,103,103,147
2025-07-22,8,89.7,89.7,98
2025-07-22,9,78,86,138
2025-07-22,10,75,75,50.3
2025-07-22,11,75,75,49.3
2025-07-22,12,75,75,47.3
2025-07-22,13,75,75,45.3
2025-07-22,14,75,75,47.3
2025-07-22,15,75.7,75.7,40
2025-07-22,16,102.1,102.1,30.7
2025-07-22,17,123,123,71
2025-07-22,18,227.6,227.6,78.4
2025-07-22,19,227.6,227.6,88.4
2025-07-22,20,129.9,129.9,21
2025-07-22,21,79.6,86,98.7
2025-07-22,22,50.8,58,199
2025-07-22,23,51.8,58,269
2025-07-23,0,52.1,58,339
2025-07-23,1,52.1,58,334
2025-07-23,2,52.1,58,324
2025-07-23,3,52.1,58,324
2025-07-23,4,52,58,284
2025-07-23,5,54.8,58,154.8
2025-07-23,6,82.8,87,243.7
2025-07-23,7,105.5,105.5,148
2025-07-23,8,86,86,99
2025-07-23,9,77.5,77.5,133
2025-07-23,10,75.8,75.8,73
2025-07-23,11,75.8,75.8,73
2025-07-23,12,75.8,75.8,73
2025-07-23,13,75.8,75.8,73
2025-07-23,14,75.8,75.8,73
2025-07-23,15,76.9,76.9,87
2025-07-23,16,106.4,106.4,28
2025-07-23,17,131,131,38.5
2025-07-23,18,227.6,227.6,62.5
2025-07-23,19,227.6,227.6,52.5
2025-07-23,20,110,110,20
2025-07-23,21,78.1,78.1,123
2025-07-23,22,52.1,58,316
2025-07-23,23,52.1,58,339
2025-07-24,0,52.3,52.3,377
2025-07-24,1,52.1,52.1,373
2025-07-24,2,51.9,51.9,363
2025-07-24,3,52.1,52.1,363
2025-07-24,4,52.5,52.5,362
2025-07-24,5,56,58,236
2025-07-24,6,81.2,81.2,211
2025-07-24,7,103,103,148
2025-07-24,8,81,81,143
2025-07-24,9,77,77,242.2
2025-07-24,10,77,77,133.2
2025-07-24,11,77,77,132.2
2025-07-24,12,77,77,132.2
2025-07-24,13,77,77,132.2
2025-07-24,14,77,77,132.2
2025-07-24,15,105.3,105.3,33
2025-07-24,16,106.2,106.2,28
2025-07-24,17,127,127,46
2025-07-24,18,227.6,227.6,72.5
2025-07-24,19,227.6,227.6,52.5
2025-07-24,20,110.1,110.1,20
2025-07-24,21,77.9,77.9,132
2025-07-24,22,51.8,51.8,314
2025-07-24,23,52.5,52.5,364
2025-07-25,0,53.3,53.3,421
2025-07-25,1,53,53,407.5
2025-07-25,2,53,53,407.4
2025-07-25,3,53,53,402.4
2025-07-25,4,53.2,54,400
2025-07-25,5,56.1,58,236
2025-07-25,6,82.8,83,238.7
2025-07-25,7,103,103,148
2025-07-25,8,82,82,144
2025-07-25,9,77.1,82,250
2025-07-25,10,76.6,76.6,123
2025-07-25,11,76.6,76.6,123
2025-07-25,12,76.6,76.6,123
2025-07-25,13,76.6,76.6,123
2025-07-25,14,76.6,76.6,123
2025-07-25,15,77,77,100.1
2025-07-25,16,96.1,96.1,37
2025-07-25,17,127,127,51
2025-07-25,18,228.1,228.1,78
2025-07-25,19,228.1,228.1,68
2025-07-25,20,110.1,110.1,20
2025-07-25,21,78,78,132
2025-07-25,22,53,53,392.5
2025-07-25,23,53.4,53.4,418
2025-07-26,0,52.5,54,430
2025-07-26,1,52.4,54,420
2025-07-26,2,52.3,54,410
2025-07-26,3,52.3,54,410
2025-07-26,4,52,54,352
2025-07-26,5,54.2,58,236
2025-07-26,6,54,58,236
2025-07-26,7,104,104,37.8
2025-07-26,8,104,104,42.8
2025-07-26,9,77,77,97.4
2025-07-26,10,77,77,97.2
2025-07-26,11,77,77,97.2
2025-07-26,12,52.6,52.6,201
2025-07-26,13,52.6,52.6,203
2025-07-26,14,52.6,52.6,200
2025-07-26,15,52.9,52.9,211
2025-07-26,16,77,77,96.3
2025-07-26,17,108.4,108.4,78
2025-07-26,18,179.6,179.6,40
2025-07-26,19,179.6,179.6,37
2025-07-26,20,104.6,104.6,10.9
2025-07-26,21,54.1,54.1,239.8
2025-07-26,22,52.8,54,460
2025-07-26,23,52.7,54,450
2025-07-27,0,53.6,54,425
2025-07-27,1,53.5,54,410
2025-07-27,2,53.4,54,400
2025-07-27,3,53.2,54,395
2025-07-27,4,52.9,54,350
2025-07-27,5,53,58,236
2025-07-27,6,52.8,52.8,238
2025-07-27,7,55.7,55.7,223
2025-07-27,8,58,58,209.5
2025-07-27,9,54.1,54.1,211
2025-07-27,10,53.7,53.7,200
2025-07-27,11,53.7,53.7,200
2025-07-27,12,53.7,53.7,200
2025-07-27,13,53.7,53.7,200
2025-07-27,14,53.7,53.7,200
2025-07-27,15,54,54,207
2025-07-27,16,56.6,56.6,212
2025-07-27,17,108.3,108.3,78
2025-07-27,18,188,188,40
2025-07-27,19,187.9,187.9,37
2025-07-27,20,103.2,103.2,20
2025-07-27,21,54.1,54.1,196.7
2025-07-27,22,53.9,54,450
2025-07-27,23,53.6,54,430
2025-07-28,0,53.8,54,410
2025-07-28,1,53.6,54,400
2025-07-28,2,53.5,54,390
2025-07-28,3,53.5,54,400
2025-07-28,4,52.9,54,330
2025-07-28,5,58,58,225.4
2025-07-28,6,85.7,85.7,191.3
2025-07-28,7,104,104,143
2025-07-28,8,83,83,127
2025-07-28,9,78,83,219.5
2025-07-28,10,77,77,107.5
2025-07-28,11,77,77,107.5
2025-07-28,12,77,77,107.4
2025-07-28,13,77,77,108.4
2025-07-28,14,77,77,108.4
2025-07-28,15,77,77,75.6
2025-07-28,16,96.1,96.1,22.3
2025-07-28,17,127,127,55
2025-07-28,18,227.8,227.8,82.8
2025-07-28,19,227.8,227.8,57.8
2025-07-28,20,104.6,104.6,20
2025-07-28,21,81.2,81.2,118.3
2025-07-28,22,53.5,54,400
2025-07-28,23,53.8,54,425
2025-07-29,0,54,55,410
2025-07-29,1,54,55,400
2025-07-29,2,54,55,395
2025-07-29,3,54,54,400
2025-07-29,4,54,58,340
2025-07-29,5,57.3,66,286
2025-07-29,6,82.5,83,255.3
2025-07-29,7,103.8,103.8,140
2025-07-29,8,83,83,120
2025-07-29,9,77.1,78,261.2
2025-07-29,10,77,77,151.2
2025-07-29,11,77,77,151.3
2025-07-29,12,77,77,151.2
2025-07-29,13,77,77,151.2
2025-07-29,14,77,77,151.1
2025-07-29,15,77.1,77.1,91.5
2025-07-29,16,90.8,90.8,23.3
2025-07-29,17,127,127,55
2025-07-29,18,226.1,226.1,93.5
2025-07-29,19,226.1,226.1,73.5
2025-07-29,20,104.6,104.6,20
2025-07-29,21,78,83,138.3
2025-07-29,22,54,54,423.3
2025-07-29,23,54,54,420
2025-07-30,0,54,54,450.8
2025-07-30,1,54,54,450.5
2025-07-30,2,54,54,450.4
2025-07-30,3,54,54,450.2
2025-07-30,4,54,54.5,421
2025-07-30,5,57.5,58,359
2025-07-30,6,84.3,84.3,281.3
2025-07-30,7,103.3,103.3,142
2025-07-30,8,103,103,138
2025-07-30,9,77.1,78,308.7
2025-07-30,10,77.1,77.1,187.4
2025-07-30,11,77.1,77.1,189.4
2025-07-30,12,77.1,77.1,193.3
2025-07-30,13,77.1,77.1,195.3
2025-07-30,14,77,77,196.3
2025-07-30,15,77.1,77.1,183.4
2025-07-30,16,92,92,95.3
2025-07-30,17,127,127,56
2025-07-30,18,224.7,224.7,74.6
2025-07-30,19,224.7,224.7,65.2
2025-07-30,20,159.1,159.1,36
2025-07-30,21,77.2,77.2,177.3
2025-07-30,22,54.1,54.1,451.5
2025-07-30,23,54.1,54.1,452.2
2025-07-31,0,54.1,54.1,451.6
2025-07-31,1,54.1,54.1,451.5
2025-07-31,2,54.1,54.1,451.2
2025-07-31,3,54,54,451
2025-07-31,4,54,54.5,450.6
2025-07-31,5,58,58,389
2025-07-31,6,97.2,97.2,301
2025-07-31,7,105.5,105.5,148
2025-07-31,8,104.7,104.7,148
2025-07-31,9,77.1,78,319
2025-07-31,10,77,77,196.6
2025-07-31,11,77.1,77.1,198.8
2025-07-31,12,77,77,198.1
2025-07-31,13,77,77,198.4
2025-07-31,14,77,77,198.4
2025-07-31,15,77.1,77.1,185.4
2025-07-31,16,94.2,94.2,110.3
2025-07-31,17,121.5,121.5,66
2025-07-31,18,224.7,224.7,78.7
2025-07-31,19,224.7,224.7,73.7
2025-07-31,20,107.4,107.4,42.3
2025-07-31,21,78.6,78.6,235.3
2025-07-31,22,54.1,54.1,453.7
2025-07-31,23,54.1,54.1,452.9
