date,hour,price,zamg,volume
2025-02-07,11,120,120,137.9
2025-02-07,12,120,120,137.9
2025-02-07,13,120,120,137.9
2025-02-07,14,120,120,147.9
2025-02-07,15,120,120,148
2025-02-07,16,120.1,120.1,128
2025-02-07,17,300.1,300.1,120
2025-02-07,18,300.1,300.1,70
2025-02-07,19,300.1,300.1,70
2025-02-07,20,352.3,352.3,40
2025-02-07,21,126.2,126.2,45
2025-02-07,22,111.7,111.7,192
2025-02-07,23,104.6,104.6,190.6
2025-02-08,0,77,77,387.1
2025-02-08,1,77,77,387
2025-02-08,2,76,77,392.8
2025-02-08,3,76,77,392.8
2025-02-08,4,75.1,77,430.8
2025-02-08,5,81.2,100,317
2025-02-08,6,82,84,302.7
2025-02-08,7,84,84,184.4
2025-02-08,8,84,84,164.4
2025-02-08,9,90,90,127.9
2025-02-08,10,90,90,117.9
2025-02-08,11,102,102,151.2
2025-02-08,12,107.7,107.7,150
2025-02-08,13,107.7,107.7,150
2025-02-08,14,107.7,107.7,150
2025-02-08,15,109,109,152
2025-02-08,16,116.9,116.9,166
2025-02-08,17,200,200,213.4
2025-02-08,18,200.1,200.1,174.6
2025-02-08,19,200.1,200.1,95.9
2025-02-08,20,352.6,352.6,20
2025-02-08,21,126.1,126.1,70
2025-02-08,22,78.8,78.8,369
2025-02-08,23,77.7,77.7,366
2025-02-09,0,78.8,78.8,364
2025-02-09,1,78.8,78.8,364
2025-02-09,2,77.6,77.6,364
2025-02-09,3,77,77,364
2025-02-09,4,77,77,373.8
2025-02-09,5,84,100,271.4
2025-02-09,6,80.1,84,286.2
2025-02-09,7,80.1,80.1,193.9
2025-02-09,8,80.1,80.1,193.9
2025-02-09,9,80.1,80.1,183.9
2025-02-09,10,80.1,80.1,168.9
2025-02-09,11,90.1,90.1,172.9
2025-02-09,12,90.1,90.1,158
2025-02-09,13,94.7,94.7,150
2025-02-09,14,91,91,152
2025-02-09,15,97.9,97.9,165
2025-02-09,16,103.6,103.6,173.7
2025-02-09,17,165.1,165.1,280
2025-02-09,18,200.1,200.1,155.9
2025-02-09,19,200.1,200.1,95.9
2025-02-09,20,255,255,50
2025-02-09,21,117.5,117.5,192
2025-02-09,22,80,80,346
2025-02-09,23,79.2,79.2,361
2025-02-10,0,76.8,77,331.5
2025-02-10,1,76.8,77,331.5
2025-02-10,2,75.3,77,350.8
2025-02-10,3,75.1,77,360.7
2025-02-10,4,75.1,77,371
2025-02-10,5,200,200,232.8
2025-02-10,6,200,200,227.8
2025-02-10,7,200,200,221.7
2025-02-10,8,200,200,221.1
2025-02-10,9,100,100,207.7
2025-02-10,10,100,100,147
2025-02-10,11,100.1,100.1,192.8
2025-02-10,12,100.1,100.1,177.8
2025-02-10,13,102,102,160.7
2025-02-10,14,102,102,170.7
2025-02-10,15,102,102,170.7
2025-02-10,16,104.2,104.2,174.1
2025-02-10,17,300.1,300.1,179.5
2025-02-10,18,300.1,300.1,139.5
2025-02-10,19,300.1,300.1,119.5
2025-02-10,20,300.1,300.1,69.5
2025-02-10,21,126,126,114
2025-02-10,22,77,77,316.2
2025-02-10,23,77,77,322
2025-02-11,0,69,77,350.2
2025-02-11,1,65,77,322
2025-02-11,2,64.4,77,322
2025-02-11,3,64.2,77,322
2025-02-11,4,64.9,77,347
2025-02-11,5,200,200,244
2025-02-11,6,200,200,253.1
2025-02-11,7,200,200,157.1
2025-02-11,8,200,200,157
2025-02-11,9,100.1,100.1,147
2025-02-11,10,100.1,100.1,127
2025-02-11,11,120,120,135
2025-02-11,12,120.1,120.1,120
2025-02-11,13,120.1,120.1,120
2025-02-11,14,120.1,120.1,120
2025-02-11,15,120.1,120.1,120
2025-02-11,16,138.4,138.4,132
2025-02-11,17,300,300,190
2025-02-11,18,300.1,300.1,155
2025-02-11,19,300.1,300.1,145
2025-02-11,20,300.1,300.1,65
2025-02-11,21,137.7,137.7,54
2025-02-11,22,75.1,80,297.8
2025-02-11,23,69,77,303
2025-02-12,0,69,69,332
2025-02-12,1,69,77,322
2025-02-12,2,69,77,322
2025-02-12,3,69,77,322
2025-02-12,4,70.5,77,362
2025-02-12,5,200,200,277
2025-02-12,6,200,200,271
2025-02-12,7,200,200,184
2025-02-12,8,200,200,182
2025-02-12,9,100.1,100.1,147.9
2025-02-12,10,100.1,100.1,127.9
2025-02-12,11,115.8,115.8,150
2025-02-12,12,118.9,118.9,150
2025-02-12,13,118.9,118.9,150
2025-02-12,14,120,120,150
2025-02-12,15,120,120,150
2025-02-12,16,120.1,120.1,150
2025-02-12,17,300,300,205
2025-02-12,18,300.1,300.1,160
2025-02-12,19,300.1,300.1,150
2025-02-12,20,300.1,300.1,70
2025-02-12,21,126.1,126.1,50
2025-02-12,22,77,77,322
2025-02-12,23,75.3,77,336
2025-02-13,0,69,69,342
2025-02-13,1,69,69,322
2025-02-13,2,69,69,322
2025-02-13,3,69,69,322
2025-02-13,4,69,69,343.1
2025-02-13,5,200,200,274
2025-02-13,6,200,200,277
2025-02-13,7,200,200,173
2025-02-13,8,200,200,175
2025-02-13,9,105,105,154.7
2025-02-13,10,100,100,116.1
2025-02-13,11,130.8,130.8,160
2025-02-13,12,123.7,123.7,155
2025-02-13,13,146.5,146.5,165
2025-02-13,14,150,150,170.9
2025-02-13,15,150,150,170.9
2025-02-13,16,150.1,150.1,165
2025-02-13,17,300.1,300.1,150
2025-02-13,18,300.1,300.1,155
2025-02-13,19,300.1,300.1,145
2025-02-13,20,300.1,300.1,65
2025-02-13,21,150.1,150.1,56.1
2025-02-13,22,75.1,75.1,306.4
2025-02-13,23,75,75,330.4
2025-02-14,0,74.2,75,385
2025-02-14,1,72,75,385
2025-02-14,2,71.4,75,385
2025-02-14,3,69.6,75,385
2025-02-14,4,75,75,385
2025-02-14,5,200,200,275
2025-02-14,6,200,200,288
2025-02-14,7,200,200,275
2025-02-14,8,200,200,225
2025-02-14,9,120,120,175
2025-02-14,10,120,120,145
2025-02-14,11,120.1,120.1,145
2025-02-14,12,120.1,120.1,145
2025-02-14,13,120.1,120.1,145
2025-02-14,14,120.1,120.1,145
2025-02-14,15,120.1,120.1,145
2025-02-14,16,120.1,120.1,145
2025-02-14,17,300.1,300.1,145
2025-02-14,18,300.1,300.1,150
2025-02-14,19,300.1,300.1,145
2025-02-14,20,300.1,300.1,65
2025-02-14,21,126.1,126.1,50
2025-02-14,22,75.1,75.1,319.1
2025-02-14,23,75.1,75.1,343.7
2025-02-15,0,71.9,71.9,340
2025-02-15,1,69.1,69.1,344
2025-02-15,2,69,69,362
2025-02-15,3,69,69,352
2025-02-15,4,69,69,362
2025-02-15,5,78.1,100,312.8
2025-02-15,6,78.1,84,302.9
2025-02-15,7,80.1,80.1,193.8
2025-02-15,8,80.1,80.1,173.8
2025-02-15,9,86,86,124.6
2025-02-15,10,86,86,114.6
2025-02-15,11,105,105,174.7
2025-02-15,12,90.1,90.1,167
2025-02-15,13,90.1,90.1,167
2025-02-15,14,90.1,90.1,167
2025-02-15,15,91,91,173
2025-02-15,16,98.6,98.6,185
2025-02-15,17,200,200,158.3
2025-02-15,18,200.1,200.1,135.6
2025-02-15,19,200.1,200.1,104.1
2025-02-15,20,209.9,209.9,42
2025-02-15,21,126.1,126.1,80
2025-02-15,22,75.8,75.8,344
2025-02-15,23,74.8,74.8,358
2025-02-16,0,71.4,71.4,342
2025-02-16,1,69.7,69.7,344
2025-02-16,2,69,69,352.5
2025-02-16,3,69,69,362
2025-02-16,4,69,69,362
2025-02-16,5,81.7,100,288.1
2025-02-16,6,80,84,307.8
2025-02-16,7,80,80,298
2025-02-16,8,80.1,80.1,171.4
2025-02-16,9,80,80,171.3
2025-02-16,10,80,80,204.9
2025-02-16,11,80.1,80.1,205.5
2025-02-16,12,84,84,224
2025-02-16,13,84,84,204
2025-02-16,14,84,84,214
2025-02-16,15,84.9,84.9,212
2025-02-16,16,89.8,89.8,225
2025-02-16,17,165.1,165.1,200
2025-02-16,18,200.1,200.1,84
2025-02-16,19,200.1,200.1,67.6
2025-02-16,20,295,295,30
2025-02-16,21,120.5,120.5,170
2025-02-16,22,76.4,76.4,344
2025-02-16,23,75.1,75.1,352.5
2025-02-17,0,70.4,70.4,304
2025-02-17,1,69,69,322
2025-02-17,2,69,69,322
2025-02-17,3,69,69,322
2025-02-17,4,69,69,322
2025-02-17,5,200,200,267
2025-02-17,6,200,200,284
2025-02-17,7,200,200,186
2025-02-17,8,200,200,182
2025-02-17,9,117,117,158
2025-02-17,10,105,105,128.7
2025-02-17,11,120.1,120.1,145
2025-02-17,12,120.1,120.1,145
2025-02-17,13,120.1,120.1,145
2025-02-17,14,120.1,120.1,145
2025-02-17,15,120.1,120.1,145
2025-02-17,16,120.1,120.1,145
2025-02-17,17,300.1,300.1,145
2025-02-17,18,300.1,300.1,145
2025-02-17,19,300.1,300.1,125
2025-02-17,20,300.1,300.1,95
2025-02-17,21,126.1,126.1,70
2025-02-17,22,75.1,75.1,311.2
2025-02-17,23,73.9,73.9,304
2025-02-18,0,75.1,84,325
2025-02-18,1,75.1,84,324.8
2025-02-18,2,75.1,84,325.2
2025-02-18,3,75.1,84,325.7
2025-02-18,4,86.8,86.8,254
2025-02-18,5,209.9,209.9,31
2025-02-18,6,200.1,200.1,60
2025-02-18,7,200,200,200
2025-02-18,8,200,200,140
2025-02-18,9,120.1,120.1,100
2025-02-18,10,120.1,120.1,60
2025-02-18,11,153,153,70
2025-02-18,12,153,153,70
2025-02-18,13,153,153,80
2025-02-18,14,153,153,80
2025-02-18,15,165,165,80
2025-02-18,16,165,165,80
2025-02-18,17,300.1,300.1,60
2025-02-18,18,300.1,300.1,105
2025-02-18,19,300.1,300.1,90
2025-02-18,20,355.7,355.7,30
2025-02-18,21,298.9,298.9,29.6
2025-02-18,22,77.3,80,287.1
2025-02-18,23,75.1,80,359.1
2025-02-19,0,107.5,107.5,181
2025-02-19,1,104.3,104.3,186.1
2025-02-19,2,103.2,103.2,194.5
2025-02-19,3,102.2,102.2,202.8
2025-02-19,4,100.1,100.1,219.7
2025-02-19,5,200,200,228
2025-02-19,6,200,200,248
2025-02-19,7,200,200,258
2025-02-19,8,200,200,203
2025-02-19,9,120,120,158
2025-02-19,10,120,120,148
2025-02-19,11,120.1,120.1,148
2025-02-19,12,120.1,120.1,148
2025-02-19,13,120.1,120.1,148
2025-02-19,14,120.1,120.1,148
2025-02-19,15,120.1,120.1,148
2025-02-19,16,120.1,120.1,138
2025-02-19,17,300.1,300.1,143
2025-02-19,18,300.1,300.1,138
2025-02-19,19,300.1,300.1,123
2025-02-19,20,300.1,300.1,83
2025-02-19,21,126.1,126.1,63
2025-02-19,22,120.9,120.9,112
2025-02-19,23,120.5,120.5,132
2025-02-20,0,110,110,180.4
2025-02-20,1,110,110,190.4
2025-02-20,2,107.7,107.7,197
2025-02-20,3,104.2,104.2,201.6
2025-02-20,4,100.1,100.1,215.4
2025-02-20,5,210.1,210.1,198
2025-02-20,6,210.1,210.1,218
2025-02-20,7,210,210,223.1
2025-02-20,8,210,210,148
2025-02-20,9,120,120,160
2025-02-20,10,110,110,117.4
2025-02-20,11,120.1,120.1,145
2025-02-20,12,120.1,120.1,145
2025-02-20,13,120.1,120.1,145
2025-02-20,14,120.1,120.1,145
2025-02-20,15,120.1,120.1,140
2025-02-20,16,210,210,145
2025-02-20,17,300.1,300.1,110
2025-02-20,18,300.1,300.1,85
2025-02-20,19,350.1,350.1,45
2025-02-20,20,350.1,350.1,45
2025-02-20,21,126.1,126.1,40
2025-02-20,22,121.2,121.2,107
2025-02-20,23,120.7,120.7,127
2025-02-21,0,109.9,109.9,181.9
2025-02-21,1,109.3,109.3,191
2025-02-21,2,106,106,195.9
2025-02-21,3,106,106,205.9
2025-02-21,4,106,106,225.9
2025-02-21,5,210,210,210
2025-02-21,6,210,190.1,209
2025-02-21,7,210,190.1,213
2025-02-21,8,210,158.1,138
2025-02-21,9,120.1,129.9,155
2025-02-21,10,120,107.5,135
2025-02-21,11,120.1,153.1,145
2025-02-21,12,120.1,153.1,145
2025-02-21,13,120.1,153.1,145
2025-02-21,14,120.1,153.1,145
2025-02-21,15,120.1,165.1,145
2025-02-21,16,210,165.1,155
2025-02-21,17,300.1,200.1,100
2025-02-21,18,300.1,200.1,81
2025-02-21,19,300.1,300.1,60
2025-02-21,20,300.1,300.1,60
2025-02-21,21,126.1,126.1,45
2025-02-21,22,120.8,120.8,122
2025-02-21,23,120.4,120.4,142
2025-02-22,0,108.7,108.7,180
2025-02-22,1,106,106,195.9
2025-02-22,2,106,106,205.9
2025-02-22,3,106,106,195.9
2025-02-22,4,106,106,235.9
2025-02-22,5,106,120,213
2025-02-22,6,105.4,190.1,145
2025-02-22,7,80.1,190.1,113
2025-02-22,8,84,156.7,120
2025-02-22,9,84,109.9,130
2025-02-22,10,84,107.5,90
2025-02-22,11,107.4,153.1,80
2025-02-22,12,106,153.1,60
2025-02-22,13,106,153.1,50
2025-02-22,14,106,153.1,50
2025-02-22,15,106,165.1,50
2025-02-22,16,114,165.1,95
2025-02-22,17,250,200,138
2025-02-22,18,250.1,200.1,137
2025-02-22,19,250.1,250.1,110
2025-02-22,20,250.1,250.1,93
2025-02-22,21,126.1,126.1,63
2025-02-22,22,120.3,120.3,155
2025-02-22,23,88.9,88.9,241
2025-02-23,0,88.7,100,287.1
2025-02-23,1,86.8,100,287
2025-02-23,2,82.8,100,287
2025-02-23,3,82.8,100,287
2025-02-23,4,82.8,100,287
2025-02-23,5,106,106,207
2025-02-23,6,106,190.1,97
2025-02-23,7,80.1,190.1,136
2025-02-23,8,80.1,155.5,125
2025-02-23,9,80.1,106,130
2025-02-23,10,80.1,106,80
2025-02-23,11,102.1,153.1,70
2025-02-23,12,105.4,153.1,60
2025-02-23,13,106,153.1,75
2025-02-23,14,106,153.1,50
2025-02-23,15,106,165.1,40
2025-02-23,16,120,165.1,80
2025-02-23,17,250.1,200.1,111
2025-02-23,18,250.1,200.1,79
2025-02-23,19,250.1,250.1,80
2025-02-23,20,275.6,275.6,80
2025-02-23,21,126.1,126.1,60
2025-02-23,22,106,106,237.4
2025-02-23,23,103.7,103.7,232.6
2025-02-24,0,100,100,226.9
2025-02-24,1,100.1,100.1,226.9
2025-02-24,2,84,84,259.3
2025-02-24,3,84,84,259.3
2025-02-24,4,84,84,259.3
2025-02-24,5,210,210,265
2025-02-24,6,210.1,210.1,150
2025-02-24,7,200,200,175
2025-02-24,8,210,210,110
2025-02-24,9,120,120,155
2025-02-24,10,100,100,90.1
2025-02-24,11,120,120,155
2025-02-24,12,120,120,155
2025-02-24,13,120,120,155
2025-02-24,14,120,120,165
2025-02-24,15,120.1,120.1,165
2025-02-24,16,210,210,185
2025-02-24,17,300.1,300.1,150
2025-02-24,18,300.1,300.1,150
2025-02-24,19,348.2,348.2,69.6
2025-02-24,20,300.1,300.1,80
2025-02-24,21,130.1,130.1,70
2025-02-24,22,126,126,95
2025-02-24,23,119.7,119.7,165
2025-02-25,0,120.1,120.1,59
2025-02-25,1,120.1,120.1,59
2025-02-25,2,120.1,120.1,59
2025-02-25,3,120.1,120.1,59
2025-02-25,4,134.5,134.5,59
2025-02-25,5,271.7,271.7,25
2025-02-25,6,210.1,210.1,55
2025-02-25,7,210,210,175
2025-02-25,8,210,210,100
2025-02-25,9,120.1,120.1,95
2025-02-25,10,120,120,59
2025-02-25,11,153,153,59
2025-02-25,12,153,153,64
2025-02-25,13,153,153,64
2025-02-25,14,153,153,64
2025-02-25,15,165,165,79
2025-02-25,16,210.1,210.1,69
2025-02-25,17,300.1,300.1,55
2025-02-25,18,300.1,300.1,135
2025-02-25,19,349.4,349.4,65
2025-02-25,20,353.4,353.4,55
2025-02-25,21,345,345,25
2025-02-25,22,126,126,59
2025-02-25,23,126,126,59
2025-02-26,0,120.1,120.1,65
2025-02-26,1,120.1,120.1,65
2025-02-26,2,120.1,120.1,65
2025-02-26,3,120.1,120.1,65
2025-02-26,4,120.1,120.1,65
2025-02-26,5,210.1,210.1,55
2025-02-26,6,210.1,210.1,55
2025-02-26,7,210,210,185
2025-02-26,8,200,200,135
2025-02-26,9,120.1,120.1,110
2025-02-26,10,120,120,65
2025-02-26,11,118.7,118.7,65
2025-02-26,12,118.7,118.7,65
2025-02-26,13,120,120,65
2025-02-26,14,120,120,65
2025-02-26,15,107,107,49
2025-02-26,16,210,210,77
2025-02-26,17,300.1,300.1,55
2025-02-26,18,300.1,300.1,143
2025-02-26,19,352.1,351,65
2025-02-26,20,352.1,352.1,55
2025-02-26,21,289,289,40
2025-02-26,22,126,126,65
2025-02-26,23,126,126,65
2025-02-27,0,78.8,120,187
2025-02-27,1,79.2,120,187
2025-02-27,2,78.7,120,187
2025-02-27,3,78.7,120,187
2025-02-27,4,100,120,187
2025-02-27,5,232.6,232.6,55
2025-02-27,6,210.1,210.1,55
2025-02-27,7,210,210,185
2025-02-27,8,210,210,138
2025-02-27,9,120.1,120.1,110
2025-02-27,10,103,103,42.8
2025-02-27,11,103,103,42.8
2025-02-27,12,103,103,42.8
2025-02-27,13,103,103,42.8
2025-02-27,14,103,103,42.8
2025-02-27,15,103.8,103.8,44
2025-02-27,16,164.3,164.3,99
2025-02-27,17,300.1,300.1,55
2025-02-27,18,300.1,300.1,143
2025-02-27,19,352.5,352.5,65
2025-02-27,20,352.5,352.5,55
2025-02-27,21,200.1,200.1,58
2025-02-27,22,126.1,126.1,65
2025-02-27,23,126.1,126.1,65
2025-02-28,0,104.8,104.8,44
2025-02-28,1,113.4,113.4,57
2025-02-28,2,113.4,113.4,57
2025-02-28,3,113.4,113.4,57
2025-02-28,4,113.4,113.4,57
2025-02-28,5,210.1,210.1,55
2025-02-28,6,210.1,210.1,55
2025-02-28,7,200,200,161
2025-02-28,8,199.9,199.9,61
2025-02-28,9,110,110,71.9
2025-02-28,10,105,105,48.4
2025-02-28,11,105,105,48.4
2025-02-28,12,105,105,48.4
2025-02-28,13,105,105,48.4
2025-02-28,14,105,105,48.4
2025-02-28,15,105.1,105.1,44.4
2025-02-28,16,113.4,113.4,57
2025-02-28,17,303.3,303.3,55
2025-02-28,18,300.1,300.1,143
2025-02-28,19,356,356,65
2025-02-28,20,356,356,55
2025-02-28,21,239.5,239.5,40
2025-02-28,22,110,110,51.8
2025-02-28,23,103.5,103.5,42
