date,hourlyid,market,tradedate,hour,price,volume,date,year,month,day,day_of_week,month_no,hour_ref
2020-11-01,68732,1,2020-11-01,3,37.4,158.0,2020-11-01,2020,11,1,6,2020.11,weekend_3
2020-11-01,68742,1,2020-11-01,13,35.96,0.0,2020-11-01,2020,11,1,6,2020.11,weekend_13
2020-11-01,68751,1,2020-11-01,22,40.0,114.0,2020-11-01,2020,11,1,6,2020.11,weekend_22
2020-11-02,68762,1,2020-11-02,9,197.97,131.0,2020-11-02,2020,11,2,0,2020.11,weekday_9
2020-11-02,68771,1,2020-11-02,18,296.95,60.0,2020-11-02,2020,11,2,0,2020.11,weekday_18
2020-11-03,68781,1,2020-11-03,4,37.47,134.3,2020-11-03,2020,11,3,1,2020.11,weekday_4
2020-11-03,68788,1,2020-11-03,11,109.98,111.0,2020-11-03,2020,11,3,1,2020.11,weekday_11
2020-11-03,68798,1,2020-11-03,21,202.97,96.0,2020-11-03,2020,11,3,1,2020.11,weekday_21
2020-11-04,68808,1,2020-11-04,7,69.99,132.0,2020-11-04,2020,11,4,2,2020.11,weekday_7
2020-11-04,68819,1,2020-11-04,18,296.94,60.0,2020-11-04,2020,11,4,2,2020.11,weekday_18
2020-11-05,68828,1,2020-11-05,3,37.79,140.0,2020-11-05,2020,11,5,3,2020.11,weekday_3
2020-11-05,68838,1,2020-11-05,13,126.16,95.4,2020-11-05,2020,11,5,3,2020.11,weekday_13
2020-11-05,68848,1,2020-11-05,23,40.8,105.0,2020-11-05,2020,11,5,3,2020.11,weekday_23
2020-11-06,68858,1,2020-11-06,9,204.1,109.9,2020-11-06,2020,11,6,4,2020.11,weekday_9
2020-11-06,68868,1,2020-11-06,19,296.96,60.0,2020-11-06,2020,11,6,4,2020.11,weekday_19
2020-11-07,68878,1,2020-11-07,5,34.99,101.0,2020-11-07,2020,11,7,5,2020.11,weekend_5
2020-11-07,68888,1,2020-11-07,15,41.72,105.0,2020-11-07,2020,11,7,5,2020.11,weekend_15
2020-11-08,68899,1,2020-11-08,2,41.14,121.0,2020-11-08,2020,11,8,6,2020.11,weekend_2
2020-11-08,68909,1,2020-11-08,12,34.97,112.0,2020-11-08,2020,11,8,6,2020.11,weekend_12
2020-11-08,68918,1,2020-11-08,21,34.98,91.0,2020-11-08,2020,11,8,6,2020.11,weekend_21
2020-11-09,68928,1,2020-11-09,7,190.97,127.0,2020-11-09,2020,11,9,0,2020.11,weekday_7
2020-11-09,68938,1,2020-11-09,17,296.92,97.0,2020-11-09,2020,11,9,0,2020.11,weekday_17
2020-11-10,68948,1,2020-11-10,3,42.0,141.0,2020-11-10,2020,11,10,1,2020.11,weekday_3
2020-11-10,68958,1,2020-11-10,13,125.95,110.0,2020-11-10,2020,11,10,1,2020.11,weekday_13
2020-11-11,68971,1,2020-11-11,2,42.88,138.0,2020-11-11,2020,11,11,2,2020.11,weekday_2
2020-11-11,68981,1,2020-11-11,12,125.97,110.0,2020-11-11,2020,11,11,2,2020.11,weekday_12
