date,hourlyid,market,tradedate,hour,price,volume,date,year,month,day,day_of_week,month_no,hour_ref
2020-02-01,62160,1,2020-02-01,7,64.9,290.0,2020-02-01,2020,2,1,5,2020.02,weekend_7
2020-02-01,62170,1,2020-02-01,17,39.22,66.0,2020-02-01,2020,2,1,5,2020.02,weekend_17
2020-02-02,62182,1,2020-02-02,5,50.04,174.0,2020-02-02,2020,2,2,6,2020.02,weekend_5
2020-02-02,62191,1,2020-02-02,14,37.96,111.4,2020-02-02,2020,2,2,6,2020.02,weekend_14
2020-02-02,62200,1,2020-02-02,23,50.08,82.0,2020-02-02,2020,2,2,6,2020.02,weekend_23
2020-02-03,62210,1,2020-02-03,9,89.93,267.0,2020-02-03,2020,2,3,0,2020.02,weekday_9
2020-02-03,62222,1,2020-02-03,21,80.93,62.0,2020-02-03,2020,2,3,0,2020.02,weekday_21
2020-02-04,62230,1,2020-02-04,5,37.96,44.0,2020-02-04,2020,2,4,1,2020.02,weekday_5
2020-02-04,62240,1,2020-02-04,15,64.98,120.0,2020-02-04,2020,2,4,1,2020.02,weekday_15
2020-02-05,62250,1,2020-02-05,1,36.0,49.0,2020-02-05,2020,2,5,2,2020.02,weekday_1
2020-02-05,62262,1,2020-02-05,13,64.98,110.0,2020-02-05,2020,2,5,2,2020.02,weekday_13
2020-02-05,62272,1,2020-02-05,23,73.49,46.0,2020-02-05,2020,2,5,2,2020.02,weekday_23
2020-02-06,62281,1,2020-02-06,8,89.97,160.0,2020-02-06,2020,2,6,3,2020.02,weekday_8
2020-02-06,62291,1,2020-02-06,18,103.98,104.6,2020-02-06,2020,2,6,3,2020.02,weekday_18
2020-02-07,62302,1,2020-02-07,5,35.93,45.0,2020-02-07,2020,2,7,4,2020.02,weekday_5
2020-02-07,62312,1,2020-02-07,15,64.98,125.0,2020-02-07,2020,2,7,4,2020.02,weekday_15
2020-02-07,62320,1,2020-02-07,23,35.98,46.0,2020-02-07,2020,2,7,4,2020.02,weekday_23
2020-02-08,62329,1,2020-02-08,8,64.96,171.0,2020-02-08,2020,2,8,5,2020.02,weekend_8
2020-02-08,62340,1,2020-02-08,19,71.25,40.0,2020-02-08,2020,2,8,5,2020.02,weekend_19
2020-02-09,62351,1,2020-02-09,6,34.99,68.0,2020-02-09,2020,2,9,6,2020.02,weekend_6
2020-02-09,62358,1,2020-02-09,13,36.07,50.0,2020-02-09,2020,2,9,6,2020.02,weekend_13
2020-02-10,62369,1,2020-02-10,0,78.67,47.0,2020-02-10,2020,2,10,0,2020.02,weekday_0
2020-02-10,62378,1,2020-02-10,9,89.96,189.0,2020-02-10,2020,2,10,0,2020.02,weekday_9
2020-02-10,62391,1,2020-02-10,22,35.13,52.0,2020-02-10,2020,2,10,0,2020.02,weekday_22
2020-02-11,62400,1,2020-02-11,7,89.91,195.0,2020-02-11,2020,2,11,1,2020.02,weekday_7
2020-02-01,62162,1,2020-02-01,9,64.94,227.0,2020-02-01,2020,2,1,5,2020.02,weekend_9
2020-02-01,62172,1,2020-02-01,19,261.05,45.0,2020-02-01,2020,2,1,5,2020.02,weekend_19
2020-02-02,62181,1,2020-02-02,4,50.03,182.0,2020-02-02,2020,2,2,6,2020.02,weekend_4
2020-02-02,62192,1,2020-02-02,15,37.94,102.0,2020-02-02,2020,2,2,6,2020.02,weekend_15
2020-02-03,62202,1,2020-02-03,1,37.91,42.0,2020-02-03,2020,2,3,0,2020.02,weekday_1
2020-02-03,62211,1,2020-02-03,10,64.93,249.0,2020-02-03,2020,2,3,0,2020.02,weekday_10
2020-02-03,62221,1,2020-02-03,20,245.95,40.0,2020-02-03,2020,2,3,0,2020.02,weekday_20
2020-02-04,62231,1,2020-02-04,6,64.97,162.0,2020-02-04,2020,2,4,1,2020.02,weekday_6
2020-02-04,62241,1,2020-02-04,16,64.98,131.0,2020-02-04,2020,2,4,1,2020.02,weekday_16
2020-02-05,62251,1,2020-02-05,2,35.96,49.0,2020-02-05,2020,2,5,2,2020.02,weekday_2
2020-02-05,62260,1,2020-02-05,11,64.98,110.0,2020-02-05,2020,2,5,2,2020.02,weekday_11
2020-02-05,62270,1,2020-02-05,21,83.44,62.0,2020-02-05,2020,2,5,2,2020.02,weekday_21
2020-02-06,62282,1,2020-02-06,9,172.18,110.0,2020-02-06,2020,2,6,3,2020.02,weekday_9
2020-02-06,62290,1,2020-02-06,17,64.97,153.0,2020-02-06,2020,2,6,3,2020.02,weekday_17
2020-02-07,62300,1,2020-02-07,3,35.64,45.0,2020-02-07,2020,2,7,4,2020.02,weekday_3
2020-02-07,62309,1,2020-02-07,12,64.99,110.0,2020-02-07,2020,2,7,4,2020.02,weekday_12
2020-02-08,62322,1,2020-02-08,1,36.25,42.0,2020-02-08,2020,2,8,5,2020.02,weekend_1
2020-02-08,62330,1,2020-02-08,9,64.96,169.0,2020-02-08,2020,2,8,5,2020.02,weekend_9
2020-02-08,62339,1,2020-02-08,18,64.96,133.0,2020-02-08,2020,2,8,5,2020.02,weekend_18
2020-02-09,62352,1,2020-02-09,7,35.0,51.0,2020-02-09,2020,2,9,6,2020.02,weekend_7
2020-02-09,62359,1,2020-02-09,14,35.95,50.0,2020-02-09,2020,2,9,6,2020.02,weekend_14
2020-02-10,62372,1,2020-02-10,3,35.51,52.0,2020-02-10,2020,2,10,0,2020.02,weekday_3
2020-02-10,62382,1,2020-02-10,13,64.96,182.0,2020-02-10,2020,2,10,0,2020.02,weekday_13
2020-02-10,62392,1,2020-02-10,23,34.99,62.7,2020-02-10,2020,2,10,0,2020.02,weekday_23
2020-02-11,62402,1,2020-02-11,9,88.92,211.0,2020-02-11,2020,2,11,1,2020.02,weekday_9
2020-02-11,62411,1,2020-02-11,18,103.91,202.4,2020-02-11,2020,2,11,1,2020.02,weekday_18
2020-02-12,62421,1,2020-02-12,4,35.77,53.0,2020-02-12,2020,2,12,2,2020.02,weekday_4
2020-02-12,62432,1,2020-02-12,15,64.94,177.0,2020-02-12,2020,2,12,2,2020.02,weekday_15
2020-02-01,62154,1,2020-02-01,1,37.92,47.0,2020-02-01,2020,2,1,5,2020.02,weekend_1
2020-02-01,62163,1,2020-02-01,10,64.94,226.0,2020-02-01,2020,2,1,5,2020.02,weekend_10
2020-02-01,62173,1,2020-02-01,20,282.0,0.0,2020-02-01,2020,2,1,5,2020.02,weekend_20
2020-02-02,62184,1,2020-02-02,7,50.03,200.0,2020-02-02,2020,2,2,6,2020.02,weekend_7
2020-02-02,62193,1,2020-02-02,16,37.96,102.0,2020-02-02,2020,2,2,6,2020.02,weekend_16
2020-02-03,62203,1,2020-02-03,2,37.91,42.0,2020-02-03,2020,2,3,0,2020.02,weekday_2
2020-02-03,62213,1,2020-02-03,12,64.93,248.0,2020-02-03,2020,2,3,0,2020.02,weekday_12
2020-02-03,62223,1,2020-02-03,22,43.4,42.0,2020-02-03,2020,2,3,0,2020.02,weekday_22
2020-02-04,62233,1,2020-02-04,8,89.98,146.0,2020-02-04,2020,2,4,1,2020.02,weekday_8
2020-02-04,62243,1,2020-02-04,18,103.97,143.2,2020-02-04,2020,2,4,1,2020.02,weekday_18
2020-02-05,62255,1,2020-02-05,6,64.96,192.0,2020-02-05,2020,2,5,2,2020.02,weekday_6
2020-02-05,62264,1,2020-02-05,15,64.99,110.0,2020-02-05,2020,2,5,2,2020.02,weekday_15
2020-02-06,62273,1,2020-02-06,0,79.12,36.0,2020-02-06,2020,2,6,3,2020.02,weekday_0
2020-02-06,62283,1,2020-02-06,10,65.0,110.0,2020-02-06,2020,2,6,3,2020.02,weekday_10
2020-02-06,62295,1,2020-02-06,22,187.6,0.0,2020-02-06,2020,2,6,3,2020.02,weekday_22
2020-02-07,62305,1,2020-02-07,8,89.97,173.0,2020-02-07,2020,2,7,4,2020.02,weekday_8
2020-02-07,62314,1,2020-02-07,17,64.95,177.0,2020-02-07,2020,2,7,4,2020.02,weekday_17
2020-02-08,62323,1,2020-02-08,2,35.91,42.0,2020-02-08,2020,2,8,5,2020.02,weekend_2
2020-02-08,62333,1,2020-02-08,12,35.78,48.0,2020-02-08,2020,2,8,5,2020.02,weekend_12
2020-02-08,62343,1,2020-02-08,22,139.22,0.0,2020-02-08,2020,2,8,5,2020.02,weekend_22
2020-02-09,62354,1,2020-02-09,9,35.51,47.0,2020-02-09,2020,2,9,6,2020.02,weekend_9
2020-02-09,62366,1,2020-02-09,21,184.22,0.0,2020-02-09,2020,2,9,6,2020.02,weekend_21
2020-02-10,62376,1,2020-02-10,7,89.96,195.0,2020-02-10,2020,2,10,0,2020.02,weekday_7
2020-02-10,62387,1,2020-02-10,18,103.96,176.5,2020-02-10,2020,2,10,0,2020.02,weekday_18
2020-02-11,62396,1,2020-02-11,3,35.58,53.0,2020-02-11,2020,2,11,1,2020.02,weekday_3
2020-02-11,62405,1,2020-02-11,12,63.93,212.0,2020-02-11,2020,2,11,1,2020.02,weekday_12
2020-02-12,62417,1,2020-02-12,0,78.26,51.0,2020-02-12,2020,2,12,2,2020.02,weekday_0
2020-02-12,62427,1,2020-02-12,10,64.92,204.0,2020-02-12,2020,2,12,2,2020.02,weekday_10
2020-02-12,62436,1,2020-02-12,19,240.91,60.0,2020-02-12,2020,2,12,2,2020.02,weekday_19
2020-02-01,62155,1,2020-02-01,2,37.91,47.0,2020-02-01,2020,2,1,5,2020.02,weekend_2
2020-02-01,62165,1,2020-02-01,12,39.88,57.0,2020-02-01,2020,2,1,5,2020.02,weekend_12
2020-02-01,62174,1,2020-02-01,21,176.0,0.0,2020-02-01,2020,2,1,5,2020.02,weekend_21
2020-02-02,62186,1,2020-02-02,9,37.99,121.6,2020-02-02,2020,2,2,6,2020.02,weekend_9
2020-02-02,62197,1,2020-02-02,20,282.0,0.0,2020-02-02,2020,2,2,6,2020.02,weekend_20
2020-02-03,62206,1,2020-02-03,5,37.95,63.0,2020-02-03,2020,2,3,0,2020.02,weekday_5
2020-02-03,62216,1,2020-02-03,15,64.94,246.0,2020-02-03,2020,2,3,0,2020.02,weekday_15
2020-02-04,62226,1,2020-02-04,1,36.57,44.0,2020-02-04,2020,2,4,1,2020.02,weekday_1
2020-02-04,62237,1,2020-02-04,12,64.98,120.0,2020-02-04,2020,2,4,1,2020.02,weekday_12
2020-02-04,62247,1,2020-02-04,22,72.8,9.0,2020-02-04,2020,2,4,1,2020.02,weekday_22
2020-02-05,62257,1,2020-02-05,8,89.97,160.0,2020-02-05,2020,2,5,2,2020.02,weekday_8
2020-02-05,62266,1,2020-02-05,17,64.97,159.0,2020-02-05,2020,2,5,2,2020.02,weekday_17
2020-02-06,62275,1,2020-02-06,2,38.28,49.0,2020-02-06,2020,2,6,3,2020.02,weekday_2
2020-02-06,62286,1,2020-02-06,13,65.0,110.0,2020-02-06,2020,2,6,3,2020.02,weekday_13
2020-02-06,62296,1,2020-02-06,23,79.4,35.0,2020-02-06,2020,2,6,3,2020.02,weekday_23
2020-02-07,62306,1,2020-02-07,9,89.98,128.0,2020-02-07,2020,2,7,4,2020.02,weekday_9
2020-02-07,62317,1,2020-02-07,20,246.0,40.0,2020-02-07,2020,2,7,4,2020.02,weekday_20
2020-02-08,62324,1,2020-02-08,3,35.69,42.0,2020-02-08,2020,2,8,5,2020.02,weekend_3
2020-02-08,62335,1,2020-02-08,14,35.79,48.0,2020-02-08,2020,2,8,5,2020.02,weekend_14
2020-02-09,62346,1,2020-02-09,1,35.39,43.0,2020-02-09,2020,2,9,6,2020.02,weekend_1
2020-02-09,62357,1,2020-02-09,12,36.02,51.0,2020-02-09,2020,2,9,6,2020.02,weekend_12
2020-02-09,62364,1,2020-02-09,19,281.4,6.0,2020-02-09,2020,2,9,6,2020.02,weekend_19
2020-02-10,62374,1,2020-02-10,5,34.99,68.1,2020-02-10,2020,2,10,0,2020.02,weekday_5
2020-02-10,62383,1,2020-02-10,14,64.97,172.0,2020-02-10,2020,2,10,0,2020.02,weekday_14
2020-02-11,62397,1,2020-02-11,4,35.71,53.0,2020-02-11,2020,2,11,1,2020.02,weekday_4
2020-02-11,62406,1,2020-02-11,13,62.88,211.0,2020-02-11,2020,2,11,1,2020.02,weekday_13
2020-02-11,62416,1,2020-02-11,23,35.6,53.0,2020-02-11,2020,2,11,1,2020.02,weekday_23
2020-02-12,62426,1,2020-02-12,9,89.92,205.0,2020-02-12,2020,2,12,2,2020.02,weekday_9
2020-02-12,62437,1,2020-02-12,20,244.29,50.0,2020-02-12,2020,2,12,2,2020.02,weekday_20
2020-02-13,62446,1,2020-02-13,5,35.83,57.0,2020-02-13,2020,2,13,3,2020.02,weekday_5
2020-02-13,62455,1,2020-02-13,14,64.94,179.7,2020-02-13,2020,2,13,3,2020.02,weekday_14
2020-02-01,62157,1,2020-02-01,4,37.93,47.0,2020-02-01,2020,2,1,5,2020.02,weekend_4
2020-02-01,62166,1,2020-02-01,13,39.73,58.0,2020-02-01,2020,2,1,5,2020.02,weekend_13
2020-02-02,62177,1,2020-02-02,0,50.08,89.0,2020-02-02,2020,2,2,6,2020.02,weekend_0
2020-02-02,62185,1,2020-02-02,8,37.97,121.7,2020-02-02,2020,2,2,6,2020.02,weekend_8
2020-02-02,62194,1,2020-02-02,17,37.97,122.7,2020-02-02,2020,2,2,6,2020.02,weekend_17
2020-02-03,62204,1,2020-02-03,3,37.91,42.0,2020-02-03,2020,2,3,0,2020.02,weekday_3
2020-02-03,62214,1,2020-02-03,13,64.94,244.0,2020-02-03,2020,2,3,0,2020.02,weekday_13
2020-02-03,62224,1,2020-02-03,23,37.98,42.0,2020-02-03,2020,2,3,0,2020.02,weekday_23
2020-02-04,62234,1,2020-02-04,9,89.98,135.0,2020-02-04,2020,2,4,1,2020.02,weekday_9
2020-02-04,62245,1,2020-02-04,20,241.43,40.0,2020-02-04,2020,2,4,1,2020.02,weekday_20
2020-02-05,62254,1,2020-02-05,5,35.96,51.0,2020-02-05,2020,2,5,2,2020.02,weekday_5
