date,hourlyid,market,tradedate,hour,price,volume,date,year,month,day,day_of_week,month_no,hour_ref
2016-09-01,32210,1,2016-09-01,9,113.0,98.8,2016-09-01,2016,9,1,3,2016.09,weekday_9
2016-09-01,32219,1,2016-09-01,18,192.6,55.0,2016-09-01,2016,9,1,3,2016.09,weekday_18
2016-09-02,32228,1,2016-09-02,3,50.06,447.4,2016-09-02,2016,9,2,4,2016.09,weekday_3
2016-09-02,32237,1,2016-09-02,12,113.02,113.8,2016-09-02,2016,9,2,4,2016.09,weekday_12
2016-09-03,32249,1,2016-09-03,0,47.27,528.0,2016-09-03,2016,9,3,5,2016.09,weekend_0
2016-09-03,32259,1,2016-09-03,10,110.33,115.0,2016-09-03,2016,9,3,5,2016.09,weekend_10
2016-09-03,32268,1,2016-09-03,19,159.53,64.0,2016-09-03,2016,9,3,5,2016.09,weekend_19
2016-09-04,32280,1,2016-09-04,7,95.49,224.0,2016-09-04,2016,9,4,6,2016.09,weekend_7
2016-09-04,32287,1,2016-09-04,14,65.08,200.0,2016-09-04,2016,9,4,6,2016.09,weekend_14
2016-09-05,32299,1,2016-09-05,2,48.24,474.0,2016-09-05,2016,9,5,0,2016.09,weekday_2
2016-09-05,32309,1,2016-09-05,12,112.42,115.0,2016-09-05,2016,9,5,0,2016.09,weekday_12
2016-09-05,32318,1,2016-09-05,21,89.74,68.0,2016-09-05,2016,9,5,0,2016.09,weekday_21
2016-09-06,32329,1,2016-09-06,8,129.34,62.0,2016-09-06,2016,9,6,1,2016.09,weekday_8
2016-09-06,32338,1,2016-09-06,17,186.5,39.3,2016-09-06,2016,9,6,1,2016.09,weekday_17
2016-09-07,32349,1,2016-09-07,4,49.65,476.0,2016-09-07,2016,9,7,2,2016.09,weekday_4
2016-09-07,32357,1,2016-09-07,12,105.62,107.0,2016-09-07,2016,9,7,2,2016.09,weekday_12
2016-09-07,32366,1,2016-09-07,21,101.11,27.6,2016-09-07,2016,9,7,2,2016.09,weekday_21
