date,hourlyid,market,tradedate,hour,price,volume,date,year,month,day,day_of_week,month_no,hour_ref
2019-11-01,59950,1,2019-11-01,5,32.97,350.0,2019-11-01,2019,11,1,4,2019.11,weekday_5
2019-11-01,59960,1,2019-11-01,15,79.97,355.0,2019-11-01,2019,11,1,4,2019.11,weekday_15
2019-11-02,59970,1,2019-11-02,1,32.37,413.7,2019-11-02,2019,11,2,5,2019.11,weekend_1
2019-11-02,59980,1,2019-11-02,11,65.04,262.9,2019-11-02,2019,11,2,5,2019.11,weekend_11
2019-11-02,59990,1,2019-11-02,21,40.04,112.0,2019-11-02,2019,11,2,5,2019.11,weekend_21
2019-11-03,60001,1,2019-11-03,8,33.74,288.0,2019-11-03,2019,11,3,6,2019.11,weekend_8
2019-11-01,59952,1,2019-11-01,7,84.13,387.0,2019-11-01,2019,11,1,4,2019.11,weekday_7
2019-11-01,59961,1,2019-11-01,16,79.97,355.0,2019-11-01,2019,11,1,4,2019.11,weekday_16
2019-11-02,59972,1,2019-11-02,3,32.22,416.5,2019-11-02,2019,11,2,5,2019.11,weekend_3
2019-11-02,59981,1,2019-11-02,12,38.03,248.0,2019-11-02,2019,11,2,5,2019.11,weekend_12
2019-11-02,59991,1,2019-11-02,22,32.67,403.6,2019-11-02,2019,11,2,5,2019.11,weekend_22
2019-11-03,60000,1,2019-11-03,7,33.48,300.0,2019-11-03,2019,11,3,6,2019.11,weekend_7
2019-11-03,60010,1,2019-11-03,17,37.06,271.0,2019-11-03,2019,11,3,6,2019.11,weekend_17
2019-11-04,60020,1,2019-11-04,3,31.75,286.0,2019-11-04,2019,11,4,0,2019.11,weekday_3
2019-11-04,60034,1,2019-11-04,17,83.5,333.0,2019-11-04,2019,11,4,0,2019.11,weekday_17
2019-11-01,59949,1,2019-11-01,4,32.41,361.0,2019-11-01,2019,11,1,4,2019.11,weekday_4
2019-11-01,59958,1,2019-11-01,13,79.97,354.0,2019-11-01,2019,11,1,4,2019.11,weekday_13
2019-11-01,59968,1,2019-11-01,23,32.49,289.0,2019-11-01,2019,11,1,4,2019.11,weekday_23
2019-11-02,59977,1,2019-11-02,8,65.02,244.1,2019-11-02,2019,11,2,5,2019.11,weekend_8
2019-11-02,59986,1,2019-11-02,17,38.05,221.0,2019-11-02,2019,11,2,5,2019.11,weekend_17
2019-11-03,59997,1,2019-11-03,4,32.12,417.2,2019-11-03,2019,11,3,6,2019.11,weekend_4
2019-11-03,60007,1,2019-11-03,14,37.01,271.0,2019-11-03,2019,11,3,6,2019.11,weekend_14
2019-11-04,60017,1,2019-11-04,0,31.92,286.0,2019-11-04,2019,11,4,0,2019.11,weekday_0
2019-11-04,60027,1,2019-11-04,10,80.0,343.0,2019-11-04,2019,11,4,0,2019.11,weekday_10
2019-11-04,60038,1,2019-11-04,21,71.26,336.0,2019-11-04,2019,11,4,0,2019.11,weekday_21
2019-11-01,59946,1,2019-11-01,1,32.34,421.0,2019-11-01,2019,11,1,4,2019.11,weekday_1
2019-11-01,59957,1,2019-11-01,12,79.99,354.0,2019-11-01,2019,11,1,4,2019.11,weekday_12
2019-11-01,59967,1,2019-11-01,22,32.58,287.0,2019-11-01,2019,11,1,4,2019.11,weekday_22
2019-11-02,59978,1,2019-11-02,9,65.03,215.2,2019-11-02,2019,11,2,5,2019.11,weekend_9
2019-11-02,59989,1,2019-11-02,20,75.01,213.0,2019-11-02,2019,11,2,5,2019.11,weekend_20
2019-11-03,59998,1,2019-11-03,5,33.5,318.0,2019-11-03,2019,11,3,6,2019.11,weekend_5
2019-11-03,60008,1,2019-11-03,15,37.02,257.0,2019-11-03,2019,11,3,6,2019.11,weekend_15
2019-11-04,60018,1,2019-11-04,1,31.83,286.0,2019-11-04,2019,11,4,0,2019.11,weekday_1
2019-11-04,60026,1,2019-11-04,9,88.6,190.0,2019-11-04,2019,11,4,0,2019.11,weekday_9
2019-11-04,60035,1,2019-11-04,18,132.95,60.0,2019-11-04,2019,11,4,0,2019.11,weekday_18
2019-11-05,60045,1,2019-11-05,4,31.9,401.4,2019-11-05,2019,11,5,1,2019.11,weekday_4
2019-11-05,60056,1,2019-11-05,15,97.07,86.0,2019-11-05,2019,11,5,1,2019.11,weekday_15
2019-11-01,59947,1,2019-11-01,2,32.32,433.0,2019-11-01,2019,11,1,4,2019.11,weekday_2
2019-11-01,59955,1,2019-11-01,10,84.11,341.0,2019-11-01,2019,11,1,4,2019.11,weekday_10
2019-11-01,59965,1,2019-11-01,20,83.52,231.0,2019-11-01,2019,11,1,4,2019.11,weekday_20
2019-11-02,59975,1,2019-11-02,6,34.81,315.0,2019-11-02,2019,11,2,5,2019.11,weekend_6
2019-11-02,59985,1,2019-11-02,16,37.12,247.0,2019-11-02,2019,11,2,5,2019.11,weekend_16
2019-11-03,59995,1,2019-11-03,2,32.22,413.3,2019-11-03,2019,11,3,6,2019.11,weekend_2
2019-11-03,60005,1,2019-11-03,12,33.63,299.0,2019-11-03,2019,11,3,6,2019.11,weekend_12
2019-11-03,60015,1,2019-11-03,22,32.67,421.9,2019-11-03,2019,11,3,6,2019.11,weekend_22
2019-11-04,60025,1,2019-11-04,8,88.59,210.0,2019-11-04,2019,11,4,0,2019.11,weekday_8
2019-11-04,60036,1,2019-11-04,19,211.58,41.0,2019-11-04,2019,11,4,0,2019.11,weekday_19
2019-11-05,60046,1,2019-11-05,5,35.18,130.0,2019-11-05,2019,11,5,1,2019.11,weekday_5
2019-11-05,60059,1,2019-11-05,18,213.8,24.0,2019-11-05,2019,11,5,1,2019.11,weekday_18
2019-11-01,59951,1,2019-11-01,6,35.04,405.0,2019-11-01,2019,11,1,4,2019.11,weekday_6
2019-11-01,59962,1,2019-11-01,17,83.51,327.0,2019-11-01,2019,11,1,4,2019.11,weekday_17
2019-11-02,59971,1,2019-11-02,2,32.28,413.9,2019-11-02,2019,11,2,5,2019.11,weekend_2
2019-11-02,59982,1,2019-11-02,13,37.12,255.0,2019-11-02,2019,11,2,5,2019.11,weekend_13
2019-11-02,59992,1,2019-11-02,23,32.48,416.9,2019-11-02,2019,11,2,5,2019.11,weekend_23
2019-11-03,60002,1,2019-11-03,9,37.01,268.0,2019-11-03,2019,11,3,6,2019.11,weekend_9
2019-11-03,60011,1,2019-11-03,18,72.03,186.0,2019-11-03,2019,11,3,6,2019.11,weekend_18
2019-11-04,60021,1,2019-11-04,4,31.87,286.0,2019-11-04,2019,11,4,0,2019.11,weekday_4
2019-11-04,60030,1,2019-11-04,13,79.92,343.0,2019-11-04,2019,11,4,0,2019.11,weekday_13
2019-11-04,60040,1,2019-11-04,23,32.0,286.0,2019-11-04,2019,11,4,0,2019.11,weekday_23
2019-11-05,60050,1,2019-11-05,9,129.55,91.0,2019-11-05,2019,11,5,1,2019.11,weekday_9
2019-11-05,60061,1,2019-11-05,20,113.2,24.0,2019-11-05,2019,11,5,1,2019.11,weekday_20
2019-11-01,59948,1,2019-11-01,3,32.33,428.0,2019-11-01,2019,11,1,4,2019.11,weekday_3
2019-11-01,59959,1,2019-11-01,14,79.96,355.0,2019-11-01,2019,11,1,4,2019.11,weekday_14
2019-11-02,59969,1,2019-11-02,0,32.48,400.8,2019-11-02,2019,11,2,5,2019.11,weekend_0
2019-11-02,59979,1,2019-11-02,10,65.04,263.3,2019-11-02,2019,11,2,5,2019.11,weekend_10
2019-11-02,59988,1,2019-11-02,19,75.82,58.0,2019-11-02,2019,11,2,5,2019.11,weekend_19
2019-11-03,59999,1,2019-11-03,6,33.29,317.0,2019-11-03,2019,11,3,6,2019.11,weekend_6
2019-11-03,60009,1,2019-11-03,16,37.05,234.0,2019-11-03,2019,11,3,6,2019.11,weekend_16
2019-11-04,60019,1,2019-11-04,2,31.77,286.0,2019-11-04,2019,11,4,0,2019.11,weekday_2
2019-11-04,60029,1,2019-11-04,12,79.94,343.0,2019-11-04,2019,11,4,0,2019.11,weekday_12
2019-11-04,60039,1,2019-11-04,22,32.06,286.0,2019-11-04,2019,11,4,0,2019.11,weekday_22
2019-11-05,60049,1,2019-11-05,8,89.19,109.0,2019-11-05,2019,11,5,1,2019.11,weekday_8
2019-11-05,60057,1,2019-11-05,16,110.81,69.0,2019-11-05,2019,11,5,1,2019.11,weekday_16
2019-11-06,60069,1,2019-11-06,4,32.46,430.5,2019-11-06,2019,11,6,2,2019.11,weekday_4
2019-11-01,59945,1,2019-11-01,0,32.38,398.0,2019-11-01,2019,11,1,4,2019.11,weekday_0
2019-11-01,59956,1,2019-11-01,11,83.51,334.0,2019-11-01,2019,11,1,4,2019.11,weekday_11
2019-11-01,59966,1,2019-11-01,21,75.94,357.0,2019-11-01,2019,11,1,4,2019.11,weekday_21
2019-11-02,59976,1,2019-11-02,7,64.97,296.1,2019-11-02,2019,11,2,5,2019.11,weekend_7
2019-11-02,59987,1,2019-11-02,18,75.09,107.0,2019-11-02,2019,11,2,5,2019.11,weekend_18
2019-11-03,59996,1,2019-11-03,3,32.16,414.4,2019-11-03,2019,11,3,6,2019.11,weekend_3
2019-11-03,60006,1,2019-11-03,13,37.0,287.0,2019-11-03,2019,11,3,6,2019.11,weekend_13
2019-11-03,60016,1,2019-11-03,23,32.57,413.9,2019-11-03,2019,11,3,6,2019.11,weekend_23
2019-11-04,60028,1,2019-11-04,11,83.51,329.0,2019-11-04,2019,11,4,0,2019.11,weekday_11
2019-11-04,60037,1,2019-11-04,20,83.52,234.0,2019-11-04,2019,11,4,0,2019.11,weekday_20
2019-11-05,60047,1,2019-11-05,6,67.93,121.0,2019-11-05,2019,11,5,1,2019.11,weekday_6
2019-11-05,60055,1,2019-11-05,14,97.07,86.0,2019-11-05,2019,11,5,1,2019.11,weekday_14
2019-11-06,60065,1,2019-11-06,0,32.46,422.4,2019-11-06,2019,11,6,2,2019.11,weekday_0
2019-11-01,59953,1,2019-11-01,8,84.14,356.0,2019-11-01,2019,11,1,4,2019.11,weekday_8
2019-11-01,59963,1,2019-11-01,18,132.96,115.0,2019-11-01,2019,11,1,4,2019.11,weekday_18
2019-11-02,59973,1,2019-11-02,4,32.21,417.3,2019-11-02,2019,11,2,5,2019.11,weekend_4
2019-11-02,59984,1,2019-11-02,15,37.12,251.0,2019-11-02,2019,11,2,5,2019.11,weekend_15
2019-11-03,59994,1,2019-11-03,1,32.3,418.5,2019-11-03,2019,11,3,6,2019.11,weekend_1
2019-11-03,60004,1,2019-11-03,11,37.0,291.0,2019-11-03,2019,11,3,6,2019.11,weekend_11
2019-11-03,60012,1,2019-11-03,19,72.09,63.0,2019-11-03,2019,11,3,6,2019.11,weekend_19
2019-11-04,60022,1,2019-11-04,5,35.0,277.0,2019-11-04,2019,11,4,0,2019.11,weekday_5
2019-11-04,60032,1,2019-11-04,15,79.95,343.0,2019-11-04,2019,11,4,0,2019.11,weekday_15
2019-11-05,60044,1,2019-11-05,3,31.84,401.1,2019-11-05,2019,11,5,1,2019.11,weekday_3
2019-11-05,60053,1,2019-11-05,12,81.2,88.0,2019-11-05,2019,11,5,1,2019.11,weekday_12
