date,hourlyid,market,tradedate,hour,price,volume,date,year,month,day,day_of_week,month_no,hour_ref
2016-02-01,27101,1,2016-02-01,12,103.06,84.1,2016-02-01,2016,2,1,0,2016.02,weekday_12
2016-02-01,27108,1,2016-02-01,19,176.98,12.0,2016-02-01,2016,2,1,0,2016.02,weekday_19
2016-02-02,27119,1,2016-02-02,6,120.07,100.0,2016-02-02,2016,2,2,1,2016.02,weekday_6
2016-02-02,27129,1,2016-02-02,16,142.05,45.6,2016-02-02,2016,2,2,1,2016.02,weekday_16
2016-02-03,27141,1,2016-02-03,4,52.01,305.5,2016-02-03,2016,2,3,2,2016.02,weekday_4
2016-02-03,27150,1,2016-02-03,13,104.53,66.0,2016-02-03,2016,2,3,2,2016.02,weekday_13
2016-02-03,27160,1,2016-02-03,23,51.55,275.0,2016-02-03,2016,2,3,2,2016.02,weekday_23
2016-02-04,27168,1,2016-02-04,7,133.57,17.0,2016-02-04,2016,2,4,3,2016.02,weekday_7
2016-02-04,27178,1,2016-02-04,17,142.04,45.3,2016-02-04,2016,2,4,3,2016.02,weekday_17
2016-02-05,27193,1,2016-02-05,8,110.67,3.6,2016-02-05,2016,2,5,4,2016.02,weekday_8
2016-02-05,27204,1,2016-02-05,19,145.08,49.3,2016-02-05,2016,2,5,4,2016.02,weekday_19
2016-02-06,27210,1,2016-02-06,1,49.98,250.0,2016-02-06,2016,2,6,5,2016.02,weekend_1
2016-02-06,27220,1,2016-02-06,11,109.49,50.6,2016-02-06,2016,2,6,5,2016.02,weekend_11
2016-02-06,27229,1,2016-02-06,20,54.78,229.0,2016-02-06,2016,2,6,5,2016.02,weekend_20
2016-02-07,27240,1,2016-02-07,7,85.57,130.0,2016-02-07,2016,2,7,6,2016.02,weekend_7
2016-02-07,27250,1,2016-02-07,17,92.8,156.0,2016-02-07,2016,2,7,6,2016.02,weekend_17
2016-02-08,27263,1,2016-02-08,6,102.63,166.0,2016-02-08,2016,2,8,0,2016.02,weekday_6
2016-02-08,27274,1,2016-02-08,17,145.02,0.0,2016-02-08,2016,2,8,0,2016.02,weekday_17
