date,hourlyid,market,tradedate,hour,price,volume,date,year,month,day,day_of_week,month_no,hour_ref
2021-03-01,71614,1,2021-03-01,5,47.03,65.0,2021-03-01,2021,3,1,0,2021.03,weekday_5
2021-03-01,71626,1,2021-03-01,17,62.0,182.0,2021-03-01,2021,3,1,0,2021.03,weekday_17
2021-03-02,71633,1,2021-03-02,0,47.82,88.0,2021-03-02,2021,3,2,1,2021.03,weekday_0
2021-03-02,71645,1,2021-03-02,12,66.05,132.0,2021-03-02,2021,3,2,1,2021.03,weekday_12
2021-03-02,71656,1,2021-03-02,23,48.25,69.0,2021-03-02,2021,3,2,1,2021.03,weekday_23
2021-03-03,71663,1,2021-03-03,6,50.98,134.1,2021-03-03,2021,3,3,2,2021.03,weekday_6
2021-03-03,71674,1,2021-03-03,17,61.97,174.3,2021-03-03,2021,3,3,2,2021.03,weekday_17
2021-03-04,71684,1,2021-03-04,3,47.06,77.0,2021-03-04,2021,3,4,3,2021.03,weekday_3
2021-03-04,71695,1,2021-03-04,14,61.99,135.3,2021-03-04,2021,3,4,3,2021.03,weekday_14
2021-03-04,71704,1,2021-03-04,23,47.49,137.0,2021-03-04,2021,3,4,3,2021.03,weekday_23
2021-03-05,71715,1,2021-03-05,10,61.96,158.3,2021-03-05,2021,3,5,4,2021.03,weekday_10
2021-03-05,71726,1,2021-03-05,21,89.07,106.0,2021-03-05,2021,3,5,4,2021.03,weekday_21
2021-03-06,71734,1,2021-03-06,5,42.11,58.0,2021-03-06,2021,3,6,5,2021.03,weekend_5
2021-03-06,71744,1,2021-03-06,15,42.14,80.0,2021-03-06,2021,3,6,5,2021.03,weekend_15
2021-03-07,71755,1,2021-03-07,2,42.15,62.0,2021-03-07,2021,3,7,6,2021.03,weekend_2
2021-03-07,71765,1,2021-03-07,12,42.14,81.0,2021-03-07,2021,3,7,6,2021.03,weekend_12
2021-03-07,71775,1,2021-03-07,22,47.52,115.0,2021-03-07,2021,3,7,6,2021.03,weekend_22
2021-03-08,71786,1,2021-03-08,9,152.05,105.0,2021-03-08,2021,3,8,0,2021.03,weekday_9
2021-03-08,71794,1,2021-03-08,17,61.92,209.3,2021-03-08,2021,3,8,0,2021.03,weekday_17
2021-03-09,71803,1,2021-03-09,2,46.94,84.0,2021-03-09,2021,3,9,1,2021.03,weekday_2
2021-03-09,71813,1,2021-03-09,12,61.05,116.0,2021-03-09,2021,3,9,1,2021.03,weekday_12
2021-03-10,71825,1,2021-03-10,0,46.8,94.0,2021-03-10,2021,3,10,2,2021.03,weekday_0
2021-03-10,71836,1,2021-03-10,11,61.99,117.3,2021-03-10,2021,3,10,2,2021.03,weekday_11
2021-03-10,71846,1,2021-03-10,21,95.08,98.6,2021-03-10,2021,3,10,2,2021.03,weekday_21
2021-03-11,71854,1,2021-03-11,5,58.06,159.0,2021-03-11,2021,3,11,3,2021.03,weekday_5
2021-03-11,71865,1,2021-03-11,16,61.91,140.6,2021-03-11,2021,3,11,3,2021.03,weekday_16
2021-03-12,71875,1,2021-03-12,2,49.98,140.0,2021-03-12,2021,3,12,4,2021.03,weekday_2
2021-03-12,71885,1,2021-03-12,12,61.9,212.0,2021-03-12,2021,3,12,4,2021.03,weekday_12
2021-03-12,71894,1,2021-03-12,21,89.06,125.7,2021-03-12,2021,3,12,4,2021.03,weekday_21
2021-03-13,71905,1,2021-03-13,8,54.92,153.0,2021-03-13,2021,3,13,5,2021.03,weekend_8
2021-03-13,71915,1,2021-03-13,18,58.1,165.0,2021-03-13,2021,3,13,5,2021.03,weekend_18
2021-03-14,71925,1,2021-03-14,4,51.85,153.0,2021-03-14,2021,3,14,6,2021.03,weekend_4
2021-03-14,71935,1,2021-03-14,14,42.14,86.0,2021-03-14,2021,3,14,6,2021.03,weekend_14
2021-03-14,71943,1,2021-03-14,22,58.03,187.0,2021-03-14,2021,3,14,6,2021.03,weekend_22
2021-03-15,71954,1,2021-03-15,9,95.1,78.0,2021-03-15,2021,3,15,0,2021.03,weekday_9
2021-03-15,71962,1,2021-03-15,17,61.92,188.4,2021-03-15,2021,3,15,0,2021.03,weekday_17
2021-03-16,71973,1,2021-03-16,4,46.06,126.0,2021-03-16,2021,3,16,1,2021.03,weekday_4
2021-03-01,71620,1,2021-03-01,11,61.98,154.0,2021-03-01,2021,3,1,0,2021.03,weekday_11
2021-03-01,71629,1,2021-03-01,20,170.05,60.0,2021-03-01,2021,3,1,0,2021.03,weekday_20
2021-03-02,71641,1,2021-03-02,8,95.08,106.0,2021-03-02,2021,3,2,1,2021.03,weekday_8
2021-03-02,71650,1,2021-03-02,17,61.98,183.0,2021-03-02,2021,3,2,1,2021.03,weekday_17
2021-03-03,71661,1,2021-03-03,4,47.07,97.0,2021-03-03,2021,3,3,2,2021.03,weekday_4
2021-03-03,71671,1,2021-03-03,14,62.0,128.3,2021-03-03,2021,3,3,2,2021.03,weekday_14
2021-03-03,71679,1,2021-03-03,22,48.72,183.0,2021-03-03,2021,3,3,2,2021.03,weekday_22
2021-03-04,71690,1,2021-03-04,9,203.08,103.0,2021-03-04,2021,3,4,3,2021.03,weekday_9
2021-03-04,71699,1,2021-03-04,18,90.02,60.0,2021-03-04,2021,3,4,3,2021.03,weekday_18
2021-03-05,71709,1,2021-03-05,4,46.94,64.0,2021-03-05,2021,3,5,4,2021.03,weekday_4
2021-03-05,71719,1,2021-03-05,14,61.95,165.3,2021-03-05,2021,3,5,4,2021.03,weekday_14
2021-03-06,71730,1,2021-03-06,1,42.14,62.0,2021-03-06,2021,3,6,5,2021.03,weekend_1
2021-03-06,71737,1,2021-03-06,8,54.97,124.0,2021-03-06,2021,3,6,5,2021.03,weekend_8
2021-03-06,71747,1,2021-03-06,18,59.9,174.0,2021-03-06,2021,3,6,5,2021.03,weekend_18
2021-03-07,71761,1,2021-03-07,8,42.13,63.0,2021-03-07,2021,3,7,6,2021.03,weekend_8
2021-03-07,71769,1,2021-03-07,16,42.13,72.0,2021-03-07,2021,3,7,6,2021.03,weekend_16
2021-03-08,71779,1,2021-03-08,2,46.95,65.0,2021-03-08,2021,3,8,0,2021.03,weekday_2
2021-03-08,71790,1,2021-03-08,13,61.94,169.3,2021-03-08,2021,3,8,0,2021.03,weekday_13
2021-03-08,71800,1,2021-03-08,23,47.77,109.0,2021-03-08,2021,3,8,0,2021.03,weekday_23
2021-03-09,71809,1,2021-03-09,8,95.08,100.0,2021-03-09,2021,3,9,1,2021.03,weekday_8
2021-03-09,71821,1,2021-03-09,20,124.07,107.6,2021-03-09,2021,3,9,1,2021.03,weekday_20
2021-03-10,71830,1,2021-03-10,5,46.98,111.0,2021-03-10,2021,3,10,2,2021.03,weekday_5
2021-03-10,71841,1,2021-03-10,16,61.97,148.6,2021-03-10,2021,3,10,2,2021.03,weekday_16
2021-03-11,71850,1,2021-03-11,1,60.0,129.0,2021-03-11,2021,3,11,3,2021.03,weekday_1
2021-03-11,71859,1,2021-03-11,10,61.03,111.0,2021-03-11,2021,3,11,3,2021.03,weekday_10
2021-03-11,71871,1,2021-03-11,22,62.5,160.0,2021-03-11,2021,3,11,3,2021.03,weekday_22
2021-03-12,71879,1,2021-03-12,6,51.0,122.0,2021-03-12,2021,3,12,4,2021.03,weekday_6
2021-03-12,71887,1,2021-03-12,14,61.08,188.0,2021-03-12,2021,3,12,4,2021.03,weekday_14
2021-03-13,71898,1,2021-03-13,1,53.88,171.0,2021-03-13,2021,3,13,5,2021.03,weekend_1
2021-03-13,71908,1,2021-03-13,11,54.99,99.0,2021-03-13,2021,3,13,5,2021.03,weekend_11
2021-03-13,71917,1,2021-03-13,20,52.48,60.0,2021-03-13,2021,3,13,5,2021.03,weekend_20
2021-03-14,71928,1,2021-03-14,7,42.15,103.0,2021-03-14,2021,3,14,6,2021.03,weekend_7
2021-03-14,71937,1,2021-03-14,16,42.14,86.0,2021-03-14,2021,3,14,6,2021.03,weekend_16
2021-03-15,71947,1,2021-03-15,2,46.98,121.0,2021-03-15,2021,3,15,0,2021.03,weekday_2
2021-03-15,71957,1,2021-03-15,12,61.95,147.3,2021-03-15,2021,3,15,0,2021.03,weekday_12
2021-03-15,71968,1,2021-03-15,23,51.66,153.0,2021-03-15,2021,3,15,0,2021.03,weekday_23
2021-03-16,71978,1,2021-03-16,9,144.76,77.0,2021-03-16,2021,3,16,1,2021.03,weekday_9
2021-03-16,71987,1,2021-03-16,18,90.06,60.0,2021-03-16,2021,3,16,1,2021.03,weekday_18
2021-03-17,71999,1,2021-03-17,6,45.07,95.0,2021-03-17,2021,3,17,2,2021.03,weekday_6
2021-03-17,72009,1,2021-03-17,16,59.94,94.9,2021-03-17,2021,3,17,2,2021.03,weekday_16
2021-03-18,72021,1,2021-03-18,4,44.97,110.0,2021-03-18,2021,3,18,3,2021.03,weekday_4
2021-03-18,72031,1,2021-03-18,14,59.93,72.0,2021-03-18,2021,3,18,3,2021.03,weekday_14
2021-03-18,72040,1,2021-03-18,23,30.07,102.0,2021-03-18,2021,3,18,3,2021.03,weekday_23
2021-03-01,71612,1,2021-03-01,3,47.08,130.0,2021-03-01,2021,3,1,0,2021.03,weekday_3
2021-03-01,71624,1,2021-03-01,15,61.97,172.0,2021-03-01,2021,3,1,0,2021.03,weekday_15
2021-03-01,71632,1,2021-03-01,23,49.47,162.0,2021-03-01,2021,3,1,0,2021.03,weekday_23
2021-03-02,71643,1,2021-03-02,10,61.99,138.0,2021-03-02,2021,3,2,1,2021.03,weekday_10
2021-03-02,71653,1,2021-03-02,20,170.05,60.0,2021-03-02,2021,3,2,1,2021.03,weekday_20
2021-03-03,71665,1,2021-03-03,8,95.08,107.0,2021-03-03,2021,3,3,2,2021.03,weekday_8
2021-03-03,71673,1,2021-03-03,16,61.98,152.6,2021-03-03,2021,3,3,2,2021.03,weekday_16
2021-03-04,71685,1,2021-03-04,4,47.06,77.0,2021-03-04,2021,3,4,3,2021.03,weekday_4
2021-03-04,71693,1,2021-03-04,12,61.99,138.3,2021-03-04,2021,3,4,3,2021.03,weekday_12
2021-03-05,71705,1,2021-03-05,0,46.96,65.0,2021-03-05,2021,3,5,4,2021.03,weekday_0
2021-03-05,71713,1,2021-03-05,8,95.07,104.0,2021-03-05,2021,3,5,4,2021.03,weekday_8
