date,hourlyid,market,tradedate,hour,price,volume,date,year,month,day,day_of_week,month_no,hour_ref
2016-04-01,28529,1,2016-04-01,0,50.99,280.0,2016-04-01,2016,4,1,4,2016.04,weekday_0
2016-04-01,28540,1,2016-04-01,11,110.0,49.7,2016-04-01,2016,4,1,4,2016.04,weekday_11
2016-04-01,28550,1,2016-04-01,21,91.11,110.0,2016-04-01,2016,4,1,4,2016.04,weekday_21
2016-04-02,28560,1,2016-04-02,7,119.76,60.0,2016-04-02,2016,4,2,5,2016.04,weekend_7
2016-04-02,28570,1,2016-04-02,17,85.06,213.0,2016-04-02,2016,4,2,5,2016.04,weekend_17
2016-04-03,28580,1,2016-04-03,3,52.08,237.9,2016-04-03,2016,4,3,6,2016.04,weekend_3
2016-04-03,28590,1,2016-04-03,13,68.92,103.0,2016-04-03,2016,4,3,6,2016.04,weekend_13
2016-04-03,28599,1,2016-04-03,22,52.11,230.0,2016-04-03,2016,4,3,6,2016.04,weekend_22
2016-04-04,28606,1,2016-04-04,5,52.3,230.0,2016-04-04,2016,4,4,0,2016.04,weekday_5
2016-04-04,28616,1,2016-04-04,15,107.85,50.0,2016-04-04,2016,4,4,0,2016.04,weekday_15
2016-04-05,28625,1,2016-04-05,0,52.07,242.9,2016-04-05,2016,4,5,1,2016.04,weekday_0
2016-04-05,28637,1,2016-04-05,12,110.08,10.2,2016-04-05,2016,4,5,1,2016.04,weekday_12
2016-04-05,28645,1,2016-04-05,20,120.12,0.0,2016-04-05,2016,4,5,1,2016.04,weekday_20
2016-04-06,28655,1,2016-04-06,6,116.39,70.0,2016-04-06,2016,4,6,2,2016.04,weekday_6
2016-04-06,28666,1,2016-04-06,17,120.1,0.7,2016-04-06,2016,4,6,2,2016.04,weekday_17
2016-04-07,28675,1,2016-04-07,2,52.02,279.8,2016-04-07,2016,4,7,3,2016.04,weekday_2
2016-04-07,28685,1,2016-04-07,12,110.06,20.1,2016-04-07,2016,4,7,3,2016.04,weekday_12
2016-04-07,28694,1,2016-04-07,21,92.58,111.3,2016-04-07,2016,4,7,3,2016.04,weekday_21
2016-04-08,28705,1,2016-04-08,8,114.87,0.0,2016-04-08,2016,4,8,4,2016.04,weekday_8
2016-04-08,28717,1,2016-04-08,20,120.1,0.3,2016-04-08,2016,4,8,4,2016.04,weekday_20
2016-04-09,28728,1,2016-04-09,7,119.25,55.0,2016-04-09,2016,4,9,5,2016.04,weekend_7
2016-04-09,28739,1,2016-04-09,18,120.07,30.5,2016-04-09,2016,4,9,5,2016.04,weekend_18
2016-04-10,28746,1,2016-04-10,1,52.06,248.3,2016-04-10,2016,4,10,6,2016.04,weekend_1
2016-04-10,28758,1,2016-04-10,13,68.63,103.0,2016-04-10,2016,4,10,6,2016.04,weekend_13
2016-04-11,28769,1,2016-04-11,0,52.08,240.0,2016-04-11,2016,4,11,0,2016.04,weekday_0
2016-04-11,28776,1,2016-04-11,7,178.55,0.0,2016-04-11,2016,4,11,0,2016.04,weekday_7
2016-04-11,28787,1,2016-04-11,18,151.6,0.0,2016-04-11,2016,4,11,0,2016.04,weekday_18
2016-04-12,28798,1,2016-04-12,5,52.72,230.0,2016-04-12,2016,4,12,1,2016.04,weekday_5
2016-04-12,28808,1,2016-04-12,15,110.08,8.8,2016-04-12,2016,4,12,1,2016.04,weekday_15
2016-04-13,28818,1,2016-04-13,1,52.67,230.0,2016-04-13,2016,4,13,2,2016.04,weekday_1
2016-04-13,28829,1,2016-04-13,12,110.73,0.0,2016-04-13,2016,4,13,2,2016.04,weekday_12
2016-04-13,28837,1,2016-04-13,20,151.61,18.7,2016-04-13,2016,4,13,2,2016.04,weekday_20
2016-04-14,28848,1,2016-04-14,7,130.82,17.0,2016-04-14,2016,4,14,3,2016.04,weekday_7
2016-04-01,28530,1,2016-04-01,1,50.99,280.0,2016-04-01,2016,4,1,4,2016.04,weekday_1
2016-04-01,28539,1,2016-04-01,10,110.0,49.7,2016-04-01,2016,4,1,4,2016.04,weekday_10
2016-04-01,28548,1,2016-04-01,19,120.86,2.0,2016-04-01,2016,4,1,4,2016.04,weekday_19
2016-04-02,28557,1,2016-04-02,4,52.11,230.0,2016-04-02,2016,4,2,5,2016.04,weekend_4
2016-04-02,28566,1,2016-04-02,13,85.04,232.7,2016-04-02,2016,4,2,5,2016.04,weekend_13
2016-04-03,28581,1,2016-04-03,4,52.09,233.7,2016-04-03,2016,4,3,6,2016.04,weekend_4
2016-04-03,28589,1,2016-04-03,12,68.92,103.0,2016-04-03,2016,4,3,6,2016.04,weekend_12
2016-04-03,28598,1,2016-04-03,21,57.17,180.0,2016-04-03,2016,4,3,6,2016.04,weekend_21
2016-04-04,28609,1,2016-04-04,8,146.99,0.0,2016-04-04,2016,4,4,0,2016.04,weekday_8
2016-04-04,28617,1,2016-04-04,16,107.85,50.0,2016-04-04,2016,4,4,0,2016.04,weekday_16
2016-04-05,28628,1,2016-04-05,3,52.07,242.9,2016-04-05,2016,4,5,1,2016.04,weekday_3
2016-04-05,28639,1,2016-04-05,14,110.08,10.2,2016-04-05,2016,4,5,1,2016.04,weekday_14
2016-04-05,28647,1,2016-04-05,22,52.07,247.0,2016-04-05,2016,4,5,1,2016.04,weekday_22
2016-04-06,28657,1,2016-04-06,8,114.82,0.0,2016-04-06,2016,4,6,2,2016.04,weekday_8
2016-04-06,28668,1,2016-04-06,19,133.19,8.8,2016-04-06,2016,4,6,2,2016.04,weekday_19
2016-04-07,28679,1,2016-04-07,6,116.39,70.0,2016-04-07,2016,4,7,3,2016.04,weekday_6
2016-04-07,28686,1,2016-04-07,13,110.06,20.1,2016-04-07,2016,4,7,3,2016.04,weekday_13
2016-04-07,28695,1,2016-04-07,22,52.04,271.6,2016-04-07,2016,4,7,3,2016.04,weekday_22
2016-04-08,28704,1,2016-04-08,7,127.38,20.0,2016-04-08,2016,4,8,4,2016.04,weekday_7
2016-04-08,28714,1,2016-04-08,17,120.1,0.6,2016-04-08,2016,4,8,4,2016.04,weekday_17
2016-04-09,28724,1,2016-04-09,3,52.05,256.6,2016-04-09,2016,4,9,5,2016.04,weekend_3
2016-04-09,28734,1,2016-04-09,13,68.63,103.0,2016-04-09,2016,4,9,5,2016.04,weekend_13
2016-04-10,28745,1,2016-04-10,0,52.06,248.3,2016-04-10,2016,4,10,6,2016.04,weekend_0
2016-04-10,28754,1,2016-04-10,9,103.01,94.0,2016-04-10,2016,4,10,6,2016.04,weekend_9
2016-04-10,28764,1,2016-04-10,19,114.44,100.0,2016-04-10,2016,4,10,6,2016.04,weekend_19
2016-04-11,28775,1,2016-04-11,6,106.53,113.0,2016-04-11,2016,4,11,0,2016.04,weekday_6
2016-04-11,28785,1,2016-04-11,16,107.39,50.0,2016-04-11,2016,4,11,0,2016.04,weekday_16
2016-04-12,28794,1,2016-04-12,1,52.08,239.6,2016-04-12,2016,4,12,1,2016.04,weekday_1
2016-04-12,28804,1,2016-04-12,11,110.08,8.8,2016-04-12,2016,4,12,1,2016.04,weekday_11
2016-04-12,28815,1,2016-04-12,22,52.07,243.8,2016-04-12,2016,4,12,1,2016.04,weekday_22
2016-04-13,28825,1,2016-04-13,8,116.11,0.0,2016-04-13,2016,4,13,2,2016.04,weekday_8
2016-04-13,28835,1,2016-04-13,18,130.03,5.0,2016-04-13,2016,4,13,2,2016.04,weekday_18
2016-04-14,28845,1,2016-04-14,4,53.48,230.0,2016-04-14,2016,4,14,3,2016.04,weekday_4
2016-04-14,28855,1,2016-04-14,14,111.58,0.0,2016-04-14,2016,4,14,3,2016.04,weekday_14
2016-04-01,28541,1,2016-04-01,12,110.0,49.7,2016-04-01,2016,4,1,4,2016.04,weekday_12
2016-04-01,28549,1,2016-04-01,20,120.86,2.0,2016-04-01,2016,4,1,4,2016.04,weekday_20
2016-04-02,28559,1,2016-04-02,6,62.77,170.0,2016-04-02,2016,4,2,5,2016.04,weekend_6
2016-04-02,28571,1,2016-04-02,18,120.08,28.3,2016-04-02,2016,4,2,5,2016.04,weekend_18
2016-04-02,28576,1,2016-04-02,23,52.11,230.0,2016-04-02,2016,4,2,5,2016.04,weekend_23
2016-04-03,28586,1,2016-04-03,9,103.01,93.1,2016-04-03,2016,4,3,6,2016.04,weekend_9
2016-04-03,28595,1,2016-04-03,18,114.92,100.0,2016-04-03,2016,4,3,6,2016.04,weekend_18
2016-04-04,28605,1,2016-04-04,4,52.2,230.0,2016-04-04,2016,4,4,0,2016.04,weekday_4
2016-04-04,28615,1,2016-04-04,14,107.85,50.0,2016-04-04,2016,4,4,0,2016.04,weekday_14
2016-04-05,28626,1,2016-04-05,1,52.07,242.9,2016-04-05,2016,4,5,1,2016.04,weekday_1
2016-04-05,28635,1,2016-04-05,10,110.08,10.2,2016-04-05,2016,4,5,1,2016.04,weekday_10
2016-04-05,28648,1,2016-04-05,23,52.07,247.0,2016-04-05,2016,4,5,1,2016.04,weekday_23
2016-04-06,28659,1,2016-04-06,10,110.06,20.1,2016-04-06,2016,4,6,2,2016.04,weekday_10
2016-04-06,28667,1,2016-04-06,18,133.19,8.8,2016-04-06,2016,4,6,2,2016.04,weekday_18
2016-04-07,28678,1,2016-04-07,5,52.36,240.0,2016-04-07,2016,4,7,3,2016.04,weekday_5
2016-04-07,28689,1,2016-04-07,16,120.78,2.4,2016-04-07,2016,4,7,3,2016.04,weekday_16
2016-04-08,28697,1,2016-04-08,0,52.03,276.6,2016-04-08,2016,4,8,4,2016.04,weekday_0
2016-04-08,28708,1,2016-04-08,11,110.06,18.7,2016-04-08,2016,4,8,4,2016.04,weekday_11
2016-04-08,28719,1,2016-04-08,22,52.04,268.3,2016-04-08,2016,4,8,4,2016.04,weekday_22
2016-04-09,28726,1,2016-04-09,5,52.06,248.3,2016-04-09,2016,4,9,5,2016.04,weekend_5
2016-04-09,28738,1,2016-04-09,17,77.63,133.0,2016-04-09,2016,4,9,5,2016.04,weekend_17
2016-04-10,28749,1,2016-04-10,4,52.06,252.4,2016-04-10,2016,4,10,6,2016.04,weekend_4
2016-04-10,28756,1,2016-04-10,11,68.63,103.0,2016-04-10,2016,4,10,6,2016.04,weekend_11
2016-04-10,28766,1,2016-04-10,21,57.08,190.6,2016-04-10,2016,4,10,6,2016.04,weekend_21
2016-04-11,28777,1,2016-04-11,8,146.6,0.0,2016-04-11,2016,4,11,0,2016.04,weekday_8
2016-04-11,28788,1,2016-04-11,19,151.6,0.0,2016-04-11,2016,4,11,0,2016.04,weekday_19
2016-04-12,28796,1,2016-04-12,3,52.08,239.6,2016-04-12,2016,4,12,1,2016.04,weekday_3
2016-04-12,28807,1,2016-04-12,14,110.08,8.8,2016-04-12,2016,4,12,1,2016.04,weekday_14
2016-04-13,28819,1,2016-04-13,2,52.67,230.0,2016-04-13,2016,4,13,2,2016.04,weekday_2
2016-04-13,28828,1,2016-04-13,11,110.73,0.0,2016-04-13,2016,4,13,2,2016.04,weekday_11
