date,hourlyid,market,tradedate,hour,price,volume,date,year,month,day,day_of_week,month_no,hour_ref
2021-02-01,70943,1,2021-02-01,6,50.16,66.0,2021-02-01,2021,2,1,0,2021.02,weekday_6
2021-02-01,70953,1,2021-02-01,16,61.99,89.7,2021-02-01,2021,2,1,0,2021.02,weekday_16
2021-02-02,70963,1,2021-02-02,2,47.38,170.0,2021-02-02,2021,2,2,1,2021.02,weekday_2
2021-02-02,70972,1,2021-02-02,11,126.43,55.0,2021-02-02,2021,2,2,1,2021.02,weekday_11
2021-02-02,70983,1,2021-02-02,22,60.04,152.0,2021-02-02,2021,2,2,1,2021.02,weekday_22
2021-02-03,70995,1,2021-02-03,10,126.26,75.0,2021-02-03,2021,2,3,2,2021.02,weekday_10
2021-02-03,71003,1,2021-02-03,18,124.03,60.0,2021-02-03,2021,2,3,2,2021.02,weekday_18
2021-02-04,71013,1,2021-02-04,4,51.29,82.0,2021-02-04,2021,2,4,3,2021.02,weekday_4
2021-02-04,71023,1,2021-02-04,14,126.2,85.0,2021-02-04,2021,2,4,3,2021.02,weekday_14
2021-02-04,71032,1,2021-02-04,23,51.17,84.0,2021-02-04,2021,2,4,3,2021.02,weekday_23
2021-02-05,71042,1,2021-02-05,9,124.07,104.0,2021-02-05,2021,2,5,4,2021.02,weekday_9
2021-02-05,71056,1,2021-02-05,23,51.0,84.0,2021-02-05,2021,2,5,4,2021.02,weekday_23
2021-02-06,71067,1,2021-02-06,10,126.31,70.0,2021-02-06,2021,2,6,5,2021.02,weekend_10
2021-02-06,71076,1,2021-02-06,19,60.0,50.0,2021-02-06,2021,2,6,5,2021.02,weekend_19
2021-02-07,71085,1,2021-02-07,4,78.47,70.0,2021-02-07,2021,2,7,6,2021.02,weekend_4
2021-02-07,71096,1,2021-02-07,15,126.21,70.0,2021-02-07,2021,2,7,6,2021.02,weekend_15
2021-02-08,71105,1,2021-02-08,0,79.62,50.0,2021-02-08,2021,2,8,0,2021.02,weekday_0
2021-02-08,71112,1,2021-02-08,7,201.05,70.0,2021-02-08,2021,2,8,0,2021.02,weekday_7
2021-02-08,71124,1,2021-02-08,19,170.05,60.0,2021-02-08,2021,2,8,0,2021.02,weekday_19
2021-02-09,71137,1,2021-02-09,8,95.09,95.0,2021-02-09,2021,2,9,1,2021.02,weekday_8
2021-02-09,71145,1,2021-02-09,16,126.01,109.4,2021-02-09,2021,2,9,1,2021.02,weekday_16
2021-02-10,71155,1,2021-02-10,2,48.08,99.0,2021-02-10,2021,2,10,2,2021.02,weekday_2
2021-02-10,71163,1,2021-02-10,10,126.06,104.6,2021-02-10,2021,2,10,2,2021.02,weekday_10
2021-02-11,71177,1,2021-02-11,0,48.87,120.0,2021-02-11,2021,2,11,3,2021.02,weekday_0
2021-02-11,71185,1,2021-02-11,8,95.06,95.0,2021-02-11,2021,2,11,3,2021.02,weekday_8
2021-02-11,71196,1,2021-02-11,19,170.05,60.0,2021-02-11,2021,2,11,3,2021.02,weekday_19
