date,hourlyid,market,tradedate,hour,price,volume,date,year,month,day,day_of_week,month_no,hour_ref
2019-10-01,59202,1,2019-10-01,1,30.94,204.3,2019-10-01,2019,10,1,1,2019.1,weekday_1
2019-10-01,59213,1,2019-10-01,12,76.92,120.0,2019-10-01,2019,10,1,1,2019.1,weekday_12
2019-10-01,59223,1,2019-10-01,22,30.99,277.0,2019-10-01,2019,10,1,1,2019.1,weekday_22
2019-10-02,59234,1,2019-10-02,9,101.03,158.0,2019-10-02,2019,10,2,2,2019.1,weekday_9
2019-10-02,59242,1,2019-10-02,17,78.92,126.4,2019-10-02,2019,10,2,2,2019.1,weekday_17
2019-10-03,59250,1,2019-10-03,1,34.97,160.0,2019-10-03,2019,10,3,3,2019.1,weekday_1
2019-10-03,59260,1,2019-10-03,11,76.96,93.0,2019-10-03,2019,10,3,3,2019.1,weekday_11
2019-10-03,59270,1,2019-10-03,21,77.41,125.9,2019-10-03,2019,10,3,3,2019.1,weekday_21
2019-10-04,59280,1,2019-10-04,7,96.96,180.0,2019-10-04,2019,10,4,4,2019.1,weekday_7
2019-10-04,59290,1,2019-10-04,17,78.96,207.0,2019-10-04,2019,10,4,4,2019.1,weekday_17
2019-10-05,59300,1,2019-10-05,3,35.09,188.0,2019-10-05,2019,10,5,5,2019.1,weekend_3
2019-10-05,59310,1,2019-10-05,13,35.66,151.0,2019-10-05,2019,10,5,5,2019.1,weekend_13
2019-10-05,59320,1,2019-10-05,23,35.55,219.0,2019-10-05,2019,10,5,5,2019.1,weekend_23
2019-10-06,59330,1,2019-10-06,9,35.83,135.2,2019-10-06,2019,10,6,6,2019.1,weekend_9
2019-10-06,59340,1,2019-10-06,19,66.09,132.0,2019-10-06,2019,10,6,6,2019.1,weekend_19
2019-10-07,59354,1,2019-10-07,9,99.98,113.0,2019-10-07,2019,10,7,0,2019.1,weekday_9
2019-10-07,59361,1,2019-10-07,16,77.43,158.4,2019-10-07,2019,10,7,0,2019.1,weekday_16
2019-10-08,59370,1,2019-10-08,1,34.79,391.0,2019-10-08,2019,10,8,1,2019.1,weekday_1
2019-10-08,59380,1,2019-10-08,11,76.99,253.0,2019-10-08,2019,10,8,1,2019.1,weekday_11
2019-10-09,59394,1,2019-10-09,1,34.97,393.0,2019-10-09,2019,10,9,2,2019.1,weekday_1
2019-10-09,59401,1,2019-10-09,8,93.88,308.0,2019-10-09,2019,10,9,2,2019.1,weekday_8
2019-10-09,59410,1,2019-10-09,17,80.01,297.0,2019-10-09,2019,10,9,2,2019.1,weekday_17
2019-10-10,59420,1,2019-10-10,3,31.99,372.0,2019-10-10,2019,10,10,3,2019.1,weekday_3
2019-10-10,59430,1,2019-10-10,13,74.99,247.0,2019-10-10,2019,10,10,3,2019.1,weekday_13
2019-10-11,59441,1,2019-10-11,0,34.83,438.0,2019-10-11,2019,10,11,4,2019.1,weekday_0
2019-10-11,59450,1,2019-10-11,9,90.99,322.0,2019-10-11,2019,10,11,4,2019.1,weekday_9
2019-10-11,59460,1,2019-10-11,19,147.0,184.0,2019-10-11,2019,10,11,4,2019.1,weekday_19
2019-10-12,59471,1,2019-10-12,6,35.48,436.0,2019-10-12,2019,10,12,5,2019.1,weekend_6
2019-10-12,59481,1,2019-10-12,16,35.99,457.0,2019-10-12,2019,10,12,5,2019.1,weekend_16
2019-10-13,59490,1,2019-10-13,1,35.57,495.0,2019-10-13,2019,10,13,6,2019.1,weekend_1
2019-10-13,59504,1,2019-10-13,15,35.84,495.0,2019-10-13,2019,10,13,6,2019.1,weekend_15
2019-10-14,59513,1,2019-10-14,0,35.46,474.0,2019-10-14,2019,10,14,0,2019.1,weekday_0
2019-10-14,59521,1,2019-10-14,8,89.98,308.0,2019-10-14,2019,10,14,0,2019.1,weekday_8
2019-10-14,59530,1,2019-10-14,17,78.51,288.0,2019-10-14,2019,10,14,0,2019.1,weekday_17
2019-10-15,59543,1,2019-10-15,6,70.94,304.0,2019-10-15,2019,10,15,1,2019.1,weekday_6
2019-10-15,59550,1,2019-10-15,13,72.94,541.0,2019-10-15,2019,10,15,1,2019.1,weekday_13
2019-10-15,59560,1,2019-10-15,23,35.81,501.0,2019-10-15,2019,10,15,1,2019.1,weekday_23
2019-10-16,59574,1,2019-10-16,13,71.98,371.0,2019-10-16,2019,10,16,2,2019.1,weekday_13
2019-10-16,59581,1,2019-10-16,20,79.97,189.0,2019-10-16,2019,10,16,2,2019.1,weekday_20
2019-10-17,59592,1,2019-10-17,7,84.99,395.0,2019-10-17,2019,10,17,3,2019.1,weekday_7
2019-10-17,59602,1,2019-10-17,17,77.95,244.3,2019-10-17,2019,10,17,3,2019.1,weekday_17
2019-10-18,59614,1,2019-10-18,5,41.27,381.0,2019-10-18,2019,10,18,4,2019.1,weekday_5
2019-10-18,59623,1,2019-10-18,14,79.18,401.0,2019-10-18,2019,10,18,4,2019.1,weekday_14
2019-10-19,59634,1,2019-10-19,1,31.93,502.0,2019-10-19,2019,10,19,5,2019.1,weekend_1
2019-10-19,59642,1,2019-10-19,9,72.96,376.0,2019-10-19,2019,10,19,5,2019.1,weekend_9
2019-10-19,59654,1,2019-10-19,21,33.49,425.3,2019-10-19,2019,10,19,5,2019.1,weekend_21
2019-10-20,59663,1,2019-10-20,6,32.85,426.0,2019-10-20,2019,10,20,6,2019.1,weekend_6
2019-10-20,59674,1,2019-10-20,17,37.03,412.0,2019-10-20,2019,10,20,6,2019.1,weekend_17
2019-10-21,59683,1,2019-10-21,2,32.3,392.8,2019-10-21,2019,10,21,0,2019.1,weekday_2
2019-10-21,59692,1,2019-10-21,11,73.9,394.0,2019-10-21,2019,10,21,0,2019.1,weekday_11
2019-10-21,59703,1,2019-10-21,22,32.53,470.0,2019-10-21,2019,10,21,0,2019.1,weekday_22
2019-10-22,59713,1,2019-10-22,8,79.98,327.2,2019-10-22,2019,10,22,1,2019.1,weekday_8
2019-10-22,59721,1,2019-10-22,16,71.98,401.0,2019-10-22,2019,10,22,1,2019.1,weekday_16
2019-10-23,59731,1,2019-10-23,2,29.0,497.0,2019-10-23,2019,10,23,2,2019.1,weekday_2
2019-10-23,59743,1,2019-10-23,14,77.53,413.0,2019-10-23,2019,10,23,2,2019.1,weekday_14
2019-10-23,59752,1,2019-10-23,23,30.04,463.0,2019-10-23,2019,10,23,2,2019.1,weekday_23
2019-10-24,59762,1,2019-10-24,9,78.99,387.8,2019-10-24,2019,10,24,3,2019.1,weekday_9
2019-10-24,59771,1,2019-10-24,18,139.91,99.0,2019-10-24,2019,10,24,3,2019.1,weekday_18
2019-10-25,59781,1,2019-10-25,4,27.99,453.0,2019-10-25,2019,10,25,4,2019.1,weekday_4
2019-10-25,59790,1,2019-10-25,13,73.16,398.0,2019-10-25,2019,10,25,4,2019.1,weekday_13
2019-10-26,59803,1,2019-10-26,2,30.98,446.2,2019-10-26,2019,10,26,5,2019.1,weekend_2
2019-10-26,59811,1,2019-10-26,10,59.98,331.0,2019-10-26,2019,10,26,5,2019.1,weekend_10
2019-10-26,59822,1,2019-10-26,21,32.5,464.0,2019-10-26,2019,10,26,5,2019.1,weekend_21
2019-10-27,59831,1,2019-10-27,6,30.98,424.0,2019-10-27,2019,10,27,6,2019.1,weekend_6
2019-10-27,59840,1,2019-10-27,15,30.96,327.0,2019-10-27,2019,10,27,6,2019.1,weekend_15
2019-10-28,59853,1,2019-10-28,4,27.98,451.0,2019-10-28,2019,10,28,0,2019.1,weekday_4
2019-10-28,59864,1,2019-10-28,15,66.73,453.0,2019-10-28,2019,10,28,0,2019.1,weekday_15
2019-10-29,59873,1,2019-10-29,0,31.32,352.0,2019-10-29,2019,10,29,1,2019.1,weekday_0
2019-10-29,59884,1,2019-10-29,11,69.99,273.6,2019-10-29,2019,10,29,1,2019.1,weekday_11
2019-10-29,59893,1,2019-10-29,20,73.78,207.0,2019-10-29,2019,10,29,1,2019.1,weekday_20
2019-10-30,59904,1,2019-10-30,7,84.98,317.0,2019-10-30,2019,10,30,2,2019.1,weekday_7
2019-10-30,59911,1,2019-10-30,14,78.95,310.0,2019-10-30,2019,10,30,2,2019.1,weekday_14
2019-10-30,59920,1,2019-10-30,23,32.46,386.0,2019-10-30,2019,10,30,2,2019.1,weekday_23
2019-10-31,59932,1,2019-10-31,11,66.06,258.0,2019-10-31,2019,10,31,3,2019.1,weekday_11
2019-10-31,59942,1,2019-10-31,21,69.94,284.7,2019-10-31,2019,10,31,3,2019.1,weekday_21
2019-10-01,59210,1,2019-10-01,9,96.96,198.0,2019-10-01,2019,10,1,1,2019.1,weekday_9
2019-10-01,59220,1,2019-10-01,19,149.99,182.0,2019-10-01,2019,10,1,1,2019.1,weekday_19
2019-10-02,59230,1,2019-10-02,5,35.61,178.0,2019-10-02,2019,10,2,2,2019.1,weekday_5
2019-10-02,59243,1,2019-10-02,18,169.09,60.0,2019-10-02,2019,10,2,2,2019.1,weekday_18
2019-10-03,59254,1,2019-10-03,5,35.6,169.8,2019-10-03,2019,10,3,3,2019.1,weekday_5
2019-10-03,59262,1,2019-10-03,13,76.96,106.0,2019-10-03,2019,10,3,3,2019.1,weekday_13
2019-10-03,59271,1,2019-10-03,22,35.2,233.0,2019-10-03,2019,10,3,3,2019.1,weekday_22
2019-10-04,59282,1,2019-10-04,9,96.95,164.0,2019-10-04,2019,10,4,4,2019.1,weekday_9
2019-10-04,59292,1,2019-10-04,19,173.07,111.4,2019-10-04,2019,10,4,4,2019.1,weekday_19
2019-10-05,59302,1,2019-10-05,5,35.39,190.0,2019-10-05,2019,10,5,5,2019.1,weekend_5
2019-10-05,59313,1,2019-10-05,16,35.54,145.0,2019-10-05,2019,10,5,5,2019.1,weekend_16
2019-10-06,59321,1,2019-10-06,0,35.25,191.0,2019-10-06,2019,10,6,6,2019.1,weekend_0
2019-10-06,59331,1,2019-10-06,10,35.61,123.9,2019-10-06,2019,10,6,6,2019.1,weekend_10
2019-10-06,59344,1,2019-10-06,23,35.29,206.0,2019-10-06,2019,10,6,6,2019.1,weekend_23
2019-10-07,59353,1,2019-10-07,8,99.96,122.0,2019-10-07,2019,10,7,0,2019.1,weekday_8
2019-10-07,59362,1,2019-10-07,17,82.51,103.0,2019-10-07,2019,10,7,0,2019.1,weekday_17
2019-10-08,59372,1,2019-10-08,3,31.99,384.0,2019-10-08,2019,10,8,1,2019.1,weekday_3
2019-10-08,59381,1,2019-10-08,12,76.99,252.0,2019-10-08,2019,10,8,1,2019.1,weekday_12
2019-10-08,59390,1,2019-10-08,21,77.82,288.1,2019-10-08,2019,10,8,1,2019.1,weekday_21
2019-10-09,59402,1,2019-10-09,9,92.98,308.0,2019-10-09,2019,10,9,2,2019.1,weekday_9
2019-10-09,59413,1,2019-10-09,20,81.15,259.0,2019-10-09,2019,10,9,2,2019.1,weekday_20
2019-10-10,59421,1,2019-10-10,4,35.01,412.0,2019-10-10,2019,10,10,3,2019.1,weekday_4
2019-10-10,59431,1,2019-10-10,14,74.99,258.0,2019-10-10,2019,10,10,3,2019.1,weekday_14
2019-10-10,59440,1,2019-10-10,23,35.09,445.0,2019-10-10,2019,10,10,3,2019.1,weekday_23
2019-10-11,59451,1,2019-10-11,10,73.98,305.0,2019-10-11,2019,10,11,4,2019.1,weekday_10
2019-10-11,59462,1,2019-10-11,21,77.78,299.8,2019-10-11,2019,10,11,4,2019.1,weekday_21
2019-10-12,59470,1,2019-10-12,5,35.82,483.0,2019-10-12,2019,10,12,5,2019.1,weekend_5
2019-10-12,59480,1,2019-10-12,15,35.78,454.0,2019-10-12,2019,10,12,5,2019.1,weekend_15
2019-10-13,59492,1,2019-10-13,3,35.44,465.0,2019-10-13,2019,10,13,6,2019.1,weekend_3
2019-10-13,59501,1,2019-10-13,12,35.44,413.0,2019-10-13,2019,10,13,6,2019.1,weekend_12
2019-10-13,59511,1,2019-10-13,22,35.84,563.0,2019-10-13,2019,10,13,6,2019.1,weekend_22
2019-10-14,59524,1,2019-10-14,11,78.11,367.7,2019-10-14,2019,10,14,0,2019.1,weekday_11
2019-10-14,59533,1,2019-10-14,20,82.94,284.0,2019-10-14,2019,10,14,0,2019.1,weekday_20
2019-10-15,59544,1,2019-10-15,7,84.94,309.0,2019-10-15,2019,10,15,1,2019.1,weekday_7
2019-10-15,59551,1,2019-10-15,14,72.95,539.8,2019-10-15,2019,10,15,1,2019.1,weekday_14
2019-10-16,59563,1,2019-10-16,2,37.5,107.0,2019-10-16,2019,10,16,2,2019.1,weekday_2
2019-10-16,59571,1,2019-10-16,10,71.92,277.0,2019-10-16,2019,10,16,2,2019.1,weekday_10
2019-10-16,59584,1,2019-10-16,23,37.62,108.0,2019-10-16,2019,10,16,2,2019.1,weekday_23
2019-10-17,59591,1,2019-10-17,6,73.0,131.0,2019-10-17,2019,10,17,3,2019.1,weekday_6
2019-10-17,59600,1,2019-10-17,15,77.92,181.2,2019-10-17,2019,10,17,3,2019.1,weekday_15
2019-10-18,59610,1,2019-10-18,1,36.36,455.0,2019-10-18,2019,10,18,4,2019.1,weekday_1
2019-10-18,59621,1,2019-10-18,12,79.18,393.0,2019-10-18,2019,10,18,4,2019.1,weekday_12
2019-10-18,59630,1,2019-10-18,21,80.15,335.0,2019-10-18,2019,10,18,4,2019.1,weekday_21
2019-10-19,59640,1,2019-10-19,7,72.92,441.0,2019-10-19,2019,10,19,5,2019.1,weekend_7
2019-10-19,59651,1,2019-10-19,18,75.01,223.0,2019-10-19,2019,10,19,5,2019.1,weekend_18
2019-10-20,59661,1,2019-10-20,4,31.72,442.0,2019-10-20,2019,10,20,6,2019.1,weekend_4
2019-10-20,59670,1,2019-10-20,13,35.2,417.0,2019-10-20,2019,10,20,6,2019.1,weekend_13
2019-10-20,59680,1,2019-10-20,23,31.76,440.0,2019-10-20,2019,10,20,6,2019.1,weekend_23
