date,hourlyid,market,tradedate,hour,price,volume,date,year,month,day,day_of_week,month_no,hour_ref
2017-06-01,38753,1,2017-06-01,0,31.61,122.0,2017-06-01,2017,6,1,3,2017.06,weekday_0
2017-06-01,38760,1,2017-06-01,7,81.53,48.0,2017-06-01,2017,6,1,3,2017.06,weekday_7
2017-06-01,38772,1,2017-06-01,19,127.14,3.0,2017-06-01,2017,6,1,3,2017.06,weekday_19
2017-06-02,38781,1,2017-06-02,4,39.52,93.0,2017-06-02,2017,6,2,4,2017.06,weekday_4
2017-06-02,38791,1,2017-06-02,14,70.74,69.0,2017-06-02,2017,6,2,4,2017.06,weekday_14
2017-06-03,38801,1,2017-06-03,0,32.27,123.0,2017-06-03,2017,6,3,5,2017.06,weekend_0
2017-06-03,38811,1,2017-06-03,10,59.9,72.0,2017-06-03,2017,6,3,5,2017.06,weekend_10
2017-06-03,38820,1,2017-06-03,19,67.99,47.3,2017-06-03,2017,6,3,5,2017.06,weekend_19
2017-06-04,38830,1,2017-06-04,5,28.0,78.0,2017-06-04,2017,6,4,6,2017.06,weekend_5
2017-06-04,38840,1,2017-06-04,15,27.95,93.0,2017-06-04,2017,6,4,6,2017.06,weekend_15
2017-06-05,38850,1,2017-06-05,1,30.43,164.0,2017-06-05,2017,6,5,0,2017.06,weekday_1
2017-06-05,38860,1,2017-06-05,11,80.42,87.0,2017-06-05,2017,6,5,0,2017.06,weekday_11
2017-06-05,38871,1,2017-06-05,22,39.87,93.0,2017-06-05,2017,6,5,0,2017.06,weekday_22
2017-06-06,38881,1,2017-06-06,8,74.92,71.0,2017-06-06,2017,6,6,1,2017.06,weekday_8
2017-06-06,38891,1,2017-06-06,18,130.83,19.2,2017-06-06,2017,6,6,1,2017.06,weekday_18
2017-06-07,38901,1,2017-06-07,4,31.69,172.0,2017-06-07,2017,6,7,2,2017.06,weekday_4
2017-06-07,38911,1,2017-06-07,14,64.95,36.4,2017-06-07,2017,6,7,2,2017.06,weekday_14
2017-06-08,38921,1,2017-06-08,0,32.42,217.0,2017-06-08,2017,6,8,3,2017.06,weekday_0
2017-06-08,38933,1,2017-06-08,12,65.08,116.6,2017-06-08,2017,6,8,3,2017.06,weekday_12
2017-06-08,38941,1,2017-06-08,20,75.95,72.1,2017-06-08,2017,6,8,3,2017.06,weekday_20
2017-06-09,38951,1,2017-06-09,6,75.99,85.0,2017-06-09,2017,6,9,4,2017.06,weekday_6
2017-06-09,38960,1,2017-06-09,15,65.01,105.3,2017-06-09,2017,6,9,4,2017.06,weekday_15
2017-06-10,38970,1,2017-06-10,1,29.97,216.0,2017-06-10,2017,6,10,5,2017.06,weekend_1
2017-06-10,38980,1,2017-06-10,11,40.04,129.0,2017-06-10,2017,6,10,5,2017.06,weekend_11
2017-06-10,38990,1,2017-06-10,21,35.21,123.8,2017-06-10,2017,6,10,5,2017.06,weekend_21
2017-06-11,39003,1,2017-06-11,10,27.31,150.0,2017-06-11,2017,6,11,6,2017.06,weekend_10
2017-06-11,39010,1,2017-06-11,17,35.18,107.8,2017-06-11,2017,6,11,6,2017.06,weekend_17
2017-06-12,39022,1,2017-06-12,5,39.95,132.2,2017-06-12,2017,6,12,0,2017.06,weekday_5
2017-06-12,39033,1,2017-06-12,16,65.12,138.0,2017-06-12,2017,6,12,0,2017.06,weekday_16
2017-06-13,39042,1,2017-06-13,1,29.98,187.0,2017-06-13,2017,6,13,1,2017.06,weekday_1
2017-06-13,39053,1,2017-06-13,12,65.04,96.1,2017-06-13,2017,6,13,1,2017.06,weekday_12
2017-06-13,39062,1,2017-06-13,21,65.09,98.7,2017-06-13,2017,6,13,1,2017.06,weekday_21
2017-06-14,39072,1,2017-06-14,7,79.94,137.0,2017-06-14,2017,6,14,2,2017.06,weekday_7
2017-06-14,39081,1,2017-06-14,16,65.06,109.9,2017-06-14,2017,6,14,2,2017.06,weekday_16
2017-06-15,39091,1,2017-06-15,2,29.15,155.0,2017-06-15,2017,6,15,3,2017.06,weekday_2
2017-06-15,39101,1,2017-06-15,12,64.93,86.0,2017-06-15,2017,6,15,3,2017.06,weekday_12
2017-06-15,39110,1,2017-06-15,21,65.1,118.3,2017-06-15,2017,6,15,3,2017.06,weekday_21
2017-06-16,39119,1,2017-06-16,6,84.92,89.0,2017-06-16,2017,6,16,4,2017.06,weekday_6
2017-06-16,39129,1,2017-06-16,16,64.55,99.0,2017-06-16,2017,6,16,4,2017.06,weekday_16
2017-06-17,39139,1,2017-06-17,2,27.95,223.0,2017-06-17,2017,6,17,5,2017.06,weekend_2
2017-06-17,39149,1,2017-06-17,12,29.09,111.0,2017-06-17,2017,6,17,5,2017.06,weekend_12
2017-06-17,39159,1,2017-06-17,22,35.02,198.9,2017-06-17,2017,6,17,5,2017.06,weekend_22
2017-06-18,39169,1,2017-06-18,8,27.94,197.0,2017-06-18,2017,6,18,6,2017.06,weekend_8
2017-06-18,39180,1,2017-06-18,19,44.92,109.6,2017-06-18,2017,6,18,6,2017.06,weekend_19
2017-06-19,39190,1,2017-06-19,5,37.99,98.4,2017-06-19,2017,6,19,0,2017.06,weekday_5
2017-06-19,39200,1,2017-06-19,15,65.0,118.7,2017-06-19,2017,6,19,0,2017.06,weekday_15
2017-06-20,39210,1,2017-06-20,1,30.05,210.0,2017-06-20,2017,6,20,1,2017.06,weekday_1
2017-06-20,39220,1,2017-06-20,11,65.06,86.1,2017-06-20,2017,6,20,1,2017.06,weekday_11
2017-06-20,39230,1,2017-06-20,21,65.22,114.0,2017-06-20,2017,6,20,1,2017.06,weekday_21
2017-06-21,39240,1,2017-06-21,7,89.93,139.0,2017-06-21,2017,6,21,2,2017.06,weekday_7
2017-06-21,39250,1,2017-06-21,17,124.91,70.9,2017-06-21,2017,6,21,2,2017.06,weekday_17
2017-06-22,39263,1,2017-06-22,6,99.96,48.8,2017-06-22,2017,6,22,3,2017.06,weekday_6
2017-06-22,39273,1,2017-06-22,16,64.92,80.0,2017-06-22,2017,6,22,3,2017.06,weekday_16
2017-06-22,39280,1,2017-06-22,23,32.34,230.3,2017-06-22,2017,6,22,3,2017.06,weekday_23
2017-06-23,39290,1,2017-06-23,9,64.08,110.0,2017-06-23,2017,6,23,4,2017.06,weekday_9
2017-06-23,39300,1,2017-06-23,19,84.95,74.3,2017-06-23,2017,6,23,4,2017.06,weekday_19
2017-06-24,39310,1,2017-06-24,5,32.88,118.2,2017-06-24,2017,6,24,5,2017.06,weekend_5
2017-06-24,39319,1,2017-06-24,14,29.04,115.0,2017-06-24,2017,6,24,5,2017.06,weekend_14
2017-06-25,39332,1,2017-06-25,3,29.03,209.0,2017-06-25,2017,6,25,6,2017.06,weekend_3
2017-06-25,39341,1,2017-06-25,12,29.95,123.0,2017-06-25,2017,6,25,6,2017.06,weekend_12
2017-06-26,39353,1,2017-06-26,0,33.15,201.4,2017-06-26,2017,6,26,0,2017.06,weekday_0
2017-06-26,39361,1,2017-06-26,8,84.96,233.0,2017-06-26,2017,6,26,0,2017.06,weekday_8
2017-06-26,39370,1,2017-06-26,17,125.04,123.4,2017-06-26,2017,6,26,0,2017.06,weekday_17
