date,hourlyid,market,tradedate,hour,price,volume,date,year,month,day,day_of_week,month_no,hour_ref
2017-08-01,40222,1,2017-08-01,5,33.0,279.9,2017-08-01,2017,8,1,1,2017.08,weekday_5
2017-08-01,40231,1,2017-08-01,14,68.63,141.0,2017-08-01,2017,8,1,1,2017.08,weekday_14
2017-08-02,40241,1,2017-08-02,0,32.12,273.0,2017-08-02,2017,8,2,2,2017.08,weekday_0
2017-08-02,40252,1,2017-08-02,11,68.9,167.8,2017-08-02,2017,8,2,2,2017.08,weekday_11
2017-08-02,40261,1,2017-08-02,20,69.44,174.8,2017-08-02,2017,8,2,2,2017.08,weekday_20
2017-08-03,40271,1,2017-08-03,6,92.44,262.0,2017-08-03,2017,8,3,3,2017.08,weekday_6
2017-08-03,40282,1,2017-08-03,17,105.36,151.0,2017-08-03,2017,8,3,3,2017.08,weekday_17
2017-08-04,40292,1,2017-08-04,3,30.96,239.0,2017-08-04,2017,8,4,4,2017.08,weekday_3
2017-08-04,40300,1,2017-08-04,11,68.55,188.9,2017-08-04,2017,8,4,4,2017.08,weekday_11
2017-08-04,40311,1,2017-08-04,22,32.23,312.0,2017-08-04,2017,8,4,4,2017.08,weekday_22
2017-08-05,40320,1,2017-08-05,7,52.07,165.0,2017-08-05,2017,8,5,5,2017.08,weekend_7
2017-08-05,40330,1,2017-08-05,17,33.01,224.1,2017-08-05,2017,8,5,5,2017.08,weekend_17
2017-08-06,40340,1,2017-08-06,3,28.5,241.0,2017-08-06,2017,8,6,6,2017.08,weekend_3
2017-08-06,40349,1,2017-08-06,12,28.53,173.0,2017-08-06,2017,8,6,6,2017.08,weekend_12
2017-08-06,40358,1,2017-08-06,21,31.82,243.0,2017-08-06,2017,8,6,6,2017.08,weekend_21
2017-08-07,40372,1,2017-08-07,11,68.08,246.0,2017-08-07,2017,8,7,0,2017.08,weekday_11
2017-08-07,40381,1,2017-08-07,20,70.01,255.8,2017-08-07,2017,8,7,0,2017.08,weekday_20
2017-08-08,40388,1,2017-08-08,3,30.4,217.0,2017-08-08,2017,8,8,1,2017.08,weekday_3
2017-08-08,40398,1,2017-08-08,13,68.39,201.1,2017-08-08,2017,8,8,1,2017.08,weekday_13
2017-08-09,40411,1,2017-08-09,2,30.06,244.0,2017-08-09,2017,8,9,2,2017.08,weekday_2
2017-08-09,40422,1,2017-08-09,13,68.21,203.5,2017-08-09,2017,8,9,2,2017.08,weekday_13
2017-08-09,40430,1,2017-08-09,21,68.25,295.6,2017-08-09,2017,8,9,2,2017.08,weekday_21
2017-08-10,40442,1,2017-08-10,9,69.51,262.8,2017-08-10,2017,8,10,3,2017.08,weekday_9
2017-08-10,40449,1,2017-08-10,16,68.57,211.3,2017-08-10,2017,8,10,3,2017.08,weekday_16
2017-08-11,40458,1,2017-08-11,1,30.03,240.0,2017-08-11,2017,8,11,4,2017.08,weekday_1
2017-08-11,40468,1,2017-08-11,11,68.52,204.9,2017-08-11,2017,8,11,4,2017.08,weekday_11
2017-08-11,40480,1,2017-08-11,23,30.84,280.0,2017-08-11,2017,8,11,4,2017.08,weekday_23
2017-08-12,40490,1,2017-08-12,9,55.09,138.0,2017-08-12,2017,8,12,5,2017.08,weekend_9
2017-08-12,40498,1,2017-08-12,17,29.95,295.0,2017-08-12,2017,8,12,5,2017.08,weekend_17
2017-08-13,40509,1,2017-08-13,4,28.16,226.0,2017-08-13,2017,8,13,6,2017.08,weekend_4
2017-08-13,40519,1,2017-08-13,14,29.41,204.0,2017-08-13,2017,8,13,6,2017.08,weekend_14
2017-08-14,40531,1,2017-08-14,2,29.48,225.0,2017-08-14,2017,8,14,0,2017.08,weekday_2
2017-08-14,40542,1,2017-08-14,13,66.05,239.0,2017-08-14,2017,8,14,0,2017.08,weekday_13
2017-08-14,40552,1,2017-08-14,23,30.07,280.0,2017-08-14,2017,8,14,0,2017.08,weekday_23
2017-08-15,40561,1,2017-08-15,8,88.01,117.0,2017-08-15,2017,8,15,1,2017.08,weekday_8
2017-08-15,40572,1,2017-08-15,19,71.98,233.0,2017-08-15,2017,8,15,1,2017.08,weekday_19
2017-08-16,40579,1,2017-08-16,2,30.75,234.0,2017-08-16,2017,8,16,2,2017.08,weekday_2
2017-08-16,40592,1,2017-08-16,15,68.38,161.3,2017-08-16,2017,8,16,2,2017.08,weekday_15
2017-08-17,40602,1,2017-08-17,1,29.96,222.0,2017-08-17,2017,8,17,3,2017.08,weekday_1
2017-08-17,40610,1,2017-08-17,9,67.08,236.0,2017-08-17,2017,8,17,3,2017.08,weekday_9
2017-08-17,40620,1,2017-08-17,19,70.09,245.2,2017-08-17,2017,8,17,3,2017.08,weekday_19
2017-08-18,40632,1,2017-08-18,7,86.03,112.0,2017-08-18,2017,8,18,4,2017.08,weekday_7
