date,hourlyid,market,tradedate,hour,price,volume,date,year,month,day,day_of_week,month_no,hour_ref
2016-07-01,30715,1,2016-07-01,2,52.38,150.0,2016-07-01,2016,7,1,4,2016.07,weekday_2
2016-07-01,30726,1,2016-07-01,13,113.05,29.5,2016-07-01,2016,7,1,4,2016.07,weekday_13
2016-07-02,30737,1,2016-07-02,0,52.78,267.0,2016-07-02,2016,7,2,5,2016.07,weekend_0
2016-07-02,30748,1,2016-07-02,11,114.41,0.0,2016-07-02,2016,7,2,5,2016.07,weekend_11
2016-07-02,30757,1,2016-07-02,20,56.56,200.0,2016-07-02,2016,7,2,5,2016.07,weekend_20
2016-07-03,30767,1,2016-07-03,6,73.81,100.0,2016-07-03,2016,7,3,6,2016.07,weekend_6
2016-07-03,30778,1,2016-07-03,17,116.57,50.0,2016-07-03,2016,7,3,6,2016.07,weekend_17
2016-07-04,30786,1,2016-07-04,1,52.52,239.0,2016-07-04,2016,7,4,0,2016.07,weekday_1
2016-07-04,30796,1,2016-07-04,11,113.18,20.5,2016-07-04,2016,7,4,0,2016.07,weekday_11
2016-07-04,30806,1,2016-07-04,21,74.01,37.0,2016-07-04,2016,7,4,0,2016.07,weekday_21
2016-07-05,30816,1,2016-07-05,7,144.71,26.3,2016-07-05,2016,7,5,1,2016.07,weekday_7
2016-07-05,30825,1,2016-07-05,16,125.26,0.0,2016-07-05,2016,7,5,1,2016.07,weekday_16
2016-07-06,30835,1,2016-07-06,2,55.76,250.0,2016-07-06,2016,7,6,2,2016.07,weekday_2
2016-07-06,30846,1,2016-07-06,13,117.9,0.0,2016-07-06,2016,7,6,2,2016.07,weekday_13
2016-07-06,30856,1,2016-07-06,23,55.76,250.0,2016-07-06,2016,7,6,2,2016.07,weekday_23
2016-07-07,30866,1,2016-07-07,9,150.87,14.0,2016-07-07,2016,7,7,3,2016.07,weekday_9
2016-07-07,30876,1,2016-07-07,19,166.94,14.0,2016-07-07,2016,7,7,3,2016.07,weekday_19
2016-07-08,30885,1,2016-07-08,4,54.63,244.0,2016-07-08,2016,7,8,4,2016.07,weekday_4
2016-07-08,30894,1,2016-07-08,13,125.56,35.4,2016-07-08,2016,7,8,4,2016.07,weekday_13
2016-07-08,30904,1,2016-07-08,23,55.47,307.0,2016-07-08,2016,7,8,4,2016.07,weekday_23
2016-07-09,30916,1,2016-07-09,11,117.63,41.0,2016-07-09,2016,7,9,5,2016.07,weekend_11
2016-07-09,30926,1,2016-07-09,21,57.04,179.7,2016-07-09,2016,7,9,5,2016.07,weekend_21
2016-07-10,30935,1,2016-07-10,6,72.88,112.2,2016-07-10,2016,7,10,6,2016.07,weekend_6
2016-07-10,30947,1,2016-07-10,18,135.05,40.8,2016-07-10,2016,7,10,6,2016.07,weekend_18
2016-07-11,30956,1,2016-07-11,3,52.35,203.0,2016-07-11,2016,7,11,0,2016.07,weekday_3
2016-07-11,30966,1,2016-07-11,13,114.56,40.0,2016-07-11,2016,7,11,0,2016.07,weekday_13
2016-07-12,30978,1,2016-07-12,1,54.19,200.0,2016-07-12,2016,7,12,1,2016.07,weekday_1
2016-07-12,30986,1,2016-07-12,9,129.9,0.3,2016-07-12,2016,7,12,1,2016.07,weekday_9
2016-07-12,30998,1,2016-07-12,21,77.84,49.1,2016-07-12,2016,7,12,1,2016.07,weekday_21
2016-07-13,31007,1,2016-07-13,6,119.86,30.4,2016-07-13,2016,7,13,2,2016.07,weekday_6
2016-07-13,31017,1,2016-07-13,16,123.4,20.0,2016-07-13,2016,7,13,2,2016.07,weekday_16
2016-07-14,31028,1,2016-07-14,3,55.46,200.0,2016-07-14,2016,7,14,3,2016.07,weekday_3
2016-07-14,31038,1,2016-07-14,13,123.4,20.0,2016-07-14,2016,7,14,3,2016.07,weekday_13
2016-07-14,31046,1,2016-07-14,21,78.75,46.3,2016-07-14,2016,7,14,3,2016.07,weekday_21
2016-07-15,31057,1,2016-07-15,8,149.4,24.2,2016-07-15,2016,7,15,4,2016.07,weekday_8
2016-07-15,31067,1,2016-07-15,18,175.0,17.3,2016-07-15,2016,7,15,4,2016.07,weekday_18
2016-07-16,31076,1,2016-07-16,3,52.7,240.0,2016-07-16,2016,7,16,5,2016.07,weekend_3
2016-07-16,31087,1,2016-07-16,14,65.07,130.0,2016-07-16,2016,7,16,5,2016.07,weekend_14
2016-07-17,31098,1,2016-07-17,1,52.06,219.3,2016-07-17,2016,7,17,6,2016.07,weekend_1
2016-07-17,31103,1,2016-07-17,6,71.23,138.4,2016-07-17,2016,7,17,6,2016.07,weekend_6
