date,hourlyid,market,tradedate,hour,price,volume,date,year,month,day,day_of_week,month_no,hour_ref
2020-07-01,65781,1,2020-07-01,4,19.99,285.0,2020-07-01,2020,7,1,2,2020.07,weekday_4
2020-07-01,65790,1,2020-07-01,13,59.95,77.8,2020-07-01,2020,7,1,2,2020.07,weekday_13
2020-07-01,65799,1,2020-07-01,22,20.29,293.0,2020-07-01,2020,7,1,2,2020.07,weekday_22
2020-07-02,65809,1,2020-07-02,8,64.98,166.6,2020-07-02,2020,7,2,3,2020.07,weekday_8
2020-07-02,65821,1,2020-07-02,20,64.94,145.0,2020-07-02,2020,7,2,3,2020.07,weekday_20
2020-07-03,65832,1,2020-07-03,7,69.92,144.0,2020-07-03,2020,7,3,4,2020.07,weekday_7
2020-07-03,65841,1,2020-07-03,16,59.92,106.0,2020-07-03,2020,7,3,4,2020.07,weekday_16
2020-07-04,65850,1,2020-07-04,1,18.98,114.0,2020-07-04,2020,7,4,5,2020.07,weekend_1
2020-07-04,65862,1,2020-07-04,13,19.95,215.0,2020-07-04,2020,7,4,5,2020.07,weekend_13
2020-07-04,65870,1,2020-07-04,21,19.95,185.0,2020-07-04,2020,7,4,5,2020.07,weekend_21
2020-07-05,65879,1,2020-07-05,6,18.98,151.0,2020-07-05,2020,7,5,6,2020.07,weekend_6
2020-07-05,65889,1,2020-07-05,16,19.92,202.0,2020-07-05,2020,7,5,6,2020.07,weekend_16
2020-07-06,65899,1,2020-07-06,2,18.96,93.0,2020-07-06,2020,7,6,0,2020.07,weekday_2
2020-07-06,65909,1,2020-07-06,12,58.99,103.1,2020-07-06,2020,7,6,0,2020.07,weekday_12
2020-07-07,65921,1,2020-07-07,0,19.93,184.0,2020-07-07,2020,7,7,1,2020.07,weekday_0
2020-07-07,65932,1,2020-07-07,11,58.99,105.1,2020-07-07,2020,7,7,1,2020.07,weekday_11
2020-07-07,65940,1,2020-07-07,19,131.95,60.0,2020-07-07,2020,7,7,1,2020.07,weekday_19
2020-07-08,65951,1,2020-07-08,6,34.93,191.4,2020-07-08,2020,7,8,2,2020.07,weekday_6
2020-07-08,65960,1,2020-07-08,15,58.97,105.1,2020-07-08,2020,7,8,2,2020.07,weekday_15
2020-07-09,65969,1,2020-07-09,0,19.94,114.0,2020-07-09,2020,7,9,3,2020.07,weekday_0
2020-07-09,65982,1,2020-07-09,13,58.96,104.1,2020-07-09,2020,7,9,3,2020.07,weekday_13
2020-07-09,65990,1,2020-07-09,21,59.94,113.0,2020-07-09,2020,7,9,3,2020.07,weekday_21
2020-07-01,65783,1,2020-07-01,6,29.94,110.0,2020-07-01,2020,7,1,2,2020.07,weekday_6
2020-07-01,65798,1,2020-07-01,21,59.95,91.4,2020-07-01,2020,7,1,2,2020.07,weekday_21
2020-07-02,65806,1,2020-07-02,5,20.43,305.0,2020-07-02,2020,7,2,3,2020.07,weekday_5
2020-07-02,65815,1,2020-07-02,14,59.95,85.5,2020-07-02,2020,7,2,3,2020.07,weekday_14
2020-07-02,65823,1,2020-07-02,22,20.26,287.0,2020-07-02,2020,7,2,3,2020.07,weekday_22
2020-07-03,65838,1,2020-07-03,13,58.99,101.1,2020-07-03,2020,7,3,4,2020.07,weekday_13
2020-07-03,65845,1,2020-07-03,20,64.95,126.2,2020-07-03,2020,7,3,4,2020.07,weekday_20
2020-07-04,65854,1,2020-07-04,5,19.91,159.0,2020-07-04,2020,7,4,5,2020.07,weekend_5
2020-07-04,65865,1,2020-07-04,16,19.96,215.0,2020-07-04,2020,7,4,5,2020.07,weekend_16
2020-07-05,65878,1,2020-07-05,5,18.99,127.0,2020-07-05,2020,7,5,6,2020.07,weekend_5
2020-07-05,65887,1,2020-07-05,14,19.91,175.0,2020-07-05,2020,7,5,6,2020.07,weekend_14
2020-07-06,65898,1,2020-07-06,1,18.96,96.0,2020-07-06,2020,7,6,0,2020.07,weekday_1
2020-07-06,65906,1,2020-07-06,9,64.98,102.0,2020-07-06,2020,7,6,0,2020.07,weekday_9
2020-07-06,65914,1,2020-07-06,17,214.92,84.0,2020-07-06,2020,7,6,0,2020.07,weekday_17
2020-07-07,65923,1,2020-07-07,2,19.92,169.0,2020-07-07,2020,7,7,1,2020.07,weekday_2
2020-07-07,65934,1,2020-07-07,13,58.95,104.1,2020-07-07,2020,7,7,1,2020.07,weekday_13
2020-07-08,65947,1,2020-07-08,2,19.94,118.8,2020-07-08,2020,7,8,2,2020.07,weekday_2
2020-07-08,65956,1,2020-07-08,11,58.99,115.1,2020-07-08,2020,7,8,2,2020.07,weekday_11
2020-07-08,65968,1,2020-07-08,23,19.94,140.5,2020-07-08,2020,7,8,2,2020.07,weekday_23
2020-07-09,65976,1,2020-07-09,7,64.99,154.0,2020-07-09,2020,7,9,3,2020.07,weekday_7
2020-07-09,65987,1,2020-07-09,18,209.98,69.9,2020-07-09,2020,7,9,3,2020.07,weekday_18
2020-07-10,65997,1,2020-07-10,4,19.95,164.0,2020-07-10,2020,7,10,4,2020.07,weekday_4
2020-07-10,66006,1,2020-07-10,13,58.96,111.1,2020-07-10,2020,7,10,4,2020.07,weekday_13
2020-07-10,66015,1,2020-07-10,22,19.96,187.0,2020-07-10,2020,7,10,4,2020.07,weekday_22
2020-07-11,66024,1,2020-07-11,8,54.92,218.0,2020-07-11,2020,7,11,5,2020.07,weekend_8
2020-07-11,66036,1,2020-07-11,19,64.96,141.0,2020-07-11,2020,7,11,5,2020.07,weekend_19
2020-07-01,65782,1,2020-07-01,5,19.97,208.0,2020-07-01,2020,7,1,2,2020.07,weekday_5
2020-07-01,65792,1,2020-07-01,15,59.94,79.0,2020-07-01,2020,7,1,2,2020.07,weekday_15
2020-07-02,65801,1,2020-07-02,0,19.99,273.0,2020-07-02,2020,7,2,3,2020.07,weekday_0
2020-07-02,65812,1,2020-07-02,11,59.97,99.9,2020-07-02,2020,7,2,3,2020.07,weekday_11
2020-07-02,65820,1,2020-07-02,19,133.97,73.6,2020-07-02,2020,7,2,3,2020.07,weekday_19
2020-07-03,65831,1,2020-07-03,6,34.95,188.5,2020-07-03,2020,7,3,4,2020.07,weekday_6
2020-07-03,65840,1,2020-07-03,15,59.0,102.1,2020-07-03,2020,7,3,4,2020.07,weekday_15
2020-07-04,65851,1,2020-07-04,2,18.97,112.0,2020-07-04,2020,7,4,5,2020.07,weekend_2
2020-07-04,65860,1,2020-07-04,11,33.23,181.0,2020-07-04,2020,7,4,5,2020.07,weekend_11
2020-07-04,65872,1,2020-07-04,23,18.98,112.0,2020-07-04,2020,7,4,5,2020.07,weekend_23
2020-07-05,65880,1,2020-07-05,7,19.0,181.0,2020-07-05,2020,7,5,6,2020.07,weekend_7
2020-07-05,65890,1,2020-07-05,17,22.39,202.0,2020-07-05,2020,7,5,6,2020.07,weekend_17
2020-07-06,65900,1,2020-07-06,3,18.96,98.0,2020-07-06,2020,7,6,0,2020.07,weekday_3
2020-07-06,65910,1,2020-07-06,13,58.99,104.1,2020-07-06,2020,7,6,0,2020.07,weekday_13
2020-07-06,65919,1,2020-07-06,22,19.91,144.0,2020-07-06,2020,7,6,0,2020.07,weekday_22
2020-07-07,65929,1,2020-07-07,8,69.92,148.0,2020-07-07,2020,7,7,1,2020.07,weekday_8
2020-07-07,65941,1,2020-07-07,20,64.95,148.9,2020-07-07,2020,7,7,1,2020.07,weekday_20
2020-07-08,65952,1,2020-07-08,7,64.99,142.0,2020-07-08,2020,7,8,2,2020.07,weekday_7
2020-07-08,65961,1,2020-07-08,16,59.94,141.0,2020-07-08,2020,7,8,2,2020.07,weekday_16
2020-07-09,65972,1,2020-07-09,3,19.94,121.0,2020-07-09,2020,7,9,3,2020.07,weekday_3
2020-07-09,65981,1,2020-07-09,12,58.96,104.1,2020-07-09,2020,7,9,3,2020.07,weekday_12
2020-07-09,65992,1,2020-07-09,23,19.94,121.0,2020-07-09,2020,7,9,3,2020.07,weekday_23
2020-07-10,66000,1,2020-07-10,7,65.0,144.0,2020-07-10,2020,7,10,4,2020.07,weekday_7
2020-07-10,66010,1,2020-07-10,17,214.92,91.0,2020-07-10,2020,7,10,4,2020.07,weekday_17
2020-07-11,66021,1,2020-07-11,4,18.97,109.0,2020-07-11,2020,7,11,5,2020.07,weekend_4
2020-07-11,66032,1,2020-07-11,15,19.98,264.0,2020-07-11,2020,7,11,5,2020.07,weekend_15
2020-07-11,66040,1,2020-07-11,23,18.98,117.0,2020-07-11,2020,7,11,5,2020.07,weekend_23
2020-07-01,65777,1,2020-07-01,0,19.99,265.0,2020-07-01,2020,7,1,2,2020.07,weekday_0
2020-07-01,65787,1,2020-07-01,10,59.97,86.3,2020-07-01,2020,7,1,2,2020.07,weekday_10
2020-07-01,65795,1,2020-07-01,18,209.97,75.6,2020-07-01,2020,7,1,2,2020.07,weekday_18
2020-07-02,65804,1,2020-07-02,3,19.98,270.0,2020-07-02,2020,7,2,3,2020.07,weekday_3
2020-07-02,65814,1,2020-07-02,13,59.95,91.9,2020-07-02,2020,7,2,3,2020.07,weekday_13
2020-07-02,65824,1,2020-07-02,23,20.0,331.0,2020-07-02,2020,7,2,3,2020.07,weekday_23
2020-07-03,65834,1,2020-07-03,9,64.97,119.0,2020-07-03,2020,7,3,4,2020.07,weekday_9
2020-07-03,65846,1,2020-07-03,21,59.98,81.0,2020-07-03,2020,7,3,4,2020.07,weekday_21
2020-07-04,65857,1,2020-07-04,8,35.45,201.0,2020-07-04,2020,7,4,5,2020.07,weekend_8
2020-07-04,65864,1,2020-07-04,15,19.94,205.0,2020-07-04,2020,7,4,5,2020.07,weekend_15
2020-07-05,65876,1,2020-07-05,3,18.97,100.0,2020-07-05,2020,7,5,6,2020.07,weekend_3
2020-07-05,65883,1,2020-07-05,10,19.9,177.0,2020-07-05,2020,7,5,6,2020.07,weekend_10
2020-07-05,65896,1,2020-07-05,23,18.97,122.0,2020-07-05,2020,7,5,6,2020.07,weekend_23
2020-07-06,65908,1,2020-07-06,11,59.94,111.0,2020-07-06,2020,7,6,0,2020.07,weekday_11
2020-07-06,65918,1,2020-07-06,21,59.97,115.0,2020-07-06,2020,7,6,0,2020.07,weekday_21
2020-07-07,65928,1,2020-07-07,7,69.91,143.0,2020-07-07,2020,7,7,1,2020.07,weekday_7
2020-07-07,65936,1,2020-07-07,15,58.95,105.1,2020-07-07,2020,7,7,1,2020.07,weekday_15
2020-07-08,65948,1,2020-07-08,3,19.94,119.3,2020-07-08,2020,7,8,2,2020.07,weekday_3
2020-07-08,65955,1,2020-07-08,10,59.95,118.0,2020-07-08,2020,7,8,2,2020.07,weekday_10
2020-07-08,65967,1,2020-07-08,22,19.97,193.9,2020-07-08,2020,7,8,2,2020.07,weekday_22
2020-07-09,65978,1,2020-07-09,9,64.96,123.0,2020-07-09,2020,7,9,3,2020.07,weekday_9
2020-07-09,65986,1,2020-07-09,17,210.0,86.1,2020-07-09,2020,7,9,3,2020.07,weekday_17
2020-07-10,65996,1,2020-07-10,3,19.94,113.0,2020-07-10,2020,7,10,4,2020.07,weekday_3
2020-07-10,66007,1,2020-07-10,14,58.96,112.1,2020-07-10,2020,7,10,4,2020.07,weekday_14
2020-07-11,66018,1,2020-07-11,1,18.97,106.0,2020-07-11,2020,7,11,5,2020.07,weekend_1
