date,hourlyid,market,tradedate,hour,price,volume,date,year,month,day,day_of_week,month_no,hour_ref
2019-06-01,56276,1,2019-06-01,3,37.93,186.5,2019-06-01,2019,6,1,5,2019.06,weekend_3
2019-06-01,56284,1,2019-06-01,11,79.72,124.9,2019-06-01,2019,6,1,5,2019.06,weekend_11
2019-06-01,56296,1,2019-06-01,23,37.96,210.2,2019-06-01,2019,6,1,5,2019.06,weekend_23
2019-06-02,56305,1,2019-06-02,8,45.46,119.0,2019-06-02,2019,6,2,6,2019.06,weekend_8
2019-06-02,56314,1,2019-06-02,17,47.98,45.0,2019-06-02,2019,6,2,6,2019.06,weekend_17
2019-06-03,56328,1,2019-06-03,7,149.03,121.6,2019-06-03,2019,6,3,0,2019.06,weekday_7
2019-06-03,56335,1,2019-06-03,14,94.94,122.8,2019-06-03,2019,6,3,0,2019.06,weekday_14
2019-06-04,56345,1,2019-06-04,0,39.06,200.3,2019-06-04,2019,6,4,1,2019.06,weekday_0
2019-06-04,56355,1,2019-06-04,10,97.43,122.0,2019-06-04,2019,6,4,1,2019.06,weekday_10
2019-06-04,56364,1,2019-06-04,19,163.08,50.0,2019-06-04,2019,6,4,1,2019.06,weekday_19
2019-06-05,56374,1,2019-06-05,5,49.94,88.0,2019-06-05,2019,6,5,2,2019.06,weekday_5
2019-06-05,56385,1,2019-06-05,16,99.23,56.0,2019-06-05,2019,6,5,2,2019.06,weekday_16
2019-06-06,56395,1,2019-06-06,2,39.93,288.4,2019-06-06,2019,6,6,3,2019.06,weekday_2
2019-06-06,56405,1,2019-06-06,12,100.23,96.6,2019-06-06,2019,6,6,3,2019.06,weekday_12
2019-06-01,56278,1,2019-06-01,5,38.09,176.0,2019-06-01,2019,6,1,5,2019.06,weekend_5
2019-06-01,56287,1,2019-06-01,14,44.34,167.5,2019-06-01,2019,6,1,5,2019.06,weekend_14
2019-06-02,56299,1,2019-06-02,2,36.92,156.8,2019-06-02,2019,6,2,6,2019.06,weekend_2
2019-06-02,56309,1,2019-06-02,12,43.12,190.4,2019-06-02,2019,6,2,6,2019.06,weekend_12
2019-06-02,56318,1,2019-06-02,21,43.87,164.3,2019-06-02,2019,6,2,6,2019.06,weekend_21
2019-06-03,56329,1,2019-06-03,8,150.12,106.0,2019-06-03,2019,6,3,0,2019.06,weekday_8
2019-06-03,56339,1,2019-06-03,18,186.61,62.0,2019-06-03,2019,6,3,0,2019.06,weekday_18
2019-06-04,56346,1,2019-06-04,1,39.05,206.9,2019-06-04,2019,6,4,1,2019.06,weekday_1
2019-06-04,56357,1,2019-06-04,12,97.06,211.0,2019-06-04,2019,6,4,1,2019.06,weekday_12
2019-06-04,56366,1,2019-06-04,21,88.21,238.0,2019-06-04,2019,6,4,1,2019.06,weekday_21
2019-06-05,56379,1,2019-06-05,10,99.23,51.0,2019-06-05,2019,6,5,2,2019.06,weekday_10
2019-06-05,56389,1,2019-06-05,20,99.2,60.0,2019-06-05,2019,6,5,2,2019.06,weekday_20
2019-06-06,56398,1,2019-06-06,5,46.23,227.8,2019-06-06,2019,6,6,3,2019.06,weekday_5
2019-06-06,56409,1,2019-06-06,16,100.31,56.0,2019-06-06,2019,6,6,3,2019.06,weekday_16
2019-06-07,56419,1,2019-06-07,2,38.82,290.0,2019-06-07,2019,6,7,4,2019.06,weekday_2
2019-06-07,56427,1,2019-06-07,10,97.65,60.0,2019-06-07,2019,6,7,4,2019.06,weekday_10
2019-06-01,56282,1,2019-06-01,9,97.94,125.0,2019-06-01,2019,6,1,5,2019.06,weekend_9
2019-06-01,56291,1,2019-06-01,18,109.67,71.0,2019-06-01,2019,6,1,5,2019.06,weekend_18
2019-06-02,56302,1,2019-06-02,5,36.97,163.7,2019-06-02,2019,6,2,6,2019.06,weekend_5
2019-06-02,56312,1,2019-06-02,15,42.78,188.1,2019-06-02,2019,6,2,6,2019.06,weekend_15
2019-06-03,56322,1,2019-06-03,1,36.98,202.9,2019-06-03,2019,6,3,0,2019.06,weekday_1
2019-06-03,56331,1,2019-06-03,10,96.91,109.0,2019-06-03,2019,6,3,0,2019.06,weekday_10
2019-06-03,56342,1,2019-06-03,21,86.99,146.4,2019-06-03,2019,6,3,0,2019.06,weekday_21
2019-06-04,56352,1,2019-06-04,7,163.93,71.0,2019-06-04,2019,6,4,1,2019.06,weekday_7
2019-06-04,56362,1,2019-06-04,17,186.6,68.0,2019-06-04,2019,6,4,1,2019.06,weekday_17
2019-06-05,56370,1,2019-06-05,1,40.01,208.9,2019-06-05,2019,6,5,2,2019.06,weekday_1
2019-06-05,56380,1,2019-06-05,11,99.22,59.8,2019-06-05,2019,6,5,2,2019.06,weekday_11
2019-06-05,56390,1,2019-06-05,21,99.19,71.0,2019-06-05,2019,6,5,2,2019.06,weekday_21
2019-06-06,56400,1,2019-06-06,7,192.11,130.0,2019-06-06,2019,6,6,3,2019.06,weekday_7
2019-06-06,56410,1,2019-06-06,17,192.35,11.0,2019-06-06,2019,6,6,3,2019.06,weekday_17
2019-06-07,56421,1,2019-06-07,4,38.62,217.8,2019-06-07,2019,6,7,4,2019.06,weekday_4
2019-06-07,56432,1,2019-06-07,15,97.66,60.0,2019-06-07,2019,6,7,4,2019.06,weekday_15
2019-06-08,56442,1,2019-06-08,1,38.94,236.3,2019-06-08,2019,6,8,5,2019.06,weekend_1
2019-06-01,56273,1,2019-06-01,0,37.95,187.4,2019-06-01,2019,6,1,5,2019.06,weekend_0
2019-06-01,56281,1,2019-06-01,8,97.93,116.0,2019-06-01,2019,6,1,5,2019.06,weekend_8
2019-06-01,56290,1,2019-06-01,17,45.75,49.0,2019-06-01,2019,6,1,5,2019.06,weekend_17
2019-06-02,56300,1,2019-06-02,3,36.93,157.1,2019-06-02,2019,6,2,6,2019.06,weekend_3
2019-06-02,56310,1,2019-06-02,13,42.68,200.5,2019-06-02,2019,6,2,6,2019.06,weekend_13
2019-06-02,56320,1,2019-06-02,23,36.93,165.5,2019-06-02,2019,6,2,6,2019.06,weekend_23
2019-06-03,56332,1,2019-06-03,11,95.43,146.5,2019-06-03,2019,6,3,0,2019.06,weekday_11
2019-06-03,56341,1,2019-06-03,20,96.95,112.0,2019-06-03,2019,6,3,0,2019.06,weekday_20
2019-06-04,56353,1,2019-06-04,8,163.95,72.0,2019-06-04,2019,6,4,1,2019.06,weekday_8
2019-06-04,56363,1,2019-06-04,18,186.61,59.0,2019-06-04,2019,6,4,1,2019.06,weekday_18
2019-06-05,56372,1,2019-06-05,3,40.01,209.9,2019-06-05,2019,6,5,2,2019.06,weekday_3
