date,hourlyid,market,tradedate,hour,price,volume,date,year,month,day,day_of_week,month_no,hour_ref
2017-05-01,38014,1,2017-05-01,5,17.98,92.0,2017-05-01,2017,5,1,0,2017.05,weekday_5
2017-05-01,38023,1,2017-05-01,14,24.95,70.0,2017-05-01,2017,5,1,0,2017.05,weekday_14
2017-05-02,38034,1,2017-05-02,1,26.91,57.6,2017-05-02,2017,5,2,1,2017.05,weekday_1
2017-05-02,38043,1,2017-05-02,10,68.06,83.6,2017-05-02,2017,5,2,1,2017.05,weekday_10
2017-05-02,38054,1,2017-05-02,21,55.09,50.0,2017-05-02,2017,5,2,1,2017.05,weekday_21
2017-05-03,38064,1,2017-05-03,7,74.0,0.0,2017-05-03,2017,5,3,2,2017.05,weekday_7
2017-05-03,38074,1,2017-05-03,17,66.09,31.8,2017-05-03,2017,5,3,2,2017.05,weekday_17
2017-05-04,38084,1,2017-05-04,3,24.94,74.0,2017-05-04,2017,5,4,3,2017.05,weekday_3
2017-05-04,38094,1,2017-05-04,13,60.05,96.4,2017-05-04,2017,5,4,3,2017.05,weekday_13
2017-05-04,38103,1,2017-05-04,22,29.25,143.0,2017-05-04,2017,5,4,3,2017.05,weekday_22
2017-05-05,38114,1,2017-05-05,9,76.01,159.0,2017-05-05,2017,5,5,4,2017.05,weekday_9
2017-05-05,38122,1,2017-05-05,17,73.06,67.1,2017-05-05,2017,5,5,4,2017.05,weekday_17
2017-05-06,38133,1,2017-05-06,4,19.17,121.0,2017-05-06,2017,5,6,5,2017.05,weekend_4
2017-05-06,38143,1,2017-05-06,14,31.73,133.0,2017-05-06,2017,5,6,5,2017.05,weekend_14
2017-05-07,38154,1,2017-05-07,1,18.15,107.0,2017-05-07,2017,5,7,6,2017.05,weekend_1
2017-05-07,38164,1,2017-05-07,11,25.65,138.0,2017-05-07,2017,5,7,6,2017.05,weekend_11
2017-05-07,38173,1,2017-05-07,20,36.03,145.4,2017-05-07,2017,5,7,6,2017.05,weekend_20
2017-05-08,38184,1,2017-05-08,7,82.01,131.0,2017-05-08,2017,5,8,0,2017.05,weekday_7
2017-05-08,38192,1,2017-05-08,15,66.05,105.0,2017-05-08,2017,5,8,0,2017.05,weekday_15
2017-05-09,38202,1,2017-05-09,1,24.97,101.0,2017-05-09,2017,5,9,1,2017.05,weekday_1
2017-05-09,38212,1,2017-05-09,11,59.93,66.1,2017-05-09,2017,5,9,1,2017.05,weekday_11
2017-05-09,38222,1,2017-05-09,21,59.93,66.1,2017-05-09,2017,5,9,1,2017.05,weekday_21
2017-05-10,38234,1,2017-05-10,9,64.98,50.0,2017-05-10,2017,5,10,2,2017.05,weekday_9
2017-05-10,38243,1,2017-05-10,18,88.6,23.0,2017-05-10,2017,5,10,2,2017.05,weekday_18
2017-05-11,38254,1,2017-05-11,5,31.01,93.0,2017-05-11,2017,5,11,3,2017.05,weekday_5
2017-05-11,38262,1,2017-05-11,13,65.73,38.0,2017-05-11,2017,5,11,3,2017.05,weekday_13
2017-05-12,38273,1,2017-05-12,0,31.41,94.0,2017-05-12,2017,5,12,4,2017.05,weekday_0
2017-05-12,38284,1,2017-05-12,11,66.0,36.2,2017-05-12,2017,5,12,4,2017.05,weekday_11
2017-05-12,38294,1,2017-05-12,21,66.0,36.2,2017-05-12,2017,5,12,4,2017.05,weekday_21
2017-05-13,38304,1,2017-05-13,7,58.92,37.0,2017-05-13,2017,5,13,5,2017.05,weekend_7
2017-05-13,38313,1,2017-05-13,16,33.96,77.4,2017-05-13,2017,5,13,5,2017.05,weekend_16
2017-05-14,38324,1,2017-05-14,3,17.98,80.0,2017-05-14,2017,5,14,6,2017.05,weekend_3
2017-05-14,38333,1,2017-05-14,12,26.9,141.0,2017-05-14,2017,5,14,6,2017.05,weekend_12
2017-05-14,38344,1,2017-05-14,23,19.93,90.0,2017-05-14,2017,5,14,6,2017.05,weekend_23
2017-05-15,38352,1,2017-05-15,7,79.95,62.7,2017-05-15,2017,5,15,0,2017.05,weekday_7
2017-05-15,38364,1,2017-05-15,19,98.58,40.0,2017-05-15,2017,5,15,0,2017.05,weekday_19
