,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2018/03/01) 00-01,22.02,118
2,(2018/03/01) 01-02,21.57,117
3,(2018/03/01) 02-03,21.28,117
4,(2018/03/01) 03-04,21.43,119
5,(2018/03/01) 04-05,24.97,136
6,(2018/03/01) 05-06,27.92,109
7,(2018/03/01) 06-07,61.74,215
8,(2018/03/01) 07-08,69.26,175
9,(2018/03/01) 08-09,69.32,170
10,(2018/03/01) 09-10,69.48,170
11,(2018/03/01) 10-11,62.34,165
12,(2018/03/01) 11-12,61.92,160
13,(2018/03/01) 12-13,61.79,165
14,(2018/03/01) 13-14,62.06,160
15,(2018/03/01) 14-15,67.81,154
16,(2018/03/01) 15-16,62.97,165
17,(2018/03/01) 16-17,62.64,170
18,(2018/03/01) 17-18,61.78,175
19,(2018/03/01) 18-19,95.9,194
20,(2018/03/01) 19-20,95.95,106.6
21,(2018/03/01) 20-21,71.9,214.1
22,(2018/03/01) 21-22,70.71,174
23,(2018/03/01) 22-23,27.9,84
24,(2018/03/01) 23-24,23.95,115
25,(2018/03/02) 00-01,27.63,79
26,(2018/03/02) 01-02,27.59,108
27,(2018/03/02) 02-03,27.58,114
28,(2018/03/02) 03-04,27.58,114
29,(2018/03/02) 04-05,27.62,94
30,(2018/03/02) 05-06,31.96,107
31,(2018/03/02) 06-07,67.87,230
32,(2018/03/02) 07-08,79.91,265.5
33,(2018/03/02) 08-09,79.91,245.5
34,(2018/03/02) 09-10,79.91,237.5
35,(2018/03/02) 10-11,67.88,167
36,(2018/03/02) 11-12,67.86,176
37,(2018/03/02) 12-13,67.83,203
38,(2018/03/02) 13-14,67.85,166
39,(2018/03/02) 14-15,67.85,150
40,(2018/03/02) 15-16,67.85,152
41,(2018/03/02) 16-17,67.83,159
42,(2018/03/02) 17-18,60.25,160
43,(2018/03/02) 18-19,84.22,150
44,(2018/03/02) 19-20,95.95,97.5
45,(2018/03/02) 20-21,70.91,170
46,(2018/03/02) 21-22,69.92,135
47,(2018/03/02) 22-23,27.59,115
48,(2018/03/02) 23-24,21.07,122
49,(2018/03/03) 00-01,27.31,75
50,(2018/03/03) 01-02,27.29,91
51,(2018/03/03) 02-03,26.4,104
52,(2018/03/03) 03-04,25.95,106
53,(2018/03/03) 04-05,26.4,109
54,(2018/03/03) 05-06,27.29,104
55,(2018/03/03) 06-07,24.6,118
56,(2018/03/03) 07-08,39.12,250.1
57,(2018/03/03) 08-09,49.97,215
58,(2018/03/03) 09-10,49.98,215
59,(2018/03/03) 10-11,67.8,208
60,(2018/03/03) 11-12,56.39,195
61,(2018/03/03) 12-13,24.87,144
62,(2018/03/03) 13-14,23.98,129
63,(2018/03/03) 14-15,21.92,111
64,(2018/03/03) 15-16,20.99,107
65,(2018/03/03) 16-17,20.99,107
66,(2018/03/03) 17-18,20.97,104
67,(2018/03/03) 18-19,49.91,70
68,(2018/03/03) 19-20,68.89,120
69,(2018/03/03) 20-21,23.98,114
70,(2018/03/03) 21-22,21.99,97
71,(2018/03/03) 22-23,21.99,110
72,(2018/03/03) 23-24,21.97,104
73,(2018/03/04) 00-01,21.96,100
74,(2018/03/04) 01-02,21.95,96
75,(2018/03/04) 02-03,21.95,93
76,(2018/03/04) 03-04,21.95,93
77,(2018/03/04) 04-05,21.96,96
78,(2018/03/04) 05-06,21.96,101
79,(2018/03/04) 06-07,21.95,81
80,(2018/03/04) 07-08,21.97,95
81,(2018/03/04) 08-09,21.98,102
82,(2018/03/04) 09-10,21.98,95
83,(2018/03/04) 10-11,21.96,89
84,(2018/03/04) 11-12,21.96,90
85,(2018/03/04) 12-13,21.96,90
86,(2018/03/04) 13-14,21.96,86
87,(2018/03/04) 14-15,21.96,86
88,(2018/03/04) 15-16,21.96,85
89,(2018/03/04) 16-17,21.96,87
90,(2018/03/04) 17-18,21.95,74
91,(2018/03/04) 18-19,21.97,88
92,(2018/03/04) 19-20,22.07,105
93,(2018/03/04) 20-21,22,101
94,(2018/03/04) 21-22,21.96,82
95,(2018/03/04) 22-23,21.96,100
96,(2018/03/04) 23-24,21.95,95
97,(2018/03/05) 00-01,22.97,104
98,(2018/03/05) 01-02,22.91,101
99,(2018/03/05) 02-03,22.91,102
100,(2018/03/05) 03-04,22.92,104
101,(2018/03/05) 04-05,24.85,124
102,(2018/03/05) 05-06,27.33,130
103,(2018/03/05) 06-07,48.82,78
104,(2018/03/05) 07-08,59.98,127
105,(2018/03/05) 08-09,59.99,129
106,(2018/03/05) 09-10,62.73,130
107,(2018/03/05) 10-11,59.97,69
108,(2018/03/05) 11-12,59.97,74
109,(2018/03/05) 12-13,59.96,84
110,(2018/03/05) 13-14,60,99
111,(2018/03/05) 14-15,62.47,119
112,(2018/03/05) 15-16,63.22,134
113,(2018/03/05) 16-17,63.7,149
114,(2018/03/05) 17-18,61.99,168
115,(2018/03/05) 18-19,94.4,210
116,(2018/03/05) 19-20,95.95,119.3
117,(2018/03/05) 20-21,70.76,219.6
118,(2018/03/05) 21-22,69.45,174
119,(2018/03/05) 22-23,31.99,149
120,(2018/03/05) 23-24,31.98,124
121,(2018/03/06) 00-01,31.86,85
122,(2018/03/06) 01-02,28.43,79
123,(2018/03/06) 02-03,27.27,85
124,(2018/03/06) 03-04,27.27,88
125,(2018/03/06) 04-05,31.84,100
126,(2018/03/06) 05-06,32.16,185
127,(2018/03/06) 06-07,59.98,219
