,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2022/02/01) 00-01,39.95,198.70
2,(2022/02/01) 01-02,35.10,212
3,(2022/02/01) 02-03,35.08,207
4,(2022/02/01) 03-04,35.08,208
5,(2022/02/01) 04-05,35.09,239
6,(2022/02/01) 05-06,35.10,220
7,(2022/02/01) 06-07,80.11,103.40
8,(2022/02/01) 07-08,80.14,157.40
9,(2022/02/01) 08-09,80.17,176.10
10,(2022/02/01) 09-10,80.19,185.90
11,(2022/02/01) 10-11,75.15,131
12,(2022/02/01) 11-12,75.15,131
13,(2022/02/01) 12-13,75.15,126
14,(2022/02/01) 13-14,75.14,120
15,(2022/02/01) 14-15,75.15,120
16,(2022/02/01) 15-16,75.13,120
17,(2022/02/01) 16-17,75.09,120
18,(2022/02/01) 17-18,80.09,102.60
19,(2022/02/01) 18-19,75.11,120.10
20,(2022/02/01) 19-20,258.94,65.70
21,(2022/02/01) 20-21,258.94,59.40
22,(2022/02/01) 21-22,75.13,119.80
23,(2022/02/01) 22-23,49.08,119
24,(2022/02/01) 23-24,43.12,166
25,(2022/02/02) 00-01,39.99,174
26,(2022/02/02) 01-02,39.92,204.60
27,(2022/02/02) 02-03,37.05,211
28,(2022/02/02) 03-04,39.92,205.60
29,(2022/02/02) 04-05,39.97,189.80
30,(2022/02/02) 05-06,39.95,173.50
31,(2022/02/02) 06-07,80.11,98.40
32,(2022/02/02) 07-08,80.13,149.80
33,(2022/02/02) 08-09,80.18,175.20
34,(2022/02/02) 09-10,80.39,183
35,(2022/02/02) 10-11,75.16,127
36,(2022/02/02) 11-12,75.18,130
37,(2022/02/02) 12-13,75.17,119
38,(2022/02/02) 13-14,75.17,119
39,(2022/02/02) 14-15,75.17,119
40,(2022/02/02) 15-16,75.13,116
41,(2022/02/02) 16-17,75.09,116
42,(2022/02/02) 17-18,80.06,98.80
43,(2022/02/02) 18-19,75.11,133.60
44,(2022/02/02) 19-20,258.94,63.30
45,(2022/02/02) 20-21,258.94,63.90
46,(2022/02/02) 21-22,75.18,113
47,(2022/02/02) 22-23,50.03,97.60
48,(2022/02/02) 23-24,46.09,136
49,(2022/02/03) 00-01,42.09,191
50,(2022/02/03) 01-02,42.04,218
51,(2022/02/03) 02-03,35.09,231
52,(2022/02/03) 03-04,35.09,231
53,(2022/02/03) 04-05,42.01,263
54,(2022/02/03) 05-06,42.02,232
55,(2022/02/03) 06-07,80.13,156.30
56,(2022/02/03) 07-08,80.15,199.30
57,(2022/02/03) 08-09,80.14,186.30
58,(2022/02/03) 09-10,80.15,201.20
59,(2022/02/03) 10-11,75.15,196.70
60,(2022/02/03) 11-12,75.15,199.70
61,(2022/02/03) 12-13,75.14,189.10
62,(2022/02/03) 13-14,75.14,191
63,(2022/02/03) 14-15,75.14,190.40
64,(2022/02/03) 15-16,75.14,199.10
65,(2022/02/03) 16-17,75.13,204.70
66,(2022/02/03) 17-18,80.12,196.40
67,(2022/02/03) 18-19,75.10,162.80
68,(2022/02/03) 19-20,258.93,76.30
