,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2021/02/01) 00-01,72.55,140
2,(2021/02/01) 01-02,66.52,158
3,(2021/02/01) 02-03,63.22,170
4,(2021/02/01) 03-04,61.87,176
5,(2021/02/01) 04-05,65.84,175
6,(2021/02/01) 05-06,47.15,72
7,(2021/02/01) 06-07,50.16,66
8,(2021/02/01) 07-08,100.1,81
9,(2021/02/01) 08-09,95.09,82
10,(2021/02/01) 09-10,95.1,84
11,(2021/02/01) 10-11,63.39,78
12,(2021/02/01) 11-12,73.53,78
13,(2021/02/01) 12-13,72.26,78
14,(2021/02/01) 13-14,62,78.9
15,(2021/02/01) 14-15,62,78.9
16,(2021/02/01) 15-16,63.19,78
17,(2021/02/01) 16-17,61.99,89.7
18,(2021/02/01) 17-18,61.96,124.9
19,(2021/02/01) 18-19,90.12,60
20,(2021/02/01) 19-20,155.42,68
21,(2021/02/01) 20-21,170,55.9
22,(2021/02/01) 21-22,170.02,69
23,(2021/02/01) 22-23,56.63,156.9
24,(2021/02/01) 23-24,60.71,134
25,(2021/02/02) 00-01,47.66,187
26,(2021/02/02) 01-02,47.51,180
27,(2021/02/02) 02-03,47.38,170
28,(2021/02/02) 03-04,47.39,182
29,(2021/02/02) 04-05,47.65,199
30,(2021/02/02) 05-06,48.84,167
31,(2021/02/02) 06-07,50.18,82
32,(2021/02/02) 07-08,100.13,97
33,(2021/02/02) 08-09,95.16,98
34,(2021/02/02) 09-10,204.01,97
35,(2021/02/02) 10-11,126.43,55
36,(2021/02/02) 11-12,126.43,55
37,(2021/02/02) 12-13,126.43,55
38,(2021/02/02) 13-14,126.38,60
39,(2021/02/02) 14-15,126.4,58
40,(2021/02/02) 15-16,126.29,70
41,(2021/02/02) 16-17,126.16,82
42,(2021/02/02) 17-18,299.01,97
43,(2021/02/02) 18-19,90.13,60
44,(2021/02/02) 19-20,170.03,60
45,(2021/02/02) 20-21,95.08,44
46,(2021/02/02) 21-22,204.1,75
47,(2021/02/02) 22-23,60.04,152
48,(2021/02/02) 23-24,47.45,128
49,(2021/02/03) 00-01,61.43,115
50,(2021/02/03) 01-02,60.08,123.1
51,(2021/02/03) 02-03,60.04,121.5
52,(2021/02/03) 03-04,60.01,122
53,(2021/02/03) 04-05,60.01,122.8
54,(2021/02/03) 05-06,47.26,81
55,(2021/02/03) 06-07,51.72,86
56,(2021/02/03) 07-08,100.14,101
57,(2021/02/03) 08-09,124.05,102
58,(2021/02/03) 09-10,164.05,102
59,(2021/02/03) 10-11,126.26,75
60,(2021/02/03) 11-12,126.27,75
61,(2021/02/03) 12-13,126.27,75
62,(2021/02/03) 13-14,126.21,81
63,(2021/02/03) 14-15,126.27,75
64,(2021/02/03) 15-16,126.2,82
65,(2021/02/03) 16-17,126.03,100
66,(2021/02/03) 17-18,109.55,103
67,(2021/02/03) 18-19,124.03,60
68,(2021/02/03) 19-20,124.03,60
69,(2021/02/03) 20-21,95.08,44
70,(2021/02/03) 21-22,170.06,87
71,(2021/02/03) 22-23,79.02,70
72,(2021/02/03) 23-24,60.05,107.5
73,(2021/02/04) 00-01,51.15,82
74,(2021/02/04) 01-02,51.15,82
75,(2021/02/04) 02-03,51.15,82
76,(2021/02/04) 03-04,51.15,82
77,(2021/02/04) 04-05,51.29,82
78,(2021/02/04) 05-06,46.98,92
79,(2021/02/04) 06-07,58.01,87
80,(2021/02/04) 07-08,100.05,103
81,(2021/02/04) 08-09,124.02,104
