,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2017/03/01) 00-01,29.69,91.5
2,(2017/03/01) 01-02,29.65,88.1
3,(2017/03/01) 02-03,29.56,81.6
4,(2017/03/01) 03-04,29.75,95.4
5,(2017/03/01) 04-05,29.76,96.2
6,(2017/03/01) 05-06,29.57,82.4
7,(2017/03/01) 06-07,51,53
8,(2017/03/01) 07-08,70.19,53
9,(2017/03/01) 08-09,70.29,54
10,(2017/03/01) 09-10,76.32,54
11,(2017/03/01) 10-11,70.43,54
12,(2017/03/01) 11-12,70.06,54
13,(2017/03/01) 12-13,69.99,54
14,(2017/03/01) 13-14,69.88,54
15,(2017/03/01) 14-15,70.16,54
16,(2017/03/01) 15-16,70.06,54
17,(2017/03/01) 16-17,69.83,54
18,(2017/03/01) 17-18,69.4,53
19,(2017/03/01) 18-19,86.62,53
20,(2017/03/01) 19-20,91.95,53
21,(2017/03/01) 20-21,71.57,55
22,(2017/03/01) 21-22,69.42,55
23,(2017/03/01) 22-23,29.92,115.1
24,(2017/03/01) 23-24,29.91,113.6
25,(2017/03/02) 00-01,28.96,75
26,(2017/03/02) 01-02,28.96,73
27,(2017/03/02) 02-03,28.96,73
28,(2017/03/02) 03-04,28.97,80
29,(2017/03/02) 04-05,28.97,80
30,(2017/03/02) 05-06,28.96,73
31,(2017/03/02) 06-07,53.84,53
32,(2017/03/02) 07-08,65.3,53
33,(2017/03/02) 08-09,69.11,54
34,(2017/03/02) 09-10,69.95,54
35,(2017/03/02) 10-11,64.97,54
36,(2017/03/02) 11-12,64.97,54
37,(2017/03/02) 12-13,64.97,54
38,(2017/03/02) 13-14,64.97,54
39,(2017/03/02) 14-15,64.97,54
40,(2017/03/02) 15-16,64.97,54
41,(2017/03/02) 16-17,64.97,54
42,(2017/03/02) 17-18,64.97,53
43,(2017/03/02) 18-19,76.4,53
44,(2017/03/02) 19-20,88.33,53
45,(2017/03/02) 20-21,64.97,55
46,(2017/03/02) 21-22,60.85,55
47,(2017/03/02) 22-23,28.96,75
48,(2017/03/02) 23-24,28.96,75
49,(2017/03/03) 00-01,28.7,74
50,(2017/03/03) 01-02,28.6,72
51,(2017/03/03) 02-03,28.48,72
52,(2017/03/03) 03-04,28.63,79
53,(2017/03/03) 04-05,29.81,79
54,(2017/03/03) 05-06,29.81,72
55,(2017/03/03) 06-07,60.92,52
56,(2017/03/03) 07-08,60.99,52
57,(2017/03/03) 08-09,60.91,52
58,(2017/03/03) 09-10,60.92,52
59,(2017/03/03) 10-11,62.9,52
60,(2017/03/03) 11-12,62.9,52
61,(2017/03/03) 12-13,62.9,52
62,(2017/03/03) 13-14,62.9,52
63,(2017/03/03) 14-15,62.9,52
64,(2017/03/03) 15-16,62.9,52
65,(2017/03/03) 16-17,62.9,52
66,(2017/03/03) 17-18,62.92,52
67,(2017/03/03) 18-19,65.91,52
68,(2017/03/03) 19-20,87.99,52
69,(2017/03/03) 20-21,62.93,54
