,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2016/09/01) 00-01,50.06,422.7
2,(2016/09/01) 01-02,50.04,431.4
3,(2016/09/01) 02-03,50.04,431.4
4,(2016/09/01) 03-04,50.05,432.2
5,(2016/09/01) 04-05,50.07,423.1
6,(2016/09/01) 05-06,61.47,300
7,(2016/09/01) 06-07,130.06,71
8,(2016/09/01) 07-08,130.04,74
9,(2016/09/01) 08-09,127.36,63
10,(2016/09/01) 09-10,113,98.8
11,(2016/09/01) 10-11,112.29,104
12,(2016/09/01) 11-12,112.22,104
13,(2016/09/01) 12-13,111.45,104
14,(2016/09/01) 13-14,111.39,107
15,(2016/09/01) 14-15,111.66,110
16,(2016/09/01) 15-16,111.87,110
17,(2016/09/01) 16-17,121.43,86
18,(2016/09/01) 17-18,184.64,46.1
19,(2016/09/01) 18-19,192.6,55
20,(2016/09/01) 19-20,192.6,55
21,(2016/09/01) 20-21,145.74,64
22,(2016/09/01) 21-22,105.26,64
23,(2016/09/01) 22-23,50.55,404
24,(2016/09/01) 23-24,50.05,427.2
25,(2016/09/02) 00-01,50.07,437.9
26,(2016/09/02) 01-02,50.04,447.5
27,(2016/09/02) 02-03,50.04,451.1
28,(2016/09/02) 03-04,50.06,447.4
29,(2016/09/02) 04-05,50.09,433.8
30,(2016/09/02) 05-06,71.95,223.5
31,(2016/09/02) 06-07,189.52,59
32,(2016/09/02) 07-08,187.91,55
33,(2016/09/02) 08-09,128.35,60
34,(2016/09/02) 09-10,113.05,95.3
35,(2016/09/02) 10-11,112.78,110
36,(2016/09/02) 11-12,112.78,110
37,(2016/09/02) 12-13,113.02,113.8
38,(2016/09/02) 13-14,113.02,113.8
39,(2016/09/02) 14-15,113.02,113.8
40,(2016/09/02) 15-16,113.02,113.8
41,(2016/09/02) 16-17,127.69,75
42,(2016/09/02) 17-18,191.22,29.4
43,(2016/09/02) 18-19,196.78,62
44,(2016/09/02) 19-20,195.42,54
45,(2016/09/02) 20-21,135.07,100
46,(2016/09/02) 21-22,91.28,63
47,(2016/09/02) 22-23,50.88,423
48,(2016/09/02) 23-24,50.09,428.9
49,(2016/09/03) 00-01,47.27,528
50,(2016/09/03) 01-02,47.1,524
51,(2016/09/03) 02-03,47.05,524
52,(2016/09/03) 03-04,47.17,532
53,(2016/09/03) 04-05,47.96,532
54,(2016/09/03) 05-06,51.49,424
55,(2016/09/03) 06-07,113.83,111.9
56,(2016/09/03) 07-08,130.01,91.3
57,(2016/09/03) 08-09,128.63,69.2
58,(2016/09/03) 09-10,109.93,115
59,(2016/09/03) 10-11,110.33,115
60,(2016/09/03) 11-12,110.59,115
61,(2016/09/03) 12-13,109.14,115
62,(2016/09/03) 13-14,106.61,115
63,(2016/09/03) 14-15,106.47,115
64,(2016/09/03) 15-16,104.78,115
65,(2016/09/03) 16-17,106.66,115
66,(2016/09/03) 17-18,113.42,113.1
67,(2016/09/03) 18-19,159.53,64
68,(2016/09/03) 19-20,159.53,64
69,(2016/09/03) 20-21,114.19,146.4
70,(2016/09/03) 21-22,72.91,156.8
71,(2016/09/03) 22-23,47.64,528
72,(2016/09/03) 23-24,47.27,528
73,(2016/09/04) 00-01,47.57,528
74,(2016/09/04) 01-02,47.37,524
75,(2016/09/04) 02-03,47.31,524
76,(2016/09/04) 03-04,47.4,532
77,(2016/09/04) 04-05,47.4,532
78,(2016/09/04) 05-06,62.12,324
79,(2016/09/04) 06-07,72.59,281.6
80,(2016/09/04) 07-08,95.49,224
81,(2016/09/04) 08-09,95.68,194
82,(2016/09/04) 09-10,98.24,194
83,(2016/09/04) 10-11,97.69,194
84,(2016/09/04) 11-12,96.41,194
85,(2016/09/04) 12-13,95.13,194
86,(2016/09/04) 13-14,92.38,194
87,(2016/09/04) 14-15,65.08,200
88,(2016/09/04) 15-16,65.04,211
89,(2016/09/04) 16-17,65.05,209
90,(2016/09/04) 17-18,100.23,173.8
91,(2016/09/04) 18-19,128.68,131
92,(2016/09/04) 19-20,128.68,131
93,(2016/09/04) 20-21,113.95,146.8
94,(2016/09/04) 21-22,70.06,248.5
95,(2016/09/04) 22-23,47.79,528
96,(2016/09/04) 23-24,47.36,528
97,(2016/09/05) 00-01,48.36,478
98,(2016/09/05) 01-02,48.17,474
99,(2016/09/05) 02-03,48.24,474
100,(2016/09/05) 03-04,48.42,482
101,(2016/09/05) 04-05,48.62,482
102,(2016/09/05) 05-06,58.4,344
103,(2016/09/05) 06-07,118.84,97.4
104,(2016/09/05) 07-08,186.05,61
105,(2016/09/05) 08-09,175.05,60
106,(2016/09/05) 09-10,113.93,91
107,(2016/09/05) 10-11,113.03,109.5
108,(2016/09/05) 11-12,113.01,112.3
109,(2016/09/05) 12-13,112.42,115
110,(2016/09/05) 13-14,112.99,115
111,(2016/09/05) 14-15,113,114.2
112,(2016/09/05) 15-16,112.74,115
113,(2016/09/05) 16-17,113.07,101
114,(2016/09/05) 17-18,123.54,94
115,(2016/09/05) 18-19,186.89,35.8
116,(2016/09/05) 19-20,186.89,35.8
117,(2016/09/05) 20-21,135.02,113.5
118,(2016/09/05) 21-22,89.74,68
119,(2016/09/05) 22-23,49.32,478
120,(2016/09/05) 23-24,48.7,478
121,(2016/09/06) 00-01,49.31,478
122,(2016/09/06) 01-02,48.93,474
123,(2016/09/06) 02-03,48.93,474
124,(2016/09/06) 03-04,49.1,482
125,(2016/09/06) 04-05,49.4,482
126,(2016/09/06) 05-06,61.02,324
127,(2016/09/06) 06-07,176.69,28
128,(2016/09/06) 07-08,176.6,28
129,(2016/09/06) 08-09,129.34,62
130,(2016/09/06) 09-10,108.03,110
131,(2016/09/06) 10-11,107.61,115
132,(2016/09/06) 11-12,107.67,115
133,(2016/09/06) 12-13,107.61,115
134,(2016/09/06) 13-14,107.73,115
135,(2016/09/06) 14-15,107.61,115
136,(2016/09/06) 15-16,107.86,115
137,(2016/09/06) 16-17,118.48,95
138,(2016/09/06) 17-18,186.5,39.3
139,(2016/09/06) 18-19,186.2,37
140,(2016/09/06) 19-20,186.2,37
141,(2016/09/06) 20-21,144.03,68
142,(2016/09/06) 21-22,99.97,68
143,(2016/09/06) 22-23,50.02,465.5
144,(2016/09/06) 23-24,49.33,478
145,(2016/09/07) 00-01,50,470.3
146,(2016/09/07) 01-02,49.63,468
147,(2016/09/07) 02-03,49.52,468
148,(2016/09/07) 03-04,49.67,476
149,(2016/09/07) 04-05,49.65,476
150,(2016/09/07) 05-06,60.92,318
151,(2016/09/07) 06-07,123.21,88
152,(2016/09/07) 07-08,130.07,63.6
153,(2016/09/07) 08-09,127.93,61.3
154,(2016/09/07) 09-10,108.16,103
155,(2016/09/07) 10-11,106.07,107
