,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2017/01/01) 00-01,31.97,263
2,(2017/01/01) 01-02,31.79,261
3,(2017/01/01) 02-03,31.75,261
4,(2017/01/01) 03-04,31.76,267
5,(2017/01/01) 04-05,31.72,267
6,(2017/01/01) 05-06,33.47,241
7,(2017/01/01) 06-07,29.93,191
8,(2017/01/01) 07-08,30.01,190
9,(2017/01/01) 08-09,33.01,175.1
10,(2017/01/01) 09-10,33.04,170.2
11,(2017/01/01) 10-11,33.06,165.3
12,(2017/01/01) 11-12,33.06,165.3
13,(2017/01/01) 12-13,33.06,165.3
14,(2017/01/01) 13-14,33.01,175.1
15,(2017/01/01) 14-15,31.6,178
16,(2017/01/01) 15-16,30.03,185.1
17,(2017/01/01) 16-17,35.7,208
18,(2017/01/01) 17-18,35.04,230.2
19,(2017/01/01) 18-19,37.19,213
20,(2017/01/01) 19-20,39.1,213
21,(2017/01/01) 20-21,38.38,215
22,(2017/01/01) 21-22,35.58,145
23,(2017/01/01) 22-23,32.35,265
24,(2017/01/01) 23-24,31.98,265
25,(2017/01/02) 00-01,31.99,265
26,(2017/01/02) 01-02,31.81,263
27,(2017/01/02) 02-03,31.81,263
28,(2017/01/02) 03-04,31.73,269
29,(2017/01/02) 04-05,31.69,269
30,(2017/01/02) 05-06,33.03,257.7
31,(2017/01/02) 06-07,30,233
32,(2017/01/02) 07-08,32.95,232.1
33,(2017/01/02) 08-09,32.98,207.3
34,(2017/01/02) 09-10,33.8,184
35,(2017/01/02) 10-11,35.09,185.5
36,(2017/01/02) 11-12,35.07,190.3
37,(2017/01/02) 12-13,35.07,190.3
38,(2017/01/02) 13-14,35.04,195.2
39,(2017/01/02) 14-15,34.8,204
40,(2017/01/02) 15-16,33.8,204
41,(2017/01/02) 16-17,37.14,254
42,(2017/01/02) 17-18,35.63,253
43,(2017/01/02) 18-19,50.08,166.5
44,(2017/01/02) 19-20,54.84,163
45,(2017/01/02) 20-21,54.2,187
46,(2017/01/02) 21-22,36.73,187
47,(2017/01/02) 22-23,32.6,267
48,(2017/01/02) 23-24,32.12,267
49,(2017/01/03) 00-01,22.15,110
50,(2017/01/03) 01-02,22.14,125
51,(2017/01/03) 02-03,22.14,125
52,(2017/01/03) 03-04,22.14,125
53,(2017/01/03) 04-05,22.15,115
54,(2017/01/03) 05-06,29.92,93
55,(2017/01/03) 06-07,32.97,55
56,(2017/01/03) 07-08,79.91,33
57,(2017/01/03) 08-09,79.95,34
58,(2017/01/03) 09-10,79.96,34
59,(2017/01/03) 10-11,59.96,54
60,(2017/01/03) 11-12,59.96,54
61,(2017/01/03) 12-13,59.96,54
62,(2017/01/03) 13-14,59.96,54
63,(2017/01/03) 14-15,59.95,54
64,(2017/01/03) 15-16,59.95,54
65,(2017/01/03) 16-17,59.95,54
66,(2017/01/03) 17-18,59.92,53
67,(2017/01/03) 18-19,102.9,33
68,(2017/01/03) 19-20,102.9,33
69,(2017/01/03) 20-21,79.05,57
70,(2017/01/03) 21-22,78.77,57
71,(2017/01/03) 22-23,31.99,97
72,(2017/01/03) 23-24,29.95,97
73,(2017/01/04) 00-01,29.91,97
74,(2017/01/04) 01-02,14.99,93
75,(2017/01/04) 02-03,14.99,93
76,(2017/01/04) 03-04,14.99,101
77,(2017/01/04) 04-05,14.99,101
78,(2017/01/04) 05-06,29.94,93
79,(2017/01/04) 06-07,57.28,53
80,(2017/01/04) 07-08,79.93,37
81,(2017/01/04) 08-09,79.98,34
82,(2017/01/04) 09-10,94.96,34
83,(2017/01/04) 10-11,59.96,54
84,(2017/01/04) 11-12,59.98,54
85,(2017/01/04) 12-13,60.64,54
86,(2017/01/04) 13-14,60,54
87,(2017/01/04) 14-15,60,54
88,(2017/01/04) 15-16,59.98,54
89,(2017/01/04) 16-17,59.96,54
90,(2017/01/04) 17-18,59.91,57
91,(2017/01/04) 18-19,104.36,37
92,(2017/01/04) 19-20,104.36,37
93,(2017/01/04) 20-21,78.95,59
94,(2017/01/04) 21-22,78.95,59
95,(2017/01/04) 22-23,32.26,99
96,(2017/01/04) 23-24,29.95,99
97,(2017/01/05) 00-01,29.97,99
98,(2017/01/05) 01-02,29.94,97
99,(2017/01/05) 02-03,29.93,97
100,(2017/01/05) 03-04,29.94,103
101,(2017/01/05) 04-05,29.94,103
102,(2017/01/05) 05-06,29.97,97
103,(2017/01/05) 06-07,33.25,65
104,(2017/01/05) 07-08,54.56,65
105,(2017/01/05) 08-09,79.9,36
106,(2017/01/05) 09-10,79.95,34
107,(2017/01/05) 10-11,60.64,54
108,(2017/01/05) 11-12,60.64,54
109,(2017/01/05) 12-13,63.04,54
110,(2017/01/05) 13-14,63.84,54
111,(2017/01/05) 14-15,62.24,54
112,(2017/01/05) 15-16,60,54
113,(2017/01/05) 16-17,59.98,54
114,(2017/01/05) 17-18,59.98,53
115,(2017/01/05) 18-19,98.94,33
116,(2017/01/05) 19-20,102.08,33
117,(2017/01/05) 20-21,78.95,57
118,(2017/01/05) 21-22,78.95,57
119,(2017/01/05) 22-23,32.43,97
120,(2017/01/05) 23-24,31.92,97
121,(2017/01/06) 00-01,29.97,82
122,(2017/01/06) 01-02,29.93,79
123,(2017/01/06) 02-03,29.92,79
124,(2017/01/06) 03-04,29.93,87
125,(2017/01/06) 04-05,29.95,87
126,(2017/01/06) 05-06,29.98,79
127,(2017/01/06) 06-07,36,54
128,(2017/01/06) 07-08,54.49,65
129,(2017/01/06) 08-09,54.54,45
130,(2017/01/06) 09-10,68.53,35
131,(2017/01/06) 10-11,133.18,20
132,(2017/01/06) 11-12,135,0
133,(2017/01/06) 12-13,124,0
134,(2017/01/06) 13-14,124,0
135,(2017/01/06) 14-15,124,0
136,(2017/01/06) 15-16,122.55,20
137,(2017/01/06) 16-17,121.82,30
138,(2017/01/06) 17-18,55.2,54
139,(2017/01/06) 18-19,131,27.2
140,(2017/01/06) 19-20,135,0
141,(2017/01/06) 20-21,122.6,20
142,(2017/01/06) 21-22,122.6,20
143,(2017/01/06) 22-23,55.72,20
144,(2017/01/06) 23-24,50.18,80
145,(2017/01/07) 00-01,32.12,252
146,(2017/01/07) 01-02,32.03,249
147,(2017/01/07) 02-03,32.03,249
148,(2017/01/07) 03-04,32.04,257
149,(2017/01/07) 04-05,32.04,257
150,(2017/01/07) 05-06,32.03,249
151,(2017/01/07) 06-07,31.9,256
152,(2017/01/07) 07-08,50.02,100
153,(2017/01/07) 08-09,50.86,85
154,(2017/01/07) 09-10,50.86,85
155,(2017/01/07) 10-11,55.8,85
156,(2017/01/07) 11-12,55.8,85
157,(2017/01/07) 12-13,35.09,147.9
158,(2017/01/07) 13-14,35.06,152.2
159,(2017/01/07) 14-15,35.02,160.9
160,(2017/01/07) 15-16,35.02,160.9
161,(2017/01/07) 16-17,36.85,215
162,(2017/01/07) 17-18,36.31,214
163,(2017/01/07) 18-19,70.05,140
164,(2017/01/07) 19-20,76.71,104
165,(2017/01/07) 20-21,37.87,217
166,(2017/01/07) 21-22,35.73,147
167,(2017/01/07) 22-23,32.03,252
168,(2017/01/07) 23-24,31.91,252
169,(2017/01/08) 00-01,31.92,252
170,(2017/01/08) 01-02,31.86,249
171,(2017/01/08) 02-03,31.84,249
172,(2017/01/08) 03-04,31.81,257
173,(2017/01/08) 04-05,31.81,257
174,(2017/01/08) 05-06,31.82,249
175,(2017/01/08) 06-07,29.9,194
176,(2017/01/08) 07-08,25.07,200
177,(2017/01/08) 08-09,29.45,195
178,(2017/01/08) 09-10,29.92,195
179,(2017/01/08) 10-11,30.94,185
180,(2017/01/08) 11-12,32.37,185
181,(2017/01/08) 12-13,32.37,185
182,(2017/01/08) 13-14,30.94,185
183,(2017/01/08) 14-15,30.05,190
184,(2017/01/08) 15-16,29.99,195
185,(2017/01/08) 16-17,33.73,245
186,(2017/01/08) 17-18,33.38,244
187,(2017/01/08) 18-19,35.01,240.8
188,(2017/01/08) 19-20,36.45,214
189,(2017/01/08) 20-21,32.71,267
190,(2017/01/08) 21-22,32.24,187
191,(2017/01/08) 22-23,32.14,252
192,(2017/01/08) 23-24,31.97,252
193,(2017/01/09) 00-01,31.91,252
194,(2017/01/09) 01-02,31.81,249
195,(2017/01/09) 02-03,31.79,249
196,(2017/01/09) 03-04,31.82,257
197,(2017/01/09) 04-05,31.83,257
198,(2017/01/09) 05-06,32.09,249
199,(2017/01/09) 06-07,50.1,85
200,(2017/01/09) 07-08,54.88,70
201,(2017/01/09) 08-09,60.06,45
202,(2017/01/09) 09-10,60.09,35
203,(2017/01/09) 10-11,60.06,65
204,(2017/01/09) 11-12,60.06,65
205,(2017/01/09) 12-13,60.09,55
206,(2017/01/09) 13-14,75.82,53
207,(2017/01/09) 14-15,75.82,53
208,(2017/01/09) 15-16,75.82,53
209,(2017/01/09) 16-17,77.41,103
210,(2017/01/09) 17-18,75.03,110
211,(2017/01/09) 18-19,80.04,50
212,(2017/01/09) 19-20,101.83,33
213,(2017/01/09) 20-21,80.07,63.9
214,(2017/01/09) 21-22,69.16,56
215,(2017/01/09) 22-23,32.15,251
216,(2017/01/09) 23-24,32.06,251
217,(2017/01/10) 00-01,32.36,251
218,(2017/01/10) 01-02,32.31,248
219,(2017/01/10) 02-03,32.28,248
220,(2017/01/10) 03-04,32.32,256
221,(2017/01/10) 04-05,32.34,256
222,(2017/01/10) 05-06,39.34,208
223,(2017/01/10) 06-07,60.09,55
224,(2017/01/10) 07-08,60.04,50
225,(2017/01/10) 08-09,60.04,50
226,(2017/01/10) 09-10,99.52,33
227,(2017/01/10) 10-11,77.25,53
228,(2017/01/10) 11-12,77.25,53
229,(2017/01/10) 12-13,77.25,53
230,(2017/01/10) 13-14,77.25,53
231,(2017/01/10) 14-15,77.25,53
232,(2017/01/10) 15-16,77.25,53
233,(2017/01/10) 16-17,78.44,83
234,(2017/01/10) 17-18,78.05,93.2
235,(2017/01/10) 18-19,95.56,34
236,(2017/01/10) 19-20,99.6,34
237,(2017/01/10) 20-21,78.59,87
238,(2017/01/10) 21-22,77.41,57
