,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2019/06/01) 00-01,37.95,187.4
2,(2019/06/01) 01-02,37.94,189.2
3,(2019/06/01) 02-03,37.93,187.7
4,(2019/06/01) 03-04,37.93,186.5
5,(2019/06/01) 04-05,37.94,186.1
6,(2019/06/01) 05-06,38.09,176
7,(2019/06/01) 06-07,44.18,149.4
8,(2019/06/01) 07-08,79.7,129.6
9,(2019/06/01) 08-09,97.93,116
10,(2019/06/01) 09-10,97.94,125
11,(2019/06/01) 10-11,97.91,120
12,(2019/06/01) 11-12,79.72,124.9
13,(2019/06/01) 12-13,45.19,87
14,(2019/06/01) 13-14,44.62,160.3
15,(2019/06/01) 14-15,44.34,167.5
16,(2019/06/01) 15-16,44.05,178.6
17,(2019/06/01) 16-17,44.99,108
18,(2019/06/01) 17-18,45.75,49
19,(2019/06/01) 18-19,109.67,71
20,(2019/06/01) 19-20,154.95,94
21,(2019/06/01) 20-21,48.45,71
22,(2019/06/01) 21-22,44.77,137.3
23,(2019/06/01) 22-23,38.14,202.5
24,(2019/06/01) 23-24,37.96,210.2
25,(2019/06/02) 00-01,36.95,162.2
26,(2019/06/02) 01-02,36.93,161.2
27,(2019/06/02) 02-03,36.92,156.8
28,(2019/06/02) 03-04,36.93,157.1
29,(2019/06/02) 04-05,36.93,160.2
30,(2019/06/02) 05-06,36.97,163.7
31,(2019/06/02) 06-07,36.99,167.1
32,(2019/06/02) 07-08,44.61,134
33,(2019/06/02) 08-09,45.46,119
34,(2019/06/02) 09-10,45.48,134
35,(2019/06/02) 10-11,44.57,134
36,(2019/06/02) 11-12,43.18,187.8
37,(2019/06/02) 12-13,43.12,190.4
38,(2019/06/02) 13-14,42.68,200.5
39,(2019/06/02) 14-15,42.55,194.6
40,(2019/06/02) 15-16,42.78,188.1
41,(2019/06/02) 16-17,44.37,113
42,(2019/06/02) 17-18,47.98,45
43,(2019/06/02) 18-19,90.71,34
44,(2019/06/02) 19-20,154.19,47
