,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2021/11/01) 00-01,50.07,119
2,(2021/11/01) 01-02,50.06,114
3,(2021/11/01) 02-03,50.06,106
4,(2021/11/01) 03-04,50.06,111
5,(2021/11/01) 04-05,50.10,156
6,(2021/11/01) 05-06,75.06,251
7,(2021/11/01) 06-07,203.04,100
8,(2021/11/01) 07-08,203.04,100
9,(2021/11/01) 08-09,203.06,100
10,(2021/11/01) 09-10,203.07,100
11,(2021/11/01) 10-11,108.71,148
12,(2021/11/01) 11-12,104.16,148
13,(2021/11/01) 12-13,100.09,143
14,(2021/11/01) 13-14,100.08,143
15,(2021/11/01) 14-15,100.08,153
16,(2021/11/01) 15-16,100.10,158
17,(2021/11/01) 16-17,101.78,173
18,(2021/11/01) 17-18,240.81,93.80
19,(2021/11/01) 18-19,305.08,50
20,(2021/11/01) 19-20,315.60,44
21,(2021/11/01) 20-21,268,42
22,(2021/11/01) 21-22,206.57,50
23,(2021/11/01) 22-23,69.18,134
24,(2021/11/01) 23-24,68.94,109
25,(2021/11/02) 00-01,54.45,159
26,(2021/11/02) 01-02,54.31,157
27,(2021/11/02) 02-03,52.10,152
28,(2021/11/02) 03-04,50.10,150
29,(2021/11/02) 04-05,54.42,154
30,(2021/11/02) 05-06,75.02,47.10
31,(2021/11/02) 06-07,230.77,60
32,(2021/11/02) 07-08,230.39,62.50
33,(2021/11/02) 08-09,232.31,50
34,(2021/11/02) 09-10,230.77,60
35,(2021/11/02) 10-11,100.08,75
36,(2021/11/02) 11-12,100.09,75
37,(2021/11/02) 12-13,100.09,77
38,(2021/11/02) 13-14,100.08,77
39,(2021/11/02) 14-15,100.08,77
40,(2021/11/02) 15-16,100.10,77
41,(2021/11/02) 16-17,100.09,75
42,(2021/11/02) 17-18,239.99,95.60
43,(2021/11/02) 18-19,317.50,25
44,(2021/11/02) 19-20,318.60,14
45,(2021/11/02) 20-21,307,36
46,(2021/11/02) 21-22,239.99,83.60
47,(2021/11/02) 22-23,56.44,230
48,(2021/11/02) 23-24,55.34,188
49,(2021/11/03) 00-01,50.04,196
50,(2021/11/03) 01-02,50.03,186
51,(2021/11/03) 02-03,50.03,183
52,(2021/11/03) 03-04,50.03,181
53,(2021/11/03) 04-05,50.04,187
54,(2021/11/03) 05-06,74.49,83.70
55,(2021/11/03) 06-07,227.09,80.50
56,(2021/11/03) 07-08,227.09,80.50
57,(2021/11/03) 08-09,228.09,79.60
58,(2021/11/03) 09-10,227.09,80.50
59,(2021/11/03) 10-11,100.03,111
60,(2021/11/03) 11-12,100.03,111
61,(2021/11/03) 12-13,100.02,113
