,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2018/06/01) 00-01,20.53,95
2,(2018/06/01) 01-02,20.51,100
3,(2018/06/01) 02-03,20.5,100
4,(2018/06/01) 03-04,20.58,90
5,(2018/06/01) 04-05,21.93,85
6,(2018/06/01) 05-06,25.92,154
7,(2018/06/01) 06-07,59.21,165
8,(2018/06/01) 07-08,64.96,74.1
9,(2018/06/01) 08-09,64.96,69
10,(2018/06/01) 09-10,63.52,65
11,(2018/06/01) 10-11,53.92,73.1
12,(2018/06/01) 11-12,53.91,69.3
13,(2018/06/01) 12-13,53.91,67.3
14,(2018/06/01) 13-14,53.78,60
15,(2018/06/01) 14-15,53.9,56.5
16,(2018/06/01) 15-16,53.9,56.5
17,(2018/06/01) 16-17,53.9,61.5
18,(2018/06/01) 17-18,60.11,73
19,(2018/06/01) 18-19,95.1,25
20,(2018/06/01) 19-20,95.09,34
21,(2018/06/01) 20-21,59.99,66
22,(2018/06/01) 21-22,53.93,111
23,(2018/06/01) 22-23,21.94,96.3
24,(2018/06/01) 23-24,21.91,91.4
25,(2018/06/02) 00-01,21.92,140
26,(2018/06/02) 01-02,21.9,128
27,(2018/06/02) 02-03,20,123
28,(2018/06/02) 03-04,19.99,122
29,(2018/06/02) 04-05,21.92,141
30,(2018/06/02) 05-06,21.97,192
31,(2018/06/02) 06-07,24.67,189
32,(2018/06/02) 07-08,54.96,93.2
33,(2018/06/02) 08-09,54.97,87.2
34,(2018/06/02) 09-10,54.96,105.5
35,(2018/06/02) 10-11,54.96,106.4
36,(2018/06/02) 11-12,54.95,118.4
37,(2018/06/02) 12-13,27.83,134
38,(2018/06/02) 13-14,26.67,159
39,(2018/06/02) 14-15,25.95,175
40,(2018/06/02) 15-16,25.96,189
41,(2018/06/02) 16-17,27.5,166
42,(2018/06/02) 17-18,28.91,97
43,(2018/06/02) 18-19,69.1,35.5
44,(2018/06/02) 19-20,68.91,43.1
45,(2018/06/02) 20-21,26.07,64
46,(2018/06/02) 21-22,25.68,123
47,(2018/06/02) 22-23,24.15,206
48,(2018/06/02) 23-24,21.98,178
49,(2018/06/03) 00-01,21.91,131
50,(2018/06/03) 01-02,19.99,124
51,(2018/06/03) 02-03,19.98,120
52,(2018/06/03) 03-04,19.98,120
53,(2018/06/03) 04-05,20.98,126
54,(2018/06/03) 05-06,21.91,139
55,(2018/06/03) 06-07,21.96,183
56,(2018/06/03) 07-08,25.9,198
57,(2018/06/03) 08-09,26.28,147
58,(2018/06/03) 09-10,26.13,142
59,(2018/06/03) 10-11,25.94,154
60,(2018/06/03) 11-12,25.88,178
61,(2018/06/03) 12-13,21.99,178
62,(2018/06/03) 13-14,21.98,167
63,(2018/06/03) 14-15,21.97,158
64,(2018/06/03) 15-16,21.96,168
65,(2018/06/03) 16-17,25.88,188
66,(2018/06/03) 17-18,28.3,93
67,(2018/06/03) 18-19,39.5,96.2
68,(2018/06/03) 19-20,39.41,105.7
69,(2018/06/03) 20-21,29.05,73
70,(2018/06/03) 21-22,26.82,135
71,(2018/06/03) 22-23,21.99,183
72,(2018/06/03) 23-24,21.94,161
73,(2018/06/04) 00-01,19.99,110
74,(2018/06/04) 01-02,19.98,104
