,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2017/02/01) 00-01,31.96,271.9
2,(2017/02/01) 01-02,31.95,270.1
3,(2017/02/01) 02-03,31.95,269.5
4,(2017/02/01) 03-04,31.95,278.3
5,(2017/02/01) 04-05,31.95,279.4
6,(2017/02/01) 05-06,36.87,220
7,(2017/02/01) 06-07,42.02,133
8,(2017/02/01) 07-08,49.94,70
9,(2017/02/01) 08-09,50.02,67
10,(2017/02/01) 09-10,58.2,51
11,(2017/02/01) 10-11,79.42,41
12,(2017/02/01) 11-12,79.44,41
13,(2017/02/01) 12-13,79.41,41
14,(2017/02/01) 13-14,79.41,41
15,(2017/02/01) 14-15,79.48,41
16,(2017/02/01) 15-16,79.42,41
17,(2017/02/01) 16-17,79.47,71
18,(2017/02/01) 17-18,70.03,132
19,(2017/02/01) 18-19,70.07,100
20,(2017/02/01) 19-20,86.47,20
21,(2017/02/01) 20-21,79.65,70
22,(2017/02/01) 21-22,79.53,40
23,(2017/02/01) 22-23,31.97,285.3
24,(2017/02/01) 23-24,31.97,253.2
25,(2017/02/02) 00-01,31.98,309.1
26,(2017/02/02) 01-02,31.97,300
27,(2017/02/02) 02-03,31.97,290.8
28,(2017/02/02) 03-04,31.97,298.9
29,(2017/02/02) 04-05,31.97,300.7
30,(2017/02/02) 05-06,31.97,259
31,(2017/02/02) 06-07,42.06,120
32,(2017/02/02) 07-08,55.07,147
33,(2017/02/02) 08-09,55.11,95
34,(2017/02/02) 09-10,55.13,63.7
35,(2017/02/02) 10-11,67.61,40
36,(2017/02/02) 11-12,67.34,40
37,(2017/02/02) 12-13,66.13,40
38,(2017/02/02) 13-14,66.35,40
39,(2017/02/02) 14-15,67.7,47
40,(2017/02/02) 15-16,66.91,47
41,(2017/02/02) 16-17,79.03,77
42,(2017/02/02) 17-18,70.09,131
43,(2017/02/02) 18-19,85.04,128.3
44,(2017/02/02) 19-20,83.38,26
45,(2017/02/02) 20-21,79.98,140
46,(2017/02/02) 21-22,79.13,50
47,(2017/02/02) 22-23,32.02,359.3
48,(2017/02/02) 23-24,31.99,321.4
49,(2017/02/03) 00-01,32.04,408.2
50,(2017/02/03) 01-02,32.04,404.4
51,(2017/02/03) 02-03,32.04,401
52,(2017/02/03) 03-04,32.03,407.4
53,(2017/02/03) 04-05,32.04,423.1
54,(2017/02/03) 05-06,32.04,454.6
55,(2017/02/03) 06-07,35.01,195
56,(2017/02/03) 07-08,49.95,183
57,(2017/02/03) 08-09,49.97,238
58,(2017/02/03) 09-10,50.02,233.2
59,(2017/02/03) 10-11,59.93,127
60,(2017/02/03) 11-12,50,147
61,(2017/02/03) 12-13,50.04,140
62,(2017/02/03) 13-14,49.97,97
63,(2017/02/03) 14-15,49.98,97
64,(2017/02/03) 15-16,49.96,97
65,(2017/02/03) 16-17,60.06,160
66,(2017/02/03) 17-18,67.93,201
67,(2017/02/03) 18-19,85.36,172.9
68,(2017/02/03) 19-20,89.07,61.1
69,(2017/02/03) 20-21,79.82,135
70,(2017/02/03) 21-22,71,50
71,(2017/02/03) 22-23,32.4,435.1
72,(2017/02/03) 23-24,32.08,434.7
73,(2017/02/04) 00-01,32.14,270
74,(2017/02/04) 01-02,32.13,266
75,(2017/02/04) 02-03,32.13,266
76,(2017/02/04) 03-04,32.13,274
77,(2017/02/04) 04-05,32.13,274
78,(2017/02/04) 05-06,32.13,266
79,(2017/02/04) 06-07,32.1,176
80,(2017/02/04) 07-08,39.59,176
81,(2017/02/04) 08-09,42.03,138
82,(2017/02/04) 09-10,42.06,130
83,(2017/02/04) 10-11,50,97
84,(2017/02/04) 11-12,53,77
85,(2017/02/04) 12-13,32.16,177
