,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2022/05/01) 00-01,20,92.7
2,(2022/05/01) 01-02,19.99,95.3
3,(2022/05/01) 02-03,19.98,96.4
4,(2022/05/01) 03-04,19.98,96.7
5,(2022/05/01) 04-05,19.98,97.6
6,(2022/05/01) 05-06,19.99,99.6
7,(2022/05/01) 06-07,19.97,115.1
8,(2022/05/01) 07-08,21.94,188.1
9,(2022/05/01) 08-09,22.6,190.5
10,(2022/05/01) 09-10,22.8,198
11,(2022/05/01) 10-11,22.9,176
12,(2022/05/01) 11-12,22.64,174.3
13,(2022/05/01) 12-13,22.56,167.7
14,(2022/05/01) 13-14,20.63,118
15,(2022/05/01) 14-15,20.4,114
16,(2022/05/01) 15-16,20.23,117
17,(2022/05/01) 16-17,22.45,170.6
18,(2022/05/01) 17-18,23.75,185.1
19,(2022/05/01) 18-19,44.94,82
20,(2022/05/01) 19-20,44.98,53
21,(2022/05/01) 20-21,27.9,87
22,(2022/05/01) 21-22,24.14,116.3
23,(2022/05/01) 22-23,24.92,99
24,(2022/05/01) 23-24,19.99,97.2
25,(2022/05/02) 00-01,19.99,90.1
26,(2022/05/02) 01-02,19.98,92.5
27,(2022/05/02) 02-03,19.98,94.3
28,(2022/05/02) 03-04,19.98,93.9
29,(2022/05/02) 04-05,19.98,96.2
30,(2022/05/02) 05-06,19.99,98.2
31,(2022/05/02) 06-07,19.97,109.1
32,(2022/05/02) 07-08,19.97,120.8
33,(2022/05/02) 08-09,26.97,218
34,(2022/05/02) 09-10,24,187.9
35,(2022/05/02) 10-11,24.86,176.8
36,(2022/05/02) 11-12,22.06,138
37,(2022/05/02) 12-13,21.94,132
38,(2022/05/02) 13-14,21,125
39,(2022/05/02) 14-15,20.56,121
40,(2022/05/02) 15-16,20.06,121
41,(2022/05/02) 16-17,23.83,168.3
42,(2022/05/02) 17-18,24.69,187.1
43,(2022/05/02) 18-19,42.75,129
44,(2022/05/02) 19-20,42.74,140
45,(2022/05/02) 20-21,27.87,174
46,(2022/05/02) 21-22,22.77,162.3
47,(2022/05/02) 22-23,21.81,101
48,(2022/05/02) 23-24,19.99,97.9
49,(2022/05/03) 00-01,16.98,88
50,(2022/05/03) 01-02,16.97,85
51,(2022/05/03) 02-03,16.97,85
52,(2022/05/03) 03-04,16.97,86
53,(2022/05/03) 04-05,16.99,105
54,(2022/05/03) 05-06,46,72
55,(2022/05/03) 06-07,61.96,89
56,(2022/05/03) 07-08,64.35,180
57,(2022/05/03) 08-09,63.8,191
58,(2022/05/03) 09-10,64.27,191
59,(2022/05/03) 10-11,62.27,104
60,(2022/05/03) 11-12,62,99
61,(2022/05/03) 12-13,61.96,89
62,(2022/05/03) 13-14,61.94,84
63,(2022/05/03) 14-15,61.92,74
64,(2022/05/03) 15-16,61.92,74
65,(2022/05/03) 16-17,61.96,94
66,(2022/05/03) 17-18,61.98,119
67,(2022/05/03) 18-19,110.36,44
68,(2022/05/03) 19-20,200.02,44
69,(2022/05/03) 20-21,185.06,26
70,(2022/05/03) 21-22,61.99,89
71,(2022/05/03) 22-23,27.91,78
72,(2022/05/03) 23-24,16.99,96
73,(2022/05/04) 00-01,16.99,95
74,(2022/05/04) 01-02,16.98,94
75,(2022/05/04) 02-03,16.97,92
76,(2022/05/04) 03-04,16.98,94
77,(2022/05/04) 04-05,27.89,99
78,(2022/05/04) 05-06,39.83,82
79,(2022/05/04) 06-07,61.99,131
80,(2022/05/04) 07-08,81.56,129
81,(2022/05/04) 08-09,80.21,142
82,(2022/05/04) 09-10,68.88,167
83,(2022/05/04) 10-11,60,109
84,(2022/05/04) 11-12,42.77,108
85,(2022/05/04) 12-13,42.76,108
86,(2022/05/04) 13-14,60.03,105
87,(2022/05/04) 14-15,60.06,110
88,(2022/05/04) 15-16,61,109
89,(2022/05/04) 16-17,61.96,119
90,(2022/05/04) 17-18,62,141
91,(2022/05/04) 18-19,110.09,51
92,(2022/05/04) 19-20,200.03,51
93,(2022/05/04) 20-21,185.07,33
94,(2022/05/04) 21-22,61.95,119
95,(2022/05/04) 22-23,65.15,82
96,(2022/05/04) 23-24,19.93,103
97,(2022/05/05) 00-01,16.97,101
98,(2022/05/05) 01-02,16.95,98
99,(2022/05/05) 02-03,16.93,96
100,(2022/05/05) 03-04,16.94,97
101,(2022/05/05) 04-05,26.25,116
102,(2022/05/05) 05-06,32.3,86
103,(2022/05/05) 06-07,61.32,154
104,(2022/05/05) 07-08,80.73,150
105,(2022/05/05) 08-09,81.04,167
106,(2022/05/05) 09-10,68.44,213
107,(2022/05/05) 10-11,62.39,142
108,(2022/05/05) 11-12,62.21,138
109,(2022/05/05) 12-13,61.79,137
110,(2022/05/05) 13-14,61.66,137
111,(2022/05/05) 14-15,61.85,142
112,(2022/05/05) 15-16,61.88,142
113,(2022/05/05) 16-17,62.88,150
114,(2022/05/05) 17-18,61.94,144
115,(2022/05/05) 18-19,111.14,54
116,(2022/05/05) 19-20,228,54
117,(2022/05/05) 20-21,170.08,36
118,(2022/05/05) 21-22,67.98,103
119,(2022/05/05) 22-23,83.33,53
120,(2022/05/05) 23-24,24,107
121,(2022/05/06) 00-01,16.97,111
122,(2022/05/06) 01-02,16.94,107
123,(2022/05/06) 02-03,16.92,104
124,(2022/05/06) 03-04,16.94,107
125,(2022/05/06) 04-05,16.99,107
126,(2022/05/06) 05-06,32,103
127,(2022/05/06) 06-07,60.07,159
128,(2022/05/06) 07-08,80.04,176.7
129,(2022/05/06) 08-09,69.21,199
130,(2022/05/06) 09-10,64.65,219
131,(2022/05/06) 10-11,62.04,144
132,(2022/05/06) 11-12,61.69,135
133,(2022/05/06) 12-13,61.19,129
134,(2022/05/06) 13-14,60.88,129
135,(2022/05/06) 14-15,60.92,134
136,(2022/05/06) 15-16,60.77,134
137,(2022/05/06) 16-17,61.31,142
138,(2022/05/06) 17-18,64.05,166
139,(2022/05/06) 18-19,149.96,61
140,(2022/05/06) 19-20,249.96,68
141,(2022/05/06) 20-21,170.04,28
142,(2022/05/06) 21-22,67.92,125
143,(2022/05/06) 22-23,81.25,65
144,(2022/05/06) 23-24,16.96,99
145,(2022/05/07) 00-01,15.05,94
146,(2022/05/07) 01-02,15.03,91
147,(2022/05/07) 02-03,15.03,89
148,(2022/05/07) 03-04,15.02,90
149,(2022/05/07) 04-05,15.03,93
150,(2022/05/07) 05-06,15.06,100
151,(2022/05/07) 06-07,15.07,110
152,(2022/05/07) 07-08,40.03,169.7
153,(2022/05/07) 08-09,41.75,182
154,(2022/05/07) 09-10,43.58,173.9
155,(2022/05/07) 10-11,43.62,131.5
156,(2022/05/07) 11-12,43.6,134.2
157,(2022/05/07) 12-13,28.45,130.4
158,(2022/05/07) 13-14,28.44,136.2
159,(2022/05/07) 14-15,28,136
160,(2022/05/07) 15-16,27.83,130
161,(2022/05/07) 16-17,28.44,130.2
162,(2022/05/07) 17-18,28.45,147.4
163,(2022/05/07) 18-19,64.93,83
164,(2022/05/07) 19-20,64.94,93
165,(2022/05/07) 20-21,28.46,119
166,(2022/05/07) 21-22,15.1,114
167,(2022/05/07) 22-23,16.06,98
168,(2022/05/07) 23-24,15.05,91
169,(2022/05/08) 00-01,15.04,85
170,(2022/05/08) 01-02,15.03,83
171,(2022/05/08) 02-03,15.02,82
172,(2022/05/08) 03-04,15.01,82
173,(2022/05/08) 04-05,15.02,84
174,(2022/05/08) 05-06,15.04,89
175,(2022/05/08) 06-07,15.05,100
176,(2022/05/08) 07-08,15.08,122
177,(2022/05/08) 08-09,23.46,207.5
178,(2022/05/08) 09-10,24.09,201.1
179,(2022/05/08) 10-11,24.75,167
180,(2022/05/08) 11-12,22.83,150
181,(2022/05/08) 12-13,22.17,138
182,(2022/05/08) 13-14,16.1,119
183,(2022/05/08) 14-15,16.07,117
184,(2022/05/08) 15-16,16.03,116
185,(2022/05/08) 16-17,21.17,132
186,(2022/05/08) 17-18,26.93,193
187,(2022/05/08) 18-19,49.97,70
188,(2022/05/08) 19-20,49.95,81
189,(2022/05/08) 20-21,28.47,115
190,(2022/05/08) 21-22,16.02,113
191,(2022/05/08) 22-23,16.03,98
192,(2022/05/08) 23-24,15.04,90
193,(2022/05/09) 00-01,16.91,84
194,(2022/05/09) 01-02,16.9,82
195,(2022/05/09) 02-03,16.07,80
196,(2022/05/09) 03-04,16.91,83
197,(2022/05/09) 04-05,16.95,94
198,(2022/05/09) 05-06,28.47,133
199,(2022/05/09) 06-07,59.98,161
200,(2022/05/09) 07-08,71.51,201.5
201,(2022/05/09) 08-09,72.27,181.6
202,(2022/05/09) 09-10,68.1,228
203,(2022/05/09) 10-11,60,127
204,(2022/05/09) 11-12,59.98,117
205,(2022/05/09) 12-13,59.98,107
206,(2022/05/09) 13-14,59.98,107
207,(2022/05/09) 14-15,59.98,112
208,(2022/05/09) 15-16,59.99,112
209,(2022/05/09) 16-17,60.02,122
210,(2022/05/09) 17-18,61.33,149
211,(2022/05/09) 18-19,149.92,87
212,(2022/05/09) 19-20,200.08,93
213,(2022/05/09) 20-21,170.02,33
214,(2022/05/09) 21-22,59.99,129
215,(2022/05/09) 22-23,28.47,93
216,(2022/05/09) 23-24,16.97,117
217,(2022/05/10) 00-01,16.92,97
218,(2022/05/10) 01-02,16.91,94
219,(2022/05/10) 02-03,16.91,94
220,(2022/05/10) 03-04,16.91,96
221,(2022/05/10) 04-05,16.97,116
222,(2022/05/10) 05-06,31.97,109
223,(2022/05/10) 06-07,60.01,128
224,(2022/05/10) 07-08,68.16,184.1
225,(2022/05/10) 08-09,68.15,194.5
226,(2022/05/10) 09-10,67.32,196
227,(2022/05/10) 10-11,64.94,87
228,(2022/05/10) 11-12,60.73,106
229,(2022/05/10) 12-13,60.07,96
230,(2022/05/10) 13-14,60.03,91
231,(2022/05/10) 14-15,60,86
232,(2022/05/10) 15-16,60.03,86
233,(2022/05/10) 16-17,64.9,94
234,(2022/05/10) 17-18,64.93,97
235,(2022/05/10) 18-19,87.09,58
236,(2022/05/10) 19-20,170.04,20
237,(2022/05/10) 20-21,87.64,5
238,(2022/05/10) 21-22,59.97,91
239,(2022/05/10) 22-23,16.98,87
240,(2022/05/10) 23-24,16.93,78
241,(2022/05/11) 00-01,16.9,69
242,(2022/05/11) 01-02,16.08,66
243,(2022/05/11) 02-03,16.07,65
244,(2022/05/11) 03-04,16.9,67
245,(2022/05/11) 04-05,16.95,85
246,(2022/05/11) 05-06,34.92,111.8
247,(2022/05/11) 06-07,60.06,134
248,(2022/05/11) 07-08,68.08,183
249,(2022/05/11) 08-09,68.06,223
250,(2022/05/11) 09-10,62.57,214
251,(2022/05/11) 10-11,61.4,129
252,(2022/05/11) 11-12,61.08,119
253,(2022/05/11) 12-13,60.23,109
254,(2022/05/11) 13-14,60.1,110
255,(2022/05/11) 14-15,60.08,104
256,(2022/05/11) 15-16,60.09,104
257,(2022/05/11) 16-17,60.92,114
258,(2022/05/11) 17-18,61.75,152
259,(2022/05/11) 18-19,94.93,88
260,(2022/05/11) 19-20,189.98,46
261,(2022/05/11) 20-21,94.92,46
262,(2022/05/11) 21-22,60.04,125
263,(2022/05/11) 22-23,27.57,96
264,(2022/05/11) 23-24,16.95,111
265,(2022/05/12) 00-01,15.97,119
266,(2022/05/12) 01-02,15.95,117
267,(2022/05/12) 02-03,15.95,116
268,(2022/05/12) 03-04,15.96,118
269,(2022/05/12) 04-05,27.46,130
270,(2022/05/12) 05-06,34.99,90
271,(2022/05/12) 06-07,74.93,142
272,(2022/05/12) 07-08,74.92,165
273,(2022/05/12) 08-09,69.49,198
274,(2022/05/12) 09-10,67.86,236
275,(2022/05/12) 10-11,64.14,168
276,(2022/05/12) 11-12,63.48,158
277,(2022/05/12) 12-13,62.7,148
278,(2022/05/12) 13-14,62.74,149
279,(2022/05/12) 14-15,62.48,143
280,(2022/05/12) 15-16,62.63,143
281,(2022/05/12) 16-17,63.47,153
282,(2022/05/12) 17-18,63.13,181
283,(2022/05/12) 18-19,94.98,77
284,(2022/05/12) 19-20,275,51
285,(2022/05/12) 20-21,94.91,79
286,(2022/05/12) 21-22,61.08,132
287,(2022/05/12) 22-23,66.9,85
288,(2022/05/12) 23-24,16,115
289,(2022/05/13) 00-01,15.93,103
290,(2022/05/13) 01-02,15.92,99
291,(2022/05/13) 02-03,15.91,96
292,(2022/05/13) 03-04,15.92,99
293,(2022/05/13) 04-05,15.98,99
294,(2022/05/13) 05-06,34.98,83
295,(2022/05/13) 06-07,74.93,131
296,(2022/05/13) 07-08,74.91,157
297,(2022/05/13) 08-09,68.95,193
298,(2022/05/13) 09-10,68.29,219
299,(2022/05/13) 10-11,64.56,150
300,(2022/05/13) 11-12,63.81,140
301,(2022/05/13) 12-13,62.44,130
302,(2022/05/13) 13-14,62.19,131
303,(2022/05/13) 14-15,61.88,125
304,(2022/05/13) 15-16,61.94,125
305,(2022/05/13) 16-17,63.67,135
306,(2022/05/13) 17-18,61.39,132
307,(2022/05/13) 18-19,235,52
308,(2022/05/13) 19-20,248.52,68
309,(2022/05/13) 20-21,94.52,34
310,(2022/05/13) 21-22,60.08,114
311,(2022/05/13) 22-23,64.64,72
312,(2022/05/13) 23-24,15.95,94
313,(2022/05/14) 00-01,30.11,136
314,(2022/05/14) 01-02,28.03,161
315,(2022/05/14) 02-03,27.46,174
316,(2022/05/14) 03-04,27.45,171
317,(2022/05/14) 04-05,29.03,149
318,(2022/05/14) 05-06,28.09,125
319,(2022/05/14) 06-07,25.62,161
320,(2022/05/14) 07-08,42.09,149
321,(2022/05/14) 08-09,64.96,110
322,(2022/05/14) 09-10,64.95,121
323,(2022/05/14) 10-11,64.97,103
324,(2022/05/14) 11-12,64.94,116
325,(2022/05/14) 12-13,39.93,114
326,(2022/05/14) 13-14,28,131
327,(2022/05/14) 14-15,27.47,131.7
328,(2022/05/14) 15-16,27.45,144.5
329,(2022/05/14) 16-17,27.48,128.8
330,(2022/05/14) 17-18,39.92,128
331,(2022/05/14) 18-19,69.98,65
332,(2022/05/14) 19-20,69.99,58
333,(2022/05/14) 20-21,39.92,116
334,(2022/05/14) 21-22,22.67,154
335,(2022/05/14) 22-23,34.7,80
336,(2022/05/14) 23-24,29.69,131
337,(2022/05/15) 00-01,27.85,133
338,(2022/05/15) 01-02,27.46,155
339,(2022/05/15) 02-03,27.29,167
340,(2022/05/15) 03-04,27.11,175
341,(2022/05/15) 04-05,27.43,166
342,(2022/05/15) 05-06,15.09,120
343,(2022/05/15) 06-07,15.08,141
344,(2022/05/15) 07-08,27.44,165
345,(2022/05/15) 08-09,27.47,143
346,(2022/05/15) 09-10,29.9,136
347,(2022/05/15) 10-11,29.91,132
348,(2022/05/15) 11-12,27.47,131
349,(2022/05/15) 12-13,27.46,135
350,(2022/05/15) 13-14,27.43,148
351,(2022/05/15) 14-15,26.1,145
352,(2022/05/15) 15-16,26.06,147
353,(2022/05/15) 16-17,27.47,121
354,(2022/05/15) 17-18,29.93,120
355,(2022/05/15) 18-19,50.96,100
356,(2022/05/15) 19-20,50.94,110
357,(2022/05/15) 20-21,29.9,123
358,(2022/05/15) 21-22,15.08,147
359,(2022/05/15) 22-23,28.11,130
360,(2022/05/15) 23-24,27.04,178
361,(2022/05/16) 00-01,15.91,78
362,(2022/05/16) 01-02,15.9,78
363,(2022/05/16) 02-03,15.1,78
364,(2022/05/16) 03-04,15.91,78
365,(2022/05/16) 04-05,15.94,81
366,(2022/05/16) 05-06,39.93,135.8
367,(2022/05/16) 06-07,59.98,168
368,(2022/05/16) 07-08,68.47,249.7
369,(2022/05/16) 08-09,69.39,229.9
370,(2022/05/16) 09-10,64.36,261
371,(2022/05/16) 10-11,59.93,170
372,(2022/05/16) 11-12,59.92,160
373,(2022/05/16) 12-13,59.9,150
374,(2022/05/16) 13-14,59.91,151
375,(2022/05/16) 14-15,59.91,145
