,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2021/06/01) 00-01,54.06,39
2,(2021/06/01) 01-02,49.64,47
3,(2021/06/01) 02-03,49.58,50
4,(2021/06/01) 03-04,49.61,49
5,(2021/06/01) 04-05,58.47,38
6,(2021/06/01) 05-06,127,0
7,(2021/06/01) 06-07,200.9,113
8,(2021/06/01) 07-08,200.2,112
9,(2021/06/01) 08-09,202.32,70
10,(2021/06/01) 09-10,204.16,68
11,(2021/06/01) 10-11,126.22,70
12,(2021/06/01) 11-12,126.09,83
13,(2021/06/01) 12-13,80.2,90
14,(2021/06/01) 13-14,80.18,91
15,(2021/06/01) 14-15,79.97,91
16,(2021/06/01) 15-16,79.98,91
17,(2021/06/01) 16-17,126.26,67
18,(2021/06/01) 17-18,299.69,28
19,(2021/06/01) 18-19,299.64,18
20,(2021/06/01) 19-20,299.34,33
21,(2021/06/01) 20-21,124.05,60
22,(2021/06/01) 21-22,80.14,82
23,(2021/06/01) 22-23,48.66,116
24,(2021/06/01) 23-24,41.18,124
25,(2021/06/02) 00-01,58.93,128.9
26,(2021/06/02) 01-02,56.6,135
27,(2021/06/02) 02-03,49.6,138
28,(2021/06/02) 03-04,55.71,137
29,(2021/06/02) 04-05,59,126
30,(2021/06/02) 05-06,118.05,0
31,(2021/06/02) 06-07,200.09,173
32,(2021/06/02) 07-08,200.09,168.2
33,(2021/06/02) 08-09,202.2,152.8
34,(2021/06/02) 09-10,200.09,81
35,(2021/06/02) 10-11,126.19,77
36,(2021/06/02) 11-12,126.22,75
37,(2021/06/02) 12-13,126.03,92
38,(2021/06/02) 13-14,126.07,89
39,(2021/06/02) 14-15,85,98
40,(2021/06/02) 15-16,126.22,74
41,(2021/06/02) 16-17,126.15,85
42,(2021/06/02) 17-18,299.14,82
43,(2021/06/02) 18-19,299.07,46.4
44,(2021/06/02) 19-20,299.38,31
45,(2021/06/02) 20-21,124.03,60
46,(2021/06/02) 21-22,84.94,130
47,(2021/06/02) 22-23,60.04,173
48,(2021/06/02) 23-24,59.09,160.7
49,(2021/06/03) 00-01,58.96,120
50,(2021/06/03) 01-02,49.6,130
51,(2021/06/03) 02-03,49.59,120
52,(2021/06/03) 03-04,49.59,120
53,(2021/06/03) 04-05,57.74,123
54,(2021/06/03) 05-06,109,0
55,(2021/06/03) 06-07,202.09,177
56,(2021/06/03) 07-08,202,170
57,(2021/06/03) 08-09,202.89,139
58,(2021/06/03) 09-10,202.11,70
59,(2021/06/03) 10-11,117,0
60,(2021/06/03) 11-12,117,0
61,(2021/06/03) 12-13,117,0
62,(2021/06/03) 13-14,115.04,66
63,(2021/06/03) 14-15,103.79,76
64,(2021/06/03) 15-16,104.74,73
65,(2021/06/03) 16-17,118.02,17.4
66,(2021/06/03) 17-18,299.07,62.9
67,(2021/06/03) 18-19,299.05,38
68,(2021/06/03) 19-20,299.04,38.4
69,(2021/06/03) 20-21,285.25,57
70,(2021/06/03) 21-22,84.98,88
71,(2021/06/03) 22-23,72.09,110
72,(2021/06/03) 23-24,61.35,153
73,(2021/06/04) 00-01,63.92,132
74,(2021/06/04) 01-02,61.6,142
75,(2021/06/04) 02-03,60.25,146
76,(2021/06/04) 03-04,60.54,143
77,(2021/06/04) 04-05,64.31,125
78,(2021/06/04) 05-06,104.45,0
79,(2021/06/04) 06-07,203.11,167
80,(2021/06/04) 07-08,203.04,168
81,(2021/06/04) 08-09,203.31,138
82,(2021/06/04) 09-10,202.11,72.1
83,(2021/06/04) 10-11,118.48,54
84,(2021/06/04) 11-12,118.53,53
85,(2021/06/04) 12-13,118.23,63
86,(2021/06/04) 13-14,116.8,74
87,(2021/06/04) 14-15,117.5,71
88,(2021/06/04) 15-16,116.4,77
89,(2021/06/04) 16-17,118.34,59
90,(2021/06/04) 17-18,299.09,64.8
91,(2021/06/04) 18-19,299.05,37.9
92,(2021/06/04) 19-20,299.04,38.4
93,(2021/06/04) 20-21,287.15,57
94,(2021/06/04) 21-22,84.99,88
95,(2021/06/04) 22-23,71.78,100
96,(2021/06/04) 23-24,60.21,143
97,(2021/06/05) 00-01,62.38,119
