,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2021/03/01) 00-01,48.12,121
2,(2021/03/01) 01-02,47.09,121
3,(2021/03/01) 02-03,47.09,130
4,(2021/03/01) 03-04,47.08,130
5,(2021/03/01) 04-05,47.08,130
6,(2021/03/01) 05-06,47.03,65
7,(2021/03/01) 06-07,50.98,149
8,(2021/03/01) 07-08,100.03,104
9,(2021/03/01) 08-09,95.07,105
10,(2021/03/01) 09-10,204.05,99.9
11,(2021/03/01) 10-11,61.98,158
12,(2021/03/01) 11-12,61.98,154
13,(2021/03/01) 12-13,61.98,163
14,(2021/03/01) 13-14,61.98,161
15,(2021/03/01) 14-15,61.97,165
16,(2021/03/01) 15-16,61.97,172
17,(2021/03/01) 16-17,61.98,174
18,(2021/03/01) 17-18,62,182
19,(2021/03/01) 18-19,90.03,60
20,(2021/03/01) 19-20,172.77,70
21,(2021/03/01) 20-21,170.05,60
22,(2021/03/01) 21-22,111.04,107
23,(2021/03/01) 22-23,50.04,182
24,(2021/03/01) 23-24,49.47,162
25,(2021/03/02) 00-01,47.82,88
26,(2021/03/02) 01-02,47.08,83
27,(2021/03/02) 02-03,47.06,82
28,(2021/03/02) 03-04,47.07,93
29,(2021/03/02) 04-05,47.07,87
30,(2021/03/02) 05-06,47.05,67
31,(2021/03/02) 06-07,50.99,130
32,(2021/03/02) 07-08,100.03,105
33,(2021/03/02) 08-09,95.08,106
34,(2021/03/02) 09-10,203.55,106
35,(2021/03/02) 10-11,61.99,138
36,(2021/03/02) 11-12,66.46,129
37,(2021/03/02) 12-13,66.05,132
38,(2021/03/02) 13-14,64.57,138
39,(2021/03/02) 14-15,63.47,144
40,(2021/03/02) 15-16,64.39,139
41,(2021/03/02) 16-17,65.27,149
42,(2021/03/02) 17-18,61.98,183
43,(2021/03/02) 18-19,90.02,60
44,(2021/03/02) 19-20,170.1,79.3
45,(2021/03/02) 20-21,170.05,60
46,(2021/03/02) 21-22,100.07,115.3
47,(2021/03/02) 22-23,48.38,69
48,(2021/03/02) 23-24,48.25,69
49,(2021/03/03) 00-01,47.09,105
50,(2021/03/03) 01-02,47.08,103
51,(2021/03/03) 02-03,47.07,98.1
52,(2021/03/03) 03-04,47.07,98.1
53,(2021/03/03) 04-05,47.07,97
54,(2021/03/03) 05-06,47.04,67
55,(2021/03/03) 06-07,50.98,134.1
56,(2021/03/03) 07-08,100.02,106
57,(2021/03/03) 08-09,95.08,107
58,(2021/03/03) 09-10,203.06,107
59,(2021/03/03) 10-11,62,125.3
60,(2021/03/03) 11-12,85.68,125
61,(2021/03/03) 12-13,62,126.3
62,(2021/03/03) 13-14,61.99,133.3
63,(2021/03/03) 14-15,62,128.3
64,(2021/03/03) 15-16,62,129.6
65,(2021/03/03) 16-17,61.98,152.6
66,(2021/03/03) 17-18,61.97,174.3
67,(2021/03/03) 18-19,90.02,60
68,(2021/03/03) 19-20,170.01,60
69,(2021/03/03) 20-21,124.01,60
70,(2021/03/03) 21-22,89.01,109
71,(2021/03/03) 22-23,48.72,183
72,(2021/03/03) 23-24,48.12,163
73,(2021/03/04) 00-01,47.08,78
74,(2021/03/04) 01-02,47.07,78
75,(2021/03/04) 02-03,47.06,77
76,(2021/03/04) 03-04,47.06,77
77,(2021/03/04) 04-05,47.06,77
78,(2021/03/04) 05-06,47.04,67
79,(2021/03/04) 06-07,50.98,142.1
80,(2021/03/04) 07-08,100.01,102
81,(2021/03/04) 08-09,95.07,103
82,(2021/03/04) 09-10,203.08,103
83,(2021/03/04) 10-11,61.98,139.3
84,(2021/03/04) 11-12,61.99,133.3
85,(2021/03/04) 12-13,61.99,138.3
