,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2018/10/01) 00-01,29.79,169.4
2,(2018/10/01) 01-02,29.75,177.4
3,(2018/10/01) 02-03,29.73,183.4
4,(2018/10/01) 03-04,29.74,181.4
5,(2018/10/01) 04-05,29.99,159.8
6,(2018/10/01) 05-06,30.46,252
7,(2018/10/01) 06-07,60.4,204.6
8,(2018/10/01) 07-08,84.99,268.7
9,(2018/10/01) 08-09,84.97,248.5
10,(2018/10/01) 09-10,84.94,298
11,(2018/10/01) 10-11,60.28,198.4
12,(2018/10/01) 11-12,60.38,189.8
13,(2018/10/01) 12-13,60.31,195.9
14,(2018/10/01) 13-14,60.33,194.1
15,(2018/10/01) 14-15,60.38,190
16,(2018/10/01) 15-16,60.39,189.3
17,(2018/10/01) 16-17,60.43,196.4
18,(2018/10/01) 17-18,60.65,176.4
19,(2018/10/01) 18-19,89.96,150.9
20,(2018/10/01) 19-20,89.96,158
21,(2018/10/01) 20-21,60.85,170.3
22,(2018/10/01) 21-22,60.41,214.5
23,(2018/10/01) 22-23,30.37,177
24,(2018/10/01) 23-24,30.34,142
25,(2018/10/02) 00-01,30.51,367
26,(2018/10/02) 01-02,30.5,362
27,(2018/10/02) 02-03,30.5,362
28,(2018/10/02) 03-04,30.5,372
29,(2018/10/02) 04-05,30.57,417
30,(2018/10/02) 05-06,30.73,507
31,(2018/10/02) 06-07,59,177.9
32,(2018/10/02) 07-08,84.99,276.9
33,(2018/10/02) 08-09,85,253.1
34,(2018/10/02) 09-10,84.99,297
35,(2018/10/02) 10-11,59,165.2
36,(2018/10/02) 11-12,59,161.7
37,(2018/10/02) 12-13,59,171.2
38,(2018/10/02) 13-14,58.99,177.9
39,(2018/10/02) 14-15,58.99,181.7
40,(2018/10/02) 15-16,59,171.3
41,(2018/10/02) 16-17,59.19,172.2
42,(2018/10/02) 17-18,59,123
43,(2018/10/02) 18-19,89.99,220.8
44,(2018/10/02) 19-20,89.97,228.2
45,(2018/10/02) 20-21,60.99,146.6
46,(2018/10/02) 21-22,60.96,276.7
47,(2018/10/02) 22-23,30.59,422
48,(2018/10/02) 23-24,30.53,387
49,(2018/10/03) 00-01,30.57,462.2
50,(2018/10/03) 01-02,30.55,444.5
51,(2018/10/03) 02-03,30.54,433.5
52,(2018/10/03) 03-04,30.53,425.9
53,(2018/10/03) 04-05,30.58,438.5
54,(2018/10/03) 05-06,30.73,498.6
55,(2018/10/03) 06-07,59,170.7
56,(2018/10/03) 07-08,84.99,271.8
57,(2018/10/03) 08-09,84.99,252
58,(2018/10/03) 09-10,84.98,299.7
59,(2018/10/03) 10-11,58.99,156.9
60,(2018/10/03) 11-12,58.99,148.6
61,(2018/10/03) 12-13,58.99,149.3
62,(2018/10/03) 13-14,58.98,152.1
63,(2018/10/03) 14-15,58.98,145.3
64,(2018/10/03) 15-16,58.99,144.4
65,(2018/10/03) 16-17,58.99,145.8
66,(2018/10/03) 17-18,58.99,97
67,(2018/10/03) 18-19,89.97,212.3
68,(2018/10/03) 19-20,89.96,217.9
69,(2018/10/03) 20-21,60.88,117
70,(2018/10/03) 21-22,60,166
71,(2018/10/03) 22-23,30.66,532.2
72,(2018/10/03) 23-24,30.59,462.9
73,(2018/10/04) 00-01,30.67,646.9
74,(2018/10/04) 01-02,30.66,643.1
75,(2018/10/04) 02-03,30.65,643.7
76,(2018/10/04) 03-04,30.66,653.1
77,(2018/10/04) 04-05,30.72,691
78,(2018/10/04) 05-06,30.87,775.2
79,(2018/10/04) 06-07,61.12,339.1
80,(2018/10/04) 07-08,84.98,328.7
81,(2018/10/04) 08-09,84.98,315.8
82,(2018/10/04) 09-10,84.98,313.8
83,(2018/10/04) 10-11,60.99,266
84,(2018/10/04) 11-12,61,265.7
85,(2018/10/04) 12-13,60.96,266
86,(2018/10/04) 13-14,60.91,266
87,(2018/10/04) 14-15,60.94,266
88,(2018/10/04) 15-16,61.02,264.4
89,(2018/10/04) 16-17,61.06,260.1
90,(2018/10/04) 17-18,61.16,247.5
91,(2018/10/04) 18-19,90.04,246.1
92,(2018/10/04) 19-20,89.99,256.8
93,(2018/10/04) 20-21,61.51,277.8
94,(2018/10/04) 21-22,61.13,346.6
95,(2018/10/04) 22-23,30.73,706.5
96,(2018/10/04) 23-24,30.68,677.3
97,(2018/10/05) 00-01,30.35,685
98,(2018/10/05) 01-02,30.35,680
99,(2018/10/05) 02-03,30.34,675
100,(2018/10/05) 03-04,30.34,680
101,(2018/10/05) 04-05,30.36,720
102,(2018/10/05) 05-06,30.56,807.9
103,(2018/10/05) 06-07,60.56,352
104,(2018/10/05) 07-08,84.95,472.8
105,(2018/10/05) 08-09,88.47,130
106,(2018/10/05) 09-10,88.51,133
107,(2018/10/05) 10-11,62.21,139.6
108,(2018/10/05) 11-12,62.24,136.6
109,(2018/10/05) 12-13,62.16,145.2
110,(2018/10/05) 13-14,60.22,261
111,(2018/10/05) 14-15,60.27,261
112,(2018/10/05) 15-16,60.29,261
113,(2018/10/05) 16-17,60.33,261
114,(2018/10/05) 17-18,60.38,259
115,(2018/10/05) 18-19,90.89,50.5
116,(2018/10/05) 19-20,90.83,65.5
117,(2018/10/05) 20-21,61.93,485.2
118,(2018/10/05) 21-22,61.83,621
119,(2018/10/05) 22-23,30.36,678
120,(2018/10/05) 23-24,30.34,643
121,(2018/10/06) 00-01,30.32,672
122,(2018/10/06) 01-02,30.25,662
123,(2018/10/06) 02-03,30.24,662
124,(2018/10/06) 03-04,30.24,662
125,(2018/10/06) 04-05,30.3,677
126,(2018/10/06) 05-06,30.53,702
127,(2018/10/06) 06-07,30.9,721.8
128,(2018/10/06) 07-08,59.44,319
129,(2018/10/06) 08-09,59.51,319
130,(2018/10/06) 09-10,59.62,329
131,(2018/10/06) 10-11,59.6,331
132,(2018/10/06) 11-12,59.53,321
133,(2018/10/06) 12-13,30.9,667.5
134,(2018/10/06) 13-14,30.83,663
135,(2018/10/06) 14-15,30.77,643
