,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2022/04/01) 00-01,51.31,61
2,(2022/04/01) 01-02,50.69,61
3,(2022/04/01) 02-03,50.69,61
4,(2022/04/01) 03-04,51.31,61
5,(2022/04/01) 04-05,52.01,62
6,(2022/04/01) 05-06,52.04,117
7,(2022/04/01) 06-07,77.04,183
8,(2022/04/01) 07-08,77.04,160.4
9,(2022/04/01) 08-09,77.04,170.4
10,(2022/04/01) 09-10,77.03,170.5
11,(2022/04/01) 10-11,74.05,149
12,(2022/04/01) 11-12,74.05,144
13,(2022/04/01) 12-13,74.04,138
14,(2022/04/01) 13-14,74.04,133
15,(2022/04/01) 14-15,74.04,133
16,(2022/04/01) 15-16,74.04,143
17,(2022/04/01) 16-17,74.03,149
18,(2022/04/01) 17-18,74.04,148
19,(2022/04/01) 18-19,77.03,102.5
20,(2022/04/01) 19-20,248.84,46.5
21,(2022/04/01) 20-21,247.09,48.8
22,(2022/04/01) 21-22,77.08,132
23,(2022/04/01) 22-23,52.04,60
24,(2022/04/01) 23-24,51.85,62
25,(2022/04/02) 00-01,26.82,193
26,(2022/04/02) 01-02,26.78,226
27,(2022/04/02) 02-03,26.78,229
28,(2022/04/02) 03-04,25.6,230
29,(2022/04/02) 04-05,26.78,229
30,(2022/04/02) 05-06,26.8,214
31,(2022/04/02) 06-07,25.59,251
32,(2022/04/02) 07-08,45.04,124
33,(2022/04/02) 08-09,45.06,149
34,(2022/04/02) 09-10,45.07,154
35,(2022/04/02) 10-11,45.07,140
36,(2022/04/02) 11-12,45.07,135
37,(2022/04/02) 12-13,30.02,171
38,(2022/04/02) 13-14,30,180
39,(2022/04/02) 14-15,26.83,185
40,(2022/04/02) 15-16,26.84,188
41,(2022/04/02) 16-17,26.83,219
42,(2022/04/02) 17-18,26.81,258
43,(2022/04/02) 18-19,45.07,130
44,(2022/04/02) 19-20,67.91,152
45,(2022/04/02) 20-21,49.9,137
46,(2022/04/02) 21-22,30.04,163
47,(2022/04/02) 22-23,30.06,102
48,(2022/04/02) 23-24,30.01,157
49,(2022/04/03) 00-01,25.48,189
50,(2022/04/03) 01-02,25.47,186
51,(2022/04/03) 02-03,25.46,184
52,(2022/04/03) 03-04,25.46,185
53,(2022/04/03) 04-05,25.46,188
54,(2022/04/03) 05-06,25.46,193
55,(2022/04/03) 06-07,25.45,205
56,(2022/04/03) 07-08,25.47,256
57,(2022/04/03) 08-09,30.01,220
58,(2022/04/03) 09-10,30,238
59,(2022/04/03) 10-11,26.83,246
60,(2022/04/03) 11-12,25.49,270
61,(2022/04/03) 12-13,25.48,251
62,(2022/04/03) 13-14,25.48,242
63,(2022/04/03) 14-15,25.47,235
64,(2022/04/03) 15-16,25.48,238
65,(2022/04/03) 16-17,25.47,246
66,(2022/04/03) 17-18,25.48,264
67,(2022/04/03) 18-19,30.24,215
68,(2022/04/03) 19-20,49.94,142
69,(2022/04/03) 20-21,30.09,161
70,(2022/04/03) 21-22,28.42,213
71,(2022/04/03) 22-23,30.02,148
72,(2022/04/03) 23-24,25.49,191
73,(2022/04/04) 00-01,50.51,62
74,(2022/04/04) 01-02,50.51,62
75,(2022/04/04) 02-03,50.5,62
76,(2022/04/04) 03-04,50.51,62
77,(2022/04/04) 04-05,50.52,63
78,(2022/04/04) 05-06,50.55,128
79,(2022/04/04) 06-07,77.05,211
80,(2022/04/04) 07-08,77.06,176
81,(2022/04/04) 08-09,77.09,186
82,(2022/04/04) 09-10,77.1,181
83,(2022/04/04) 10-11,82.33,147
84,(2022/04/04) 11-12,81.51,139
85,(2022/04/04) 12-13,80.58,146
86,(2022/04/04) 13-14,80.47,147
87,(2022/04/04) 14-15,81.51,148
88,(2022/04/04) 15-16,74.1,161
89,(2022/04/04) 16-17,74.07,177
90,(2022/04/04) 17-18,74.05,181
91,(2022/04/04) 18-19,78.34,209.1
92,(2022/04/04) 19-20,246.01,55.6
93,(2022/04/04) 20-21,246.01,55.6
94,(2022/04/04) 21-22,77.05,170
95,(2022/04/04) 22-23,50.56,63
96,(2022/04/04) 23-24,50.54,65
97,(2022/04/05) 00-01,47.11,67
98,(2022/04/05) 01-02,46.74,67
99,(2022/04/05) 02-03,46.56,67
100,(2022/04/05) 03-04,46.74,67
101,(2022/04/05) 04-05,47.33,68
102,(2022/04/05) 05-06,50.52,137
103,(2022/04/05) 06-07,77.02,202
104,(2022/04/05) 07-08,77.06,174.1
105,(2022/04/05) 08-09,77.06,184.1
106,(2022/04/05) 09-10,77.04,179.2
107,(2022/04/05) 10-11,74.1,164
108,(2022/04/05) 11-12,74.09,159
109,(2022/04/05) 12-13,74.08,148
110,(2022/04/05) 13-14,74.08,153
111,(2022/04/05) 14-15,74.08,158
112,(2022/04/05) 15-16,74.06,158
113,(2022/04/05) 16-17,74.05,169
114,(2022/04/05) 17-18,74.04,172
115,(2022/04/05) 18-19,77.07,186.9
116,(2022/04/05) 19-20,246,54
117,(2022/04/05) 20-21,246,54
118,(2022/04/05) 21-22,77.04,169
119,(2022/04/05) 22-23,48,62
120,(2022/04/05) 23-24,48,62
121,(2022/04/06) 00-01,46.69,65
122,(2022/04/06) 01-02,46.64,65
123,(2022/04/06) 02-03,46.62,65
124,(2022/04/06) 03-04,46.62,65
125,(2022/04/06) 04-05,46.65,66
126,(2022/04/06) 05-06,46.74,151
127,(2022/04/06) 06-07,77.11,211
128,(2022/04/06) 07-08,77.16,186.5
129,(2022/04/06) 08-09,77.15,191.6
130,(2022/04/06) 09-10,77.13,184
131,(2022/04/06) 10-11,74.19,183
132,(2022/04/06) 11-12,74.18,179
133,(2022/04/06) 12-13,74.17,170
134,(2022/04/06) 13-14,74.17,165
135,(2022/04/06) 14-15,74.17,165
136,(2022/04/06) 15-16,74.16,168
137,(2022/04/06) 16-17,74.15,179
138,(2022/04/06) 17-18,74.14,189
139,(2022/04/06) 18-19,77.18,192.3
140,(2022/04/06) 19-20,246.11,54
141,(2022/04/06) 20-21,246.11,54
142,(2022/04/06) 21-22,77.14,161
143,(2022/04/06) 22-23,46.74,64
144,(2022/04/06) 23-24,46.72,64
145,(2022/04/07) 00-01,45.91,65
146,(2022/04/07) 01-02,45.91,65
147,(2022/04/07) 02-03,45.9,65
148,(2022/04/07) 03-04,45.5,65
149,(2022/04/07) 04-05,45.91,91
150,(2022/04/07) 05-06,45.94,176
151,(2022/04/07) 06-07,76.01,231
152,(2022/04/07) 07-08,77.1,203.1
153,(2022/04/07) 08-09,76.07,198.3
154,(2022/04/07) 09-10,76.02,171
155,(2022/04/07) 10-11,73.08,173
156,(2022/04/07) 11-12,73.08,173
157,(2022/04/07) 12-13,73.06,162
158,(2022/04/07) 13-14,73.06,160
159,(2022/04/07) 14-15,73.07,160
160,(2022/04/07) 15-16,73.05,165
161,(2022/04/07) 16-17,73.07,176
162,(2022/04/07) 17-18,73.09,189
163,(2022/04/07) 18-19,77.14,206.6
164,(2022/04/07) 19-20,220.09,60
165,(2022/04/07) 20-21,220.09,60
166,(2022/04/07) 21-22,77.11,176
167,(2022/04/07) 22-23,45.96,84
168,(2022/04/07) 23-24,45.93,64
169,(2022/04/08) 00-01,42.3,61
170,(2022/04/08) 01-02,41.8,61
171,(2022/04/08) 02-03,41.8,61
172,(2022/04/08) 03-04,42.8,61
173,(2022/04/08) 04-05,42.85,62
174,(2022/04/08) 05-06,45.5,152
175,(2022/04/08) 06-07,76.01,217
176,(2022/04/08) 07-08,76.04,213.4
177,(2022/04/08) 08-09,76.02,218.5
178,(2022/04/08) 09-10,76.03,213.5
179,(2022/04/08) 10-11,73.09,204
180,(2022/04/08) 11-12,73.09,204
181,(2022/04/08) 12-13,73.07,198
182,(2022/04/08) 13-14,73.08,193
183,(2022/04/08) 14-15,73.08,198
184,(2022/04/08) 15-16,73.1,203
185,(2022/04/08) 16-17,73.4,204
186,(2022/04/08) 17-18,73.09,202
187,(2022/04/08) 18-19,76.06,211.2
188,(2022/04/08) 19-20,220.01,60
189,(2022/04/08) 20-21,217.86,60
190,(2022/04/08) 21-22,76.03,204
191,(2022/04/08) 22-23,45.56,92
192,(2022/04/08) 23-24,43,62
193,(2022/04/09) 00-01,27.2,195
