,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2018/11/01) 00-01,29.98,463
2,(2018/11/01) 01-02,29.97,452
3,(2018/11/01) 02-03,29.96,444
4,(2018/11/01) 03-04,29.96,449
5,(2018/11/01) 04-05,30.09,489
6,(2018/11/01) 05-06,31.95,473.8
7,(2018/11/01) 06-07,62.08,497
8,(2018/11/01) 07-08,88.07,254.3
9,(2018/11/01) 08-09,88.07,235.3
10,(2018/11/01) 09-10,88.08,230.3
11,(2018/11/01) 10-11,62.38,478
12,(2018/11/01) 11-12,62.46,488
13,(2018/11/01) 12-13,62.56,499
14,(2018/11/01) 13-14,62.36,489
15,(2018/11/01) 14-15,62.5,487
16,(2018/11/01) 15-16,62.57,493
17,(2018/11/01) 16-17,63.44,373
18,(2018/11/01) 17-18,63.45,344.3
19,(2018/11/01) 18-19,130,102.2
20,(2018/11/01) 19-20,109.91,21.3
21,(2018/11/01) 20-21,63.46,299
22,(2018/11/01) 21-22,62.97,523.1
23,(2018/11/01) 22-23,31.91,565
24,(2018/11/01) 23-24,31.58,519
25,(2018/11/02) 00-01,30.53,444
26,(2018/11/02) 01-02,30.5,438
27,(2018/11/02) 02-03,30.43,430
28,(2018/11/02) 03-04,30.45,435
29,(2018/11/02) 04-05,31.42,480
30,(2018/11/02) 05-06,31.93,536.4
31,(2018/11/02) 06-07,61.17,479
32,(2018/11/02) 07-08,88.03,315.6
33,(2018/11/02) 08-09,88.05,254.7
34,(2018/11/02) 09-10,88.04,258.7
35,(2018/11/02) 10-11,61.66,445
36,(2018/11/02) 11-12,61.23,446
37,(2018/11/02) 12-13,61.21,446
38,(2018/11/02) 13-14,60.99,441
39,(2018/11/02) 14-15,61,446
40,(2018/11/02) 15-16,61.2,445
41,(2018/11/02) 16-17,63.4,440.8
42,(2018/11/02) 17-18,63.43,336.3
43,(2018/11/02) 18-19,109.91,13.8
44,(2018/11/02) 19-20,109.91,18.7
45,(2018/11/02) 20-21,63.45,398
46,(2018/11/02) 21-22,62.47,514
47,(2018/11/02) 22-23,31.69,560
48,(2018/11/02) 23-24,31.1,505
49,(2018/11/03) 00-01,30.65,443
50,(2018/11/03) 01-02,30.43,423
51,(2018/11/03) 02-03,30.3,414
52,(2018/11/03) 03-04,30.27,409
53,(2018/11/03) 04-05,30.4,420
54,(2018/11/03) 05-06,30.82,391
55,(2018/11/03) 06-07,31.35,342.7
56,(2018/11/03) 07-08,61.1,412
57,(2018/11/03) 08-09,61.78,487
58,(2018/11/03) 09-10,61.86,483
59,(2018/11/03) 10-11,61.74,465
60,(2018/11/03) 11-12,61.53,455
61,(2018/11/03) 12-13,31.56,405.1
62,(2018/11/03) 13-14,31.25,376.5
63,(2018/11/03) 14-15,31.22,371.3
64,(2018/11/03) 15-16,31.28,374.6
65,(2018/11/03) 16-17,31.63,412.8
66,(2018/11/03) 17-18,31.95,447.1
67,(2018/11/03) 18-19,76.88,348
68,(2018/11/03) 19-20,75.44,290
69,(2018/11/03) 20-21,31.92,397.1
70,(2018/11/03) 21-22,31.79,379.4
71,(2018/11/03) 22-23,31.06,504.6
72,(2018/11/03) 23-24,30.9,460
73,(2018/11/04) 00-01,30.58,437
74,(2018/11/04) 01-02,30.45,431
75,(2018/11/04) 02-03,30.28,415
76,(2018/11/04) 03-04,30.23,412
77,(2018/11/04) 04-05,30.32,419
78,(2018/11/04) 05-06,31.01,372
79,(2018/11/04) 06-07,31.55,406
80,(2018/11/04) 07-08,31.89,457
81,(2018/11/04) 08-09,32.06,465.1
82,(2018/11/04) 09-10,32.08,464.2
83,(2018/11/04) 10-11,32.07,471.4
84,(2018/11/04) 11-12,31.68,470
85,(2018/11/04) 12-13,31.63,469
86,(2018/11/04) 13-14,31.59,469
87,(2018/11/04) 14-15,31.46,454
88,(2018/11/04) 15-16,31.52,458
89,(2018/11/04) 16-17,32.02,466
90,(2018/11/04) 17-18,32.95,287.5
91,(2018/11/04) 18-19,38.94,272.3
92,(2018/11/04) 19-20,38.66,223.2
93,(2018/11/04) 20-21,32.94,360.8
94,(2018/11/04) 21-22,32.25,550.9
95,(2018/11/04) 22-23,31.35,538
96,(2018/11/04) 23-24,30.77,473
97,(2018/11/05) 00-01,30.11,426
98,(2018/11/05) 01-02,30.03,420
99,(2018/11/05) 02-03,30,417
100,(2018/11/05) 03-04,30.02,417
101,(2018/11/05) 04-05,30.92,443.5
102,(2018/11/05) 05-06,31.91,561
103,(2018/11/05) 06-07,60.98,472
104,(2018/11/05) 07-08,88.02,342.7
105,(2018/11/05) 08-09,88.03,281.7
106,(2018/11/05) 09-10,88.03,278.7
107,(2018/11/05) 10-11,60.99,428
108,(2018/11/05) 11-12,60.98,434
109,(2018/11/05) 12-13,60.97,434
110,(2018/11/05) 13-14,60.95,429
111,(2018/11/05) 14-15,60.95,439
112,(2018/11/05) 15-16,60.97,448
113,(2018/11/05) 16-17,61.39,451
114,(2018/11/05) 17-18,62.38,445
115,(2018/11/05) 18-19,99.98,66
116,(2018/11/05) 19-20,109.62,69
117,(2018/11/05) 20-21,63.19,489.6
118,(2018/11/05) 21-22,62.03,537
119,(2018/11/05) 22-23,31.13,485.1
120,(2018/11/05) 23-24,31,471.7
121,(2018/11/06) 00-01,31.04,427
122,(2018/11/06) 01-02,30.94,417
123,(2018/11/06) 02-03,30.89,412
124,(2018/11/06) 03-04,30.95,422
125,(2018/11/06) 04-05,31.28,462
126,(2018/11/06) 05-06,31.96,394.6
127,(2018/11/06) 06-07,63.35,430.6
128,(2018/11/06) 07-08,87.97,167
129,(2018/11/06) 08-09,87.97,146
130,(2018/11/06) 09-10,87.97,144
131,(2018/11/06) 10-11,63.41,367
132,(2018/11/06) 11-12,63.41,369.9
133,(2018/11/06) 12-13,63.41,374.7
134,(2018/11/06) 13-14,63.41,388.3
135,(2018/11/06) 14-15,63.41,386.2
136,(2018/11/06) 15-16,63.41,377.5
137,(2018/11/06) 16-17,63.44,271.7
138,(2018/11/06) 17-18,63.44,266.6
139,(2018/11/06) 18-19,130.03,99.2
140,(2018/11/06) 19-20,111.9,63
141,(2018/11/06) 20-21,63.48,209.5
142,(2018/11/06) 21-22,63.4,467
143,(2018/11/06) 22-23,31.73,521.6
144,(2018/11/06) 23-24,31.35,498
145,(2018/11/07) 00-01,31.06,406
146,(2018/11/07) 01-02,30.92,392
147,(2018/11/07) 02-03,30.88,388
148,(2018/11/07) 03-04,30.89,392
149,(2018/11/07) 04-05,31.06,407
150,(2018/11/07) 05-06,31.93,383.1
151,(2018/11/07) 06-07,63.45,358.9
152,(2018/11/07) 07-08,87.96,156.6
153,(2018/11/07) 08-09,87.97,112.3
154,(2018/11/07) 09-10,87.97,138.6
155,(2018/11/07) 10-11,63.51,299
156,(2018/11/07) 11-12,63.51,302.9
157,(2018/11/07) 12-13,63.51,311
158,(2018/11/07) 13-14,63.33,317.2
159,(2018/11/07) 14-15,63.51,299.7
160,(2018/11/07) 15-16,63.47,306.4
161,(2018/11/07) 16-17,63.53,228
162,(2018/11/07) 17-18,63.54,205.5
163,(2018/11/07) 18-19,140.04,75
