,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2016/10/01) 00-01,38.81,218.2
2,(2016/10/01) 01-02,38.75,225
3,(2016/10/01) 02-03,38.73,230.7
4,(2016/10/01) 03-04,38.74,236.8
5,(2016/10/01) 04-05,38.74,236.8
6,(2016/10/01) 05-06,38.88,276
7,(2016/10/01) 06-07,39.72,276
8,(2016/10/01) 07-08,42.02,136
9,(2016/10/01) 08-09,42.06,102
10,(2016/10/01) 09-10,42.07,82
11,(2016/10/01) 10-11,42.09,61
12,(2016/10/01) 11-12,89.85,120
13,(2016/10/01) 12-13,61.7,120
14,(2016/10/01) 13-14,61.38,120
15,(2016/10/01) 14-15,60.85,120
16,(2016/10/01) 15-16,60.69,120
17,(2016/10/01) 16-17,61.48,120
18,(2016/10/01) 17-18,61.41,120
19,(2016/10/01) 18-19,126.16,57
20,(2016/10/01) 19-20,130.3,56
21,(2016/10/01) 20-21,79.08,20
22,(2016/10/01) 21-22,50.07,180
23,(2016/10/01) 22-23,38.93,206.8
24,(2016/10/01) 23-24,38.76,227.6
25,(2016/10/02) 00-01,38.62,188
26,(2016/10/02) 01-02,38.55,184
27,(2016/10/02) 02-03,38.54,184
28,(2016/10/02) 03-04,38.57,192
29,(2016/10/02) 04-05,38.58,192
30,(2016/10/02) 05-06,40.5,184
31,(2016/10/02) 06-07,22.64,184
32,(2016/10/02) 07-08,18,192
33,(2016/10/02) 08-09,22.57,190
34,(2016/10/02) 09-10,22.57,185
35,(2016/10/02) 10-11,22.57,168
36,(2016/10/02) 11-12,18,171
37,(2016/10/02) 12-13,17.99,167
38,(2016/10/02) 13-14,17.99,163
39,(2016/10/02) 14-15,17.99,164
40,(2016/10/02) 15-16,18,164
41,(2016/10/02) 16-17,22.59,146
42,(2016/10/02) 17-18,22.6,149
43,(2016/10/02) 18-19,22.61,55
44,(2016/10/02) 19-20,113.13,16
45,(2016/10/02) 20-21,22.61,48
46,(2016/10/02) 21-22,42.04,187
47,(2016/10/02) 22-23,38.78,187
48,(2016/10/02) 23-24,38.62,187
49,(2016/10/03) 00-01,38.38,188.1
50,(2016/10/03) 01-02,38.32,188
51,(2016/10/03) 02-03,38.31,188.7
52,(2016/10/03) 03-04,38.34,194.8
53,(2016/10/03) 04-05,38.48,185.4
54,(2016/10/03) 05-06,60.45,176
55,(2016/10/03) 06-07,83.36,86.7
56,(2016/10/03) 07-08,146.76,12
57,(2016/10/03) 08-09,79.95,37
58,(2016/10/03) 09-10,79.98,35
59,(2016/10/03) 10-11,79.99,55
