,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2017/09/01) 00-01,28.97,246
2,(2017/09/01) 01-02,28.83,230
3,(2017/09/01) 02-03,28.79,226
4,(2017/09/01) 03-04,28.8,218
5,(2017/09/01) 04-05,31.5,232
6,(2017/09/01) 05-06,33.01,328.2
7,(2017/09/01) 06-07,75,0
8,(2017/09/01) 07-08,80.07,100.1
9,(2017/09/01) 08-09,80.08,96
10,(2017/09/01) 09-10,65.06,134
11,(2017/09/01) 10-11,65.69,139.5
12,(2017/09/01) 11-12,65.66,152.9
13,(2017/09/01) 12-13,65.65,170.7
14,(2017/09/01) 13-14,65.66,159
15,(2017/09/01) 14-15,65.63,156.4
16,(2017/09/01) 15-16,65.6,165.7
17,(2017/09/01) 16-17,65.56,160
18,(2017/09/01) 17-18,69.86,96
19,(2017/09/01) 18-19,95,0
20,(2017/09/01) 19-20,70.67,199
21,(2017/09/01) 20-21,65.65,128.8
22,(2017/09/01) 21-22,65.53,212.4
23,(2017/09/01) 22-23,32.37,300
24,(2017/09/01) 23-24,31.72,272
25,(2017/09/02) 00-01,29.69,189.6
26,(2017/09/02) 01-02,29.47,181.7
27,(2017/09/02) 02-03,29.26,180
28,(2017/09/02) 03-04,29.23,175
29,(2017/09/02) 04-05,29.5,171.6
30,(2017/09/02) 05-06,30.16,150.3
31,(2017/09/02) 06-07,29.69,159.2
32,(2017/09/02) 07-08,55,196
33,(2017/09/02) 08-09,55.07,179
34,(2017/09/02) 09-10,55.09,171
35,(2017/09/02) 10-11,62.07,120
36,(2017/09/02) 11-12,62.08,129
37,(2017/09/02) 12-13,30.1,189.9
38,(2017/09/02) 13-14,30.07,179.4
39,(2017/09/02) 14-15,29.87,164
40,(2017/09/02) 15-16,29.88,151.1
41,(2017/09/02) 16-17,29.91,151.3
42,(2017/09/02) 17-18,30.13,193.2
43,(2017/09/02) 18-19,63.16,77.9
44,(2017/09/02) 19-20,63.3,85.4
45,(2017/09/02) 20-21,30.48,194.3
46,(2017/09/02) 21-22,30.5,207.4
47,(2017/09/02) 22-23,30.53,198
48,(2017/09/02) 23-24,30.09,192
49,(2017/09/03) 00-01,29.61,180.1
50,(2017/09/03) 01-02,29.2,179
51,(2017/09/03) 02-03,26.08,175
52,(2017/09/03) 03-04,26.07,175
53,(2017/09/03) 04-05,26.09,173
54,(2017/09/03) 05-06,29.94,155.5
55,(2017/09/03) 06-07,29.46,175.2
56,(2017/09/03) 07-08,29.59,197.1
57,(2017/09/03) 08-09,29.92,221.9
58,(2017/09/03) 09-10,30.06,231.6
59,(2017/09/03) 10-11,30.45,219.4
60,(2017/09/03) 11-12,30.43,220.7
61,(2017/09/03) 12-13,30.32,213.7
62,(2017/09/03) 13-14,30.1,199.7
63,(2017/09/03) 14-15,29.9,194.2
64,(2017/09/03) 15-16,29.91,190.5
65,(2017/09/03) 16-17,29.85,176.8
66,(2017/09/03) 17-18,32.96,126
67,(2017/09/03) 18-19,37.56,159.6
68,(2017/09/03) 19-20,37.58,167.4
69,(2017/09/03) 20-21,31.85,278.7
70,(2017/09/03) 21-22,31.21,246.3
71,(2017/09/03) 22-23,30.36,193.9
72,(2017/09/03) 23-24,29.67,178.3
73,(2017/09/04) 00-01,30.27,200.9
74,(2017/09/04) 01-02,29.68,208
75,(2017/09/04) 02-03,29.44,207
76,(2017/09/04) 03-04,29.93,198
77,(2017/09/04) 04-05,30.54,195.6
78,(2017/09/04) 05-06,31.68,253.1
79,(2017/09/04) 06-07,60.1,135
80,(2017/09/04) 07-08,64.02,161
81,(2017/09/04) 08-09,64.35,147
82,(2017/09/04) 09-10,63.54,167
83,(2017/09/04) 10-11,60.09,80
84,(2017/09/04) 11-12,60.07,75
85,(2017/09/04) 12-13,60.05,70
86,(2017/09/04) 13-14,60.06,65
87,(2017/09/04) 14-15,60.06,60
88,(2017/09/04) 15-16,60.06,60
89,(2017/09/04) 16-17,60.07,65
90,(2017/09/04) 17-18,60.07,75
91,(2017/09/04) 18-19,87.55,0
92,(2017/09/04) 19-20,67.37,138
93,(2017/09/04) 20-21,61.05,67
