,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2017/06/01) 00-01,31.61,122
2,(2017/06/01) 01-02,30.79,133
3,(2017/06/01) 02-03,30.68,136
4,(2017/06/01) 03-04,31.16,135
5,(2017/06/01) 04-05,32.94,89
6,(2017/06/01) 05-06,44.06,62
7,(2017/06/01) 06-07,80,50.8
8,(2017/06/01) 07-08,81.53,48
9,(2017/06/01) 08-09,79.98,89
10,(2017/06/01) 09-10,69.94,84
11,(2017/06/01) 10-11,69.97,61
12,(2017/06/01) 11-12,69.97,62
13,(2017/06/01) 12-13,69.96,59
14,(2017/06/01) 13-14,69.95,59
15,(2017/06/01) 14-15,69.95,59
16,(2017/06/01) 15-16,69.95,63
17,(2017/06/01) 16-17,69.96,60
18,(2017/06/01) 17-18,79.99,45.9
19,(2017/06/01) 18-19,113.61,0
20,(2017/06/01) 19-20,127.14,3
21,(2017/06/01) 20-21,81.79,15
22,(2017/06/01) 21-22,69.95,50
23,(2017/06/01) 22-23,32.98,64
24,(2017/06/01) 23-24,32.17,100
25,(2017/06/02) 00-01,32.52,120
26,(2017/06/02) 01-02,32.07,130
27,(2017/06/02) 02-03,31.83,134
28,(2017/06/02) 03-04,32.33,132
29,(2017/06/02) 04-05,39.52,93
30,(2017/06/02) 05-06,45.93,180.8
31,(2017/06/02) 06-07,82.95,117.8
32,(2017/06/02) 07-08,82.97,54
33,(2017/06/02) 08-09,82.93,94
34,(2017/06/02) 09-10,69.91,84
35,(2017/06/02) 10-11,74.28,65
36,(2017/06/02) 11-12,74.44,67
37,(2017/06/02) 12-13,74.47,63
38,(2017/06/02) 13-14,72.29,70
39,(2017/06/02) 14-15,70.74,69
40,(2017/06/02) 15-16,69.99,81
41,(2017/06/02) 16-17,72.7,76
42,(2017/06/02) 17-18,83.74,63
43,(2017/06/02) 18-19,115.09,11
44,(2017/06/02) 19-20,127.76,16
45,(2017/06/02) 20-21,82.97,51.6
46,(2017/06/02) 21-22,74.92,52.1
47,(2017/06/02) 22-23,40.87,91
48,(2017/06/02) 23-24,33.98,95
49,(2017/06/03) 00-01,32.27,123
50,(2017/06/03) 01-02,31.74,137
51,(2017/06/03) 02-03,31.56,143
52,(2017/06/03) 03-04,31.8,143
53,(2017/06/03) 04-05,32.15,134
54,(2017/06/03) 05-06,40.02,75
55,(2017/06/03) 06-07,34.98,23.1
56,(2017/06/03) 07-08,51.34,76
57,(2017/06/03) 08-09,41.96,109
58,(2017/06/03) 09-10,51.36,87
59,(2017/06/03) 10-11,59.9,72
60,(2017/06/03) 11-12,51.38,66
61,(2017/06/03) 12-13,38.57,13
62,(2017/06/03) 13-14,38.57,13
63,(2017/06/03) 14-15,36.9,13
64,(2017/06/03) 15-16,36.9,13
65,(2017/06/03) 16-17,37.33,13
66,(2017/06/03) 17-18,35.05,13
67,(2017/06/03) 18-19,70.07,51.4
68,(2017/06/03) 19-20,67.99,47.3
69,(2017/06/03) 20-21,41.19,32
70,(2017/06/03) 21-22,40.01,14
71,(2017/06/03) 22-23,39.92,76
72,(2017/06/03) 23-24,32.61,97
73,(2017/06/04) 00-01,30.72,129
74,(2017/06/04) 01-02,30.13,150
75,(2017/06/04) 02-03,28,151
76,(2017/06/04) 03-04,28,154
77,(2017/06/04) 04-05,28,153
78,(2017/06/04) 05-06,28,78
79,(2017/06/04) 06-07,24.96,85
80,(2017/06/04) 07-08,24.96,76
81,(2017/06/04) 08-09,24.99,100
82,(2017/06/04) 09-10,29.91,107
83,(2017/06/04) 10-11,29.98,66
84,(2017/06/04) 11-12,29.98,68
85,(2017/06/04) 12-13,29.97,71
86,(2017/06/04) 13-14,29.94,82
87,(2017/06/04) 14-15,27.99,85
88,(2017/06/04) 15-16,27.95,93
89,(2017/06/04) 16-17,29.93,73
90,(2017/06/04) 17-18,40.05,16
91,(2017/06/04) 18-19,46.99,33
92,(2017/06/04) 19-20,46.99,47
93,(2017/06/04) 20-21,36.99,48
94,(2017/06/04) 21-22,32.31,53
95,(2017/06/04) 22-23,31.6,124
96,(2017/06/04) 23-24,30.71,156
97,(2017/06/05) 00-01,31.02,156
98,(2017/06/05) 01-02,30.43,164
99,(2017/06/05) 02-03,30.36,165
100,(2017/06/05) 03-04,30.83,163
101,(2017/06/05) 04-05,32.27,114
102,(2017/06/05) 05-06,46.96,108.2
103,(2017/06/05) 06-07,84.94,94.8
104,(2017/06/05) 07-08,100.01,63
105,(2017/06/05) 08-09,84.96,105
106,(2017/06/05) 09-10,82.97,91
107,(2017/06/05) 10-11,80.42,87
108,(2017/06/05) 11-12,80.42,87
109,(2017/06/05) 12-13,76.53,67
110,(2017/06/05) 13-14,69.91,64.6
111,(2017/06/05) 14-15,69.91,59.6
112,(2017/06/05) 15-16,69.84,66.5
113,(2017/06/05) 16-17,78.44,72
114,(2017/06/05) 17-18,84.74,92
115,(2017/06/05) 18-19,120.92,18
116,(2017/06/05) 19-20,121.02,36
117,(2017/06/05) 20-21,82.98,49.9
118,(2017/06/05) 21-22,77.17,67
119,(2017/06/05) 22-23,39.87,93
120,(2017/06/05) 23-24,32.06,118
121,(2017/06/06) 00-01,31.48,191
122,(2017/06/06) 01-02,31.25,202
123,(2017/06/06) 02-03,31.24,203
124,(2017/06/06) 03-04,31.3,203
125,(2017/06/06) 04-05,32.13,146
126,(2017/06/06) 05-06,41.26,83
127,(2017/06/06) 06-07,74.99,74
128,(2017/06/06) 07-08,74.97,89.1
129,(2017/06/06) 08-09,74.92,71
130,(2017/06/06) 09-10,65.06,30
131,(2017/06/06) 10-11,65.04,18
132,(2017/06/06) 11-12,65.04,18
133,(2017/06/06) 12-13,64.92,18
134,(2017/06/06) 13-14,64.92,18
135,(2017/06/06) 14-15,64.92,18
136,(2017/06/06) 15-16,64.92,18
137,(2017/06/06) 16-17,65.04,18
138,(2017/06/06) 17-18,85.96,100.6
139,(2017/06/06) 18-19,130.83,19.2
140,(2017/06/06) 19-20,130.4,35.9
141,(2017/06/06) 20-21,74.93,20
142,(2017/06/06) 21-22,65.03,17
143,(2017/06/06) 22-23,32.64,123
144,(2017/06/06) 23-24,32.09,168
145,(2017/06/07) 00-01,30.09,219
146,(2017/06/07) 01-02,30.06,217
147,(2017/06/07) 02-03,30.05,213
148,(2017/06/07) 03-04,30.05,217
149,(2017/06/07) 04-05,31.69,172
150,(2017/06/07) 05-06,37.31,165
151,(2017/06/07) 06-07,75.98,91
152,(2017/06/07) 07-08,75.93,129
153,(2017/06/07) 08-09,72,175
154,(2017/06/07) 09-10,64.97,82.2
155,(2017/06/07) 10-11,64.97,45.4
156,(2017/06/07) 11-12,64.97,43.8
157,(2017/06/07) 12-13,64.95,40.2
158,(2017/06/07) 13-14,64.95,40
159,(2017/06/07) 14-15,64.95,36.4
160,(2017/06/07) 15-16,64.95,47.9
161,(2017/06/07) 16-17,64.97,52.2
162,(2017/06/07) 17-18,105.07,56
163,(2017/06/07) 18-19,130.98,46.3
164,(2017/06/07) 19-20,81,41
165,(2017/06/07) 20-21,75.95,61.6
166,(2017/06/07) 21-22,64.97,39.5
167,(2017/06/07) 22-23,32.5,138
168,(2017/06/07) 23-24,31.84,200
169,(2017/06/08) 00-01,32.42,217
170,(2017/06/08) 01-02,30.09,231
171,(2017/06/08) 02-03,30.08,233
172,(2017/06/08) 03-04,30.08,226
173,(2017/06/08) 04-05,33.02,178.6
174,(2017/06/08) 05-06,36.95,124.9
175,(2017/06/08) 06-07,75.99,81
176,(2017/06/08) 07-08,75.95,117
177,(2017/06/08) 08-09,75.46,160
178,(2017/06/08) 09-10,63.19,99
179,(2017/06/08) 10-11,65.06,90.3
180,(2017/06/08) 11-12,65.08,100.5
181,(2017/06/08) 12-13,65.08,116.6
182,(2017/06/08) 13-14,65.06,119.4
183,(2017/06/08) 14-15,65.06,114.2
184,(2017/06/08) 15-16,65.06,118.5
185,(2017/06/08) 16-17,65.08,119.1
186,(2017/06/08) 17-18,106.12,54
187,(2017/06/08) 18-19,129.99,41.9
188,(2017/06/08) 19-20,83.46,87
189,(2017/06/08) 20-21,75.95,72.1
190,(2017/06/08) 21-22,65.15,109
191,(2017/06/08) 22-23,34.11,159.1
192,(2017/06/08) 23-24,33.24,206.2
193,(2017/06/09) 00-01,32.2,216
194,(2017/06/09) 01-02,30.07,218
195,(2017/06/09) 02-03,30.06,214
196,(2017/06/09) 03-04,30.1,219
197,(2017/06/09) 04-05,33.19,171.4
198,(2017/06/09) 05-06,36.94,142.6
199,(2017/06/09) 06-07,75.99,85
200,(2017/06/09) 07-08,75.95,125
201,(2017/06/09) 08-09,75.8,169
202,(2017/06/09) 09-10,64.94,110
203,(2017/06/09) 10-11,65.07,104.1
204,(2017/06/09) 11-12,65.07,105
205,(2017/06/09) 12-13,65.04,103.5
206,(2017/06/09) 13-14,65.02,106.9
207,(2017/06/09) 14-15,65.03,102.8
208,(2017/06/09) 15-16,65.01,105.3
209,(2017/06/09) 16-17,65.05,109.6
210,(2017/06/09) 17-18,106.32,63
211,(2017/06/09) 18-19,130.98,53.6
212,(2017/06/09) 19-20,80.98,75.1
213,(2017/06/09) 20-21,75.92,78.1
214,(2017/06/09) 21-22,65.09,114.9
215,(2017/06/09) 22-23,34.06,156.1
216,(2017/06/09) 23-24,33.2,203.7
217,(2017/06/10) 00-01,29.99,217
218,(2017/06/10) 01-02,29.97,216
219,(2017/06/10) 02-03,29.97,216
220,(2017/06/10) 03-04,29.98,223
221,(2017/06/10) 04-05,30,218
222,(2017/06/10) 05-06,35.03,187.7
223,(2017/06/10) 06-07,27.2,141
224,(2017/06/10) 07-08,27.17,108
225,(2017/06/10) 08-09,27.19,138
226,(2017/06/10) 09-10,27.2,138
227,(2017/06/10) 10-11,40.05,125
228,(2017/06/10) 11-12,40.04,129
229,(2017/06/10) 12-13,28.48,118
230,(2017/06/10) 13-14,28.47,132
231,(2017/06/10) 14-15,28.46,138
232,(2017/06/10) 15-16,28.45,145
233,(2017/06/10) 16-17,28.46,132
234,(2017/06/10) 17-18,35.37,94.2
235,(2017/06/10) 18-19,70.92,81
236,(2017/06/10) 19-20,70.92,96
237,(2017/06/10) 20-21,34.99,129.7
238,(2017/06/10) 21-22,35.21,123.8
239,(2017/06/10) 22-23,35.23,231
240,(2017/06/10) 23-24,33.79,242
241,(2017/06/11) 00-01,29.94,196
242,(2017/06/11) 01-02,29.92,195
243,(2017/06/11) 02-03,29.92,195
244,(2017/06/11) 03-04,29.92,202
245,(2017/06/11) 04-05,29.92,197
246,(2017/06/11) 05-06,30,190
247,(2017/06/11) 06-07,26.18,151
248,(2017/06/11) 07-08,26.14,92
249,(2017/06/11) 08-09,26.16,117
250,(2017/06/11) 09-10,26.16,117
251,(2017/06/11) 10-11,27.31,150
252,(2017/06/11) 11-12,26.19,147
253,(2017/06/11) 12-13,26.19,143
254,(2017/06/11) 13-14,26.18,139
255,(2017/06/11) 14-15,26.18,141
256,(2017/06/11) 15-16,26.19,148
257,(2017/06/11) 16-17,28.44,147
258,(2017/06/11) 17-18,35.18,107.8
259,(2017/06/11) 18-19,47.94,101.4
260,(2017/06/11) 19-20,47.94,118.4
261,(2017/06/11) 20-21,35.8,160.1
262,(2017/06/11) 21-22,32.92,127.5
263,(2017/06/11) 22-23,29.96,191
264,(2017/06/11) 23-24,29.93,211
265,(2017/06/12) 00-01,29.98,191
266,(2017/06/12) 01-02,29.97,190
267,(2017/06/12) 02-03,29.97,190
268,(2017/06/12) 03-04,30,197
269,(2017/06/12) 04-05,32.39,184
270,(2017/06/12) 05-06,39.95,132.2
271,(2017/06/12) 06-07,77.98,101
272,(2017/06/12) 07-08,77.94,140
273,(2017/06/12) 08-09,74.19,169
274,(2017/06/12) 09-10,63.19,119
275,(2017/06/12) 10-11,65.15,130
276,(2017/06/12) 11-12,65.11,130
277,(2017/06/12) 12-13,65.07,128.8
278,(2017/06/12) 13-14,65.05,133.2
279,(2017/06/12) 14-15,65.06,133.8
280,(2017/06/12) 15-16,65.06,136.7
281,(2017/06/12) 16-17,65.12,138
282,(2017/06/12) 17-18,106.93,62
283,(2017/06/12) 18-19,129.94,107.3
284,(2017/06/12) 19-20,80.98,96.2
285,(2017/06/12) 20-21,75.93,83.9
286,(2017/06/12) 21-22,65.18,131
287,(2017/06/12) 22-23,33.14,183.9
288,(2017/06/12) 23-24,30.28,211
289,(2017/06/13) 00-01,30.01,188
290,(2017/06/13) 01-02,29.98,187
291,(2017/06/13) 02-03,29.99,187
292,(2017/06/13) 03-04,30.01,197
293,(2017/06/13) 04-05,32.66,175
294,(2017/06/13) 05-06,39.94,137.6
295,(2017/06/13) 06-07,79.99,91
296,(2017/06/13) 07-08,79.95,130
297,(2017/06/13) 08-09,75.36,177
298,(2017/06/13) 09-10,64.93,114
299,(2017/06/13) 10-11,65.07,98.2
300,(2017/06/13) 11-12,65.06,94.4
301,(2017/06/13) 12-13,65.04,96.1
302,(2017/06/13) 13-14,65.04,103.3
303,(2017/06/13) 14-15,65.04,95.2
304,(2017/06/13) 15-16,65.03,102.6
305,(2017/06/13) 16-17,65.04,96.1
306,(2017/06/13) 17-18,106.94,53
307,(2017/06/13) 18-19,131.04,20.6
308,(2017/06/13) 19-20,89.43,81
309,(2017/06/13) 20-21,75.97,50
310,(2017/06/13) 21-22,65.09,98.7
311,(2017/06/13) 22-23,34.22,127
312,(2017/06/13) 23-24,32.18,201
313,(2017/06/14) 00-01,29.97,158
314,(2017/06/14) 01-02,29.95,157
315,(2017/06/14) 02-03,29.95,157
316,(2017/06/14) 03-04,29.96,167
317,(2017/06/14) 04-05,30.05,167
318,(2017/06/14) 05-06,38.12,134
319,(2017/06/14) 06-07,79.99,98
320,(2017/06/14) 07-08,79.94,137
321,(2017/06/14) 08-09,75.31,184
322,(2017/06/14) 09-10,64.92,121
323,(2017/06/14) 10-11,65.02,80.5
324,(2017/06/14) 11-12,64.99,70
325,(2017/06/14) 12-13,64.99,82
326,(2017/06/14) 13-14,65.05,111.9
327,(2017/06/14) 14-15,65.05,110.4
328,(2017/06/14) 15-16,65.04,113.3
329,(2017/06/14) 16-17,65.06,109.9
330,(2017/06/14) 17-18,107.67,60
331,(2017/06/14) 18-19,130.99,39.6
332,(2017/06/14) 19-20,87.15,70
333,(2017/06/14) 20-21,74.96,58.1
334,(2017/06/14) 21-22,65.08,100.7
335,(2017/06/14) 22-23,32.72,134
336,(2017/06/14) 23-24,31.92,158
337,(2017/06/15) 00-01,29.17,156
338,(2017/06/15) 01-02,29.15,155
339,(2017/06/15) 02-03,29.15,155
340,(2017/06/15) 03-04,29.17,165
341,(2017/06/15) 04-05,30.06,165
342,(2017/06/15) 05-06,36.27,127
343,(2017/06/15) 06-07,80,90
344,(2017/06/15) 07-08,79.97,126
345,(2017/06/15) 08-09,79.91,170
346,(2017/06/15) 09-10,63.2,115
347,(2017/06/15) 10-11,64.99,72
348,(2017/06/15) 11-12,64.98,72
349,(2017/06/15) 12-13,64.93,86
350,(2017/06/15) 13-14,63.19,87
351,(2017/06/15) 14-15,63.18,80
352,(2017/06/15) 15-16,63.19,92
353,(2017/06/15) 16-17,64.96,93
354,(2017/06/15) 17-18,108.78,66
355,(2017/06/15) 18-19,131.97,52.4
356,(2017/06/15) 19-20,83.52,82
357,(2017/06/15) 20-21,74.94,69.2
358,(2017/06/15) 21-22,65.1,118.3
359,(2017/06/15) 22-23,33.3,158.2
360,(2017/06/15) 23-24,30.19,206
361,(2017/06/16) 00-01,29.08,176
362,(2017/06/16) 01-02,29.07,175
363,(2017/06/16) 02-03,29.07,175
364,(2017/06/16) 03-04,29.09,185
365,(2017/06/16) 04-05,32.12,181
366,(2017/06/16) 05-06,37.1,147
367,(2017/06/16) 06-07,84.92,89
368,(2017/06/16) 07-08,78.18,106
369,(2017/06/16) 08-09,78.14,101
370,(2017/06/16) 09-10,64.19,111
371,(2017/06/16) 10-11,64.95,75
372,(2017/06/16) 11-12,64.94,77
373,(2017/06/16) 12-13,64.19,83
374,(2017/06/16) 13-14,63.17,68
375,(2017/06/16) 14-15,63.17,69
376,(2017/06/16) 15-16,63.17,79
377,(2017/06/16) 16-17,64.55,99
378,(2017/06/16) 17-18,109.91,66
379,(2017/06/16) 18-19,131.96,62.3
380,(2017/06/16) 19-20,84.96,106.3
381,(2017/06/16) 20-21,74.9,87.9
382,(2017/06/16) 21-22,65.04,103.7
383,(2017/06/16) 22-23,33.31,166.2
384,(2017/06/16) 23-24,32.06,223
385,(2017/06/17) 00-01,27.97,229
386,(2017/06/17) 01-02,27.96,225
387,(2017/06/17) 02-03,27.95,223
388,(2017/06/17) 03-04,27.97,234
389,(2017/06/17) 04-05,29.05,230
390,(2017/06/17) 05-06,29.12,137
391,(2017/06/17) 06-07,29.06,140
392,(2017/06/17) 07-08,25.19,150
393,(2017/06/17) 08-09,29.96,157
394,(2017/06/17) 09-10,29.98,145
395,(2017/06/17) 10-11,40.07,130
396,(2017/06/17) 11-12,40.07,133
397,(2017/06/17) 12-13,29.09,111
398,(2017/06/17) 13-14,29.11,124
399,(2017/06/17) 14-15,29.1,129
400,(2017/06/17) 15-16,29.08,145
401,(2017/06/17) 16-17,29.1,129
