,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2022/01/01) 00-01,26.54,168
2,(2022/01/01) 01-02,26.51,200
3,(2022/01/01) 02-03,25.69,221
4,(2022/01/01) 03-04,25.70,221
5,(2022/01/01) 04-05,25.70,221
6,(2022/01/01) 05-06,25.69,234
7,(2022/01/01) 06-07,25.69,249
8,(2022/01/01) 07-08,25.67,221
9,(2022/01/01) 08-09,25.69,235
10,(2022/01/01) 09-10,25.70,235
11,(2022/01/01) 10-11,26.52,214
12,(2022/01/01) 11-12,26.51,217
13,(2022/01/01) 12-13,26.52,204
14,(2022/01/01) 13-14,26.51,211.90
15,(2022/01/01) 14-15,26.51,216.90
16,(2022/01/01) 15-16,26.50,218.90
17,(2022/01/01) 16-17,25.69,223
18,(2022/01/01) 17-18,25.67,221
19,(2022/01/01) 18-19,25.67,210
20,(2022/01/01) 19-20,28.17,160
21,(2022/01/01) 20-21,26.56,125
22,(2022/01/01) 21-22,26.56,128
23,(2022/01/01) 22-23,26.58,125
24,(2022/01/01) 23-24,26.53,171
25,(2022/01/02) 00-01,26.55,160
26,(2022/01/02) 01-02,26.52,187
27,(2022/01/02) 02-03,26.50,220
28,(2022/01/02) 03-04,25.69,221
29,(2022/01/02) 04-05,25.69,221
30,(2022/01/02) 05-06,25.70,248
31,(2022/01/02) 06-07,26.51,227
32,(2022/01/02) 07-08,26.51,207
33,(2022/01/02) 08-09,26.51,207
34,(2022/01/02) 09-10,26.53,188
35,(2022/01/02) 10-11,26.52,198
36,(2022/01/02) 11-12,26.52,203
37,(2022/01/02) 12-13,26.50,222
38,(2022/01/02) 13-14,25.70,214
39,(2022/01/02) 14-15,25.70,214
40,(2022/01/02) 15-16,25.69,214
41,(2022/01/02) 16-17,25.65,214
42,(2022/01/02) 17-18,25.64,214
43,(2022/01/02) 18-19,25.63,210
44,(2022/01/02) 19-20,28.17,189
45,(2022/01/02) 20-21,29.92,154
46,(2022/01/02) 21-22,26.54,168
47,(2022/01/02) 22-23,26.59,127
48,(2022/01/02) 23-24,26.54,180
49,(2022/01/03) 00-01,26.54,160.10
50,(2022/01/03) 01-02,26.54,163.50
51,(2022/01/03) 02-03,26.53,169
52,(2022/01/03) 03-04,26.54,157.40
53,(2022/01/03) 04-05,26.54,161.30
54,(2022/01/03) 05-06,26.55,175.50
55,(2022/01/03) 06-07,80.07,89.80
56,(2022/01/03) 07-08,80.13,113.40
57,(2022/01/03) 08-09,80.16,130.20
58,(2022/01/03) 09-10,80.15,113.30
59,(2022/01/03) 10-11,75.15,118
60,(2022/01/03) 11-12,75.14,118
61,(2022/01/03) 12-13,75.13,113
62,(2022/01/03) 13-14,75.14,104
63,(2022/01/03) 14-15,75.11,104
64,(2022/01/03) 15-16,75.12,104
65,(2022/01/03) 16-17,75.10,104
66,(2022/01/03) 17-18,80.06,89.90
67,(2022/01/03) 18-19,75.06,60
68,(2022/01/03) 19-20,258.94,45
69,(2022/01/03) 20-21,258.92,45
70,(2022/01/03) 21-22,75.17,114
71,(2022/01/03) 22-23,50.01,91.90
72,(2022/01/03) 23-24,26.58,108.90
73,(2022/01/04) 00-01,26.57,114.20
74,(2022/01/04) 01-02,26.56,127.60
75,(2022/01/04) 02-03,26.55,139
76,(2022/01/04) 03-04,26.55,143
77,(2022/01/04) 04-05,26.55,147.30
78,(2022/01/04) 05-06,26.55,147.30
79,(2022/01/04) 06-07,80.08,95.70
80,(2022/01/04) 07-08,80.09,95.70
81,(2022/01/04) 08-09,80.11,109.50
82,(2022/01/04) 09-10,80.11,109.50
83,(2022/01/04) 10-11,75.16,122
84,(2022/01/04) 11-12,75.15,122
85,(2022/01/04) 12-13,75.14,117
86,(2022/01/04) 13-14,75.13,108
87,(2022/01/04) 14-15,75.14,108
88,(2022/01/04) 15-16,75.12,108
89,(2022/01/04) 16-17,75.08,108
90,(2022/01/04) 17-18,80.08,95.70
91,(2022/01/04) 18-19,75.05,60
92,(2022/01/04) 19-20,258.93,45
93,(2022/01/04) 20-21,258.93,45
94,(2022/01/04) 21-22,75.12,116
95,(2022/01/04) 22-23,26.59,124.10
