,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2021/05/01) 00-01,35.08,88
2,(2021/05/01) 01-02,35.07,103
3,(2021/05/01) 02-03,35.06,114
4,(2021/05/01) 03-04,35.06,117
5,(2021/05/01) 04-05,35.06,114
6,(2021/05/01) 05-06,35.07,126
7,(2021/05/01) 06-07,35.04,149
8,(2021/05/01) 07-08,35.09,100.7
9,(2021/05/01) 08-09,43.74,81
10,(2021/05/01) 09-10,43.76,64
11,(2021/05/01) 10-11,43.78,55
12,(2021/05/01) 11-12,43.78,54
13,(2021/05/01) 12-13,35.06,140.8
14,(2021/05/01) 13-14,35.05,156.7
15,(2021/05/01) 14-15,35.05,162.7
16,(2021/05/01) 15-16,35.04,174.6
17,(2021/05/01) 16-17,35.04,167.5
18,(2021/05/01) 17-18,40.01,164
19,(2021/05/01) 18-19,279.11,20
20,(2021/05/01) 19-20,279.13,20
21,(2021/05/01) 20-21,40.07,69.5
22,(2021/05/01) 21-22,35.08,71
23,(2021/05/01) 22-23,39.74,82.1
24,(2021/05/01) 23-24,35.07,121
25,(2021/05/02) 00-01,30.98,102
26,(2021/05/02) 01-02,30.1,116
27,(2021/05/02) 02-03,30.08,128
28,(2021/05/02) 03-04,30.07,135
29,(2021/05/02) 04-05,30.08,137
30,(2021/05/02) 05-06,30.06,164
31,(2021/05/02) 06-07,30.07,198
32,(2021/05/02) 07-08,35.03,190
33,(2021/05/02) 08-09,35.05,160
34,(2021/05/02) 09-10,35.06,143
35,(2021/05/02) 10-11,35.06,140
36,(2021/05/02) 11-12,35.06,138
37,(2021/05/02) 12-13,35.06,136
38,(2021/05/02) 13-14,35.05,149
39,(2021/05/02) 14-15,35.05,147
40,(2021/05/02) 15-16,35.05,143
41,(2021/05/02) 16-17,35.06,137
42,(2021/05/02) 17-18,40.03,128
43,(2021/05/02) 18-19,40.09,41
44,(2021/05/02) 19-20,40.09,37
45,(2021/05/02) 20-21,40.08,61
46,(2021/05/02) 21-22,35.08,81
47,(2021/05/02) 22-23,39.57,97
48,(2021/05/02) 23-24,30.08,145
49,(2021/05/03) 00-01,43.94,46
50,(2021/05/03) 01-02,39.92,128
51,(2021/05/03) 02-03,39.7,132
52,(2021/05/03) 03-04,39.03,134
53,(2021/05/03) 04-05,39.92,124
54,(2021/05/03) 05-06,43.98,102.8
55,(2021/05/03) 06-07,43.98,85
