,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2021/10/01) 00-01,52.92,188
2,(2021/10/01) 01-02,51.87,200
3,(2021/10/01) 02-03,51.73,202
4,(2021/10/01) 03-04,51.75,200
5,(2021/10/01) 04-05,53.23,182
6,(2021/10/01) 05-06,51.89,164
7,(2021/10/01) 06-07,172.07,107
8,(2021/10/01) 07-08,180.04,195.2
9,(2021/10/01) 08-09,180.04,168.2
10,(2021/10/01) 09-10,180.05,172.2
11,(2021/10/01) 10-11,77.07,163
12,(2021/10/01) 11-12,77.05,158
13,(2021/10/01) 12-13,77.04,155
14,(2021/10/01) 13-14,77.05,161
15,(2021/10/01) 14-15,77.01,125
16,(2021/10/01) 15-16,77.01,115
17,(2021/10/01) 16-17,77.01,115
18,(2021/10/01) 17-18,215.09,90
19,(2021/10/01) 18-19,300.07,40
20,(2021/10/01) 19-20,300.06,40
21,(2021/10/01) 20-21,250.07,112.8
22,(2021/10/01) 21-22,77.1,196
23,(2021/10/01) 22-23,54.23,179.5
24,(2021/10/01) 23-24,53.01,175
25,(2021/10/02) 00-01,41.95,184
26,(2021/10/02) 01-02,41.95,192
27,(2021/10/02) 02-03,41.94,198
28,(2021/10/02) 03-04,41.94,200
29,(2021/10/02) 04-05,41.95,191
30,(2021/10/02) 05-06,41.95,191
31,(2021/10/02) 06-07,41.96,191
32,(2021/10/02) 07-08,64.99,143
33,(2021/10/02) 08-09,180,113.5
34,(2021/10/02) 09-10,180.02,113.5
35,(2021/10/02) 10-11,64.96,193
36,(2021/10/02) 11-12,64.96,206
37,(2021/10/02) 12-13,41.98,135
38,(2021/10/02) 13-14,41.98,130
39,(2021/10/02) 14-15,41.98,132
40,(2021/10/02) 15-16,41.99,119
41,(2021/10/02) 16-17,41.98,127
42,(2021/10/02) 17-18,41.98,131
43,(2021/10/02) 18-19,281.05,47
44,(2021/10/02) 19-20,282.75,45
45,(2021/10/02) 20-21,41.98,98
46,(2021/10/02) 21-22,41.98,135
47,(2021/10/02) 22-23,41.98,145
48,(2021/10/02) 23-24,41.96,186
49,(2021/10/03) 00-01,50.85,180
50,(2021/10/03) 01-02,41.99,198
51,(2021/10/03) 02-03,41.99,202
52,(2021/10/03) 03-04,41.99,204
53,(2021/10/03) 04-05,41.98,203
54,(2021/10/03) 05-06,41.98,218
55,(2021/10/03) 06-07,41.95,248
56,(2021/10/03) 07-08,41.96,222
57,(2021/10/03) 08-09,41.97,190
58,(2021/10/03) 09-10,41.97,163
59,(2021/10/03) 10-11,41.98,160
60,(2021/10/03) 11-12,41.98,158
61,(2021/10/03) 12-13,41.98,158
62,(2021/10/03) 13-14,41.97,179
63,(2021/10/03) 14-15,41.97,188
64,(2021/10/03) 15-16,41.97,162
65,(2021/10/03) 16-17,41.99,152
66,(2021/10/03) 17-18,41.98,148
67,(2021/10/03) 18-19,42,58
68,(2021/10/03) 19-20,255.77,56
