,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2017/04/01) 00-01,14.98,114
2,(2017/04/01) 01-02,14.96,106
3,(2017/04/01) 02-03,14.95,95
4,(2017/04/01) 03-04,14.96,112
5,(2017/04/01) 04-05,14.97,123
6,(2017/04/01) 05-06,17.02,143
7,(2017/04/01) 06-07,22.04,177
8,(2017/04/01) 07-08,32.33,202
9,(2017/04/01) 08-09,32.36,194.1
10,(2017/04/01) 09-10,32.32,246.9
11,(2017/04/01) 10-11,32.32,243.7
12,(2017/04/01) 11-12,32.31,244.6
13,(2017/04/01) 12-13,19.73,202.5
14,(2017/04/01) 13-14,19.55,204.8
15,(2017/04/01) 14-15,19.05,191.7
16,(2017/04/01) 15-16,18.99,188.8
17,(2017/04/01) 16-17,19.59,184.7
18,(2017/04/01) 17-18,26.03,83
19,(2017/04/01) 18-19,44.09,10
20,(2017/04/01) 19-20,75.64,0
21,(2017/04/01) 20-21,26.05,80
22,(2017/04/01) 21-22,22.04,181.9
23,(2017/04/01) 22-23,17.06,158
24,(2017/04/01) 23-24,15.01,123
25,(2017/04/02) 00-01,14.93,92
26,(2017/04/02) 01-02,14.92,78
27,(2017/04/02) 02-03,14.92,77
28,(2017/04/02) 03-04,14.93,89
29,(2017/04/02) 04-05,14.93,96
30,(2017/04/02) 05-06,14.93,104
31,(2017/04/02) 06-07,14.95,155
32,(2017/04/02) 07-08,14.97,203
33,(2017/04/02) 08-09,14.99,237
34,(2017/04/02) 09-10,15,228
35,(2017/04/02) 10-11,14.98,189
36,(2017/04/02) 11-12,14.97,176
37,(2017/04/02) 12-13,14.97,177
38,(2017/04/02) 13-14,14.98,184
39,(2017/04/02) 14-15,14.99,184
40,(2017/04/02) 15-16,14.98,175
41,(2017/04/02) 16-17,14.99,176
42,(2017/04/02) 17-18,16.47,198
43,(2017/04/02) 18-19,26.07,61
44,(2017/04/02) 19-20,39.61,1.4
45,(2017/04/02) 20-21,26.09,35
46,(2017/04/02) 21-22,22.06,176
47,(2017/04/02) 22-23,15.93,135
48,(2017/04/02) 23-24,14.94,96
49,(2017/04/03) 00-01,14.98,123
50,(2017/04/03) 01-02,14.97,109
51,(2017/04/03) 02-03,14.96,103
52,(2017/04/03) 03-04,14.97,130
53,(2017/04/03) 04-05,16.43,195
54,(2017/04/03) 05-06,26.02,146
55,(2017/04/03) 06-07,49.04,128
56,(2017/04/03) 07-08,52.5,122
57,(2017/04/03) 08-09,52.15,157
58,(2017/04/03) 09-10,52.11,210
59,(2017/04/03) 10-11,47.67,164
60,(2017/04/03) 11-12,47.89,164
61,(2017/04/03) 12-13,48.56,174
62,(2017/04/03) 13-14,48.33,174
63,(2017/04/03) 14-15,49,178
64,(2017/04/03) 15-16,49,178
65,(2017/04/03) 16-17,49,184
66,(2017/04/03) 17-18,49.06,90.1
67,(2017/04/03) 18-19,60.09,10
68,(2017/04/03) 19-20,101.08,4
69,(2017/04/03) 20-21,50.58,23.1
70,(2017/04/03) 21-22,40.07,155
71,(2017/04/03) 22-23,22.1,110
72,(2017/04/03) 23-24,16.85,161
73,(2017/04/04) 00-01,15.71,156
74,(2017/04/04) 01-02,15,150
75,(2017/04/04) 02-03,14.99,147
76,(2017/04/04) 03-04,15,155
77,(2017/04/04) 04-05,17.66,222
78,(2017/04/04) 05-06,26.95,200
79,(2017/04/04) 06-07,51,193
80,(2017/04/04) 07-08,52.3,169
81,(2017/04/04) 08-09,52.27,207
82,(2017/04/04) 09-10,52.28,190
83,(2017/04/04) 10-11,50.06,183.8
84,(2017/04/04) 11-12,50.09,188.7
85,(2017/04/04) 12-13,50.09,193.7
86,(2017/04/04) 13-14,50.08,193.7
87,(2017/04/04) 14-15,51,188
88,(2017/04/04) 15-16,51,190
89,(2017/04/04) 16-17,50.09,198.7
90,(2017/04/04) 17-18,51.03,142
91,(2017/04/04) 18-19,103.01,159.7
92,(2017/04/04) 19-20,103.03,159.7
93,(2017/04/04) 20-21,51.06,80
94,(2017/04/04) 21-22,40.05,130
95,(2017/04/04) 22-23,20.09,213
96,(2017/04/04) 23-24,17.89,173
97,(2017/04/05) 00-01,15.48,169
98,(2017/04/05) 01-02,14.99,161
99,(2017/04/05) 02-03,14.98,155
100,(2017/04/05) 03-04,14.99,170
101,(2017/04/05) 04-05,20,250.9
102,(2017/04/05) 05-06,26.65,200
103,(2017/04/05) 06-07,42.04,115
104,(2017/04/05) 07-08,51.89,121.7
105,(2017/04/05) 08-09,51.72,148.2
106,(2017/04/05) 09-10,51.73,141.3
107,(2017/04/05) 10-11,49.83,154
108,(2017/04/05) 11-12,50.01,159
109,(2017/04/05) 12-13,50.01,164
110,(2017/04/05) 13-14,50.01,159
111,(2017/04/05) 14-15,50.07,168.8
112,(2017/04/05) 15-16,50.2,178.3
113,(2017/04/05) 16-17,50.08,178.7
114,(2017/04/05) 17-18,53.02,150
115,(2017/04/05) 18-19,105,180.1
116,(2017/04/05) 19-20,99.84,203
117,(2017/04/05) 20-21,53.04,100
118,(2017/04/05) 21-22,42.01,125.1
119,(2017/04/05) 22-23,20.08,226
120,(2017/04/05) 23-24,17.92,191
121,(2017/04/06) 00-01,16.02,158.7
122,(2017/04/06) 01-02,15.08,156
123,(2017/04/06) 02-03,14.99,151
124,(2017/04/06) 03-04,15.02,170
125,(2017/04/06) 04-05,20.04,191.4
126,(2017/04/06) 05-06,26.85,200
127,(2017/04/06) 06-07,44.08,51.1
128,(2017/04/06) 07-08,53.02,99
129,(2017/04/06) 08-09,53.01,134
130,(2017/04/06) 09-10,53.02,116
131,(2017/04/06) 10-11,52,166.1
132,(2017/04/06) 11-12,52.01,161.2
133,(2017/04/06) 12-13,52,168.1
134,(2017/04/06) 13-14,52.01,166.1
135,(2017/04/06) 14-15,52.01,161.2
136,(2017/04/06) 15-16,52.01,170.2
137,(2017/04/06) 16-17,51.91,175.6
138,(2017/04/06) 17-18,53.53,165.2
139,(2017/04/06) 18-19,96.71,170
140,(2017/04/06) 19-20,103.02,160.7
141,(2017/04/06) 20-21,55.96,8
142,(2017/04/06) 21-22,44.01,100
143,(2017/04/06) 22-23,20.05,192.5
144,(2017/04/06) 23-24,19.04,202
145,(2017/04/07) 00-01,17.05,191.7
146,(2017/04/07) 01-02,17.03,205.1
147,(2017/04/07) 02-03,16.8,208
148,(2017/04/07) 03-04,17.01,219.7
149,(2017/04/07) 04-05,20.07,272
150,(2017/04/07) 05-06,26.82,238
151,(2017/04/07) 06-07,44.23,197
152,(2017/04/07) 07-08,52.54,180
