,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2020/10/01) 00-01,27.91,177
2,(2020/10/01) 01-02,25.08,189
3,(2020/10/01) 02-03,25.04,194
4,(2020/10/01) 03-04,25.04,194
5,(2020/10/01) 04-05,25.09,180
6,(2020/10/01) 05-06,27.9,183
7,(2020/10/01) 06-07,39.96,104.9
8,(2020/10/01) 07-08,64.97,136.7
9,(2020/10/01) 08-09,64.98,129.6
10,(2020/10/01) 09-10,64.98,126.8
11,(2020/10/01) 10-11,64.98,107.2
12,(2020/10/01) 11-12,64.98,107.4
13,(2020/10/01) 12-13,64.98,110.2
14,(2020/10/01) 13-14,64.97,114.1
15,(2020/10/01) 14-15,64.97,115.6
16,(2020/10/01) 15-16,64.94,154
17,(2020/10/01) 16-17,64.95,142
18,(2020/10/01) 17-18,99.97,80
19,(2020/10/01) 18-19,99.99,60
20,(2020/10/01) 19-20,89.99,73
21,(2020/10/01) 20-21,64.95,96
22,(2020/10/01) 21-22,64.92,161.1
23,(2020/10/01) 22-23,27.94,154
24,(2020/10/01) 23-24,27.94,148
25,(2020/10/02) 00-01,27.93,173
26,(2020/10/02) 01-02,27.92,183
27,(2020/10/02) 02-03,27.91,189
28,(2020/10/02) 03-04,27.91,188
29,(2020/10/02) 04-05,27.92,176
30,(2020/10/02) 05-06,27.95,180
31,(2020/10/02) 06-07,41.94,80
32,(2020/10/02) 07-08,65.97,118.4
33,(2020/10/02) 08-09,65.98,118.4
34,(2020/10/02) 09-10,65.99,118.4
35,(2020/10/02) 10-11,64.98,117.1
36,(2020/10/02) 11-12,64.98,115.4
37,(2020/10/02) 12-13,64.98,121.6
38,(2020/10/02) 13-14,64.98,121.3
39,(2020/10/02) 14-15,64.98,122
40,(2020/10/02) 15-16,66.96,95
41,(2020/10/02) 16-17,66.96,95
42,(2020/10/02) 17-18,99.96,86
43,(2020/10/02) 18-19,99.97,60
44,(2020/10/02) 19-20,89.99,81.9
45,(2020/10/02) 20-21,66.94,40
46,(2020/10/02) 21-22,66.96,84
47,(2020/10/02) 22-23,27.97,124
48,(2020/10/02) 23-24,27.97,116
49,(2020/10/03) 00-01,27.94,164
50,(2020/10/03) 01-02,27.92,182
51,(2020/10/03) 02-03,27.9,192
52,(2020/10/03) 03-04,27.54,195
53,(2020/10/03) 04-05,27.9,186
54,(2020/10/03) 05-06,27.91,194
55,(2020/10/03) 06-07,27.91,200
56,(2020/10/03) 07-08,59.95,86
57,(2020/10/03) 08-09,59.96,87
58,(2020/10/03) 09-10,59.96,89
59,(2020/10/03) 10-11,59.96,89
60,(2020/10/03) 11-12,59.96,89
61,(2020/10/03) 12-13,27.95,146
62,(2020/10/03) 13-14,27.94,162
63,(2020/10/03) 14-15,27.94,168
64,(2020/10/03) 15-16,27.93,169
65,(2020/10/03) 16-17,27.93,165
66,(2020/10/03) 17-18,27.96,140
67,(2020/10/03) 18-19,64.99,77
68,(2020/10/03) 19-20,64.99,81
69,(2020/10/03) 20-21,27.97,99
70,(2020/10/03) 21-22,27.96,146
71,(2020/10/03) 22-23,27.96,155
72,(2020/10/03) 23-24,27.94,180
73,(2020/10/04) 00-01,29.92,174
74,(2020/10/04) 01-02,29.9,187
75,(2020/10/04) 02-03,28.63,195
76,(2020/10/04) 03-04,28.33,199
77,(2020/10/04) 04-05,28.71,196
78,(2020/10/04) 05-06,28.44,212
79,(2020/10/04) 06-07,29.91,230
80,(2020/10/04) 07-08,29.93,218
81,(2020/10/04) 08-09,29.93,193
82,(2020/10/04) 09-10,29.94,178
83,(2020/10/04) 10-11,29.95,166
84,(2020/10/04) 11-12,29.95,167
85,(2020/10/04) 12-13,29.95,173
86,(2020/10/04) 13-14,29.95,189
87,(2020/10/04) 14-15,29.94,190
88,(2020/10/04) 15-16,29.95,181
89,(2020/10/04) 16-17,29.95,180
90,(2020/10/04) 17-18,39.97,144
91,(2020/10/04) 18-19,39.98,87
92,(2020/10/04) 19-20,39.98,79
93,(2020/10/04) 20-21,39.98,101
94,(2020/10/04) 21-22,39.97,143
95,(2020/10/04) 22-23,29.96,144
96,(2020/10/04) 23-24,29.92,173
97,(2020/10/05) 00-01,27.94,150.6
98,(2020/10/05) 01-02,27.93,149.4
99,(2020/10/05) 02-03,27.93,147.1
100,(2020/10/05) 03-04,27.93,153
101,(2020/10/05) 04-05,27.94,162.9
102,(2020/10/05) 05-06,27.95,209.1
103,(2020/10/05) 06-07,40.98,98
104,(2020/10/05) 07-08,66.91,112
105,(2020/10/05) 08-09,66.92,112
106,(2020/10/05) 09-10,66.94,112
107,(2020/10/05) 10-11,66.92,112
108,(2020/10/05) 11-12,66.92,112
109,(2020/10/05) 12-13,66.92,112
110,(2020/10/05) 13-14,66.92,112
111,(2020/10/05) 14-15,66.92,112
112,(2020/10/05) 15-16,66.92,112
113,(2020/10/05) 16-17,66.9,112
114,(2020/10/05) 17-18,101.92,108
115,(2020/10/05) 18-19,101.92,60
116,(2020/10/05) 19-20,91.91,60
117,(2020/10/05) 20-21,66.91,60
118,(2020/10/05) 21-22,66.95,100
119,(2020/10/05) 22-23,27.97,135.4
120,(2020/10/05) 23-24,27.95,151.4
121,(2020/10/06) 00-01,27.95,155.1
122,(2020/10/06) 01-02,27.95,152.5
123,(2020/10/06) 02-03,27.94,151.3
124,(2020/10/06) 03-04,27.94,149.7
125,(2020/10/06) 04-05,27.95,166.1
126,(2020/10/06) 05-06,27.97,209.9
127,(2020/10/06) 06-07,40.99,99
128,(2020/10/06) 07-08,67.82,288
129,(2020/10/06) 08-09,67.86,226
130,(2020/10/06) 09-10,67.88,209
131,(2020/10/06) 10-11,66.93,113
132,(2020/10/06) 11-12,66.93,114
133,(2020/10/06) 12-13,66.93,114
134,(2020/10/06) 13-14,66.93,114
135,(2020/10/06) 14-15,66.93,114
136,(2020/10/06) 15-16,66.93,114
137,(2020/10/06) 16-17,66.91,114
138,(2020/10/06) 17-18,101.91,106
139,(2020/10/06) 18-19,101.92,60
140,(2020/10/06) 19-20,91.9,60
141,(2020/10/06) 20-21,66.9,60
142,(2020/10/06) 21-22,66.94,101
143,(2020/10/06) 22-23,27.98,167.4
144,(2020/10/06) 23-24,27.95,156.2
145,(2020/10/07) 00-01,29.91,76
146,(2020/10/07) 01-02,29.91,76
147,(2020/10/07) 02-03,29.9,76
148,(2020/10/07) 03-04,29.9,76
149,(2020/10/07) 04-05,29.9,76
150,(2020/10/07) 05-06,28,83.7
151,(2020/10/07) 06-07,40.99,106
152,(2020/10/07) 07-08,67.96,161
153,(2020/10/07) 08-09,69.9,135
154,(2020/10/07) 09-10,67.98,145
155,(2020/10/07) 10-11,66.97,135
156,(2020/10/07) 11-12,68.45,135
157,(2020/10/07) 12-13,66.97,135
158,(2020/10/07) 13-14,66.95,135
159,(2020/10/07) 14-15,68.45,135
160,(2020/10/07) 15-16,66.98,135
161,(2020/10/07) 16-17,66.98,135
162,(2020/10/07) 17-18,102,131
163,(2020/10/07) 18-19,124.91,60
164,(2020/10/07) 19-20,96.5,60
165,(2020/10/07) 20-21,66.99,60
166,(2020/10/07) 21-22,69.92,108
167,(2020/10/07) 22-23,29.92,78
168,(2020/10/07) 23-24,29.91,76
169,(2020/10/08) 00-01,30,94.8
170,(2020/10/08) 01-02,29.99,84.9
171,(2020/10/08) 02-03,29.99,84.9
172,(2020/10/08) 03-04,29.99,84.9
173,(2020/10/08) 04-05,31.91,110.3
174,(2020/10/08) 05-06,31.93,145.5
175,(2020/10/08) 06-07,40.98,104
176,(2020/10/08) 07-08,69.91,118
