,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2017/11/01) 00-01,27.7,245
2,(2017/11/01) 01-02,27.45,239
3,(2017/11/01) 02-03,27.36,235
4,(2017/11/01) 03-04,27.4,235
5,(2017/11/01) 04-05,28.03,245
6,(2017/11/01) 05-06,29.22,390
7,(2017/11/01) 06-07,61.38,220
8,(2017/11/01) 07-08,72.5,194.9
9,(2017/11/01) 08-09,72.93,178.9
10,(2017/11/01) 09-10,72.6,215.8
11,(2017/11/01) 10-11,61.95,233
12,(2017/11/01) 11-12,61.69,238
13,(2017/11/01) 12-13,62,245
14,(2017/11/01) 13-14,62.07,232
15,(2017/11/01) 14-15,61.81,240
16,(2017/11/01) 15-16,61.98,240
17,(2017/11/01) 16-17,61.81,234
18,(2017/11/01) 17-18,62.38,235
19,(2017/11/01) 18-19,85.41,147.8
20,(2017/11/01) 19-20,85.56,135
21,(2017/11/01) 20-21,62.67,186.1
22,(2017/11/01) 21-22,62.12,239
23,(2017/11/01) 22-23,28.38,293
24,(2017/11/01) 23-24,27.93,247
25,(2017/11/02) 00-01,27.9,255
26,(2017/11/02) 01-02,27.62,248
27,(2017/11/02) 02-03,27.47,243
28,(2017/11/02) 03-04,27.53,241
29,(2017/11/02) 04-05,28.1,249
30,(2017/11/02) 05-06,29.26,384
31,(2017/11/02) 06-07,61.96,241.4
32,(2017/11/02) 07-08,70.83,180
33,(2017/11/02) 08-09,72.83,172.4
34,(2017/11/02) 09-10,72.55,205.9
35,(2017/11/02) 10-11,62.35,225
36,(2017/11/02) 11-12,61.98,220.5
37,(2017/11/02) 12-13,61.99,219.9
38,(2017/11/02) 13-14,62.06,213
39,(2017/11/02) 14-15,61.98,218.4
40,(2017/11/02) 15-16,62.32,226
41,(2017/11/02) 16-17,62.51,238.3
42,(2017/11/02) 17-18,62.58,206.4
43,(2017/11/02) 18-19,85.49,124.2
44,(2017/11/02) 19-20,85.58,117.8
45,(2017/11/02) 20-21,62.68,170.3
46,(2017/11/02) 21-22,62.32,238
47,(2017/11/02) 22-23,28.57,285
48,(2017/11/02) 23-24,28.1,232
49,(2017/11/03) 00-01,27.37,237
50,(2017/11/03) 01-02,27.19,236
51,(2017/11/03) 02-03,27.16,234
52,(2017/11/03) 03-04,27.23,231
53,(2017/11/03) 04-05,27.64,237
54,(2017/11/03) 05-06,28.79,368
55,(2017/11/03) 06-07,61.94,244.9
56,(2017/11/03) 07-08,71.65,185
57,(2017/11/03) 08-09,72.8,178.8
58,(2017/11/03) 09-10,69.91,205.5
59,(2017/11/03) 10-11,61.98,240
60,(2017/11/03) 11-12,61.96,250
61,(2017/11/03) 12-13,61.96,250.7
62,(2017/11/03) 13-14,61.95,241.2
63,(2017/11/03) 14-15,61.93,252.1
64,(2017/11/03) 15-16,61.97,244.1
65,(2017/11/03) 16-17,61.99,230.6
66,(2017/11/03) 17-18,62.51,227.6
67,(2017/11/03) 18-19,85.64,157.6
68,(2017/11/03) 19-20,85.74,149.5
69,(2017/11/03) 20-21,62.63,201.2
70,(2017/11/03) 21-22,62.12,250
71,(2017/11/03) 22-23,28.43,339
72,(2017/11/03) 23-24,28.18,299
73,(2017/11/04) 00-01,27.59,244
74,(2017/11/04) 01-02,27.1,218
75,(2017/11/04) 02-03,27.09,222
76,(2017/11/04) 03-04,27.19,230
77,(2017/11/04) 04-05,27.44,231
78,(2017/11/04) 05-06,28.92,262
79,(2017/11/04) 06-07,27.34,156
80,(2017/11/04) 07-08,59.93,192
81,(2017/11/04) 08-09,60.56,186
82,(2017/11/04) 09-10,60.52,203
83,(2017/11/04) 10-11,60.58,170
84,(2017/11/04) 11-12,60.55,175
85,(2017/11/04) 12-13,28.07,242
86,(2017/11/04) 13-14,27.96,230
87,(2017/11/04) 14-15,27.83,215
88,(2017/11/04) 15-16,27.79,213
89,(2017/11/04) 16-17,27.72,207
90,(2017/11/04) 17-18,27.75,225
91,(2017/11/04) 18-19,61.88,118.7
92,(2017/11/04) 19-20,61.94,110.3
93,(2017/11/04) 20-21,29.62,348
94,(2017/11/04) 21-22,28.69,261
95,(2017/11/04) 22-23,28.7,302
96,(2017/11/04) 23-24,28.53,268
97,(2017/11/05) 00-01,27.8,254
98,(2017/11/05) 01-02,27.38,237
99,(2017/11/05) 02-03,27.31,235
100,(2017/11/05) 03-04,27.32,233
101,(2017/11/05) 04-05,27.43,239
102,(2017/11/05) 05-06,28.39,251
103,(2017/11/05) 06-07,24.99,124
104,(2017/11/05) 07-08,26.05,161
105,(2017/11/05) 08-09,24.98,183
106,(2017/11/05) 09-10,24.99,199
107,(2017/11/05) 10-11,27.14,197
108,(2017/11/05) 11-12,27.23,206
109,(2017/11/05) 12-13,27.35,207
110,(2017/11/05) 13-14,27.04,191
111,(2017/11/05) 14-15,27.14,182
112,(2017/11/05) 15-16,27.26,188
113,(2017/11/05) 16-17,27.35,188
114,(2017/11/05) 17-18,27.77,219
115,(2017/11/05) 18-19,35.61,147.8
116,(2017/11/05) 19-20,35.59,147.1
117,(2017/11/05) 20-21,29.37,275
118,(2017/11/05) 21-22,28.6,223
119,(2017/11/05) 22-23,29.14,294
120,(2017/11/05) 23-24,27.98,255
121,(2017/11/06) 00-01,27.32,221
122,(2017/11/06) 01-02,27.08,209
123,(2017/11/06) 02-03,27.1,226
124,(2017/11/06) 03-04,27.25,237
125,(2017/11/06) 04-05,27.83,239
126,(2017/11/06) 05-06,29.58,361
127,(2017/11/06) 06-07,61.97,223.2
128,(2017/11/06) 07-08,72.87,189.2
129,(2017/11/06) 08-09,73.08,160
130,(2017/11/06) 09-10,73.02,203.7
131,(2017/11/06) 10-11,62.52,222.7
132,(2017/11/06) 11-12,62.46,230
133,(2017/11/06) 12-13,62.46,227
134,(2017/11/06) 13-14,62.52,206.8
135,(2017/11/06) 14-15,62.31,215
136,(2017/11/06) 15-16,62.46,223
137,(2017/11/06) 16-17,62.52,226.7
138,(2017/11/06) 17-18,62.55,210.5
139,(2017/11/06) 18-19,85.92,98.8
140,(2017/11/06) 19-20,85.99,82.8
141,(2017/11/06) 20-21,62.72,146.4
142,(2017/11/06) 21-22,62.57,205.4
143,(2017/11/06) 22-23,28.79,290
144,(2017/11/06) 23-24,28.35,254
145,(2017/11/07) 00-01,27.63,245
146,(2017/11/07) 01-02,27.45,235
147,(2017/11/07) 02-03,27.26,225
148,(2017/11/07) 03-04,27.18,205
149,(2017/11/07) 04-05,27.68,213
150,(2017/11/07) 05-06,28.81,340
151,(2017/11/07) 06-07,62.05,232.4
152,(2017/11/07) 07-08,72.86,202.1
153,(2017/11/07) 08-09,73.04,177.5
154,(2017/11/07) 09-10,72.68,219.7
155,(2017/11/07) 10-11,62.08,221.9
156,(2017/11/07) 11-12,62.09,232.5
157,(2017/11/07) 12-13,62.12,228
158,(2017/11/07) 13-14,62.49,225
159,(2017/11/07) 14-15,62.33,234
160,(2017/11/07) 15-16,62.5,241.8
161,(2017/11/07) 16-17,62.51,247
162,(2017/11/07) 17-18,62.54,227.8
163,(2017/11/07) 18-19,85.86,148.9
164,(2017/11/07) 19-20,85.93,122.9
165,(2017/11/07) 20-21,62.68,163.3
166,(2017/11/07) 21-22,62.51,230.3
167,(2017/11/07) 22-23,28.53,315
168,(2017/11/07) 23-24,28.03,263
169,(2017/11/08) 00-01,27.59,252
170,(2017/11/08) 01-02,27.46,246
171,(2017/11/08) 02-03,27.39,242
172,(2017/11/08) 03-04,27.43,242
173,(2017/11/08) 04-05,27.87,252
174,(2017/11/08) 05-06,28.97,377
175,(2017/11/08) 06-07,62.62,168.7
176,(2017/11/08) 07-08,74.27,64.5
177,(2017/11/08) 08-09,74.39,55.4
178,(2017/11/08) 09-10,73.92,101.7
179,(2017/11/08) 10-11,62.57,195.4
180,(2017/11/08) 11-12,62.58,195.9
181,(2017/11/08) 12-13,62.62,178.7
182,(2017/11/08) 13-14,62.6,177.6
183,(2017/11/08) 14-15,62.58,196
184,(2017/11/08) 15-16,62.6,197
185,(2017/11/08) 16-17,62.59,196.5
186,(2017/11/08) 17-18,62.65,161.2
187,(2017/11/08) 18-19,85.75,131.9
188,(2017/11/08) 19-20,85.79,133.1
189,(2017/11/08) 20-21,62.7,174.3
190,(2017/11/08) 21-22,62.56,214.7
191,(2017/11/08) 22-23,28.28,305
192,(2017/11/08) 23-24,27.93,269
193,(2017/11/09) 00-01,27.76,267
194,(2017/11/09) 01-02,27.54,260
195,(2017/11/09) 02-03,27.39,255
196,(2017/11/09) 03-04,27.36,253
197,(2017/11/09) 04-05,27.91,265
198,(2017/11/09) 05-06,28.85,385
199,(2017/11/09) 06-07,62.06,253.6
200,(2017/11/09) 07-08,74.03,203.7
201,(2017/11/09) 08-09,74.25,167.3
202,(2017/11/09) 09-10,74.12,205.3
203,(2017/11/09) 10-11,62.51,243
204,(2017/11/09) 11-12,62.09,235.9
205,(2017/11/09) 12-13,62.12,234
206,(2017/11/09) 13-14,62.37,233
207,(2017/11/09) 14-15,62.09,230.3
208,(2017/11/09) 15-16,62.5,244.9
209,(2017/11/09) 16-17,62.53,244.4
210,(2017/11/09) 17-18,62.57,226.6
211,(2017/11/09) 18-19,86.2,159.7
212,(2017/11/09) 19-20,86.27,140.9
213,(2017/11/09) 20-21,62.7,174.1
214,(2017/11/09) 21-22,62.54,238.8
215,(2017/11/09) 22-23,28.26,301
216,(2017/11/09) 23-24,27.82,258
217,(2017/11/10) 00-01,27.72,292
218,(2017/11/10) 01-02,27.55,291
219,(2017/11/10) 02-03,27.51,289
220,(2017/11/10) 03-04,27.57,286
221,(2017/11/10) 04-05,28.03,292
222,(2017/11/10) 05-06,28.62,408
223,(2017/11/10) 06-07,62.19,315
224,(2017/11/10) 07-08,74.15,250
225,(2017/11/10) 08-09,74.34,225.5
226,(2017/11/10) 09-10,74.21,257.6
227,(2017/11/10) 10-11,62.57,300
228,(2017/11/10) 11-12,62.55,317.7
229,(2017/11/10) 12-13,62.58,309.2
230,(2017/11/10) 13-14,62.57,291
231,(2017/11/10) 14-15,62.53,315
232,(2017/11/10) 15-16,62.54,310
233,(2017/11/10) 16-17,62.56,306
234,(2017/11/10) 17-18,62.58,289.7
235,(2017/11/10) 18-19,86.4,231.1
236,(2017/11/10) 19-20,86.48,209.7
237,(2017/11/10) 20-21,62.75,227.8
238,(2017/11/10) 21-22,62.59,292.4
239,(2017/11/10) 22-23,28.5,389
240,(2017/11/10) 23-24,28.28,349
241,(2017/11/11) 00-01,27.67,266
242,(2017/11/11) 01-02,27.11,240
243,(2017/11/11) 02-03,27.1,244
244,(2017/11/11) 03-04,27.13,252
245,(2017/11/11) 04-05,27.34,253
246,(2017/11/11) 05-06,28.28,254
247,(2017/11/11) 06-07,27.21,170
248,(2017/11/11) 07-08,60.69,199
249,(2017/11/11) 08-09,61.1,210.8
250,(2017/11/11) 09-10,61.01,235
251,(2017/11/11) 10-11,61.12,207.1
252,(2017/11/11) 11-12,61.07,209.9
253,(2017/11/11) 12-13,27.61,224
254,(2017/11/11) 13-14,27.4,202
255,(2017/11/11) 14-15,27.21,192
256,(2017/11/11) 15-16,27.26,192
257,(2017/11/11) 16-17,27.3,191
258,(2017/11/11) 17-18,27.59,209
259,(2017/11/11) 18-19,62.32,164.2
260,(2017/11/11) 19-20,62.42,172.9
261,(2017/11/11) 20-21,29.8,397
262,(2017/11/11) 21-22,28.83,305
263,(2017/11/11) 22-23,28.41,309
264,(2017/11/11) 23-24,28.25,285
265,(2017/11/12) 00-01,27.48,276
266,(2017/11/12) 01-02,27.11,259
267,(2017/11/12) 02-03,27.09,257
268,(2017/11/12) 03-04,27.08,255
269,(2017/11/12) 04-05,27.09,261
270,(2017/11/12) 05-06,28.01,273
271,(2017/11/12) 06-07,27.61,263
272,(2017/11/12) 07-08,27.76,260
273,(2017/11/12) 08-09,27.54,277
274,(2017/11/12) 09-10,27.68,290
275,(2017/11/12) 10-11,27.94,289
276,(2017/11/12) 11-12,28.27,320
277,(2017/11/12) 12-13,28.22,319
278,(2017/11/12) 13-14,28.14,309
279,(2017/11/12) 14-15,28.11,301
280,(2017/11/12) 15-16,28.16,301
281,(2017/11/12) 16-17,28.3,300
282,(2017/11/12) 17-18,28.51,319
283,(2017/11/12) 18-19,36.22,285.9
284,(2017/11/12) 19-20,36.42,258.3
285,(2017/11/12) 20-21,30.72,429
286,(2017/11/12) 21-22,30.8,452
287,(2017/11/12) 22-23,28.9,311
288,(2017/11/12) 23-24,27.75,272
289,(2017/11/13) 00-01,27.16,264
290,(2017/11/13) 01-02,27.08,252
291,(2017/11/13) 02-03,27.09,269
292,(2017/11/13) 03-04,27.14,280
293,(2017/11/13) 04-05,27.62,282
294,(2017/11/13) 05-06,29.39,384
295,(2017/11/13) 06-07,62.38,291
296,(2017/11/13) 07-08,74.6,199.8
297,(2017/11/13) 08-09,74.72,170.3
298,(2017/11/13) 09-10,74.68,214.1
299,(2017/11/13) 10-11,62.94,291.6
300,(2017/11/13) 11-12,62.93,300.3
301,(2017/11/13) 12-13,62.95,294
302,(2017/11/13) 13-14,62.97,270.2
303,(2017/11/13) 14-15,62.95,289
304,(2017/11/13) 15-16,62.95,292.1
305,(2017/11/13) 16-17,62.96,292.5
306,(2017/11/13) 17-18,62.98,276.6
