,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2021/08/01) 00-01,34.97,194
2,(2021/08/01) 01-02,34.96,171
3,(2021/08/01) 02-03,34.96,171
4,(2021/08/01) 03-04,34.96,165
5,(2021/08/01) 04-05,34.96,173
6,(2021/08/01) 05-06,34.94,186
7,(2021/08/01) 06-07,34.94,225
8,(2021/08/01) 07-08,34.96,275
9,(2021/08/01) 08-09,34.97,303
10,(2021/08/01) 09-10,34.97,298
11,(2021/08/01) 10-11,34.97,292
12,(2021/08/01) 11-12,34.97,282
13,(2021/08/01) 12-13,34.97,279
14,(2021/08/01) 13-14,34.96,271
15,(2021/08/01) 14-15,34.96,255
16,(2021/08/01) 15-16,34.96,249
17,(2021/08/01) 16-17,34.99,272
18,(2021/08/01) 17-18,54.95,226
19,(2021/08/01) 18-19,59.96,207
20,(2021/08/01) 19-20,59.98,189
21,(2021/08/01) 20-21,56.62,237
22,(2021/08/01) 21-22,54.94,260
23,(2021/08/01) 22-23,52.7,266
24,(2021/08/01) 23-24,34.97,222
25,(2021/08/02) 00-01,56.99,136.7
26,(2021/08/02) 01-02,56.98,133
27,(2021/08/02) 02-03,56.98,132.1
28,(2021/08/02) 03-04,56.98,132.1
29,(2021/08/02) 04-05,56.98,133
30,(2021/08/02) 05-06,56.97,116.2
31,(2021/08/02) 06-07,159.97,271
32,(2021/08/02) 07-08,203.93,189.6
33,(2021/08/02) 08-09,203.93,186.5
34,(2021/08/02) 09-10,173.08,150
35,(2021/08/02) 10-11,110.13,158.9
36,(2021/08/02) 11-12,110.09,152.3
37,(2021/08/02) 12-13,108.76,138
38,(2021/08/02) 13-14,108.09,138
39,(2021/08/02) 14-15,108.13,138
40,(2021/08/02) 15-16,108.48,138
41,(2021/08/02) 16-17,110.08,171.3
42,(2021/08/02) 17-18,298.95,171.1
43,(2021/08/02) 18-19,298.96,106
44,(2021/08/02) 19-20,299.13,148
45,(2021/08/02) 20-21,234.98,163.6
46,(2021/08/02) 21-22,104.07,168
47,(2021/08/02) 22-23,57.03,161.3
48,(2021/08/02) 23-24,57.01,152.3
49,(2021/08/03) 00-01,56.09,146.5
50,(2021/08/03) 01-02,56.08,144.2
51,(2021/08/03) 02-03,56.08,143.1
52,(2021/08/03) 03-04,56.08,141.9
53,(2021/08/03) 04-05,56.09,152.4
54,(2021/08/03) 05-06,56.09,121.7
55,(2021/08/03) 06-07,201.13,178
56,(2021/08/03) 07-08,204.5,161
57,(2021/08/03) 08-09,204.75,135
58,(2021/08/03) 09-10,184.25,150.1
59,(2021/08/03) 10-11,115.76,126.7
60,(2021/08/03) 11-12,113.33,136.2
61,(2021/08/03) 12-13,110.6,143.2
62,(2021/08/03) 13-14,108.75,138
63,(2021/08/03) 14-15,109.09,138
64,(2021/08/03) 15-16,110.2,136.4
65,(2021/08/03) 16-17,118.49,88.4
66,(2021/08/03) 17-18,299.87,66
67,(2021/08/03) 18-19,300.37,62
68,(2021/08/03) 19-20,299.22,101
69,(2021/08/03) 20-21,233.55,119
70,(2021/08/03) 21-22,118.45,180.4
71,(2021/08/03) 22-23,57.79,157
72,(2021/08/03) 23-24,56.08,157.6
73,(2021/08/04) 00-01,55.99,157.4
74,(2021/08/04) 01-02,55.99,151.1
75,(2021/08/04) 02-03,55.99,148.6
76,(2021/08/04) 03-04,55.98,144.8
77,(2021/08/04) 04-05,56,156.1
78,(2021/08/04) 05-06,55.99,123.3
79,(2021/08/04) 06-07,200.07,144.8
80,(2021/08/04) 07-08,205.14,156
81,(2021/08/04) 08-09,205.5,122
82,(2021/08/04) 09-10,180.08,131.4
83,(2021/08/04) 10-11,111.67,144.6
84,(2021/08/04) 11-12,111.15,147.3
85,(2021/08/04) 12-13,110.13,158.7
86,(2021/08/04) 13-14,109.11,159.7
87,(2021/08/04) 14-15,109.5,158.2
88,(2021/08/04) 15-16,109.95,156.4
89,(2021/08/04) 16-17,111.74,144
90,(2021/08/04) 17-18,301.52,79.4
91,(2021/08/04) 18-19,301.91,67
92,(2021/08/04) 19-20,300.51,105
93,(2021/08/04) 20-21,234.38,124
94,(2021/08/04) 21-22,107.99,138.5
95,(2021/08/04) 22-23,58.61,155
