,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2019/08/01) 00-01,54.05,485.9
2,(2019/08/01) 01-02,54.03,575.7
3,(2019/08/01) 02-03,54.03,577.7
4,(2019/08/01) 03-04,54.03,570.9
5,(2019/08/01) 04-05,54.05,493.2
6,(2019/08/01) 05-06,54.97,254.8
7,(2019/08/01) 06-07,210.05,166
8,(2019/08/01) 07-08,209.95,265.4
9,(2019/08/01) 08-09,209.95,261.8
10,(2019/08/01) 09-10,103.2,141.4
11,(2019/08/01) 10-11,103.9,157.7
12,(2019/08/01) 11-12,103.09,143.8
13,(2019/08/01) 12-13,103.06,139.2
14,(2019/08/01) 13-14,103.01,117.9
15,(2019/08/01) 14-15,103.01,112.9
16,(2019/08/01) 15-16,103.02,120.8
17,(2019/08/01) 16-17,105.29,147
18,(2019/08/01) 17-18,223.58,184
19,(2019/08/01) 18-19,223.58,152
20,(2019/08/01) 19-20,114.91,199
21,(2019/08/01) 20-21,111.54,188
22,(2019/08/01) 21-22,103.97,181.5
23,(2019/08/01) 22-23,54.06,507.8
24,(2019/08/01) 23-24,54.05,496.1
25,(2019/08/02) 00-01,54.07,464
26,(2019/08/02) 01-02,54.04,549.6
27,(2019/08/02) 02-03,54.04,554.5
28,(2019/08/02) 03-04,54.04,547.9
29,(2019/08/02) 04-05,54.07,475.4
30,(2019/08/02) 05-06,55.99,212
31,(2019/08/02) 06-07,218.94,163
32,(2019/08/02) 07-08,214.84,151
33,(2019/08/02) 08-09,219.15,156.5
34,(2019/08/02) 09-10,103.09,125
35,(2019/08/02) 10-11,103.98,123.6
36,(2019/08/02) 11-12,103.1,125.9
37,(2019/08/02) 12-13,103.07,124.1
38,(2019/08/02) 13-14,103.02,107.7
39,(2019/08/02) 14-15,103.03,108.6
40,(2019/08/02) 15-16,103.03,115.6
41,(2019/08/02) 16-17,105.69,128
42,(2019/08/02) 17-18,230.23,129.7
43,(2019/08/02) 18-19,230.51,89.2
44,(2019/08/02) 19-20,112.21,60
45,(2019/08/02) 20-21,106.42,60
46,(2019/08/02) 21-22,103.05,91
47,(2019/08/02) 22-23,54.08,481
48,(2019/08/02) 23-24,54.08,465.2
49,(2019/08/03) 00-01,54.05,561.7
50,(2019/08/03) 01-02,54.04,589.3
51,(2019/08/03) 02-03,54.03,596.7
52,(2019/08/03) 03-04,54.03,589
53,(2019/08/03) 04-05,54.04,585.4
54,(2019/08/03) 05-06,54.38,339.5
55,(2019/08/03) 06-07,52.29,244
56,(2019/08/03) 07-08,92.4,123
57,(2019/08/03) 08-09,104.78,135
58,(2019/08/03) 09-10,104.65,139
59,(2019/08/03) 10-11,102.75,135
60,(2019/08/03) 11-12,101.26,131
61,(2019/08/03) 12-13,54.95,242.8
62,(2019/08/03) 13-14,54.9,292.5
63,(2019/08/03) 14-15,53.89,287
64,(2019/08/03) 15-16,53.06,276
65,(2019/08/03) 16-17,54.91,281.8
66,(2019/08/03) 17-18,54.95,137.4
67,(2019/08/03) 18-19,103.98,76
68,(2019/08/03) 19-20,103.95,97
69,(2019/08/03) 20-21,61.39,145.5
70,(2019/08/03) 21-22,54.95,283.9
71,(2019/08/03) 22-23,54.09,527.7
72,(2019/08/03) 23-24,54.07,523.1
73,(2019/08/04) 00-01,54.05,572.1
74,(2019/08/04) 01-02,54.03,599.9
75,(2019/08/04) 02-03,54.03,606.4
76,(2019/08/04) 03-04,54.03,601.4
77,(2019/08/04) 04-05,54.03,598.9
78,(2019/08/04) 05-06,54.09,442.3
79,(2019/08/04) 06-07,54.07,356.7
80,(2019/08/04) 07-08,54.84,273
81,(2019/08/04) 08-09,55.09,154
82,(2019/08/04) 09-10,55,156.2
83,(2019/08/04) 10-11,54.97,197.5
84,(2019/08/04) 11-12,54.92,241.1
85,(2019/08/04) 12-13,54.42,268
86,(2019/08/04) 13-14,54.9,333.1
87,(2019/08/04) 14-15,54.2,316
88,(2019/08/04) 15-16,54.44,322
89,(2019/08/04) 16-17,54.95,305.5
90,(2019/08/04) 17-18,60.09,70
91,(2019/08/04) 18-19,94.51,130
92,(2019/08/04) 19-20,94.95,140
93,(2019/08/04) 20-21,60.75,125
94,(2019/08/04) 21-22,54.82,306
95,(2019/08/04) 22-23,54.08,569.1
96,(2019/08/04) 23-24,54.06,551.6
97,(2019/08/05) 00-01,54.02,584.5
98,(2019/08/05) 01-02,54.01,633.4
99,(2019/08/05) 02-03,54,636.4
100,(2019/08/05) 03-04,54.01,635.6
101,(2019/08/05) 04-05,54.02,617.8
102,(2019/08/05) 05-06,56.86,130
103,(2019/08/05) 06-07,210.02,182
104,(2019/08/05) 07-08,200.74,251
105,(2019/08/05) 08-09,202.57,238.6
106,(2019/08/05) 09-10,103.2,138.7
107,(2019/08/05) 10-11,103.3,112
108,(2019/08/05) 11-12,103.08,104.2
109,(2019/08/05) 12-13,103.03,94.7
110,(2019/08/05) 13-14,100.76,83
111,(2019/08/05) 14-15,103.01,80.9
112,(2019/08/05) 15-16,100.83,82
113,(2019/08/05) 16-17,106.79,81
114,(2019/08/05) 17-18,220.56,229.2
115,(2019/08/05) 18-19,220.59,177.2
116,(2019/08/05) 19-20,113.58,60
117,(2019/08/05) 20-21,106.45,52
118,(2019/08/05) 21-22,103.07,91
119,(2019/08/05) 22-23,54.04,564.1
120,(2019/08/05) 23-24,54.03,558.1
121,(2019/08/06) 00-01,53.75,665.3
122,(2019/08/06) 01-02,53.24,720.2
123,(2019/08/06) 02-03,53.21,720.5
124,(2019/08/06) 03-04,53.29,721.1
125,(2019/08/06) 04-05,54.01,690.5
126,(2019/08/06) 05-06,54.99,434.3
127,(2019/08/06) 06-07,205.25,243.8
128,(2019/08/06) 07-08,204.95,336
129,(2019/08/06) 08-09,204.95,330
130,(2019/08/06) 09-10,103.06,215.2
131,(2019/08/06) 10-11,103.02,202.7
132,(2019/08/06) 11-12,102.51,192
133,(2019/08/06) 12-13,101.58,187
134,(2019/08/06) 13-14,100.75,165
135,(2019/08/06) 14-15,100.82,166
136,(2019/08/06) 15-16,101.22,173
137,(2019/08/06) 16-17,103.09,204
138,(2019/08/06) 17-18,216.03,184
139,(2019/08/06) 18-19,216.05,152
140,(2019/08/06) 19-20,111.26,103
141,(2019/08/06) 20-21,104.28,110.3
142,(2019/08/06) 21-22,101.19,140.4
143,(2019/08/06) 22-23,54,704
144,(2019/08/06) 23-24,53.79,682
145,(2019/08/07) 00-01,53.86,593.1
146,(2019/08/07) 01-02,52.76,578
147,(2019/08/07) 02-03,52.65,573
148,(2019/08/07) 03-04,52.79,581
149,(2019/08/07) 04-05,54,613.9
150,(2019/08/07) 05-06,55.07,431.8
151,(2019/08/07) 06-07,209.07,192.2
152,(2019/08/07) 07-08,205,221.6
153,(2019/08/07) 08-09,204.99,216
154,(2019/08/07) 09-10,103.04,179.5
155,(2019/08/07) 10-11,102.76,155
156,(2019/08/07) 11-12,102.14,145
157,(2019/08/07) 12-13,101.16,135
158,(2019/08/07) 13-14,100.65,123
159,(2019/08/07) 14-15,100.88,129
160,(2019/08/07) 15-16,101.14,141
161,(2019/08/07) 16-17,102.47,177
162,(2019/08/07) 17-18,228.04,139
163,(2019/08/07) 18-19,231.07,116
164,(2019/08/07) 19-20,111.29,105
165,(2019/08/07) 20-21,104.04,128
166,(2019/08/07) 21-22,101.36,123.8
167,(2019/08/07) 22-23,54.01,626.7
168,(2019/08/07) 23-24,53.92,614.1
169,(2019/08/08) 00-01,54.02,640
170,(2019/08/08) 01-02,53.81,730.2
171,(2019/08/08) 02-03,53.78,729.1
172,(2019/08/08) 03-04,53.85,728.9
173,(2019/08/08) 04-05,54.03,647.7
174,(2019/08/08) 05-06,55.94,321.3
175,(2019/08/08) 06-07,214.3,175.5
176,(2019/08/08) 07-08,205.15,168
177,(2019/08/08) 08-09,206.23,176
178,(2019/08/08) 09-10,102.06,85
179,(2019/08/08) 10-11,101.89,79
180,(2019/08/08) 11-12,102.65,165
181,(2019/08/08) 12-13,102.03,157
182,(2019/08/08) 13-14,101.44,145
183,(2019/08/08) 14-15,101.59,147
184,(2019/08/08) 15-16,102,158
185,(2019/08/08) 16-17,104.54,181.2
186,(2019/08/08) 17-18,231.53,135
187,(2019/08/08) 18-19,231.92,142
188,(2019/08/08) 19-20,113.53,112
189,(2019/08/08) 20-21,103.85,71
190,(2019/08/08) 21-22,101.39,85.6
191,(2019/08/08) 22-23,54.03,653
192,(2019/08/08) 23-24,54.02,649.9
193,(2019/08/09) 00-01,54.01,660.8
194,(2019/08/09) 01-02,53.63,730.1
195,(2019/08/09) 02-03,53.59,731.1
196,(2019/08/09) 03-04,53.65,730.5
197,(2019/08/09) 04-05,54.02,672.7
198,(2019/08/09) 05-06,54.25,419.2
199,(2019/08/09) 06-07,202.96,172.7
200,(2019/08/09) 07-08,202.96,172.5
201,(2019/08/09) 08-09,202.97,143.2
202,(2019/08/09) 09-10,104.41,67.5
203,(2019/08/09) 10-11,104.29,65.4
204,(2019/08/09) 11-12,104.91,105.4
205,(2019/08/09) 12-13,103.58,135.6
206,(2019/08/09) 13-14,101.88,139.8
207,(2019/08/09) 14-15,101.87,148.4
208,(2019/08/09) 15-16,101.87,157.7
209,(2019/08/09) 16-17,103.74,157.8
210,(2019/08/09) 17-18,232.92,126.5
211,(2019/08/09) 18-19,231.99,130.2
212,(2019/08/09) 19-20,120.1,100
213,(2019/08/09) 20-21,105.92,69
214,(2019/08/09) 21-22,101.88,90.5
215,(2019/08/09) 22-23,54.02,668.7
216,(2019/08/09) 23-24,54.01,661.2
217,(2019/08/10) 00-01,52.82,420
218,(2019/08/10) 01-02,52.49,420
219,(2019/08/10) 02-03,52.31,415
220,(2019/08/10) 03-04,52.33,410
221,(2019/08/10) 04-05,52.55,420
222,(2019/08/10) 05-06,54.36,285
223,(2019/08/10) 06-07,55.05,236
224,(2019/08/10) 07-08,108.5,86
225,(2019/08/10) 08-09,133.91,50
226,(2019/08/10) 09-10,128.37,50
227,(2019/08/10) 10-11,128.39,50
228,(2019/08/10) 11-12,110.91,93
229,(2019/08/10) 12-13,55.96,123.1
230,(2019/08/10) 13-14,55.92,164.1
231,(2019/08/10) 14-15,54.58,165
232,(2019/08/10) 15-16,53.89,161
233,(2019/08/10) 16-17,55.9,158.1
234,(2019/08/10) 17-18,133.75,50
235,(2019/08/10) 18-19,134.35,16.9
236,(2019/08/10) 19-20,122.68,8.3
237,(2019/08/10) 20-21,60.55,40
238,(2019/08/10) 21-22,55.97,148.4
239,(2019/08/10) 22-23,54.02,500.7
240,(2019/08/10) 23-24,53.62,462
241,(2019/08/11) 00-01,51.01,246
242,(2019/08/11) 01-02,50.49,221
243,(2019/08/11) 02-03,50.29,206
244,(2019/08/11) 03-04,50.24,196
245,(2019/08/11) 04-05,50.42,211
246,(2019/08/11) 05-06,52.27,246
247,(2019/08/11) 06-07,52.99,214
248,(2019/08/11) 07-08,55.07,190.8
249,(2019/08/11) 08-09,56,81.9
250,(2019/08/11) 09-10,57.09,80
251,(2019/08/11) 10-11,55.97,119.8
252,(2019/08/11) 11-12,55.93,159.2
253,(2019/08/11) 12-13,55.06,196
254,(2019/08/11) 13-14,54.94,239
255,(2019/08/11) 14-15,53.68,216
256,(2019/08/11) 15-16,53.33,200
257,(2019/08/11) 16-17,55.21,228
258,(2019/08/11) 17-18,59.91,81
259,(2019/08/11) 18-19,89.18,40
260,(2019/08/11) 19-20,89.18,40
261,(2019/08/11) 20-21,59.57,40
262,(2019/08/11) 21-22,55.66,242
263,(2019/08/11) 22-23,51.59,305
264,(2019/08/11) 23-24,50.94,240
265,(2019/08/12) 00-01,52.59,377.6
266,(2019/08/12) 01-02,52.25,376.7
267,(2019/08/12) 02-03,52.25,376.1
268,(2019/08/12) 03-04,52.36,382.9
269,(2019/08/12) 04-05,52.6,407.3
270,(2019/08/12) 05-06,55.29,224.7
271,(2019/08/12) 06-07,202.95,159
272,(2019/08/12) 07-08,202.94,185
273,(2019/08/12) 08-09,202.95,182
274,(2019/08/12) 09-10,104.17,75.8
275,(2019/08/12) 10-11,103.7,65.4
276,(2019/08/12) 11-12,109.51,106.4
277,(2019/08/12) 12-13,105.57,111.5
278,(2019/08/12) 13-14,103.82,109.4
279,(2019/08/12) 14-15,104.59,110.4
280,(2019/08/12) 15-16,105.44,113.3
281,(2019/08/12) 16-17,107.88,89
282,(2019/08/12) 17-18,202.99,135
283,(2019/08/12) 18-19,232.93,102
284,(2019/08/12) 19-20,121.83,5
285,(2019/08/12) 20-21,120.9,22
286,(2019/08/12) 21-22,103.59,68
287,(2019/08/12) 22-23,52.92,417.2
288,(2019/08/12) 23-24,52.81,378.1
289,(2019/08/13) 00-01,52.59,397
290,(2019/08/13) 01-02,51.94,393
291,(2019/08/13) 02-03,51.87,384
292,(2019/08/13) 03-04,51.93,386
293,(2019/08/13) 04-05,52.83,431
294,(2019/08/13) 05-06,54.58,238.9
295,(2019/08/13) 06-07,202.96,142.8
296,(2019/08/13) 07-08,202.93,172.6
297,(2019/08/13) 08-09,202.94,165.2
298,(2019/08/13) 09-10,104.29,73.7
299,(2019/08/13) 10-11,103.96,60.2
300,(2019/08/13) 11-12,102.3,129
301,(2019/08/13) 12-13,100.75,129
302,(2019/08/13) 13-14,99.98,115
303,(2019/08/13) 14-15,99.98,118
304,(2019/08/13) 15-16,100.92,135
305,(2019/08/13) 16-17,100,87
306,(2019/08/13) 17-18,202.99,134
307,(2019/08/13) 18-19,232.93,102
308,(2019/08/13) 19-20,121.67,10
309,(2019/08/13) 20-21,120.78,24.5
310,(2019/08/13) 21-22,99.97,77.9
311,(2019/08/13) 22-23,52.93,472.5
312,(2019/08/13) 23-24,52.85,423.8
313,(2019/08/14) 00-01,52.69,407
314,(2019/08/14) 01-02,51.94,392
315,(2019/08/14) 02-03,51.92,390
