,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2019/10/01) 00-01,30.95,209
2,(2019/10/01) 01-02,30.94,204.3
3,(2019/10/01) 02-03,30.94,200.1
4,(2019/10/01) 03-04,30.94,198.2
5,(2019/10/01) 04-05,30.95,203.9
6,(2019/10/01) 05-06,30.97,253
7,(2019/10/01) 06-07,76.98,306
8,(2019/10/01) 07-08,96.95,183
9,(2019/10/01) 08-09,96.95,178
10,(2019/10/01) 09-10,96.96,198
11,(2019/10/01) 10-11,76.93,119
12,(2019/10/01) 11-12,76.93,124
13,(2019/10/01) 12-13,76.92,120
14,(2019/10/01) 13-14,76.92,111
15,(2019/10/01) 14-15,76.93,125
16,(2019/10/01) 15-16,76.93,138
17,(2019/10/01) 16-17,76.94,164
18,(2019/10/01) 17-18,76.99,274
19,(2019/10/01) 18-19,149.99,185.3
20,(2019/10/01) 19-20,149.99,182
21,(2019/10/01) 20-21,76.95,110
22,(2019/10/01) 21-22,76.94,155
23,(2019/10/01) 22-23,30.99,277
24,(2019/10/01) 23-24,30.96,224.1
25,(2019/10/02) 00-01,34.99,165
26,(2019/10/02) 01-02,30.99,163.4
27,(2019/10/02) 02-03,30.98,159.6
28,(2019/10/02) 03-04,30.99,161.9
29,(2019/10/02) 04-05,35.03,158
30,(2019/10/02) 05-06,35.61,178
31,(2019/10/02) 06-07,77.57,145.7
32,(2019/10/02) 07-08,97.89,164
33,(2019/10/02) 08-09,100.17,163
34,(2019/10/02) 09-10,101.03,158
35,(2019/10/02) 10-11,76.93,81
36,(2019/10/02) 11-12,76.94,81
37,(2019/10/02) 12-13,76.93,81
38,(2019/10/02) 13-14,76.93,81
39,(2019/10/02) 14-15,76.94,80
40,(2019/10/02) 15-16,76.95,81
41,(2019/10/02) 16-17,76.96,81
42,(2019/10/02) 17-18,78.92,126.4
43,(2019/10/02) 18-19,169.09,60
44,(2019/10/02) 19-20,184.08,60
45,(2019/10/02) 20-21,78.36,40
46,(2019/10/02) 21-22,77.26,119.8
47,(2019/10/02) 22-23,35.26,247
48,(2019/10/02) 23-24,35.12,196
49,(2019/10/03) 00-01,35.02,169
50,(2019/10/03) 01-02,34.97,160
51,(2019/10/03) 02-03,32.98,158
52,(2019/10/03) 03-04,32.98,163
53,(2019/10/03) 04-05,35.03,172
54,(2019/10/03) 05-06,35.6,169.8
