,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2020/01/01) 00-01,33.99,181
2,(2020/01/01) 01-02,33.98,181
3,(2020/01/01) 02-03,33.98,181
4,(2020/01/01) 03-04,33.99,181
5,(2020/01/01) 04-05,33.99,181
6,(2020/01/01) 05-06,33.98,181
7,(2020/01/01) 06-07,80.01,381
8,(2020/01/01) 07-08,80.94,247
9,(2020/01/01) 08-09,80.95,247
10,(2020/01/01) 09-10,80.94,247
11,(2020/01/01) 10-11,80.11,349
12,(2020/01/01) 11-12,80.12,338
13,(2020/01/01) 12-13,80.12,342
14,(2020/01/01) 13-14,80.12,334
15,(2020/01/01) 14-15,80.13,328
16,(2020/01/01) 15-16,80.13,329
17,(2020/01/01) 16-17,80.09,366
18,(2020/01/01) 17-18,80.04,394
19,(2020/01/01) 18-19,105.1,70
20,(2020/01/01) 19-20,276.57,43
21,(2020/01/01) 20-21,276.68,35
22,(2020/01/01) 21-22,105.08,118
23,(2020/01/01) 22-23,47.98,182
24,(2020/01/01) 23-24,47.82,182
25,(2020/01/02) 00-01,34.2,151
26,(2020/01/02) 01-02,33.97,151
27,(2020/01/02) 02-03,33.95,151
28,(2020/01/02) 03-04,33.94,151
29,(2020/01/02) 04-05,33.95,151
30,(2020/01/02) 05-06,33.95,151
31,(2020/01/02) 06-07,60.92,185
32,(2020/01/02) 07-08,80.99,212
33,(2020/01/02) 08-09,86.32,217
34,(2020/01/02) 09-10,86.57,222
35,(2020/01/02) 10-11,74.98,91
36,(2020/01/02) 11-12,74.98,91
37,(2020/01/02) 12-13,74.97,92
38,(2020/01/02) 13-14,74.98,93
39,(2020/01/02) 14-15,74.98,93
40,(2020/01/02) 15-16,74.99,93
41,(2020/01/02) 16-17,75,93
42,(2020/01/02) 17-18,74.99,93
43,(2020/01/02) 18-19,119.98,60
44,(2020/01/02) 19-20,276.93,32
45,(2020/01/02) 20-21,276.68,35
46,(2020/01/02) 21-22,173.65,41
47,(2020/01/02) 22-23,48.06,93
48,(2020/01/02) 23-24,47.89,152
49,(2020/01/03) 00-01,47.7,150
50,(2020/01/03) 01-02,32.96,150
51,(2020/01/03) 02-03,32.95,150
52,(2020/01/03) 03-04,32.95,150
53,(2020/01/03) 04-05,32.96,150
54,(2020/01/03) 05-06,32.94,150
55,(2020/01/03) 06-07,59.94,199
56,(2020/01/03) 07-08,81.03,231
57,(2020/01/03) 08-09,85.92,250
58,(2020/01/03) 09-10,85.92,235
59,(2020/01/03) 10-11,71.05,89
60,(2020/01/03) 11-12,71.05,89
61,(2020/01/03) 12-13,71.06,90
62,(2020/01/03) 13-14,71.06,90
63,(2020/01/03) 14-15,71.06,90
64,(2020/01/03) 15-16,71.06,90
65,(2020/01/03) 16-17,71.06,90
66,(2020/01/03) 17-18,71.06,90
67,(2020/01/03) 18-19,104.99,70
68,(2020/01/03) 19-20,276.53,44
69,(2020/01/03) 20-21,276.45,41
70,(2020/01/03) 21-22,162.97,84
71,(2020/01/03) 22-23,48.04,113
72,(2020/01/03) 23-24,48,145.2
73,(2020/01/04) 00-01,46.19,151
74,(2020/01/04) 01-02,46.03,151
75,(2020/01/04) 02-03,32,151
76,(2020/01/04) 03-04,31.99,151
77,(2020/01/04) 04-05,31.98,151
78,(2020/01/04) 05-06,31.95,151
79,(2020/01/04) 06-07,31.94,251
80,(2020/01/04) 07-08,59.04,256
81,(2020/01/04) 08-09,59.38,260
82,(2020/01/04) 09-10,59.64,270
83,(2020/01/04) 10-11,59.78,275
84,(2020/01/04) 11-12,59.69,270
85,(2020/01/04) 12-13,34.99,293
86,(2020/01/04) 13-14,34.58,299
87,(2020/01/04) 14-15,31.97,257
88,(2020/01/04) 15-16,31.95,258
89,(2020/01/04) 16-17,31.93,258
90,(2020/01/04) 17-18,31.94,258
91,(2020/01/04) 18-19,64.96,110
92,(2020/01/04) 19-20,72.6,53
93,(2020/01/04) 20-21,276.6,14
94,(2020/01/04) 21-22,172.85,36.6
95,(2020/01/04) 22-23,47.36,151
96,(2020/01/04) 23-24,46.45,151
97,(2020/01/05) 00-01,46.29,151
98,(2020/01/05) 01-02,46.18,151
99,(2020/01/05) 02-03,46.15,151
100,(2020/01/05) 03-04,46.05,151
101,(2020/01/05) 04-05,45.99,151
102,(2020/01/05) 05-06,31.96,151
103,(2020/01/05) 06-07,31.96,251
104,(2020/01/05) 07-08,31.94,256
105,(2020/01/05) 08-09,31.99,308.4
106,(2020/01/05) 09-10,31.97,309.6
107,(2020/01/05) 10-11,31.98,309.5
108,(2020/01/05) 11-12,32.07,308.6
109,(2020/01/05) 12-13,32.14,309
110,(2020/01/05) 13-14,31.95,257
111,(2020/01/05) 14-15,31.93,257
112,(2020/01/05) 15-16,31.94,257
113,(2020/01/05) 16-17,31.95,257
114,(2020/01/05) 17-18,31.94,257
115,(2020/01/05) 18-19,48.03,151
116,(2020/01/05) 19-20,48.09,49
117,(2020/01/05) 20-21,48.08,52.3
118,(2020/01/05) 21-22,48.09,69
