,0,1,2
0,Date:Time,Price(USD/MWh),Turnover(MWh)
1,(2020/02/01) 00-01,38.43,47
2,(2020/02/01) 01-02,37.92,47
3,(2020/02/01) 02-03,37.91,47
4,(2020/02/01) 03-04,37.91,47
5,(2020/02/01) 04-05,37.93,47
6,(2020/02/01) 05-06,37.96,47
7,(2020/02/01) 06-07,37.94,47
8,(2020/02/01) 07-08,64.9,290
9,(2020/02/01) 08-09,64.93,245
10,(2020/02/01) 09-10,64.94,227
11,(2020/02/01) 10-11,64.94,226
12,(2020/02/01) 11-12,64.94,237
13,(2020/02/01) 12-13,39.88,57
14,(2020/02/01) 13-14,39.73,58
15,(2020/02/01) 14-15,39.55,60.5
16,(2020/02/01) 15-16,39.6,60.8
17,(2020/02/01) 16-17,39.58,61.1
18,(2020/02/01) 17-18,39.22,66
19,(2020/02/01) 18-19,64.94,198
20,(2020/02/01) 19-20,261.05,45
21,(2020/02/01) 20-21,282,0
22,(2020/02/01) 21-22,176,0
23,(2020/02/01) 22-23,72.79,10
24,(2020/02/01) 23-24,72.17,39
25,(2020/02/02) 00-01,50.08,89
26,(2020/02/02) 01-02,50.05,157
27,(2020/02/02) 02-03,50.03,180
28,(2020/02/02) 03-04,50.03,191
29,(2020/02/02) 04-05,50.03,182
30,(2020/02/02) 05-06,50.04,174
31,(2020/02/02) 06-07,50.04,174
32,(2020/02/02) 07-08,50.03,200
33,(2020/02/02) 08-09,37.97,121.7
34,(2020/02/02) 09-10,37.99,121.6
35,(2020/02/02) 10-11,38,121.5
36,(2020/02/02) 11-12,37.99,122.5
37,(2020/02/02) 12-13,38,122.5
38,(2020/02/02) 13-14,37.99,121.5
39,(2020/02/02) 14-15,37.96,111.4
40,(2020/02/02) 15-16,37.94,102
41,(2020/02/02) 16-17,37.96,102
42,(2020/02/02) 17-18,37.97,122.7
43,(2020/02/02) 18-19,39.98,123
44,(2020/02/02) 19-20,281.44,7
45,(2020/02/02) 20-21,282,0
46,(2020/02/02) 21-22,184.96,0
47,(2020/02/02) 22-23,72.38,29
48,(2020/02/02) 23-24,50.08,82
49,(2020/02/03) 00-01,38.16,42
50,(2020/02/03) 01-02,37.91,42
51,(2020/02/03) 02-03,37.91,42
52,(2020/02/03) 03-04,37.91,42
53,(2020/02/03) 04-05,37.93,42
54,(2020/02/03) 05-06,37.95,63
55,(2020/02/03) 06-07,64.93,259
56,(2020/02/03) 07-08,89.91,316
57,(2020/02/03) 08-09,89.92,309
58,(2020/02/03) 09-10,89.93,267
59,(2020/02/03) 10-11,64.93,249
60,(2020/02/03) 11-12,64.93,249
61,(2020/02/03) 12-13,64.93,248
62,(2020/02/03) 13-14,64.94,244
63,(2020/02/03) 14-15,64.94,245
64,(2020/02/03) 15-16,64.94,246
65,(2020/02/03) 16-17,64.94,244
66,(2020/02/03) 17-18,64.94,239
67,(2020/02/03) 18-19,104.94,238
68,(2020/02/03) 19-20,246.01,60
69,(2020/02/03) 20-21,245.95,40
70,(2020/02/03) 21-22,80.93,62
71,(2020/02/03) 22-23,43.4,42
72,(2020/02/03) 23-24,37.98,42
73,(2020/02/04) 00-01,72.14,38
74,(2020/02/04) 01-02,36.57,44
75,(2020/02/04) 02-03,36.54,44
76,(2020/02/04) 03-04,36.54,44
77,(2020/02/04) 04-05,37.8,44
78,(2020/02/04) 05-06,37.96,44
79,(2020/02/04) 06-07,64.97,162
80,(2020/02/04) 07-08,89.98,146
81,(2020/02/04) 08-09,89.98,146
82,(2020/02/04) 09-10,89.98,135
83,(2020/02/04) 10-11,64.98,120
84,(2020/02/04) 11-12,64.98,120
85,(2020/02/04) 12-13,64.98,120
86,(2020/02/04) 13-14,64.98,120
87,(2020/02/04) 14-15,64.98,120
88,(2020/02/04) 15-16,64.98,120
89,(2020/02/04) 16-17,64.98,131
90,(2020/02/04) 17-18,64.97,143
91,(2020/02/04) 18-19,103.97,143.2
92,(2020/02/04) 19-20,247.14,60
93,(2020/02/04) 20-21,241.43,40
94,(2020/02/04) 21-22,82.6,64
95,(2020/02/04) 22-23,72.8,9
96,(2020/02/04) 23-24,37.99,44
97,(2020/02/05) 00-01,75.12,36
98,(2020/02/05) 01-02,36,49
99,(2020/02/05) 02-03,35.96,49
100,(2020/02/05) 03-04,35.95,49
101,(2020/02/05) 04-05,36,49
102,(2020/02/05) 05-06,35.96,51
103,(2020/02/05) 06-07,64.96,192
104,(2020/02/05) 07-08,89.97,171
105,(2020/02/05) 08-09,89.97,160
106,(2020/02/05) 09-10,89.99,121
107,(2020/02/05) 10-11,64.98,110
108,(2020/02/05) 11-12,64.98,110
109,(2020/02/05) 12-13,64.98,110
110,(2020/02/05) 13-14,64.98,110
111,(2020/02/05) 14-15,64.99,110
112,(2020/02/05) 15-16,64.99,110
113,(2020/02/05) 16-17,64.98,140
114,(2020/02/05) 17-18,64.97,159
115,(2020/02/05) 18-19,103.98,123.5
116,(2020/02/05) 19-20,276.67,40
117,(2020/02/05) 20-21,246,40
118,(2020/02/05) 21-22,83.44,62
119,(2020/02/05) 22-23,184.63,0
120,(2020/02/05) 23-24,73.49,46
121,(2020/02/06) 00-01,79.12,36
122,(2020/02/06) 01-02,77.33,47
123,(2020/02/06) 02-03,38.28,49
124,(2020/02/06) 03-04,38.04,49
125,(2020/02/06) 04-05,38.48,49
126,(2020/02/06) 05-06,35.98,49
127,(2020/02/06) 06-07,64.96,168
128,(2020/02/06) 07-08,89.97,153
129,(2020/02/06) 08-09,89.97,160
130,(2020/02/06) 09-10,172.18,110
131,(2020/02/06) 10-11,65,110
132,(2020/02/06) 11-12,65,110
133,(2020/02/06) 12-13,65,110
134,(2020/02/06) 13-14,65,110
135,(2020/02/06) 14-15,64.99,110
136,(2020/02/06) 15-16,64.99,110
137,(2020/02/06) 16-17,64.98,140
138,(2020/02/06) 17-18,64.97,153
139,(2020/02/06) 18-19,103.98,104.6
140,(2020/02/06) 19-20,276.67,40
141,(2020/02/06) 20-21,246,40
142,(2020/02/06) 21-22,83.5,63
143,(2020/02/06) 22-23,187.6,0
144,(2020/02/06) 23-24,79.4,35
145,(2020/02/07) 00-01,35.8,45
146,(2020/02/07) 01-02,35.67,45
147,(2020/02/07) 02-03,35.64,45
148,(2020/02/07) 03-04,35.64,45
149,(2020/02/07) 04-05,35.75,45
150,(2020/02/07) 05-06,35.93,45
151,(2020/02/07) 06-07,64.95,192
152,(2020/02/07) 07-08,89.96,177
153,(2020/02/07) 08-09,89.97,173
154,(2020/02/07) 09-10,89.98,128
155,(2020/02/07) 10-11,64.98,110
156,(2020/02/07) 11-12,64.98,110
